LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,fix.stopped,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,933,,,1980.2612444230035,,139,B,star,0.0014916570071363822,,,,,1,0,,,,,,,,,,,,1976.7690686900023,1976.7690686900023,1976.7690686900023,1976.7690686900023,1978.2758314130042,1978.2758314130042,1978.2758314130042,1978.2758314130042,1978.2758314130042,1978.2758314130042,1978.2758314130042,1978.2758314130042,switch,number,numSwt,d,0.4553421199962031,Lo,,0,,,,,low,1978.7600826630078,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,943,,,1984.7829281750019,,181,S,circle,0.0017099969991249964,,,,,1,0,,,,,,,,,,,,1981.2393791649956,1981.2393791649956,1981.2393791649956,1981.2393791649956,1982.747224220002,1982.747224220002,1982.747224220002,1982.747224220002,1982.747224220002,1982.747224220002,1982.747224220002,1982.747224220002,switch,letter,lettSwt,k,0.5059491499996511,Lo,,0,,,,,low,1983.2821509549976,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,0,943,,,1989.988477812003,,167,U,hexagon,0.0014654029946541414,,,,,1,0,,,,,,,,,,,,1985.7640481989947,1985.7640481989947,1985.7640481989947,1985.7640481989947,1987.2688184910076,1987.2688184910076,1987.2688184910076,1987.2688184910076,1987.2688184910076,1987.2688184910076,1987.2688184910076,1987.2688184910076,switch,number,numSwt,f,1.1936590140103363,Hi,,0,,,,,low,1988.4875961679936,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,944,,,1994.643678968001,,132,F,triangle,0.0015199659974314272,,,,,1,0,,,,,,,,,,,,1990.9699444650032,1990.9699444650032,1990.9699444650032,1990.9699444650032,1992.4746511550038,1992.4746511550038,1992.4746511550038,1992.4746511550038,1992.4746511550038,1992.4746511550038,1992.4746511550038,1992.4746511550038,repeat,number,numRpt,d,0.6344995100080268,Hi,,0,,,,,low,1993.1420405289973,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,954,,,1999.4322490259947,,125,S,star,0.001425729991751723,,,,,1,0,,,,,,,,,,,,1995.6223529889976,1995.6223529889976,1995.6223529889976,1995.6223529889976,1997.1297848940012,1997.1297848940012,1997.1297848940012,1997.1297848940012,1997.1297848940012,1997.1297848940012,1997.1297848940012,1997.1297848940012,switch,letter,lettSwt,k,0.7830078740080353,Lo,,0,,,,,low,1997.9314482400077,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,955,,,2004.171098841005,,146,W,circle,0.0016062930080806836,,,,,1,0,,,,,,,,,,,,2000.413719396005,2000.413719396005,2000.413719396005,2000.413719396005,2001.9184787010017,2001.9184787010017,2001.9184787010017,2001.9184787010017,2001.9184787010017,2001.9184787010017,2001.9184787010017,2001.9184787010017,switch,number,numSwt,d,0.7312556050164858,Lo,,0,,,,,low,2002.6703405949957,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,965,,,2008.6926326620014,,174,H,triangle,0.0017406769911758602,,,,,1,0,,,,,,,,,,,,2005.1506814460008,2005.1506814460008,2005.1506814460008,2005.1506814460008,2006.6570022990054,2006.6570022990054,2006.6570022990054,2006.6570022990054,2006.6570022990054,2006.6570022990054,2006.6570022990054,2006.6570022990054,repeat,number,numRpt,f,0.5142878360056784,Hi,,0,,,,,low,2007.1917181030003,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,975,,,2013.3309184590034,,181,Y,hexagon,0.0016233030037255958,,,,,1,0,,,,,,,,,,,,2009.6719168489944,2009.6719168489944,2009.6719168489944,2009.6719168489944,2011.1786429960048,2011.1786429960048,2011.1786429960048,2011.1786429960048,2011.1786429960048,2011.1786429960048,2011.1786429960048,2011.1786429960048,switch,letter,lettSwt,k,0.6270966390002286,Hi,,0,,,,,low,2011.829527409005,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,976,,,2017.9026526870002,,160,D,circle,0.0015785760042490438,,,,,1,0,,,,,,,,,,,,2014.312459259003,2014.312459259003,2014.312459259003,2014.312459259003,2015.8170685670048,2015.8170685670048,2015.8170685670048,2015.8170685670048,2015.8170685670048,2015.8170685670048,2015.8170685670048,2015.8170685670048,repeat,letter,lettRpt,j,0.5566121970041422,Lo,,0,,,,,low,2016.4020348439954,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,977,,,2022.3242999680078,,139,B,star,0.0014375010068761185,,,,,1,0,,,,,,,,,,,,2018.8819095079962,2018.8819095079962,2018.8819095079962,2018.8819095079962,2020.3887776649935,2020.3887776649935,2020.3887776649935,2020.3887776649935,2020.3887776649935,2020.3887776649935,2020.3887776649935,2020.3887776649935,repeat,letter,lettRpt,j,0.40659714900539257,Lo,,0,,,,,low,2020.8228447930014,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,10,987,,,2033.3030248590076,,167,W,triangle,0.0018609210092108697,,,,,1,0,,,,,,,,,,,,2029.7447419179953,2029.7447419179953,2029.7447419179953,2029.7447419179953,2031.2507694149972,2031.2507694149972,2031.2507694149972,2031.2507694149972,2031.2507694149972,2031.2507694149972,2031.2507694149972,2031.2507694149972,switch,number,numSwt,f,0.5251036090048729,Hi,,1,,,space,1.251809758003219,low,2031.8026346719998,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,997,,,2037.8580718489975,,125,F,star,0.0014672339893877506,,,,,1,0,,,,,,,,,,,,2034.2816671309993,2034.2816671309993,2034.2816671309993,2034.2816671309993,2035.7890777440043,2035.7890777440043,2035.7890777440043,2035.7890777440043,2035.7890777440043,2035.7890777440043,2035.7890777440043,2035.7890777440043,repeat,number,numRpt,d,0.5425956739927642,Lo,,1,,,,,low,2036.3564971559972,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,998,,,2042.3297453510022,,181,S,circle,0.0020778280013473704,,,,,1,0,,,,,,,,,,,,2038.8366523260047,2038.8366523260047,2038.8366523260047,2038.8366523260047,2040.3442952610058,2040.3442952610058,2040.3442952610058,2040.3442952610058,2040.3442952610058,2040.3442952610058,2040.3442952610058,2040.3442952610058,switch,letter,lettSwt,k,0.4543717010092223,Lo,,1,,,,,low,2040.828973362004,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1008,,,2046.817967932002,,160,H,hexagon,0.0015384869911940768,,,,,1,0,,,,,,,,,,,,2043.3090006069979,2043.3090006069979,2043.3090006069979,2043.3090006069979,2044.8158223880018,2044.8158223880018,2044.8158223880018,2044.8158223880018,2044.8158223880018,2044.8158223880018,2044.8158223880018,2044.8158223880018,repeat,letter,lettRpt,j,0.4726292030100012,Hi,,1,,,,,low,2045.3172152150073,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1009,,,2051.306440747998,,139,D,hexagon,0.0014124570006970316,,,,,1,0,,,,,,,,,,,,2047.7992531990021,2047.7992531990021,2047.7992531990021,2047.7992531990021,2049.304001550001,2049.304001550001,2049.304001550001,2049.304001550001,2049.304001550001,2049.304001550001,2049.304001550001,2049.304001550001,repeat,letter,lettRpt,j,0.47350592000293545,Hi,,1,,,,,low,2049.8054966250056,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1010,,,2055.861356691006,,174,U,star,0.001727240000036545,,,,,1,0,,,,,,,,,,,,2052.2857642570016,2052.2857642570016,2052.2857642570016,2052.2857642570016,2053.7924188140023,2053.7924188140023,2053.7924188140023,2053.7924188140023,2053.7924188140023,2053.7924188140023,2053.7924188140023,2053.7924188140023,repeat,letter,lettRpt,k,0.5400010930025019,Lo,,1,,,,,low,2054.359638876005,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,1011,,,2060.4662294029986,,132,Y,circle,0.0015844800072954968,,,,,1,0,,,,,,,,,,,,2056.8410317350063,2056.8410317350063,2056.8410317350063,2056.8410317350063,2058.3473068610037,2058.3473068610037,2058.3473068610037,2058.3473068610037,2058.3473068610037,2058.3473068610037,2058.3473068610037,2058.3473068610037,switch,number,numSwt,d,0.5861434090038529,Lo,,1,,,,,low,2058.964713798996,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,1011,,,2065.0879610709962,,146,B,triangle,0.0015517139981966466,,,,,1,0,,,,,,,,,,,,2061.4456563620042,2061.4456563620042,2061.4456563620042,2061.4456563620042,2062.952255355005,2062.952255355005,2062.952255355005,2062.952255355005,2062.952255355005,2062.952255355005,2062.952255355005,2062.952255355005,repeat,number,numRpt,d,0.6061065209942171,Hi,,1,,,,,low,2063.601958986008,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1012,,,2069.5929497390025,,167,W,hexagon,0.0014725500077474862,,,,,1,0,,,,,,,,,,,,2066.067783638995,2066.067783638995,2066.067783638995,2066.067783638995,2067.5740420670045,2067.5740420670045,2067.5740420670045,2067.5740420670045,2067.5740420670045,2067.5740420670045,2067.5740420670045,2067.5740420670045,switch,letter,lettSwt,k,0.4849919489934109,Hi,,1,,,,,low,2068.0912905669975,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,1013,,,2074.0478870399966,,125,F,triangle,0.001241859994479455,,,,,1,0,,,,,,,,,,,,2070.5722143349994,2070.5722143349994,2070.5722143349994,2070.5722143349994,2072.079056985007,2072.079056985007,2072.079056985007,2072.079056985007,2072.079056985007,2072.079056985007,2072.079056985007,2072.079056985007,switch,number,numSwt,d,0.44504918799793813,Hi,,1,,,,,low,2072.546183008002,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,1023,,,2078.5695619930048,,181,S,star,0.0015840919950278476,,,,,1,0,,,,,,,,,,,,2075.027437404002,2075.027437404002,2075.027437404002,2075.027437404002,2076.533899835995,2076.533899835995,2076.533899835995,2076.533899835995,2076.533899835995,2076.533899835995,2076.533899835995,2076.533899835995,switch,letter,lettSwt,k,0.5133990640024422,Lo,,1,,,,,low,2077.0693448740058,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1024,,,2083.091153108995,,160,H,circle,0.0015434469969477504,,,,,1,0,,,,,,,,,,,,2079.548848089995,2079.548848089995,2079.548848089995,2079.548848089995,2081.0554858520045,2081.0554858520045,2081.0554858520045,2081.0554858520045,2081.0554858520045,2081.0554858520045,2081.0554858520045,2081.0554858520045,repeat,letter,lettRpt,j,0.5155903500126442,Lo,,1,,,,,low,2081.590997185005,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,1024,,,2088.013374543996,,139,D,hexagon,0.0013584779953816906,,,,,1,0,,,,,,,,,,,,2084.070587755996,2084.070587755996,2084.070587755996,2084.070587755996,2085.577303307,2085.577303307,2085.577303307,2085.577303307,2085.577303307,2085.577303307,2085.577303307,2085.577303307,switch,number,numSwt,d,0.9079338410083437,Hi,,1,,,,,low,2086.5127708579967,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1034,,,2092.5517082519946,,174,U,triangle,0.0016862350021256134,,,,,1,0,,,,,,,,,,,,2088.992597849996,2088.992597849996,2088.992597849996,2088.992597849996,2090.4993345139956,2090.4993345139956,2090.4993345139956,2090.4993345139956,2090.4993345139956,2090.4993345139956,2090.4993345139956,2090.4993345139956,repeat,number,numRpt,f,0.5207207509956788,Hi,,1,,,,,low,2091.0515443879995,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1035,,,2097.073312444001,,132,Y,circle,0.0014107639872236177,,,,,1,0,,,,,,,,,,,,2093.5310492790013,2093.5310492790013,2093.5310492790013,2093.5310492790013,2095.0378045270045,2095.0378045270045,2095.0378045270045,2095.0378045270045,2095.0378045270045,2095.0378045270045,2095.0378045270045,2095.0378045270045,switch,letter,lettSwt,k,0.5171965420013294,Lo,,1,,,,,low,2095.5729998919996,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1036,,,2101.7954086009995,,146,B,star,0.0013045939995208755,,,,,1,0,,,,,,,,,,,,2098.0549462869967,2098.0549462869967,2098.0549462869967,2098.0549462869967,2099.5595740029967,2099.5595740029967,2099.5595740029967,2099.5595740029967,2099.5595740029967,2099.5595740029967,2099.5595740029967,2099.5595740029967,switch,number,numSwt,d,0.7086398039973574,Lo,,1,,,,,low,2100.293746081996,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,1036,,,2106.417128633999,,139,W,hexagon,0.0016778330027591437,,,,,1,0,,,,,,,,,,,,2102.776435495005,2102.776435495005,2102.776435495005,2102.776435495005,2104.281372377998,2104.281372377998,2104.281372377998,2104.281372377998,2104.281372377998,2104.281372377998,2104.281372377998,2104.281372377998,switch,letter,lettSwt,k,0.6101008850091603,Hi,,1,,,,,low,2104.916093859996,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,1036,,,2111.0889345640026,,146,D,triangle,0.0016716050013201311,,,,,1,0,,,,,,,,,,,,2107.3960230329976,2107.3960230329976,2107.3960230329976,2107.3960230329976,2108.9031335580075,2108.9031335580075,2108.9031335580075,2108.9031335580075,2108.9031335580075,2108.9031335580075,2108.9031335580075,2108.9031335580075,switch,number,numSwt,d,0.6567716510035098,Hi,,1,,,,,low,2109.587518321001,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1037,,,2115.660780958002,,132,F,star,0.0016056640015449375,,,,,1,0,,,,,,,,,,,,2112.0693151489977,2112.0693151489977,2112.0693151489977,2112.0693151489977,2113.574977427008,2113.574977427008,2113.574977427008,2113.574977427008,2113.574977427008,2113.574977427008,2113.574977427008,2113.574977427008,switch,letter,lettSwt,j,0.5658278880146099,Lo,,1,,,,,low,2114.160248657994,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1038,,,2120.3991375829937,,125,S,circle,0.00160258800315205,,,,,1,0,,,,,,,,,,,,2116.6402961010026,2116.6402961010026,2116.6402961010026,2116.6402961010026,2118.146676057004,2118.146676057004,2118.146676057004,2118.146676057004,2118.146676057004,2118.146676057004,2118.146676057004,2118.146676057004,switch,number,numSwt,d,0.7178533730038907,Lo,,1,,,,,low,2118.8974330759957,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,1039,,,2124.9206678379996,,167,H,hexagon,0.0010117269994225353,,,,,1,0,,,,,,,,,,,,2121.3801872829936,2121.3801872829936,2121.3801872829936,2121.3801872829936,2122.8852037500037,2122.8852037500037,2122.8852037500037,2122.8852037500037,2122.8852037500037,2122.8852037500037,2122.8852037500037,2122.8852037500037,switch,letter,lettSwt,j,0.5018052319937851,Hi,,1,,,,,low,2123.4189566580026,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,1040,,,2129.325510116003,,160,B,star,0.0014211660018190742,,,,,1,0,,,,,,,,,,,,2125.8990182349953,2125.8990182349953,2125.8990182349953,2125.8990182349953,2127.4067036780034,2127.4067036780034,2127.4067036780034,2127.4067036780034,2127.4067036780034,2127.4067036780034,2127.4067036780034,2127.4067036780034,switch,number,numSwt,f,0.3902271069964627,Lo,,1,,,,,low,2127.824091221002,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1050,,,2133.763850261006,,174,Y,triangle,0.001658499997574836,,,,,1,0,,,,,,,,,,,,2130.3046995070035,2130.3046995070035,2130.3046995070035,2130.3046995070035,2131.811639656007,2131.811639656007,2131.811639656007,2131.811639656007,2131.811639656007,2131.811639656007,2131.811639656007,2131.811639656007,switch,letter,lettSwt,k,0.42946855499758385,Hi,,1,,,,,low,2132.2633283530013,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,1060,,,2138.836101617999,,181,U,circle,0.0016931200079852715,,,,,1,0,,,,,,,,,,,,2134.743012291001,2134.743012291001,2134.743012291001,2134.743012291001,2136.2500229480065,2136.2500229480065,2136.2500229480065,2136.2500229480065,2136.2500229480065,2136.2500229480065,2136.2500229480065,2136.2500229480065,switch,number,numSwt,f,1.0666880040080287,Lo,,1,,,,,low,2137.3348076310067,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,0,1060,,,2143.4578558089997,,167,Y,hexagon,0.0013762489979853854,,,,,1,0,,,,,,,,,,,,2139.815175288997,2139.815175288997,2139.815175288997,2139.815175288997,2141.322319130006,2141.322319130006,2141.322319130006,2141.322319130006,2141.322319130006,2141.322319130006,2141.322319130006,2141.322319130006,repeat,number,numRpt,f,0.6066417840047507,Hi,,1,,,,,low,2141.957017221008,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,1061,,,2148.046296339002,,132,F,star,0.0014910930040059611,,,,,1,0,,,,,,,,,,,,2144.438888193996,2144.438888193996,2144.438888193996,2144.438888193996,2145.9439241640066,2145.9439241640066,2145.9439241640066,2145.9439241640066,2145.9439241640066,2145.9439241640066,2145.9439241640066,2145.9439241640066,switch,letter,lettSwt,j,0.5734808550041635,Lo,,1,,,,,low,2146.5461808010004,,,,,,,,,,,,,,,,,,31068,2022-11-04_14h56.24.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.97243187170211,
