LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,930,,,,1510.4968530640472,,160,D,triangle,0.0019436880247667432,,,,,1,0,,,,,,,,,,,,1506.4557734690607,1506.4557734690607,1506.4557734690607,1506.4557734690607,1507.9442717810161,1507.9442717810161,1507.9442717810161,1507.9442717810161,1507.9609830799745,1507.9609830799745,1507.9609830799745,1507.9609830799745,,,,,switch,number,numSwt,f,Lo,,1.0250484878197312,,0,,,,,low,1508.9992650740314,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,930,,,,1515.3337823949987,,139,F,star,0.0020348229445517063,,,,,0,0,,,,,,,,,,,,1511.492732626968,1511.492732626968,1511.492732626968,1511.492732626968,1512.9812195539707,1512.9812195539707,1512.9812195539707,1512.9812195539707,1512.9977082030382,1512.9977082030382,1512.9977082030382,1512.9977082030382,,,,,repeat,number,NA,f,Lo,,0.8274027939187363,,0,,,,,low,1513.8376973500708,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,940,,,,1520.8546100669773,,167,H,circle,0.0020624459721148014,,,,,1,1,,,,,,,,,,,,1516.3291623990517,1516.3291623990517,1516.3291623990517,1516.3291623990517,1517.817973022,1517.817973022,1517.817973022,1517.817973022,1517.8346912870184,1517.8346912870184,1517.8346912870184,1517.8346912870184,,,,,switch,letter,lettSwt,j,Lo,,1.4869232799392194,,0,,,,,low,1519.3395152060548,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,941,,,,1525.7245193669805,,146,U,hexagon,0.01351717405486852,,,,,1,0,,,,,,,,,,,,1521.850176471984,1521.850176471984,1521.850176471984,1521.850176471984,1523.3387172240764,1523.3387172240764,1523.3387172240764,1523.3387172240764,1523.3553651750553,1523.3553651750553,1523.3553651750553,1523.3553651750553,,,,,switch,number,numSwt,d,Hi,,0.8618117459118366,,0,,,,,low,1524.2273733509937,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,941,,,,1581.7650351970224,,167,S,star,0.0006753089837729931,,,,,1,0,,,,,,,,,,,,1577.540883386042,1577.540883386042,1577.540883386042,1577.540883386042,1579.0289554239716,1579.0289554239716,1579.0289554239716,1579.0289554239716,1579.0457034100546,1579.0457034100546,1579.0457034100546,1579.0457034100546,,,,,repeat,number,numRpt,f,Hi,,1.1881121739279479,,1,,,space,44.518761272891425,low,1580.2610679150093,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,942,,,,1586.535461112042,,181,D,hexagon,0.01680397300515324,,,,,1,0,,,,,,,,,,,,1582.7609954100335,1582.7609954100335,1582.7609954100335,1582.7609954100335,1584.2326072290307,1584.2326072290307,1584.2326072290307,1584.2326072290307,1584.2657844700152,1584.2657844700152,1584.2657844700152,1584.2657844700152,,,,,repeat,number,numRpt,f,Hi,,0.7687648759456351,,1,,,,,low,1585.0230155690806,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,943,,,,1591.3556325460086,,125,W,circle,0.016450578928925097,,,,,1,0,,,,,,,,,,,,1587.5310068770777,1587.5310068770777,1587.5310068770777,1587.5310068770777,1589.0028484520735,1589.0028484520735,1589.0028484520735,1589.0028484520735,1589.0359812780516,1589.0359812780516,1589.0359812780516,1589.0359812780516,,,,,repeat,number,numRpt,d,Lo,,0.8058484209468588,,1,,,,,low,1589.8415993520757,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,944,,,,1596.3092610039748,,132,F,triangle,0.01700195809826255,,,,,1,0,,,,,,,,,,,,1592.350978845032,1592.350978845032,1592.350978845032,1592.350978845032,1593.8228204139741,1593.8228204139741,1593.8228204139741,1593.8228204139741,1593.8564436529996,1593.8564436529996,1593.8564436529996,1593.8564436529996,,,,,repeat,number,numRpt,d,Lo,,0.9382543639512733,,1,,,,,low,1594.7950740760425,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,954,,,,1601.6127789480379,,139,Y,circle,0.0006410100031644106,,,,,1,0,,,,,,,,,,,,1597.288468177081,1597.288468177081,1597.288468177081,1597.288468177081,1598.776798225008,1598.776798225008,1598.776798225008,1598.776798225008,1598.7934065450681,1598.7934065450681,1598.7934065450681,1598.7934065450681,,,,,repeat,number,numRpt,d,Lo,,1.2878473879536614,,1,,,,,low,1600.1002144049853,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,955,,,,1606.5999718480743,,160,H,star,0.016930874902755022,,,,,1,0,,,,,,,,,,,,1602.6088701740373,1602.6088701740373,1602.6088701740373,1602.6088701740373,1604.0805468980689,1604.0805468980689,1604.0805468980689,1604.0805468980689,1604.1138166920282,1604.1138166920282,1604.1138166920282,1604.1138166920282,,,,,repeat,number,numRpt,f,Hi,,0.9841346309985965,,1,,,,,low,1605.0959317600355,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,956,,,,1611.6536019850755,,174,U,triangle,0.016997764934785664,,,,,1,0,,,,,,,,,,,,1607.5959692379693,1607.5959692379693,1607.5959692379693,1607.5959692379693,1609.067266431055,1609.067266431055,1609.067266431055,1609.067266431055,1609.1007084830198,1609.1007084830198,1609.1007084830198,1609.1007084830198,,,,,repeat,number,numRpt,f,Lo,,1.0453517449786887,,1,,,,,low,1610.147195994039,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,966,,,,1616.4738081070827,,146,B,hexagon,0.01662780693732202,,,,,1,0,,,,,,,,,,,,1612.6493099239888,1612.6493099239888,1612.6493099239888,1612.6493099239888,1614.1208166200668,1614.1208166200668,1614.1208166200668,1614.1208166200668,1614.154309079051,1614.154309079051,1614.154309079051,1614.154309079051,,,,,repeat,number,numRpt,d,Hi,,0.8164461189880967,,1,,,,,low,1614.961213727016,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,966,,,,1621.477336805081,,167,S,hexagon,0.017115505994297564,,,,,0,0,,,,,,,,,,,,1617.4695191760547,1617.4695191760547,1617.4695191760547,1617.4695191760547,1618.9414908820763,1618.9414908820763,1618.9414908820763,1618.9414908820763,1618.9747175390366,1618.9747175390366,1618.9747175390366,1618.9747175390366,,,,,repeat,number,NA,d,Hi,,0.9953116808319464,,1,,,,,low,1619.9659708230756,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,967,,,,1626.4477911690483,,181,D,circle,0.01673362695146352,,,,,1,1,,,,,,,,,,,,1622.4727347589796,1622.4727347589796,1622.4727347589796,1622.4727347589796,1623.944930616999,1623.944930616999,1623.944930616999,1623.944930616999,1623.9783233290073,1623.9783233290073,1623.9783233290073,1623.9783233290073,,,,,repeat,number,numRpt,f,Lo,,0.9677667048526928,,1,,,,,low,1624.9355886679841,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,967,,,,1631.9183918660274,,125,W,star,0.016605342971161008,,,,,0,0,,,,,,,,,,,,1627.4436935080448,1627.4436935080448,1627.4436935080448,1627.4436935080448,1628.9153572600335,1628.9153572600335,1628.9153572600335,1628.9153572600335,1628.9485593370628,1628.9485593370628,1628.9485593370628,1628.9485593370628,,,,,repeat,number,NA,f,Lo,,1.453568653902039,,1,,,,,low,1630.4096429180354,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,968,,,,1637.338453328004,,132,F,triangle,0.005651814048178494,,,,,1,1,,,,,,,,,,,,1632.9136556470767,1632.9136556470767,1632.9136556470767,1632.9136556470767,1634.4042209209874,1634.4042209209874,1634.4042209209874,1634.4042209209874,1634.4206390270265,1634.4206390270265,1634.4206390270265,1634.4206390270265,,,,,repeat,number,numRpt,d,Lo,,1.388907820917666,,1,,,,,low,1635.8267528980505,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,978,,,,1642.3757706850301,,139,Y,triangle,0.01665455289185047,,,,,1,0,,,,,,,,,,,,1638.3340844890336,1638.3340844890336,1638.3340844890336,1638.3340844890336,1639.8081443610135,1639.8081443610135,1639.8081443610135,1639.8081443610135,1639.8411223790608,1639.8411223790608,1639.8411223790608,1639.8411223790608,,,,,repeat,number,numRpt,d,Lo,,1.0171928040217608,,1,,,,,low,1640.8608196179848,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,978,,,,1647.6960133070825,,160,H,hexagon,0.013606171938590705,,,,,1,0,,,,,,,,,,,,1643.3718378409976,1643.3718378409976,1643.3718378409976,1643.3718378409976,1644.8614909989992,1644.8614909989992,1644.8614909989992,1644.8614909989992,1644.87808176002,1644.87808176002,1644.87808176002,1644.87808176002,,,,,repeat,number,numRpt,f,Hi,,1.2996784468414262,,1,,,,,low,1646.1852688749786,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,978,,,,1652.8663635730045,,174,U,star,0.016542336903512478,,,,,1,0,,,,,,,,,,,,1648.691660237033,1648.691660237033,1648.691660237033,1648.691660237033,1650.1653554330114,1650.1653554330114,1650.1653554330114,1650.1653554330114,1650.1986922060605,1650.1986922060605,1650.1986922060605,1650.1986922060605,,,,,switch,letter,lettSwt,k,Hi,,1.1632936269743368,,1,,,,,low,1651.3526431029895,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,979,,,,1657.5199917510618,,146,B,circle,0.01676604605745524,,,,,1,0,,,,,,,,,,,,1653.862382521038,1653.862382521038,1653.862382521038,1653.862382521038,1655.3356254970422,1655.3356254970422,1655.3356254970422,1655.3356254970422,1655.3689747760072,1655.3689747760072,1655.3689747760072,1655.3689747760072,,,,,switch,number,numSwt,d,Lo,,0.6414457759819925,,1,,,,,low,1656.0078599860426,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,980,,,,1662.3566995480796,,139,S,triangle,0.016853629960678518,,,,,1,0,,,,,,,,,,,,1658.51549624803,1658.51549624803,1658.51549624803,1658.51549624803,1659.9891698190477,1659.9891698190477,1659.9891698190477,1659.9891698190477,1660.0225463659735,1660.0225463659735,1660.0225463659735,1660.0225463659735,,,,,repeat,number,numRpt,d,Lo,,0.8199515539454296,,1,,,,,low,1660.8433302040212,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,980,,,,1667.6940314819803,,174,F,star,0.01680970098823309,,,,,1,0,,,,,,,,,,,,1663.3525222160388,1663.3525222160388,1663.3525222160388,1663.3525222160388,1664.8264233689988,1664.8264233689988,1664.8264233689988,1664.8264233689988,1664.859373340034,1664.859373340034,1664.859373340034,1664.859373340034,,,,,repeat,number,numRpt,f,Hi,,1.3270348638761789,,1,,,,,low,1666.1909578030463,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,981,,,,1672.5308230849914,,181,D,circle,0.01679803093429655,,,,,1,0,,,,,,,,,,,,1668.6897925870726,1668.6897925870726,1668.6897925870726,1668.6897925870726,1670.163104844978,1670.163104844978,1670.163104844978,1670.163104844978,1670.196562080062,1670.196562080062,1670.196562080062,1670.196562080062,,,,,switch,letter,lettSwt,j,Lo,,0.8299599739257246,,1,,,,,low,1671.0189358730568,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,981,,,,1677.5844777160091,,125,Y,hexagon,0.016785413026809692,,,,,1,0,,,,,,,,,,,,1673.5267654780764,1673.5267654780764,1673.5267654780764,1673.5267654780764,1675.0000683710678,1675.0000683710678,1675.0000683710678,1675.0000683710678,1675.033427298069,1675.033427298069,1675.033427298069,1675.033427298069,,,,,switch,number,numSwt,d,Hi,,1.0406655279221013,,1,,,,,low,1676.081123976037,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,982,,,,1683.2215529460227,,132,W,triangle,0.016713634016923606,,,,,1,0,,,,,,,,,,,,1678.5801036420744,1678.5801036420744,1678.5801036420744,1678.5801036420744,1680.0536978950258,1680.0536978950258,1680.0536978950258,1680.0536978950258,1680.0871342540486,1680.0871342540486,1680.0871342540486,1680.0871342540486,,,,,repeat,number,numRpt,d,Lo,,1.6278896880103275,,1,,,,,low,1681.7100525290007,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,982,,,,1689.0923114310717,,167,U,star,0.016854875022545457,,,,,1,0,,,,,,,,,,,,1684.2178658690536,1684.2178658690536,1684.2178658690536,1684.2178658690536,1685.690863277996,1685.690863277996,1685.690863277996,1685.690863277996,1685.7242520099971,1685.7242520099971,1685.7242520099971,1685.7242520099971,,,,,repeat,number,numRpt,f,Hi,,1.85407070198562,,1,,,,,low,1687.5887180700665,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,982,,,,1694.2292736109812,1694.7308166479925,146,B,hexagon,0.0021390910260379314,,,,,1,0,,,,,,,,,,,,1690.0724173330236,1690.0724173330236,1690.0724173330236,1690.0724173330236,1691.5615886780433,1691.5615886780433,1691.5615886780433,1691.5615886780433,1691.5781381709967,1691.5781381709967,1691.5781381709967,1691.5781381709967,,,,,repeat,number,numRpt,d,Hi,,1.1349978279322386,,1,,,,,low,1692.729454173008,1694.2292736109812,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,992,,,,1699.2162198580336,,160,H,circle,0.014270841958932579,,,,,1,0,,,,,,,,,,,,1695.2423552579712,1695.2423552579712,1695.2423552579712,1695.2423552579712,1696.7319510909729,1696.7319510909729,1696.7319510909729,1696.7319510909729,1696.7487052630167,1696.7487052630167,1696.7487052630167,1696.7487052630167,,,,,repeat,number,numRpt,f,Lo,,0.9411731238942593,,1,,,,,low,1697.7134688270744,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1002,,,,1704.103210646077,,174,W,hexagon,0.0019303959561511874,,,,,1,0,,,,,,,,,,,,1700.196724400972,1700.196724400972,1700.196724400972,1700.196724400972,1701.6854813880054,1701.6854813880054,1701.6854813880054,1701.6854813880054,1701.7023059930652,1701.7023059930652,1701.7023059930652,1701.7023059930652,,,,,repeat,number,numRpt,f,Hi,,0.8673503148602322,,1,,,,,low,1702.5932949010748,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,1003,,,,1709.0068630879978,,146,Y,star,0.015425128978677094,,,,,1,0,,,,,,,,,,,,1705.1005125290249,1705.1005125290249,1705.1005125290249,1705.1005125290249,1706.5725054059876,1706.5725054059876,1706.5725054059876,1706.5725054059876,1706.6057381120045,1706.6057381120045,1706.6057381120045,1706.6057381120045,,,,,repeat,number,numRpt,d,Hi,,0.88498622586485,,1,,,,,low,1707.4919768810505,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,0,1003,,,,1713.9272473300807,,125,D,triangle,0.015406167949549854,,,,,0,0,,,,,,,,,,,,1710.0040702760452,1710.0040702760452,1710.0040702760452,1710.0040702760452,1711.4761928310618,1711.4761928310618,1711.4761928310618,1711.4761928310618,1711.509551529074,1711.509551529074,1711.509551529074,1711.509551529074,,,,,repeat,number,NA,f,Hi,,0.9095405460102484,,1,,,,,low,1712.4242314150324,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,10,1013,,,,1718.6807165800128,,181,B,circle,0.005422711023129523,,,,,1,1,,,,,,,,,,,,1714.9089378040517,1714.9089378040517,1714.9089378040517,1714.9089378040517,1716.3964322389802,1716.3964322389802,1716.3964322389802,1716.3964322389802,1716.4130496419966,1716.4130496419966,1716.4130496419966,1716.4130496419966,,,,,repeat,number,numRpt,f,Lo,,0.7403749629156664,,1,,,,,low,1717.169175325078,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,1023,,,,1723.617409094004,,139,H,hexagon,0.016718971892260015,,,,,1,0,,,,,,,,,,,,1719.6768003799953,1719.6768003799953,1719.6768003799953,1719.6768003799953,1721.149810009054,1721.149810009054,1721.149810009054,1721.149810009054,1721.183479728992,1721.183479728992,1721.183479728992,1721.183479728992,,,,,repeat,number,numRpt,d,Hi,,0.9237948989029974,,1,,,,,low,1722.103769927984,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1024,,,,1728.2876279590419,,167,U,star,0.017002318985760212,,,,,1,0,,,,,,,,,,,,1724.6132063280093,1724.6132063280093,1724.6132063280093,1724.6132063280093,1726.0871658910764,1726.0871658910764,1726.0871658910764,1726.0871658910764,1726.1202139670495,1726.1202139670495,1726.1202139670495,1726.1202139670495,,,,,repeat,number,numRpt,f,Hi,,0.6579854169394821,,1,,,,,low,1726.784572244971,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1025,,,,1733.6582058640197,,132,S,triangle,0.016710143070667982,,,,,1,0,,,,,,,,,,,,1729.2834540039767,1729.2834540039767,1729.2834540039767,1729.2834540039767,1730.7571242670529,1730.7571242670529,1730.7571242670529,1730.7571242670529,1730.7904329600278,1730.7904329600278,1730.7904329600278,1730.7904329600278,,,,,repeat,number,numRpt,d,Lo,,1.3558359058806673,,1,,,,,low,1732.1447735939873,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
