LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,504.55239182699006,a,1.8457924310059752,10,896,2,506.42116946101305,507.9227867849986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,508.42336405199603,l,0.7652252539992332,10,906,2,509.2076110249909,510.7091964560095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,511.2097302399925,l,0.8020354000036605,10,916,2,512.0440531519998,513.5455390330171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,7,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,514.0460786230105,l,0.9687568490044214,10,926,2,515.0472756139934,516.5490185870149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,8,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,517.0495744970103,l,0.9929738299979363,1,927,2,518.0675067839911,519.5690311810176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,9,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,520.0695720300137,a,1.4590841860044748,10,937,2,521.5544844949909,523.0560739130015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,10,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,523.5567871450039,a,0.8520686900010332,10,947,2,524.4410865879909,525.9424913440016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,11,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,526.4431791669922,a,1.026368980994448,10,957,2,527.4943033620075,528.9958724309981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,0,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,529.4965716479928,l,2.4951215230103116,10,967,2,532.0162365279975,533.5177905060118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,1,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,534.0182787899976,a,1.6412738820072263,1,968,2,535.6867346770014,537.1885526420083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,2,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,537.6890215559979,l,1.0313329889904708,1,969,2,538.7400998910016,540.2418170399906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.742633337999,540.742633337999,540.742633337999,540.742633337999,540.742633337999,540.742633337999,540.742633337999,540.742633337999,540.742633337999,540.742633337999,l,0.9136278019868769,10,979,2,541.6766442320077,543.1783174700104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,4,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,543.6788080859988,a,0.710928641987266,10,989,2,544.4128887029947,545.9147027709987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,5,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,546.4153189950157,l,0.9020058110181708,10,999,2,547.3497664919996,548.8513080110133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,549.3519428790023,l,0.5520302210061345,1,1000,2,549.9358189610066,551.4374085640011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,551.9377785449906,a,2.0253122660215013,10,1010,2,553.990154574014,555.4919398589991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,8,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,555.9924700229894,l,0.8404107470123563,10,1020,2,556.8600831830117,558.3617598800047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,558.8623071809998,a,2.2698013909976,10,1030,2,561.1481898190104,562.649793649005,562.649793649005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,10,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,563.1504601080087,l,0.691397507005604,1,1031,2,563.8678508420126,565.3694438149978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,565.8701132689894,a,1.3239889740070794,1,1032,2,567.2216373000119,568.7231370660011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,569.2236830579932,a,1.4360719720134512,1,1033,2,570.6920488619944,572.1935394770117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,1,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,572.6940775749972,l,0.9468079459911678,10,1043,2,573.6618815060065,575.1636618610064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,575.6641622390016,l,0.7559372569958214,1,1044,2,576.4484575570095,577.9500805019925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,578.4508717319986,l,0.9391894550062716,10,1054,2,579.4183848600078,580.9202712200058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,4,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.42047740001,581.42047740001,581.42047740001,581.42047740001,581.42047740001,581.42047740001,581.42047740001,581.42047740001,581.42047740001,581.42047740001,l,1.3905856810160913,10,1064,2,582.8388301169907,584.3404244600097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,584.8408655940148,a,0.7485424879996572,10,1074,2,585.608306929993,587.1100223530084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,587.6105547889892,a,1.6801337779907044,10,1084,2,589.312477140018,590.8141256030067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,7,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,591.3146696140175,a,1.3277005490090232,10,1094,2,592.6662291900138,594.1677896449983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,8,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,594.6682556770102,a,0.7186252240207978,1,1095,2,595.4191132790002,596.9210605499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,9,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,597.4217539250094,l,1.5089818779961206,10,1105,2,598.9567526880128,600.4581069269916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,600.9586180039914,a,0.8194554380024783,10,1115,2,601.8096048040024,603.311348357005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,11,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.811918648018,603.811918648018,603.811918648018,603.811918648018,603.811918648018,603.811918648018,603.811918648018,603.811918648018,603.811918648018,603.811918648018,l,1.407632588990964,1,1116,2,605.2467728590127,606.748456072004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.161823093018,,,174,W,hexagon,0.002155415015295148,660.2861647600075,661.7925245189981,661.7925245189981,661.7925245189981,1,0,f,0.8396347000089008,0,662.6621168260172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0336689139949,,,132,U,triangle,0.0015986939833965153,665.1411581590073,666.6478405120142,666.6478405120142,666.6478405120142,1,0,d,0.8665433719870634,0,667.532117900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.905859986,,,167,H,circle,0.0012796440278179944,670.0125133460097,671.5201329030097,671.5201329030097,671.5201329030097,1,0,f,0.8528651320084464,0,672.4045849890099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.5944628540019,,,139,S,star,0.0009948690130840987,674.8841007680167,676.3919095809979,676.3919095809979,676.3919095809979,1,0,d,0.6730150480289012,0,677.0926601749961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.3328994520125,,,160,B,star,0.0016894779982976615,679.5726388859912,681.0803477430018,681.0803477430018,681.0803477430018,1,0,f,0.720397110999329,0,681.8313725889893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.35534146399,,,146,F,hexagon,0.0009631009888835251,684.3097181210178,685.8189741290116,685.8189741290116,685.8189741290116,1,0,d,1.0022361649898812,0,686.8535143840127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0435508230003,,,181,Y,circle,0.0016245910082943738,689.3337497810135,690.841192863998,690.841192863998,690.841192863998,1,0,f,0.668456370010972,0,691.5418653770175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.7155978860101,,,125,D,triangle,0.0014007209974806756,694.0216202629963,695.5298567170103,695.5298567170103,695.5298567170103,1,0,d,0.6517696750233881,0,696.2139284780133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.3874257970019,,,174,W,triangle,0.0017121289856731892,698.6932970380003,700.2016831850051,700.2016831850051,700.2016831850051,1,0,f,0.658438110986026,0,700.8856587689952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83693,2022-11-14_14h14.52.268,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95288303338278,
