LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.8714922519866,,139,D,hexagon,0.00638634292408824,596.1137857141439,597.6035184829962,597.6035184829962,597.6035184829962,,,,1,1,d,0,599.3572799151298,1.7264912717510015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6747454740107,606.1751531611662,132,U,star,0.017108313040807843,601.8681666110642,603.3406828909647,603.3406828909647,603.3406828909647,,,,1,0,d,0,604.17515344196,0.8156997601035982,605.6747454740107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.195085052168,610.6952909040265,160,H,triangle,0.0005388278514146805,606.6715285819955,608.1607910790481,608.1607910790481,608.1607910790481,,,,1,0,f,0,608.6954059209675,0.507151166908443,610.195085052168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.1819599741139,615.6820533419959,181,F,triangle,0.0003355031367391348,611.1912026610225,612.6811407951172,612.6811407951172,612.6811407951172,,,,1,0,f,0,613.6821415619925,0.982740469975397,615.1819599741139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7357125221752,,125,W,circle,0.0005427778232842684,616.1788923919667,617.6679731921759,617.6679731921759,617.6679731921759,,,,1,0,d,0,618.2356494299602,0.5415312799159437,619.7357125221752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.2724065610673,624.772628457984,174,Y,star,0.00042922887951135635,620.7317173001356,622.2195740421303,622.2195740421303,622.2195740421303,,,,1,0,f,0,622.7728285340127,0.5234220249112695,624.2724065610673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.2093779649585,,146,B,hexagon,0.00015836418606340885,625.2681910991669,626.7566104151774,626.7566104151774,626.7566104151774,,,,1,0,d,0,627.7092257631011,0.925046905875206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.7627953880001,,167,S,star,0.00038558105006814003,630.2051168251783,631.6932276880834,631.6932276880834,631.6932276880834,,,,1,0,f,0,632.2602478151675,0.5341779869049788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.316060410114,,139,D,hexagon,0.000840276014059782,634.7579271229915,636.2470940970816,636.2470940970816,636.2470940970816,,,,1,0,d,0,636.8145580620039,0.5473168028984219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.048520514043,661.5484439220745,181,D,circle,0.017038359073922038,,,,,,,,1,0,,1,659.5486238901503,,661.048520514043,657.2585421730764,658.730916608125,658.730916608125,658.730916608125,j,0.7898708388675004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8351684990339,,167,S,star,0.0005760099738836288,,,,,,,,1,0,,1,664.335528704105,,665.8351684990339,662.0451984810643,663.5344078771304,663.5344078771304,663.5344078771304,k,0.7796509428881109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.6389676961116,671.1391173750162,139,Y,triangle,0.0004137149080634117,,,,,,,,1,0,,1,669.1382958509494,,670.6389676961116,666.8318807091564,668.3212745049968,668.3212745049968,668.3212745049968,k,0.7849453638773412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.4422700500581,675.9424431980588,174,F,hexagon,-0.0008059879764914513,,,,,,,,1,0,,1,673.9429217681754,,675.4422700500581,671.646569309989,673.1249062530696,673.1249062530696,673.1249062530696,j,0.7860965228173882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.295898464974,680.796273346059,160,W,hexagon,0.00045317597687244415,,,,,,,,1,0,,1,678.7961058639921,,680.295898464974,676.4388731799554,677.9281506109983,677.9281506109983,677.9281506109983,k,0.8423560201190412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0496187910903,685.5495334051084,132,U,star,0.0003777069505304098,,,,,,,,1,0,,1,683.5499265480321,,685.0496187910903,681.2923864349723,682.7819346110336,682.7819346110336,682.7819346110336,k,0.7475934538524598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.736414476065,690.2363433991559,125,B,circle,3.1812116503715515e-05,,,,,,,,1,0,,1,688.2364505920559,,689.736414476065,686.0457675990183,687.5355169770774,687.5355169770774,687.5355169770774,j,0.6752607969101518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9064732810948,695.406760062091,146,H,triangle,0.0005652531981468201,,,,,,,,1,0,,1,693.4070755280554,,694.9064732810948,690.7322410279885,692.2207486690022,692.2207486690022,692.2207486690022,j,1.1645529009401798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.710310657043,700.2104048731271,181,D,star,0.00039449590258300304,,,,,,,,1,0,,1,698.2108234430198,,699.710310657043,695.9026687610894,697.3887037090026,697.3887037090026,697.3887037090026,j,0.8011082150042057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4473453441169,704.9507540799677,167,S,circle,0.0005247320514172316,,,,,,,,1,0,,1,702.9465991861653,,704.4473453441169,700.7062795469537,702.1946921499912,702.1946921499912,702.1946921499912,k,0.7197693649213761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,757.3511415361427,,125,U,star,0.0008995488751679659,,,,,,,,1,0,,2,,,,,,,,,,751.9118638001382,751.9118638001382,751.9118638001382,751.9118638001382,753.3997314160224,753.3997314160224,753.3997314160224,753.3997314160224,753.4164589629509,753.4164589629509,753.4164589629509,753.4164589629509,-1,letter,NA,k,2.4048359440639615,vtsPrac,755.8379555011634,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,762.2549210670404,,132,B,circle,0.0018473179079592228,,,,,,,,1,0,,2,,,,,,,,,,758.3325018959586,758.3325018959586,758.3325018959586,758.3325018959586,759.8205154500902,759.8205154500902,759.8205154500902,759.8205154500902,759.8373666300904,759.8373666300904,759.8373666300904,759.8373666300904,repeat,letter,lettRpt,j,0.910925401840359,vtsPrac,760.755609418964,762.2549210670404,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,767.5604130760767,,160,W,triangle,0.0020071498584002256,,,,,,,,1,0,,2,,,,,,,,,,763.2528781441506,763.2528781441506,763.2528781441506,763.2528781441506,764.7409096821211,764.7409096821211,764.7409096821211,764.7409096821211,764.7576833190396,764.7576833190396,764.7576833190396,764.7576833190396,switch,number,numSwt,f,1.300665957853198,vtsPrac,766.0600641390774,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,773.5810377171729,,139,H,circle,0.0013555798213928938,,,,,,,,1,0,,2,,,,,,,,,,768.5563735901378,768.5563735901378,768.5563735901378,768.5563735901378,770.0444796599913,770.0444796599913,770.0444796599913,770.0444796599913,770.0613964761142,770.0613964761142,770.0613964761142,770.0613964761142,switch,letter,lettSwt,j,2.004833700833842,vtsPrac,772.0799203980714,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,779.2517575281672,779.7519099931233,125,U,triangle,0.0018368090968579054,,,,,,,,1,0,,2,,,,,,,,,,774.5772221700754,774.5772221700754,774.5772221700754,774.5772221700754,776.0651267899666,776.0651267899666,776.0651267899666,776.0651267899666,776.0820192091633,776.0820192091633,776.0820192091633,776.0820192091633,switch,number,numSwt,d,1.6658214458730072,vtsPrac,777.7523195301183,779.2517575281672,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,783.8051007429603,,132,B,circle,0.0003773351199924946,,,,,,,,1,0,,2,,,,,,,,,,780.2481420240365,780.2481420240365,780.2481420240365,780.2481420240365,781.735931944102,781.735931944102,781.735931944102,781.735931944102,781.7524074511603,781.7524074511603,781.7524074511603,781.7524074511603,switch,letter,lettSwt,j,0.5408922489732504,vtsPrac,782.3040515759494,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,788.5918545110617,789.0921544991434,160,W,circle,0.0018286199774593115,,,,,,,,1,0,,2,,,,,,,,,,784.8005571169779,784.8005571169779,784.8005571169779,784.8005571169779,786.2894904161803,786.2894904161803,786.2894904161803,786.2894904161803,786.3059350829571,786.3059350829571,786.3059350829571,786.3059350829571,repeat,letter,lettRpt,k,0.7682167417369783,vtsPrac,787.0894673699513,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,793.9955495139584,,139,H,hexagon,0.0006489548832178116,,,,,,,,1,0,,2,,,,,,,,,,789.58815499302,789.58815499302,789.58815499302,789.58815499302,791.0762357669882,791.0762357669882,791.0762357669882,791.0762357669882,791.0929621369578,791.0929621369578,791.0929621369578,791.0929621369578,switch,number,numSwt,d,1.3819785197265446,vtsPrac,792.4859972670674,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,799.0662470650859,,139,U,circle,0.004603753797709942,,,,,,,,1,0,,2,,,,,,,,,,794.9919310500845,794.9919310500845,794.9919310500845,794.9919310500845,796.479958971031,796.479958971031,796.479958971031,796.479958971031,796.496742738178,796.496742738178,796.496742738178,796.496742738178,repeat,number,numRpt,d,1.0526047579478472,vtsPrac,797.550566266058,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,804.3364711850882,804.8365864190273,174,S,triangle,0.0163291790522635,,,,,,,,1,0,,2,,,,,,,,,,800.0630428220611,800.0630428220611,800.0630428220611,800.0630428220611,801.5335987061262,801.5335987061262,801.5335987061262,801.5335987061262,801.5668833351228,801.5668833351228,801.5668833351228,801.5668833351228,switch,letter,lettSwt,k,1.2750571849755943,vtsPrac,802.8370676541235,804.3364711850882,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,809.5068656590302,810.0071335581597,167,W,star,0.00040221703238785267,,,,,,,,1,0,,2,,,,,,,,,,805.3326832901221,805.3326832901221,805.3326832901221,805.3326832901221,806.820716585964,806.820716585964,806.820716585964,806.820716585964,806.837463474134,806.837463474134,806.837463474134,806.837463474134,repeat,letter,lettRpt,k,1.1640506559051573,vtsPrac,808.0075162129942,809.5068656590302,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,815.2940672840923,,181,H,triangle,0.000668426975607872,,,,,,,,1,0,,2,,,,,,,,,,810.5035435941536,810.5035435941536,810.5035435941536,810.5035435941536,811.9909746141639,811.9909746141639,811.9909746141639,811.9909746141639,812.0076155581046,812.0076155581046,812.0076155581046,812.0076155581046,switch,number,numSwt,f,1.7645535429473966,vtsPrac,813.7785162690561,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,820.1977860920597,,146,Y,circle,0.016588308149948716,,,,,,,,1,0,,2,,,,,,,,,,816.2907990901731,816.2907990901731,816.2907990901731,816.2907990901731,817.7633254821412,817.7633254821412,817.7633254821412,817.7633254821412,817.7967123510316,817.7967123510316,817.7967123510316,817.7967123510316,repeat,number,numRpt,d,0.8982663480564952,vtsPrac,818.6819816241041,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,826.301774838008,826.8015849450603,139,S,star,0.016740095103159547,,,,,,,,1,0,,2,,,,,,,,,,821.1939858959522,821.1939858959522,821.1939858959522,821.1939858959522,822.6670394651592,822.6670394651592,822.6670394651592,822.6670394651592,822.7003257290926,822.7003257290926,822.7003257290926,822.7003257290926,repeat,number,numRpt,d,2.1034601270221174,vtsPrac,824.8024840760045,826.301774838008,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,831.1551291421056,831.6554278330877,181,W,hexagon,0.000199468107894063,,,,,,,,1,0,,2,,,,,,,,,,827.2982187201269,827.2982187201269,827.2982187201269,827.2982187201269,828.7877676859498,828.7877676859498,828.7877676859498,828.7877676859498,828.8045232519507,828.8045232519507,828.8045232519507,828.8045232519507,switch,letter,lettSwt,k,0.8427524047438055,vtsPrac,829.6559216850437,831.1551291421056,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,836.0922670471482,836.5925131321419,132,U,triangle,0.00037025404162704945,,,,,,,,1,0,,2,,,,,,,,,,832.1517064420041,832.1517064420041,832.1517064420041,832.1517064420041,833.6414336699527,833.6414336699527,833.6414336699527,833.6414336699527,833.6580531471409,833.6580531471409,833.6580531471409,833.6580531471409,switch,number,numSwt,d,0.9285372099839151,vtsPrac,834.5930823769886,836.0922670471482,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,840.6122777520213,841.1127999231685,125,B,triangle,0.0005243790801614523,,,,,,,,1,0,,2,,,,,,,,,,837.0890677620191,837.0890677620191,837.0890677620191,837.0890677620191,838.5784133779816,838.5784133779816,838.5784133779816,838.5784133779816,838.5949752731249,838.5949752731249,838.5949752731249,838.5949752731249,switch,letter,lettSwt,j,0.5026446180418134,vtsPrac,839.1133745741099,840.6122777520213,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,845.3158579759765,,132,S,hexagon,0.0003887240309268236,,,,,,,,1,0,,2,,,,,,,,,,841.6090678621549,841.6090678621549,841.6090678621549,841.6090678621549,843.0984788050409,843.0984788050409,843.0984788050409,843.0984788050409,843.1151051521301,843.1151051521301,843.1151051521301,843.1151051521301,repeat,letter,lettRpt,k,0.67439138982445,vtsPrac,843.8004421130754,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,851.5200198141392,,167,F,hexagon,0.016347502125427127,,,,,,,,1,0,,2,,,,,,,,,,846.3126254819799,846.3126254819799,846.3126254819799,846.3126254819799,847.7853937579785,847.7853937579785,847.7853937579785,847.7853937579785,847.8185057041701,847.8185057041701,847.8185057041701,847.8185057041701,switch,number,numSwt,f,2.1866358648985624,vtsPrac,850.0045225750655,,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,,,,856.3567223600112,856.85695505701,181,U,star,0.01631305110640824,,,,,,,,1,0,,2,,,,,,,,,,852.5162766010035,852.5162766010035,852.5162766010035,852.5162766010035,853.9894103549886,853.9894103549886,853.9894103549886,853.9894103549886,854.0227827420458,854.0227827420458,854.0227827420458,854.0227827420458,switch,letter,lettSwt,k,0.8419632408767939,vtsPrac,854.8577382219955,856.3567223600112,,,,,,,,,,,,,,,,,,,,,,,,47028,2022-11-21_13h41.36.667,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.913098478764574,
