LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1265.9599919531029,,181,U,triangle,0.001168013084679842,,,,,1,0,,,,,,,,,,,,1262.3060006161686,1262.3060006161686,1262.3060006161686,1262.3060006161686,1263.8078526321333,1263.8078526321333,1263.8078526321333,1263.8078526321333,1263.8078526321333,1263.8078526321333,1263.8078526321333,1263.8078526321333,repeat,letter,lettRpt,k,0.6328199729323387,noRew,,,,0,1264.4587084371597,1265.9599919531029,,,,,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,883,,,1331.4654756269883,,181,U,star,0.0012096450664103031,,,,,1,0,,,,,,,,,,,,1327.8784854030237,1327.8784854030237,1327.8784854030237,1327.8784854030237,1329.3799588270485,1329.3799588270485,1329.3799588270485,1329.3799588270485,1329.3799588270485,1329.3799588270485,1329.3799588270485,1329.3799588270485,repeat,letter,lettRpt,k,0.5514818439260125,Lo,,,,0,,,space,7.4413022918161005,low,1329.9639805981424,1331.4654756269883,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,0,883,,,1336.187500752043,,167,F,circle,0.0007243149448186159,,,,,0,0,,,,,,,,,,,,1332.4502195771784,1332.4502195771784,1332.4502195771784,1332.4502195771784,1333.9517870070413,1333.9517870070413,1333.9517870070413,1333.9517870070413,1333.9517870070413,1333.9517870070413,1333.9517870070413,1333.9517870070413,switch,number,NA,d,0.7159779500216246,Lo,,,,0,,,,,low,1334.7023317050189,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,1,884,,,1341.1262937369756,,139,S,hexagon,0.0012126760557293892,,,,,1,1,,,,,,,,,,,,1337.1721273800358,1337.1721273800358,1337.1721273800358,1337.1721273800358,1338.6735972331371,1338.6735972331371,1338.6735972331371,1338.6735972331371,1338.6735972331371,1338.6735972331371,1338.6735972331371,1338.6735972331371,repeat,number,numRpt,d,0.9199846300762147,Lo,,,1341.6268135921564,0,,,,,low,1339.6247589550912,1341.1262937369756,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,0,884,,,1345.914865317056,,174,B,triangle,0.0007940891664475203,,,,,1,0,,,,,,,,,,,,1342.1107513571624,1342.1107513571624,1342.1107513571624,1342.1107513571624,1343.612292860169,1343.612292860169,1343.612292860169,1343.612292860169,1343.612292860169,1343.612292860169,1343.612292860169,1343.612292860169,repeat,number,numRpt,f,0.762905343901366,Hi,,,,0,,,,,low,1344.4135504260194,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,0,884,,,1350.4199433361646,,146,H,star,0.0012122029438614845,,,,,0,0,,,,,,,,,,,,1346.8827310970519,1346.8827310970519,1346.8827310970519,1346.8827310970519,1348.3844875511713,1348.3844875511713,1348.3844875511713,1348.3844875511713,1348.3844875511713,1348.3844875511713,1348.3844875511713,1348.3844875511713,switch,letter,NA,k,0.49211939610540867,Hi,,,,0,,,,,low,1348.918451195117,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,0,884,,,1355.108293656027,,125,W,triangle,0.001225725980475545,,,,,1,1,,,,,,,,,,,,1351.3877212060615,1351.3877212060615,1351.3877212060615,1351.3877212060615,1352.8895203711,1352.8895203711,1352.8895203711,1352.8895203711,1352.8895203711,1352.8895203711,1352.8895203711,1352.8895203711,repeat,letter,lettRpt,k,0.6901709949597716,Hi,,,,0,,,,,low,1353.6235042850021,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,1,885,,,1359.7135856649838,,160,Y,circle,0.0014537661336362362,,,,,1,0,,,,,,,,,,,,1356.093016096158,1356.093016096158,1356.093016096158,1356.093016096158,1357.594502296066,1357.594502296066,1357.594502296066,1357.594502296066,1357.594502296066,1357.594502296066,1357.594502296066,1357.594502296066,switch,number,numSwt,f,0.5979398849885911,Hi,,,,0,,,,,low,1358.2284021701198,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,0,885,,,1364.4186842250638,,132,D,hexagon,0.0011666519567370415,,,,,0,0,,,,,,,,,,,,1360.6979096950963,1360.6979096950963,1360.6979096950963,1360.6979096950963,1362.1995378010906,1362.1995378010906,1362.1995378010906,1362.1995378010906,1362.1995378010906,1362.1995378010906,1362.1995378010906,1362.1995378010906,repeat,number,NA,f,0.694691076874733,Hi,,,,0,,,,,low,1362.933800745057,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,895,,,1369.2406897770707,,181,U,star,0.0014292830601334572,,,,,1,1,,,,,,,,,,,,1365.403161742026,1365.403161742026,1365.403161742026,1365.403161742026,1366.9047777410597,1366.9047777410597,1366.9047777410597,1366.9047777410597,1366.9047777410597,1366.9047777410597,1366.9047777410597,1366.9047777410597,switch,letter,lettSwt,k,0.8054846089798957,Lo,,,,0,,,,,low,1367.7557523860596,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,10,905,,,1373.9291484751739,,167,F,hexagon,0.0011116089299321175,,,,,1,0,,,,,,,,,,,,1370.2250146330334,1370.2250146330334,1370.2250146330334,1370.2250146330334,1371.7269839600194,1371.7269839600194,1371.7269839600194,1371.7269839600194,1371.7269839600194,1371.7269839600194,1371.7269839600194,1371.7269839600194,repeat,letter,lettRpt,j,0.6747281069401652,Lo,,,,0,,,,,low,1372.4281590310857,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,0,905,,,1378.6843002911191,,139,S,circle,0.0012167489621788263,,,,,1,0,,,,,,,,,,,,1374.9136392760556,1374.9136392760556,1374.9136392760556,1374.9136392760556,1376.4153474550694,1376.4153474550694,1376.4153474550694,1376.4153474550694,1376.4153474550694,1376.4153474550694,1376.4153474550694,1376.4153474550694,repeat,letter,lettRpt,k,0.74536905111745,Hi,,,,0,,,,,low,1377.1993875261396,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,1,906,,,1383.2394661100116,,174,B,triangle,0.0011493659112602472,,,,,1,0,,,,,,,,,,,,1379.668740740046,1379.668740740046,1379.668740740046,1379.668740740046,1381.170542945154,1381.170542945154,1381.170542945154,1381.170542945154,1381.170542945154,1381.170542945154,1381.170542945154,1381.170542945154,switch,number,numSwt,f,0.5243617668747902,Hi,,,,0,,,,,low,1381.7379529969767,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,916,,,1387.8780514921527,,146,H,triangle,0.001098287058994174,,,,,1,0,,,,,,,,,,,,1384.2071104270872,1384.2071104270872,1384.2071104270872,1384.2071104270872,1385.7087225769646,1385.7087225769646,1385.7087225769646,1385.7087225769646,1385.7087225769646,1385.7087225769646,1385.7087225769646,1385.7087225769646,switch,letter,lettSwt,j,0.6345697671640664,Hi,,,,0,,,,,low,1386.376311316155,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,917,,,1392.499475511955,,125,W,hexagon,0.0006935182027518749,,,,,1,0,,,,,,,,,,,,1388.845790921012,1388.845790921012,1388.845790921012,1388.845790921012,1390.347143521998,1390.347143521998,1390.347143521998,1390.347143521998,1390.347143521998,1390.347143521998,1390.347143521998,1390.347143521998,repeat,letter,lettRpt,k,0.6076971988659352,Lo,,,,0,,,,,low,1390.9979976061732,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,927,,,1397.221571183065,,160,Y,star,0.0011357858311384916,,,,,1,0,,,,,,,,,,,,1393.4673144849949,1393.4673144849949,1393.4673144849949,1393.4673144849949,1394.9691840009764,1394.9691840009764,1394.9691840009764,1394.9691840009764,1394.9691840009764,1394.9691840009764,1394.9691840009764,1394.9691840009764,repeat,letter,lettRpt,k,0.7214919840916991,Lo,,,,0,,,,,low,1395.7369007200468,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,927,,,1402.3772634631023,,132,D,circle,0.0012348000891506672,,,,,1,0,,,,,,,,,,,,1398.2061447021551,1398.2061447021551,1398.2061447021551,1398.2061447021551,1399.7076326601673,1399.7076326601673,1399.7076326601673,1399.7076326601673,1399.7076326601673,1399.7076326601673,1399.7076326601673,1399.7076326601673,switch,number,numSwt,d,1.1355997510254383,Hi,,,,0,,,,,low,1400.8757464271039,1402.3772634631023,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,937,,,1407.0155040901154,,160,H,triangle,0.0005275870207697153,,,,,1,0,,,,,,,,,,,,1403.3615905949846,1403.3615905949846,1403.3615905949846,1403.3615905949846,1404.8635229719803,1404.8635229719803,1404.8635229719803,1404.8635229719803,1404.8635229719803,1404.8635229719803,1404.8635229719803,1404.8635229719803,switch,letter,lettSwt,j,0.6043618510011584,Hi,,,,0,,,,,low,1405.5141681430396,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,947,,,1411.7707770711277,,146,D,hexagon,0.0010340369772166014,,,,,1,0,,,,,,,,,,,,1407.983328212984,1407.983328212984,1407.983328212984,1407.983328212984,1409.4849914030638,1409.4849914030638,1409.4849914030638,1409.4849914030638,1409.4849914030638,1409.4849914030638,1409.4849914030638,1409.4849914030638,switch,number,numSwt,d,0.7657373559195548,Lo,,,,0,,,,,low,1410.2699162450153,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,947,,,1416.5262744210195,,181,F,circle,0.0013810198288410902,,,,,0,0,,,,,,,,,,,,1412.75521238707,1412.75521238707,1412.75521238707,1412.75521238707,1414.2570573780686,1414.2570573780686,1414.2570573780686,1414.2570573780686,1414.2570573780686,1414.2570573780686,1414.2570573780686,1414.2570573780686,switch,letter,NA,k,0.7404150271322578,Lo,,,,0,,,,,low,1415.0410971499514,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,0,947,,,1421.481833470054,,174,B,star,0.001201963983476162,,,,,0,1,,,,,,,,,,,,1417.5106177870184,1417.5106177870184,1417.5106177870184,1417.5106177870184,1419.0123882871121,1419.0123882871121,1419.0123882871121,1419.0123882871121,1419.0123882871121,1419.0123882871121,1419.0123882871121,1419.0123882871121,switch,number,NA,d,0.935181904817,Lo,,,,0,,,,,low,1419.980144207133,1421.481833470054,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,947,,,1426.269967986038,,132,W,circle,0.0007747630588710308,,,,,1,1,,,,,,,,,,,,1422.4661513550673,1422.4661513550673,1422.4661513550673,1422.4661513550673,1423.967732790159,1423.967732790159,1423.967732790159,1423.967732790159,1423.967732790159,1423.967732790159,1423.967732790159,1423.967732790159,switch,letter,lettSwt,k,0.7613973449915648,Hi,,,,0,,,,,low,1424.7684286979493,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,948,,,1431.0091534170788,,139,U,star,0.0011521889828145504,,,,,1,0,,,,,,,,,,,,1427.2378730450291,1427.2378730450291,1427.2378730450291,1427.2378730450291,1428.7396515060682,1428.7396515060682,1428.7396515060682,1428.7396515060682,1428.7396515060682,1428.7396515060682,1428.7396515060682,1428.7396515060682,repeat,letter,lettRpt,k,0.737989803077653,Lo,,,,0,,,,,low,1429.5239171329886,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,0,948,,,1435.880903000012,,167,S,triangle,0.0013542401138693094,,,,,1,0,,,,,,,,,,,,1431.9937937660143,1431.9937937660143,1431.9937937660143,1431.9937937660143,1433.4950635051355,1433.4950635051355,1433.4950635051355,1433.4950635051355,1433.4950635051355,1433.4950635051355,1433.4950635051355,1433.4950635051355,repeat,letter,lettRpt,k,0.8654745388776064,Hi,,,,0,,,,,low,1434.3959914781153,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,949,,,1440.8696790749673,,125,Y,hexagon,0.0012728008441627026,,,,,1,0,,,,,,,,,,,,1436.8655031351373,1436.8655031351373,1436.8655031351373,1436.8655031351373,1438.3670625879895,1438.3670625879895,1438.3670625879895,1438.3670625879895,1438.3670625879895,1438.3670625879895,1438.3670625879895,1438.3670625879895,switch,number,numSwt,d,0.9662444679997861,Lo,,,,0,,,,,low,1439.3680384000763,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,950,,,1445.9585977210663,,160,H,star,0.0010086698457598686,,,,,1,0,,,,,,,,,,,,1441.8376471369993,1441.8376471369993,1441.8376471369993,1441.8376471369993,1443.3392800909933,1443.3392800909933,1443.3392800909933,1443.3392800909933,1443.3392800909933,1443.3392800909933,1443.3392800909933,1443.3392800909933,switch,letter,lettSwt,j,1.0906923308502883,Lo,,,,0,,,,,low,1444.4573957261164,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,951,,,1450.8138023470528,,167,U,hexagon,0.0011897389777004719,,,,,1,0,,,,,,,,,,,,1446.942913047038,1446.942913047038,1446.942913047038,1446.942913047038,1448.4447555071674,1448.4447555071674,1448.4447555071674,1448.4447555071674,1448.4447555071674,1448.4447555071674,1448.4447555071674,1448.4447555071674,repeat,letter,lettRpt,k,0.8447844418697059,Lo,,,,0,,,,,low,1449.3129394110292,1450.8138023470528,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,951,,,1455.9195993610192,,132,D,triangle,0.0011664689518511295,,,,,1,0,,,,,,,,,,,,1451.798571457155,1451.798571457155,1451.798571457155,1451.798571457155,1453.3000700420234,1453.3000700420234,1453.3000700420234,1453.3000700420234,1453.3000700420234,1453.3000700420234,1453.3000700420234,1453.3000700420234,repeat,letter,lettRpt,j,1.0855679530650377,Hi,,,1456.4202463470865,0,,,,,low,1454.417945157038,1455.9195993610192,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,951,,,1460.7249259629752,,174,W,circle,0.000980371842160821,,,,,0,0,,,,,,,,,,,,1456.9040186649654,1456.9040186649654,1456.9040186649654,1456.9040186649654,1458.4056509200018,1458.4056509200018,1458.4056509200018,1458.4056509200018,1458.4056509200018,1458.4056509200018,1458.4056509200018,1458.4056509200018,switch,number,NA,d,0.7953999100718647,Hi,,,,0,,,,,low,1459.240144815063,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,0,951,,,1467.332281852141,,125,Y,triangle,0.0012845078017562628,,,,,1,1,,,,,,,,,,,,1461.7094017681666,1461.7094017681666,1461.7094017681666,1461.7094017681666,1463.2110686660744,1463.2110686660744,1463.2110686660744,1463.2110686660744,1463.2110686660744,1463.2110686660744,1463.2110686660744,1463.2110686660744,switch,letter,lettSwt,k,2.5942043231334537,Hi,,,,0,,,,,low,1465.8471751881298,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,951,,,1474.3235099851154,,181,F,circle,0.0015897140838205814,,,,,-1,0,,,,,,,,,,,,1468.3166294361,1468.3166294361,1468.3166294361,1468.3166294361,1469.8183591649868,1469.8183591649868,1469.8183591649868,1469.8183591649868,1469.8183591649868,1469.8183591649868,1469.8183591649868,1469.8183591649868,switch,no_choice,NA,None,,Hi,,,1474.8238128060475,0,,,,,low,1472.8216017859522,1474.3235099851154,1472.8216017859522,1472.8216017859522,1472.8216017859522,1472.8216017859522,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,952,,,1479.3454760049935,,146,S,star,0.00846584397368133,,,,,1,0,,,,,,,,,,,,1475.3245290331542,1475.3245290331542,1475.3245290331542,1475.3245290331542,1476.8261796820443,1476.8261796820443,1476.8261796820443,1476.8261796820443,1476.8261796820443,1476.8261796820443,1476.8261796820443,1476.8261796820443,switch,number,numSwt,d,0.9852948039770126,Lo,,,1479.846035878174,0,,,,,low,1477.8438505600207,1479.3454760049935,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,953,,,1484.3844525129534,,139,B,hexagon,0.0010287859477102757,,,,,1,0,,,,,,,,,,,,1480.3300735449884,1480.3300735449884,1480.3300735449884,1480.3300735449884,1481.8316007731482,1481.8316007731482,1481.8316007731482,1481.8316007731482,1481.8316007731482,1481.8316007731482,1481.8316007731482,1481.8316007731482,switch,letter,lettSwt,j,1.0194899409543723,Lo,,,,0,,,,,low,1482.8826130069792,1484.3844525129534,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,953,,,1518.9726686379872,,125,S,star,0.0017558149993419647,,,,,0,0,,,,,,,,,,,,1514.450815676013,1514.450815676013,1514.450815676013,1514.450815676013,1515.9524082681164,1515.9524082681164,1515.9524082681164,1515.9524082681164,1515.9524082681164,1515.9524082681164,1515.9524082681164,1515.9524082681164,repeat,letter,NA,j,1.4949200230184942,Lo,,,,1,,,space,14.731301335152239,low,1517.4878173021134,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,953,,,1523.84456809517,,146,B,circle,0.0013559958897531033,,,,,1,1,,,,,,,,,,,,1519.9568018731661,1519.9568018731661,1519.9568018731661,1519.9568018731661,1521.4584416199941,1521.4584416199941,1521.4584416199941,1521.4584416199941,1521.4584416199941,1521.4584416199941,1521.4584416199941,1521.4584416199941,repeat,letter,lettRpt,j,0.8594986409880221,Hi,,,,1,,,,,low,1522.3596772369929,,,,,,,,,,,,,,,,,,,,,99640,2022-11-10_14h07.36.122,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10686973656437,
