LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,1006,,,1370.625016172009,,,160,U,hexagon,0.0016845070058479905,,,,,1,0,,,,,,,,,,,1366.7675553540175,1366.7675553540175,1366.7675553540175,1366.7675553540175,1368.2726169310044,1368.2726169310044,1368.2726169310044,1368.2726169310044,1368.2726169310044,1368.2726169310044,1368.2726169310044,1368.2726169310044,repeat,number,numRpt,f,0.8185418169887271,Lo,,,1,,,,,,,,,low,1369.1232662600232,1370.625016172009,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,1006,,,1375.496922262013,,,139,F,circle,0.0008263480267487466,,,,,1,0,,,,,,,,,,,1371.6031546670129,1371.6031546670129,1371.6031546670129,1371.6031546670129,1373.1110096370103,1373.1110096370103,1373.1110096370103,1373.1110096370103,1373.1110096370103,1373.1110096370103,1373.1110096370103,1373.1110096370103,repeat,number,numRpt,d,0.8631281469715759,Hi,,,1,,,,,,,,,low,1373.998146213009,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,1016,,,1380.9365012280177,,,167,W,star,0.0016192490002140403,,,,,1,0,,,,,,,,,,,1376.4758175470051,1376.4758175470051,1376.4758175470051,1376.4758175470051,1377.9831047730113,1377.9831047730113,1377.9831047730113,1377.9831047730113,1377.9831047730113,1377.9831047730113,1377.9831047730113,1377.9831047730113,repeat,number,numRpt,f,1.4246383059944492,Lo,,,1,,,,,,,,,low,1379.435914561007,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,1026,,,1386.0087837700266,,,132,D,hexagon,0.0015851230127736926,,,,,1,0,,,,,,,,,,,1381.9155822610192,1381.9155822610192,1381.9155822610192,1381.9155822610192,1383.4224954520178,1383.4224954520178,1383.4224954520178,1383.4224954520178,1383.4224954520178,1383.4224954520178,1383.4224954520178,1383.4224954520178,repeat,number,numRpt,d,1.0598587680142373,Lo,,,1,,,,,,,,,low,1384.5074843170005,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,1026,,,1390.7806531780225,,,174,H,circle,0.0015563569904770702,,,,,1,0,,,,,,,,,,,1386.9876030330197,1386.9876030330197,1386.9876030330197,1386.9876030330197,1388.494671923021,1388.494671923021,1388.494671923021,1388.494671923021,1388.494671923021,1388.494671923021,1388.494671923021,1388.494671923021,switch,letter,lettSwt,j,0.7567067579948343,Hi,,,1,,,,,,,,,low,1389.280824617017,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1027,,,1395.3522231880052,,,125,S,triangle,0.0015796019870322198,,,,,1,0,,,,,,,,,,,1391.760113480006,1391.760113480006,1391.760113480006,1391.760113480006,1393.2665850589983,1393.2665850589983,1393.2665850589983,1393.2665850589983,1393.2665850589983,1393.2665850589983,1393.2665850589983,1393.2665850589983,repeat,letter,lettRpt,k,0.5523896029917523,Hi,,,1,,,,,,,,,low,1393.8508466890198,1395.3522231880052,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,1027,,,1400.0908407310199,,,146,Y,circle,0.0006904109905008227,,,,,1,0,,,,,,,,,,,1396.3302405830182,1396.3302405830182,1396.3302405830182,1396.3302405830182,1397.8382958130096,1397.8382958130096,1397.8382958130096,1397.8382958130096,1397.8382958130096,1397.8382958130096,1397.8382958130096,1397.8382958130096,switch,number,numSwt,d,0.7287237819982693,Hi,,,1,,,,,,,,,low,1398.5910865300102,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1037,,,1404.7960543990193,,,181,B,star,0.0014826380065642297,,,,,1,0,,,,,,,,,,,1401.0700641370204,1401.0700641370204,1401.0700641370204,1401.0700641370204,1402.576900459011,1402.576900459011,1402.576900459011,1402.576900459011,1402.576900459011,1402.576900459011,1402.576900459011,1402.576900459011,repeat,number,numRpt,f,0.6928126399870962,Lo,,,1,,,,,,,,,low,1403.295204471011,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1038,,,1409.6179181040206,,,160,U,hexagon,0.0016055399901233613,,,,,1,0,,,,,,,,,,,1405.7742448690115,1405.7742448690115,1405.7742448690115,1405.7742448690115,1407.2819559630007,1407.2819559630007,1407.2819559630007,1407.2819559630007,1407.2819559630007,1407.2819559630007,1407.2819559630007,1407.2819559630007,repeat,number,numRpt,f,0.8150461470067967,Lo,,,1,,,,,,,,,low,1408.1176451200154,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1038,,,1414.2565440480248,,,139,F,triangle,0.0014949740143492818,,,,,1,0,,,,,,,,,,,1410.5981027510134,1410.5981027510134,1410.5981027510134,1410.5981027510134,1412.1039538070036,1412.1039538070036,1412.1039538070036,1412.1039538070036,1412.1039538070036,1412.1039538070036,1412.1039538070036,1412.1039538070036,switch,letter,lettSwt,j,0.6271819349785801,Hi,,,1,,,,,,,,,low,1412.757602823025,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1039,,,1418.878197219019,,,132,B,star,0.001595120003912598,,,,,1,0,,,,,,,,,,,1415.2357893440058,1415.2357893440058,1415.2357893440058,1415.2357893440058,1416.7425405740214,1416.7425405740214,1416.7425405740214,1416.7425405740214,1416.7425405740214,1416.7425405740214,1416.7425405740214,1416.7425405740214,repeat,letter,lettRpt,j,0.6018582200049423,Lo,,,1,,,,,,,,,low,1417.3765787380107,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,1040,,,1423.533339231013,,,181,D,hexagon,0.0011325950035825372,,,,,1,0,,,,,,,,,,,1419.85836736302,1419.85836736302,1419.85836736302,1419.85836736302,1421.364372296026,1421.364372296026,1421.364372296026,1421.364372296026,1421.364372296026,1421.364372296026,1421.364372296026,1421.364372296026,switch,number,numSwt,f,0.6364923130022362,Lo,,,1,,,,,,,,,low,1422.0325033900153,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,1040,,,1428.3052454330027,,,139,Y,circle,0.0016534950118511915,,,,,0,0,,,,,,,,,,,1424.5123056900047,1424.5123056900047,1424.5123056900047,1424.5123056900047,1426.0193894160038,1426.0193894160038,1426.0193894160038,1426.0193894160038,1426.0193894160038,1426.0193894160038,1426.0193894160038,1426.0193894160038,repeat,number,NA,f,0.7518067309865728,Lo,,,1,,,,,,,,,low,1426.8037436830055,1428.3052454330027,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,1040,,,1432.3597601860238,,,125,W,triangle,0.0006153779977466911,,,,,0,1,,,,,,,,,,,1429.284577006998,1429.284577006998,1429.284577006998,1429.284577006998,1430.7913175860012,1430.7913175860012,1430.7913175860012,1430.7913175860012,1430.7913175860012,1430.7913175860012,1430.7913175860012,1430.7913175860012,switch,letter,NA,j,0.042291651974665,Lo,,,1,,,,,,,,,low,1430.858834394021,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,1040,,,1436.4476139580074,,,167,F,star,0.0014720069884788245,,,,,0,1,,,,,,,,,,,1433.3399941670068,1433.3399941670068,1433.3399941670068,1433.3399941670068,1434.845897924999,1434.845897924999,1434.845897924999,1434.845897924999,1434.845897924999,1434.845897924999,1434.845897924999,1434.845897924999,switch,number,NA,d,0.07210350001696497,Lo,,,1,,,,,,,,,low,1434.9542450790177,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1040,,,1440.5519604319998,,,160,H,circle,0.0017032659961842,,,,,0,1,,,,,,,,,,,1437.4284701550205,1437.4284701550205,1437.4284701550205,1437.4284701550205,1438.9335464629985,1438.9335464629985,1438.9335464629985,1438.9335464629985,1438.9335464629985,1438.9335464629985,1438.9335464629985,1438.9335464629985,repeat,number,NA,d,0.09017909501562826,Lo,,,1,,,,,,,,,low,1439.050858822011,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,1040,,,1444.7246949280088,,,146,U,triangle,0.0016205949941650033,,,,,0,1,,,,,,,,,,,1441.539895066002,1441.539895066002,1441.539895066002,1441.539895066002,1443.038235371001,1443.038235371001,1443.038235371001,1443.038235371001,1443.038235371001,1443.038235371001,1443.038235371001,1443.038235371001,switch,letter,NA,j,0.15860634698765352,Lo,,,1,,,,,,,,,low,1443.2360837600136,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,1040,,,1448.7777900070068,,,174,S,hexagon,0.0014967989991419017,,,,,0,1,,,,,,,,,,,1445.721287643013,1445.721287643013,1445.721287643013,1445.721287643013,1447.2260120370192,1447.2260120370192,1447.2260120370192,1447.2260120370192,1447.2094016350165,1447.2094016350165,1447.2094016350165,1447.2094016350165,repeat,letter,NA,j,0.038538821012480184,Lo,,,1,,,,,,,,,low,1447.2789788530208,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1050,,,1452.8491348960088,,,146,Y,circle,0.003285431012045592,,,,,1,1,,,,,,,,,,,1449.7592525790096,1449.7592525790096,1449.7592525790096,1449.7592525790096,1451.2639202920254,1451.2639202920254,1451.2639202920254,1451.2639202920254,1451.2639202920254,1451.2639202920254,1451.2639202920254,1451.2639202920254,repeat,letter,lettRpt,k,0.05576724896673113,Hi,,,1,,,,,,,,,low,1451.3506587490265,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,1051,,,1457.687614488008,,,181,U,star,0.0016639640089124441,,,,,1,0,,,,,,,,,,,1453.8280549730116,1453.8280549730116,1453.8280549730116,1453.8280549730116,1455.335135336005,1455.335135336005,1455.335135336005,1455.335135336005,1455.335135336005,1455.335135336005,1455.335135336005,1455.335135336005,repeat,letter,lettRpt,k,0.8241211269923951,Lo,,,1,,,,,,,,,low,1456.189521289023,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,0,1051,,,1462.0424706650083,,,174,B,triangle,0.0016580999945290387,,,,,0,0,,,,,,,,,,,1458.6657584780187,1458.6657584780187,1458.6657584780187,1458.6657584780187,1460.17381638402,1460.17381638402,1460.17381638402,1460.17381638402,1460.17381638402,1460.17381638402,1460.17381638402,1460.17381638402,switch,number,NA,d,0.35011348300031386,Lo,,,1,,,,,,,,,low,1460.5457890740072,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1052,,,1466.7477353410213,,1467.2481592160184,167,S,hexagon,0.001587289007147774,,,,,1,1,,,,,,,,,,,1463.0218034580175,1463.0218034580175,1463.0218034580175,1463.0218034580175,1464.5285011990054,1464.5285011990054,1464.5285011990054,1464.5285011990054,1464.5285011990054,1464.5285011990054,1464.5285011990054,1464.5285011990054,repeat,number,numRpt,f,0.6859072679944802,Lo,,,1,,,,,,,,,low,1465.2460787980235,1466.7477353410213,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,0,1052,,,1471.336061398004,,,139,D,star,0.014794146991334856,,,,,0,0,,,,,,,,,,,1467.7441788249998,1467.7441788249998,1467.7441788249998,1467.7441788249998,1469.2503934730194,1469.2503934730194,1469.2503934730194,1469.2503934730194,1469.2337176100118,1469.2337176100118,1469.2337176100118,1469.2337176100118,repeat,number,NA,f,0.5832674499833956,Lo,,,1,,,,,,,,,low,1469.8383140040096,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,0,1052,,,1475.9745959200081,,,132,F,triangle,0.0014463750121649355,,,,,0,1,,,,,,,,,,,1472.3151578890102,1472.3151578890102,1472.3151578890102,1472.3151578890102,1473.8222849390004,1473.8222849390004,1473.8222849390004,1473.8222849390004,1473.8222849390004,1473.8222849390004,1473.8222849390004,1473.8222849390004,repeat,number,NA,f,0.6282706659694668,Lo,,,1,,,,,,,,,low,1474.4868843940203,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,1052,,,1480.6130207520036,,,125,H,hexagon,0.001711225981125608,,,,,0,1,,,,,,,,,,,1476.955693757016,1476.955693757016,1476.955693757016,1476.955693757016,1478.4606139680254,1478.4606139680254,1478.4606139680254,1478.4606139680254,1478.4606139680254,1478.4606139680254,1478.4606139680254,1478.4606139680254,repeat,number,NA,f,0.624915496999165,Lo,,,1,,,,,,,,,low,1479.1255442149995,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,10,1062,,,1485.1846486990107,,,160,W,circle,0.001207577995955944,,,,,1,1,,,,,,,,,,,1481.5920827360242,1481.5920827360242,1481.5920827360242,1481.5920827360242,1483.099103613,1483.099103613,1483.099103613,1483.099103613,1483.099103613,1483.099103613,1483.099103613,1483.099103613,repeat,number,numRpt,f,0.5663802890048828,Hi,,,1,,,,,,,,,low,1483.6872640070214,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1062,,,1498.2492606250162,,1498.7497394980164,167,B,circle,0.0019921589992009103,,,,,1,0,,,,,,,,,,,1494.4419184660073,1494.4419184660073,1494.4419184660073,1494.4419184660073,1495.9468773240224,1495.9468773240224,1495.9468773240224,1495.9468773240224,1495.9468773240224,1495.9468773240224,1495.9468773240224,1495.9468773240224,repeat,number,numRpt,f,0.7684362889849581,Hi,,,2,,,,,,,space,1.206763117981609,low,1496.74780266601,1498.2492606250162,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,1072,,,1502.7208626799984,,,139,F,star,0.015040005993796512,,,,,1,0,,,,,,,,,,,1499.245612016006,1499.245612016006,1499.245612016006,1499.245612016006,1500.751850390021,1500.751850390021,1500.751850390021,1500.751850390021,1500.7351906410186,1500.7351906410186,1500.7351906410186,1500.7351906410186,switch,letter,lettSwt,j,0.45714894897537306,Lo,,,2,,,,,,,,,low,1501.2237383980246,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,10,1082,,,1507.2591127030028,,,181,D,triangle,0.0017122940043918788,,,,,1,0,,,,,,,,,,,1503.6998021710024,1503.6998021710024,1503.6998021710024,1503.6998021710024,1505.2069843140198,1505.2069843140198,1505.2069843140198,1505.2069843140198,1505.2069843140198,1505.2069843140198,1505.2069843140198,1505.2069843140198,repeat,letter,lettRpt,j,0.5198515439697076,Hi,,,2,,,,,,,,,low,1505.7609327860118,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1082,,,1511.5137798990181,,1512.014238831005,160,U,hexagon,0.0014442969986703247,,,,,0,0,,,,,,,,,,,1508.2390587060072,1508.2390587060072,1508.2390587060072,1508.2390587060072,1509.7449060300132,1509.7449060300132,1509.7449060300132,1509.7449060300132,1509.7449060300132,1509.7449060300132,1509.7449060300132,1509.7449060300132,repeat,letter,NA,j,0.234976341977017,Hi,,,2,,,,,,,,,low,1510.0120087260148,1511.5137798990181,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,0,1082,,,1515.8685715770116,,1516.3690622709983,174,W,star,-0.000926698005059734,,,,,0,1,,,,,,,,,,,1512.4949947850255,1512.4949947850255,1512.4949947850255,1512.4949947850255,1513.9999894150242,1513.9999894150242,1513.9999894150242,1513.9999894150242,1513.9999894150242,1513.9999894150242,1513.9999894150242,1513.9999894150242,repeat,letter,NA,j,0.3341570360062178,Hi,,,2,,,,,,,,,low,1514.3670487710042,1515.8685715770116,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,0,1082,,,1520.1592988730117,,,125,Y,circle,-0.0007131269958335906,,,,,0,1,,,,,,,,,,,1516.8474088440125,1516.8474088440125,1516.8474088440125,1516.8474088440125,1518.354564140027,1518.354564140027,1518.354564140027,1518.354564140027,1518.354564140027,1518.354564140027,1518.354564140027,1518.354564140027,repeat,letter,NA,j,0.27650614199228585,Hi,,,2,,,,,,,,,low,1518.6574577389983,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,10,1092,,,1524.3612443800084,,1524.861997671018,146,H,hexagon,0.0015679039934184402,,,,,1,1,,,,,,,,,,,1521.1357612140127,1521.1357612140127,1521.1357612140127,1521.1357612140127,1522.6426108940213,1522.6426108940213,1522.6426108940213,1522.6426108940213,1522.6426108940213,1522.6426108940213,1522.6426108940213,1522.6426108940213,repeat,letter,lettRpt,j,0.18446598199079745,Lo,,,2,,,,,,,,,low,1522.8598121620016,1524.3612443800084,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,0,1092,,,1528.3822393279988,,,132,S,triangle,0.014545315993018448,,,,,0,0,,,,,,,,,,,1525.3565411070012,1525.3565411070012,1525.3565411070012,1525.3565411070012,1526.8640722230193,1526.8640722230193,1526.8640722230193,1526.8640722230193,1526.8473444780102,1526.8473444780102,1526.8473444780102,1526.8473444780102,repeat,letter,NA,j,0.007082933996571228,Lo,,,2,,,,,,,,,low,1526.8860666399996,,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,1093,,,1532.72030923501,,1533.2209929840174,167,B,triangle,0.0014444549742620438,,,,,1,1,,,,,,,,,,,1529.3624306610145,1529.3624306610145,1529.3624306610145,1529.3624306610145,1530.8683355640096,1530.8683355640096,1530.8683355640096,1530.8683355640096,1530.8683355640096,1530.8683355640096,1530.8683355640096,1530.8683355640096,repeat,letter,lettRpt,j,0.3180849750060588,Hi,,,2,,,,,,,,,low,1531.2187409700127,1532.72030923501,,,,,,,,,,,,,,,,86542,2022-11-15_14h05.40.266,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.914083798130804,
