LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,949,,,2499.238362673088,,,U,181,triangle,0.000408514984883368,,,,,,,,,1,0,,,,,,,,,,,,2495.6678732850123,2495.6678732850123,2495.6678732850123,2495.6678732850123,2497.1694258600473,2497.1694258600473,2497.1694258600473,2497.1694258600473,2497.1694258600473,2497.1694258600473,2497.1694258600473,2497.1694258600473,repeat,number,numRpt,k,0.5508193939458579,Hi,,,0,,,,,low,2497.7385110059986,2499.238362673088,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,959,,,2503.7767638859805,,,W,167,hexagon,0.0008342600194737315,,,,,,,,,1,0,,,,,,,,,,,,2500.222940579988,2500.222940579988,2500.222940579988,2500.222940579988,2501.7244407270337,2501.7244407270337,2501.7244407270337,2501.7244407270337,2501.7244407270337,2501.7244407270337,2501.7244407270337,2501.7244407270337,repeat,number,numRpt,k,0.5286215229425579,Lo,,,0,,,,,low,2502.276334263035,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,959,,,2508.5153784219874,,,S,174,star,0.0011133799562230706,,,,,,,,,1,0,,,,,,,,,,,,2504.7612986130407,2504.7612986130407,2504.7612986130407,2504.7612986130407,2506.2627937410725,2506.2627937410725,2506.2627937410725,2506.2627937410725,2506.2627937410725,2506.2627937410725,2506.2627937410725,2506.2627937410725,switch,letter,lettSwt,f,0.7265987469581887,Hi,,,0,,,,,low,2507.030421197065,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,960,,,2513.4874114930863,,,H,146,circle,0.0012258091010153294,,,,,,,,,1,0,,,,,,,,,,,,2509.499870747095,2509.499870747095,2509.499870747095,2509.499870747095,2511.001621589996,2511.001621589996,2511.001621589996,2511.001621589996,2511.001621589996,2511.001621589996,2511.001621589996,2511.001621589996,repeat,letter,lettRpt,d,0.9397099369671196,Lo,,,0,,,,,low,2511.985782977077,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,970,,,2518.1092138610547,,2518.6099214400165,F,160,hexagon,0.017105881008319557,,,,,,,,,1,0,,,,,,,,,,,,2514.4718689570436,2514.4718689570436,2514.4718689570436,2514.4718689570436,2515.956946128048,2515.956946128048,2515.956946128048,2515.956946128048,2515.973712355015,2515.973712355015,2515.973712355015,2515.973712355015,repeat,letter,lettRpt,d,0.6183106328826398,Lo,,,0,,,,,low,2516.6075268679997,2518.1092138610547,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,980,,,2522.6810265260283,,,Y,139,triangle,0.0006236269837245345,,,,,,,,,1,0,,,,,,,,,,,,2519.0936099480605,2519.0936099480605,2519.0936099480605,2519.0936099480605,2520.595267047058,2520.595267047058,2520.595267047058,2520.595267047058,2520.595267047058,2520.595267047058,2520.595267047058,2520.595267047058,switch,number,numSwt,j,0.5597367599839345,Hi,,,0,,,,,low,2521.180073923082,2522.6810265260283,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,0,980,,,2527.436334124999,,2527.953413855983,D,132,star,0.0010865619406104088,,,,,,,,,1,0,,,,,,,,,,,,2523.6651942520402,2523.6651942520402,2523.6651942520402,2523.6651942520402,2525.16701529501,2525.16701529501,2525.16701529501,2525.16701529501,2525.16701529501,2525.16701529501,2525.16701529501,2525.16701529501,repeat,number,numRpt,j,0.7351715669501573,Hi,,,0,,,,,low,2525.9345234649954,2527.436334124999,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,10,990,,,2542.485981970094,,,D,174,circle,0.0013346810592338443,,,,,,,,,1,0,,,,,,,,,,,,2538.7487492630025,2538.7487492630025,2538.7487492630025,2538.7487492630025,2540.250261556008,2540.250261556008,2540.250261556008,2540.250261556008,2540.250261556008,2540.250261556008,2540.250261556008,2540.250261556008,switch,letter,lettSwt,d,0.706750534940511,Lo,,,1,,,space,1.8520998308667913,low,2541.0014099300606,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,990,,,2547.0578154880786,,2547.5583800619934,W,146,star,0.0011331869754940271,,,,,,,,,1,0,,,,,,,,,,,,2543.4703412550734,2543.4703412550734,2543.4703412550734,2543.4703412550734,2544.972275025095,2544.972275025095,2544.972275025095,2544.972275025095,2544.972275025095,2544.972275025095,2544.972275025095,2544.972275025095,repeat,letter,lettRpt,f,0.5515141299692914,Hi,,,1,,,,,low,2545.556207622052,2547.0578154880786,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,990,,,2551.546180987032,,2552.046634664992,Y,167,triangle,0.0004713329253718257,,,,,,,,,0,0,,,,,,,,,,,,2548.0424035930773,2548.0424035930773,2548.0424035930773,2548.0424035930773,2549.544150630012,2549.544150630012,2549.544150630012,2549.544150630012,2549.544150630012,2549.544150630012,2549.544150630012,2549.544150630012,switch,number,NA,j,0.46806094294879586,Hi,,,1,,,,,low,2550.0444385230076,2551.546180987032,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,991,,,2556.134740423062,,2556.635255842004,F,132,hexagon,0.0005646790377795696,,,,,,,,,1,1,,,,,,,,,,,,2552.5305002250243,2552.5305002250243,2552.5305002250243,2552.5305002250243,2554.032100172015,2554.032100172015,2554.032100172015,2554.032100172015,2554.032100172015,2554.032100172015,2554.032100172015,2554.032100172015,repeat,number,numRpt,j,0.5703837319742888,Lo,,,1,,,,,low,2554.632960156072,2556.134740423062,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,992,,,2560.67294509802,,,U,139,hexagon,0.00035625393502414227,,,,,,,,,1,0,,,,,,,,,,,,2557.119048205088,2557.119048205088,2557.119048205088,2557.119048205088,2558.620786063024,2558.620786063024,2558.620786063024,2558.620786063024,2558.620786063024,2558.620786063024,2558.620786063024,2558.620786063024,repeat,number,numRpt,j,0.5270724399015307,Lo,,,1,,,,,low,2559.1722186550032,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,1002,,,2565.227803260088,,,H,160,circle,0.0012338509550318122,,,,,,,,,1,0,,,,,,,,,,,,2561.6575390670914,2561.6575390670914,2561.6575390670914,2561.6575390670914,2563.1589850900928,2563.1589850900928,2563.1589850900928,2563.1589850900928,2563.1589850900928,2563.1589850900928,2563.1589850900928,2563.1589850900928,switch,letter,lettSwt,d,0.5234971109312028,Lo,,,1,,,,,low,2563.7264586309902,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1002,,,2569.8165267760633,,,B,181,star,0.017314574914053082,,,,,,,,,1,0,,,,,,,,,,,,2566.212260283064,2566.212260283064,2566.212260283064,2566.212260283064,2567.697389112087,2567.697389112087,2567.697389112087,2567.697389112087,2567.7140372950817,2567.7140372950817,2567.7140372950817,2567.7140372950817,repeat,letter,lettRpt,d,0.5983944499166682,Hi,,,1,,,,,low,2568.3312822700245,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,1002,,,2574.337969420012,,,S,125,triangle,0.0013868249952793121,,,,,,,,,0,0,,,,,,,,,,,,2570.8007426130353,2570.8007426130353,2570.8007426130353,2570.8007426130353,2572.3026173220715,2572.3026173220715,2572.3026173220715,2572.3026173220715,2572.3026173220715,2572.3026173220715,2572.3026173220715,2572.3026173220715,repeat,letter,NA,d,0.503873135894537,Hi,,,1,,,,,low,2572.852934105089,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1003,,,2578.893131667981,,,D,174,circle,0.001058773952536285,,,,,,,,,1,1,,,,,,,,,,,,2575.3225169649813,2575.3225169649813,2575.3225169649813,2575.3225169649813,2576.824162351084,2576.824162351084,2576.824162351084,2576.824162351084,2576.824162351084,2576.824162351084,2576.824162351084,2576.824162351084,repeat,letter,lettRpt,d,0.5180726288817823,Lo,,,1,,,,,low,2577.391294638044,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1003,,,2583.8987183950376,,,W,146,triangle,0.0012044899631291628,,,,,,,,,1,0,,,,,,,,,,,,2579.8778980550123,2579.8778980550123,2579.8778980550123,2579.8778980550123,2581.379151542089,2581.379151542089,2581.379151542089,2581.379151542089,2581.379151542089,2581.379151542089,2581.379151542089,2581.379151542089,switch,number,numSwt,j,0.9910515259252861,Hi,,,1,,,,,low,2582.413852835074,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,1013,,,2588.470281461021,,,Y,167,hexagon,0.0010487829567864537,,,,,,,,,1,0,,,,,,,,,,,,2584.8829061720753,2584.8829061720753,2584.8829061720753,2584.8829061720753,2586.3844203520566,2586.3844203520566,2586.3844203520566,2586.3844203520566,2586.3844203520566,2586.3844203520566,2586.3844203520566,2586.3844203520566,repeat,number,numRpt,k,0.5659255150239915,Lo,,,1,,,,,low,2586.9852016150253,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,1013,,,2593.075161972083,,2593.5757959110197,F,132,star,0.0011841639643535018,,,,,,,,,1,0,,,,,,,,,,,,2589.4545007609995,2589.4545007609995,2589.4545007609995,2589.4545007609995,2590.9562793570803,2590.9562793570803,2590.9562793570803,2590.9562793570803,2590.9562793570803,2590.9562793570803,2590.9562793570803,2590.9562793570803,repeat,number,numRpt,j,0.5849515428999439,Hi,,,1,,,,,low,2591.5735663870582,2593.075161972083,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,1013,,,2597.696982625057,,2598.197761342046,U,139,triangle,0.0005118610570207238,,,,,,,,,1,0,,,,,,,,,,,,2594.059666792047,2594.059666792047,2594.059666792047,2594.059666792047,2595.5612802630058,2595.5612802630058,2595.5612802630058,2595.5612802630058,2595.5612802630058,2595.5612802630058,2595.5612802630058,2595.5612802630058,repeat,number,numRpt,j,0.6017983559286222,Hi,,,1,,,,,low,2596.195323672029,2597.696982625057,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,1013,,,2602.018597165006,,,H,160,hexagon,0.0005198819562792778,,,,,,,,,0,0,,,,,,,,,,,,2598.681540117017,2598.681540117017,2598.681540117017,2598.681540117017,2600.183152045007,2600.183152045007,2600.183152045007,2600.183152045007,2600.183152045007,2600.183152045007,2600.183152045007,2600.183152045007,repeat,number,NA,j,0.312004774925299,Hi,,,1,,,,,low,2600.533689353033,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1023,,,2606.5735407720786,,,B,181,circle,0.0013074390590190887,,,,,,,,,1,1,,,,,,,,,,,,2603.0030082210433,2603.0030082210433,2603.0030082210433,2603.0030082210433,2604.5045218180167,2604.5045218180167,2604.5045218180167,2604.5045218180167,2604.5045218180167,2604.5045218180167,2604.5045218180167,2604.5045218180167,switch,letter,lettSwt,d,0.5481426579644904,Lo,,,1,,,,,low,2605.088496683049,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1023,,,2611.2955364750233,,,S,125,star,0.0011765059316530824,,,,,,,,,1,0,,,,,,,,,,,,2607.557904860005,2607.557904860005,2607.557904860005,2607.557904860005,2609.059620526037,2609.059620526037,2609.059620526037,2609.059620526037,2609.059620526037,2609.059620526037,2609.059620526037,2609.059620526037,repeat,letter,lettRpt,f,0.7067632789257914,Hi,,,1,,,,,low,2609.8105548920576,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1024,,,2616.1008867929922,,,W,146,circle,0.0013007670640945435,,,,,,,,,1,0,,,,,,,,,,,,2612.2799738020403,2612.2799738020403,2612.2799738020403,2612.2799738020403,2613.7815641830675,2613.7815641830675,2613.7815641830675,2613.7815641830675,2613.7815641830675,2613.7815641830675,2613.7815641830675,2613.7815641830675,repeat,letter,lettRpt,f,0.7890741259325296,Lo,,,1,,,,,low,2614.6157496230444,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1034,,,2620.7894134630915,,,B,125,hexagon,0.0013006189838051796,,,,,,,,,1,0,,,,,,,,,,,,2617.085316621,2617.085316621,2617.085316621,2617.085316621,2618.586796479998,2618.586796479998,2618.586796479998,2618.586796479998,2618.586796479998,2618.586796479998,2618.586796479998,2618.586796479998,switch,number,numSwt,j,0.6747341019799933,Lo,,,1,,,,,low,2619.3043530650903,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,1034,,,2625.3777521849843,,,Y,139,triangle,0.0010976770427078009,,,,,,,,,1,0,,,,,,,,,,,,2621.773628742085,2621.773628742085,2621.773628742085,2621.773628742085,2623.275340149994,2623.275340149994,2623.275340149994,2623.275340149994,2623.275340149994,2623.275340149994,2623.275340149994,2623.275340149994,repeat,number,numRpt,j,0.5667369549628347,Hi,,,1,,,,,low,2623.876037158072,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,1034,,,2629.9829323260346,,,S,160,star,0.000652402057312429,,,,,,,,,1,0,,,,,,,,,,,,2626.3452776310733,2626.3452776310733,2626.3452776310733,2626.3452776310733,2627.8470267950324,2627.8470267950324,2627.8470267950324,2627.8470267950324,2627.8470267950324,2627.8470267950324,2627.8470267950324,2627.8470267950324,switch,letter,lettSwt,f,0.6071604749886319,Hi,,,1,,,,,low,2628.482456622063,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,1044,,,2634.504312777077,,,F,174,hexagon,0.00161396199837327,,,,,,,,,1,0,,,,,,,,,,,,2630.9671214600094,2630.9671214600094,2630.9671214600094,2630.9671214600094,2632.468782423064,2632.468782423064,2632.468782423064,2632.468782423064,2632.468782423064,2632.468782423064,2632.468782423064,2632.468782423064,repeat,letter,lettRpt,d,0.5070521999150515,Lo,,,1,,,,,low,2633.0193710130407,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,1054,,,2639.0593088370515,,,H,181,star,0.0009915420087054372,,,,,,,,,1,0,,,,,,,,,,,,2635.488617066061,2635.488617066061,2635.488617066061,2635.488617066061,2636.990326366038,2636.990326366038,2636.990326366038,2636.990326366038,2636.990326366038,2636.990326366038,2636.990326366038,2636.990326366038,switch,number,numSwt,k,0.5429286350263283,Hi,,,1,,,,,low,2637.558955398039,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,1054,,,2643.6310591930524,,,U,132,triangle,0.001376206986606121,,,,,,,,,1,0,,,,,,,,,,,,2640.0439615880605,2640.0439615880605,2640.0439615880605,2640.0439615880605,2641.5455410650466,2641.5455410650466,2641.5455410650466,2641.5455410650466,2641.5455410650466,2641.5455410650466,2641.5455410650466,2641.5455410650466,switch,letter,lettSwt,f,0.5563698519254103,Hi,,,1,,,,,low,2642.1463698910084,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,1054,,,2648.236068575061,,2648.736742170062,D,167,circle,0.0015450059436261654,,,,,,,,,0,0,,,,,,,,,,,,2644.6155302610714,2644.6155302610714,2644.6155302610714,2644.6155302610714,2646.1171272830106,2646.1171272830106,2646.1171272830106,2646.1171272830106,2646.1171272830106,2646.1171272830106,2646.1171272830106,2646.1171272830106,switch,number,NA,j,0.5849073039134964,Hi,,,1,,,,,low,2646.7345701050945,2648.236068575061,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,1055,,,2652.7914172030287,,,H,132,circle,0.00020509399473667145,,,,,,,,,1,1,,,,,,,,,,,,2649.220332470024,2649.220332470024,2649.220332470024,2649.220332470024,2650.722179442062,2650.722179442062,2650.722179442062,2650.722179442062,2650.722179442062,2650.722179442062,2650.722179442062,2650.722179442062,repeat,number,numRpt,j,0.5482417609309778,Lo,,,1,,,,,low,2651.3064395399997,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1055,,,2657.529619459994,,,Y,160,triangle,0.001383010996505618,,,,,,,,,1,0,,,,,,,,,,,,2653.7756853450555,2653.7756853450555,2653.7756853450555,2653.7756853450555,2655.277307813056,2655.277307813056,2655.277307813056,2655.277307813056,2655.277307813056,2655.277307813056,2655.277307813056,2655.277307813056,repeat,number,numRpt,k,0.7293313748668879,Hi,,,1,,,,,low,2656.045068247011,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1056,,,2662.6686819520546,,2663.1692312910454,D,125,hexagon,0.0012639820342883468,,,,,,,,,1,0,,,,,,,,,,,,2658.5141725770663,2658.5141725770663,2658.5141725770663,2658.5141725770663,2660.015630678041,2660.015630678041,2660.015630678041,2660.015630678041,2660.015630678041,2660.015630678041,2660.015630678041,2660.015630678041,repeat,number,numRpt,j,1.1207587849348783,Lo,,,1,,,,,low,2661.16711363208,2662.6686819520546,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,0,1056,,,2667.2739750749897,,,W,167,star,0.0007742010056972504,,,,,,,,,1,0,,,,,,,,,,,,2663.652976123034,2663.652976123034,2663.652976123034,2663.652976123034,2665.1549781800713,2665.1549781800713,2665.1549781800713,2665.1549781800713,2665.1549781800713,2665.1549781800713,2665.1549781800713,2665.1549781800713,repeat,number,numRpt,k,0.5949962539598346,Hi,,,1,,,,,low,2665.788918300066,,,,,,,,,,,,,,,,,22944,2022-11-03_11h17.52.609,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.245978051680225,
