LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,748,,,1348.920259,,D,174,hexagon,0.001778952,,,,,1,0,,,,,,,,,,,1345.463411,1345.463411,1345.463411,1345.463411,1346.968064,1346.968064,1346.968064,1346.968064,1346.968064,1346.968064,1346.968064,1346.968064,,,,,repeat,letter,lettRpt,d,Hi,,,,0.417591692,0,,,,low,1347.418626,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,758,,,1353.508717,,U,167,triangle,0.001766521,,,,,1,0,,,,,,,,,,,1349.899596,1349.899596,1349.899596,1349.899596,1351.406376,1351.406376,1351.406376,1351.406376,1351.406376,1351.406376,1351.406376,1351.406376,,,,,repeat,letter,lettRpt,f,Lo,,,,0.57943374,0,,,,low,1352.006839,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,759,,,1358.030247,,B,139,circle,0.001915456,,,,,1,0,,,,,,,,,,,1354.48976,1354.48976,1354.48976,1354.48976,1355.99473,1355.99473,1355.99473,1355.99473,1355.99473,1355.99473,1355.99473,1355.99473,,,,,repeat,letter,lettRpt,d,Lo,,,,0.501880171,0,,,,low,1356.528723,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,0,759,,,1362.735252,,S,125,star,0.001713778,,,,,0,0,,,,,,,,,,,1359.009174,1359.009174,1359.009174,1359.009174,1360.516265,1360.516265,1360.516265,1360.516265,1360.516265,1360.516265,1360.516265,1360.516265,,,,,repeat,letter,NA,d,Lo,,,,0.694465986,0,,,,low,1361.234033,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,760,,,1367.173916,,Y,132,hexagon,0.001413693,,,,,1,1,,,,,,,,,,,1363.715521,1363.715521,1363.715521,1363.715521,1365.22148,1365.22148,1365.22148,1365.22148,1365.22148,1365.22148,1365.22148,1365.22148,,,,,switch,number,numSwt,j,Hi,,,,0.423415444,0,,,,low,1365.67192,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,760,,,1371.945523,,H,146,star,0.001744348,,,,,1,0,,,,,,,,,,,1368.152858,1368.152858,1368.152858,1368.152858,1369.659744,1369.659744,1369.659744,1369.659744,1369.659744,1369.659744,1369.659744,1369.659744,,,,,repeat,number,numRpt,j,Hi,,,,0.753682253,0,,,,low,1370.444233,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,761,,,1376.650639,,W,181,triangle,0.001344883,,,,,1,0,,,,,,,,,,,1372.924657,1372.924657,1372.924657,1372.924657,1374.431715,1374.431715,1374.431715,1374.431715,1374.431715,1374.431715,1374.431715,1374.431715,,,,,repeat,number,numRpt,k,Lo,,,,0.684902092,0,,,,low,1375.149213,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,762,,,1381.105567,,F,160,circle,0.001463847,,,,,1,0,,,,,,,,,,,1377.631888,1377.631888,1377.631888,1377.631888,1379.136832,1379.136832,1379.136832,1379.136832,1379.136832,1379.136832,1379.136832,1379.136832,,,,,repeat,number,numRpt,k,Lo,,,,0.435234876,0,,,,low,1379.604053,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,763,,,1385.844377,,U,132,circle,0.001781045,,,,,1,0,,,,,,,,,,,1382.08379,1382.08379,1382.08379,1382.08379,1383.591773,1383.591773,1383.591773,1383.591773,1383.591773,1383.591773,1383.591773,1383.591773,,,,,switch,letter,lettSwt,f,Lo,,,,0.728239994,0,,,,low,1384.342551,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,764,,,1390.349198,,W,160,star,0.001605203,,,,,1,0,,,,,,,,,,,1386.824283,1386.824283,1386.824283,1386.824283,1388.330395,1388.330395,1388.330395,1388.330395,1388.330395,1388.330395,1388.330395,1388.330395,,,,,repeat,letter,lettRpt,f,Hi,,,,0.48982539,0,,,,low,1388.847525,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,765,,,1394.987751,,B,125,triangle,0.001782653,,,,,1,0,,,,,,,,,,,1391.328425,1391.328425,1391.328425,1391.328425,1392.83522,1392.83522,1392.83522,1392.83522,1392.83522,1392.83522,1392.83522,1392.83522,,,,,repeat,letter,lettRpt,d,Lo,,,,0.619638413,0,,,,low,1393.485976,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,766,,,1399.576107,,Y,146,hexagon,0.001739613,,,,,1,0,,,,,,,,,,,1395.968792,1395.968792,1395.968792,1395.968792,1397.473824,1397.473824,1397.473824,1397.473824,1397.473824,1397.473824,1397.473824,1397.473824,,,,,repeat,letter,lettRpt,f,Hi,,,,0.582605826,0,,,,low,1398.074491,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,767,,,1404.080985,,H,167,circle,0.001786584,,,,,1,0,,,,,,,,,,,1400.555313,1400.555313,1400.555313,1400.555313,1402.062223,1402.062223,1402.062223,1402.062223,1402.062223,1402.062223,1402.062223,1402.062223,,,,,repeat,letter,lettRpt,d,Lo,,,,0.493262694,0,,,,low,1402.579612,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,768,,,1408.736131,,F,181,star,0.001561538,,,,,1,0,,,,,,,,,,,1405.060895,1405.060895,1405.060895,1405.060895,1406.567144,1406.567144,1406.567144,1406.567144,1406.567144,1406.567144,1406.567144,1406.567144,,,,,switch,number,numSwt,k,Hi,,,,0.635119528,0,,,,low,1407.234514,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,769,,,1413.291217,,S,139,triangle,0.001530992,,,,,1,0,,,,,,,,,,,1409.714728,1409.714728,1409.714728,1409.714728,1411.222308,1411.222308,1411.222308,1411.222308,1411.222308,1411.222308,1411.222308,1411.222308,,,,,repeat,number,numRpt,j,Lo,,,,0.536499254,0,,,,low,1411.789598,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,770,,,1417.779549,,D,174,hexagon,0.001783259,,,,,1,0,,,,,,,,,,,1414.272594,1414.272594,1414.272594,1414.272594,1415.77723,1415.77723,1415.77723,1415.77723,1415.77723,1415.77723,1415.77723,1415.77723,,,,,repeat,number,numRpt,k,Hi,,,,0.483153548,0,,,,low,1416.277869,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,771,,,1437.150824,,F,181,circle,0.002274921,,,,,1,0,,,,,,,,,,,1433.458496,1433.458496,1433.458496,1433.458496,1434.965177,1434.965177,1434.965177,1434.965177,1434.965177,1434.965177,1434.965177,1434.965177,,,,,switch,letter,lettSwt,d,Lo,,,,0.656562563,1,,space,3.394881192,low,1435.649072,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,781,,,1441.572405,,B,125,hexagon,0.001548609,,,,,1,0,,,,,,,,,,,1438.129894,1438.129894,1438.129894,1438.129894,1439.63703,1439.63703,1439.63703,1439.63703,1439.63703,1439.63703,1439.63703,1439.63703,,,,,repeat,letter,lettRpt,d,Hi,,,,0.406167127,1,,,,low,1440.070828,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,781,,,1445.977259,,H,132,triangle,0.001604424,,,,,0,0,,,,,,,,,,,1442.551348,1442.551348,1442.551348,1442.551348,1444.058528,1444.058528,1444.058528,1444.058528,1444.058528,1444.058528,1444.058528,1444.058528,,,,,repeat,letter,NA,f,Hi,,,,0.394244925,1,,,,low,1444.475973,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,781,,,1450.4322,,S,139,star,0.001622951,,,,,0,1,,,,,,,,,,,1446.95626,1446.95626,1446.95626,1446.95626,1448.463348,1448.463348,1448.463348,1448.463348,1448.463348,1448.463348,1448.463348,1448.463348,,,,,repeat,letter,NA,d,Hi,,,,0.443332433,1,,,,low,1448.930754,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,0,781,,,1454.987199,,W,167,hexagon,0.001478576,,,,,1,1,,,,,,,,,,,1451.41088,1451.41088,1451.41088,1451.41088,1452.918111,1452.918111,1452.918111,1452.918111,1452.918111,1452.918111,1452.918111,1452.918111,,,,,repeat,letter,lettRpt,f,Hi,,,,0.535428045,1,,,,low,1453.485518,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,791,,,1459.508999,,D,146,star,0.001600153,,,,,1,0,,,,,,,,,,,1455.968236,1455.968236,1455.968236,1455.968236,1457.473295,1457.473295,1457.473295,1457.473295,1457.473295,1457.473295,1457.473295,1457.473295,,,,,repeat,letter,lettRpt,d,Hi,,,,0.501222775,1,,,,low,1458.006999,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,792,,,1463.947036,,U,160,circle,0.001227208,,,,,1,0,,,,,,,,,,,1460.486978,1460.486978,1460.486978,1460.486978,1461.99484,1461.99484,1461.99484,1461.99484,1461.99484,1461.99484,1461.99484,1461.99484,,,,,switch,number,numSwt,k,Lo,,,,0.423599524,1,,,,low,1462.445469,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,793,,,1468.468652,,Y,174,triangle,0.001546539,,,,,1,0,,,,,,,,,,,1464.926204,1464.926204,1464.926204,1464.926204,1466.432209,1466.432209,1466.432209,1466.432209,1466.432209,1466.432209,1466.432209,1466.432209,,,,,repeat,number,numRpt,k,Lo,,,,0.509546276,1,,,,low,1466.966678,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,794,,,1472.923629,,F,181,star,0.001854774,,,,,1,0,,,,,,,,,,,1469.449848,1469.449848,1469.449848,1469.449848,1470.954607,1470.954607,1470.954607,1470.954607,1470.954607,1470.954607,1470.954607,1470.954607,,,,,repeat,number,numRpt,k,Hi,,,,0.441667364,1,,,,low,1471.422121,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,795,,,1477.361877,,B,125,hexagon,0.001704663,,,,,1,0,,,,,,,,,,,1473.904805,1473.904805,1473.904805,1473.904805,1475.409859,1475.409859,1475.409859,1475.409859,1475.409859,1475.409859,1475.409859,1475.409859,,,,,repeat,number,numRpt,j,Hi,,,,0.419149476,1,,,,low,1475.8603,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,796,,,1481.850101,,H,132,triangle,0.001667297,,,,,1,0,,,,,,,,,,,1478.34052,1478.34052,1478.34052,1478.34052,1479.847989,1479.847989,1479.847989,1479.847989,1479.847989,1479.847989,1479.847989,1479.847989,,,,,repeat,number,numRpt,j,Lo,,,,0.469684991,1,,,,low,1480.348498,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,797,,,1486.405192,,S,139,circle,0.001543432,,,,,1,0,,,,,,,,,,,1482.831243,1482.831243,1482.831243,1482.831243,1484.336103,1484.336103,1484.336103,1484.336103,1484.336103,1484.336103,1484.336103,1484.336103,,,,,repeat,number,numRpt,j,Lo,,,,0.539287318,1,,,,low,1484.903461,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,807,,,1490.893466,,W,167,hexagon,0.001601003,,,,,1,0,,,,,,,,,,,1487.384157,1487.384157,1487.384157,1487.384157,1488.891191,1488.891191,1488.891191,1488.891191,1488.891191,1488.891191,1488.891191,1488.891191,,,,,switch,letter,lettSwt,f,Hi,,,,0.473740399,1,,,,low,1489.392105,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,807,,,1495.532032,,D,146,star,0.001646465,,,,,1,0,,,,,,,,,,,1491.874573,1491.874573,1491.874573,1491.874573,1493.379586,1493.379586,1493.379586,1493.379586,1493.379586,1493.379586,1493.379586,1493.379586,,,,,repeat,letter,lettRpt,d,Hi,,,,0.618489932,1,,,,low,1494.030195,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,807,,,1500.987868,,U,160,triangle,0.001557162,,,,,0,0,,,,,,,,,,,1496.510874,1496.510874,1496.510874,1496.510874,1498.01805,1498.01805,1498.01805,1498.01805,1498.01805,1498.01805,1498.01805,1498.01805,,,,,switch,number,NA,j,Hi,,,,1.447837742,1,,,,low,1499.486694,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,808,,,1505.509603,,Y,174,circle,0.001457714,,,,,1,1,,,,,,,,,,,1501.966904,1501.966904,1501.966904,1501.966904,1503.473965,1503.473965,1503.473965,1503.473965,1503.473965,1503.473965,1503.473965,1503.473965,,,,,switch,letter,lettSwt,f,Lo,,,,0.502746279,1,,,,low,1504.00797,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,809,,,1510.064576,,H,167,circle,0.001560637,,,,,1,0,,,,,,,,,,,1506.489454,1506.489454,1506.489454,1506.489454,1507.995678,1507.995678,1507.995678,1507.995678,1507.995678,1507.995678,1507.995678,1507.995678,,,,,repeat,letter,lettRpt,d,Lo,,,,0.539490018,1,,,,low,1508.5628,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,809,,,1514.969898,,Y,139,hexagon,0.001420526,,,,,1,0,,,,,,,,,,,1511.042341,1511.042341,1511.042341,1511.042341,1512.55045,1512.55045,1512.55045,1512.55045,1512.55045,1512.55045,1512.55045,1512.55045,,,,,switch,number,numSwt,j,Hi,,,,0.900797814,1,,,,low,1513.468982,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,809,,,1519.675057,,W,125,star,0.001562936,,,,,1,0,,,,,,,,,,,1515.950005,1515.950005,1515.950005,1515.950005,1517.455978,1517.455978,1517.455978,1517.455978,1517.455978,1517.455978,1517.455978,1517.455978,,,,,repeat,number,numRpt,j,Hi,,,,0.696781799,1,,,,low,1518.173405,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,810,,,1524.146814,,B,181,triangle,0.001632354,,,,,1,0,,,,,,,,,,,1520.655145,1520.655145,1520.655145,1520.655145,1522.161349,1522.161349,1522.161349,1522.161349,1522.161349,1522.161349,1522.161349,1522.161349,,,,,repeat,number,numRpt,k,Lo,,,,0.458602231,1,,,,low,1522.645573,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,820,,,1528.685043,,D,132,star,0.00166881,,,,,1,0,,,,,,,,,,,1525.125941,1525.125941,1525.125941,1525.125941,1526.632943,1526.632943,1526.632943,1526.632943,1526.632943,1526.632943,1526.632943,1526.632943,,,,,repeat,number,numRpt,j,Hi,,,,0.519914975,1,,,,low,1527.184056,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,821,,,1533.273515,,S,174,triangle,0.001553768,,,,,1,0,,,,,,,,,,,1529.664396,1529.664396,1529.664396,1529.664396,1531.171168,1531.171168,1531.171168,1531.171168,1531.171168,1531.171168,1531.171168,1531.171168,,,,,switch,letter,lettSwt,f,Lo,,,,0.573111244,1,,,,low,1531.772151,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,821,,,1537.778443,,F,146,hexagon,0.001559208,,,,,0,0,,,,,,,,,,,1534.252495,1534.252495,1534.252495,1534.252495,1535.759658,1535.759658,1535.759658,1535.759658,1535.759658,1535.759658,1535.759658,1535.759658,,,,,repeat,letter,NA,f,Lo,,,,0.484460148,1,,,,low,1536.276796,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,821,,,1542.783956,,U,160,circle,0.001867187,,,,,0,1,,,,,,,,,,,1538.759907,1538.759907,1538.759907,1538.759907,1540.264565,1540.264565,1540.264565,1540.264565,1540.264565,1540.264565,1540.264565,1540.264565,,,,,repeat,letter,NA,d,Lo,,,,0.997586819,1,,,,low,1541.282444,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,0,821,,,1547.37242,,F,146,hexagon,0.00142244,,,,,1,1,,,,,,,,,,,1543.765362,1543.765362,1543.765362,1543.765362,1545.270037,1545.270037,1545.270037,1545.270037,1545.270037,1545.270037,1545.270037,1545.270037,,,,,repeat,letter,lettRpt,d,Hi,,,,0.58266559,1,,,,low,1545.871445,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
