LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1202.8168208710267,,D,125,triangle,0.0020234030089341104,,,,,1,0,,,,,,,,,,,,1199.2256904449896,1199.2256904449896,1199.2256904449896,1199.2256904449896,1200.7141669180128,1200.7141669180128,1200.7141669180128,1200.7141669180128,1200.7309095410164,1200.7309095410164,1200.7309095410164,1200.7309095410164,switch,number,numSwt,j,0.5809951089904644,noRew,,,0,1201.316987127997,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1207.4350755100022,,F,181,triangle,0.002103070029988885,,,,,1,0,,,,,,,,,,,,1203.8124461059924,1203.8124461059924,1203.8124461059924,1203.8124461059924,1205.3012341870344,1205.3012341870344,1205.3012341870344,1205.3012341870344,1205.3177238699864,1205.3177238699864,1205.3177238699864,1205.3177238699864,switch,letter,lettSwt,d,0.585966988990549,noRew,,,0,1205.9331317809992,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1212.5572730790009,,B,167,circle,0.0018732729949988425,,,,,1,0,,,,,,,,,,,,1208.4154528949875,1208.4154528949875,1208.4154528949875,1208.4154528949875,1209.904789904016,1209.904789904016,1209.904789904016,1209.904789904016,1209.9212442869903,1209.9212442869903,1209.9212442869903,1209.9212442869903,repeat,letter,lettRpt,d,1.126972119032871,noRew,,,0,1211.057341754029,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1217.3089325409965,,Y,139,star,0.0018806399893946946,,,,,1,0,,,,,,,,,,,,1213.55298782303,1213.55298782303,1213.55298782303,1213.55298782303,1215.0415581660345,1215.0415581660345,1215.0415581660345,1215.0415581660345,1215.058217821992,1215.058217821992,1215.058217821992,1215.058217821992,switch,number,numSwt,j,0.7266048089368269,noRew,,,0,1215.7943278510356,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1221.9624911139836,,U,146,circle,0.001773924974258989,,,,,1,0,,,,,,,,,,,,1218.2898485439946,1218.2898485439946,1218.2898485439946,1218.2898485439946,1219.7783475490287,1219.7783475490287,1219.7783475490287,1219.7783475490287,1219.7952267280198,1219.7952267280198,1219.7952267280198,1219.7952267280198,switch,letter,lettSwt,f,0.6449393579969183,noRew,,,0,1220.4476158570033,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1226.599308217992,,Y,181,triangle,0.016910050995647907,,,,,1,0,,,,,,,,,,,,1222.9586349510355,1222.9586349510355,1222.9586349510355,1222.9586349510355,1224.4320871930104,1224.4320871930104,1224.4320871930104,1224.4320871930104,1224.4653481619898,1224.4653481619898,1224.4653481619898,1224.4653481619898,switch,number,numSwt,k,0.6312639609677717,noRew,,,0,1225.0972235880326,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1231.2360637449892,1231.7364220499876,B,174,hexagon,0.016760162950959057,,,,,1,0,,,,,,,,,,,,1227.5960249989876,1227.5960249989876,1227.5960249989876,1227.5960249989876,1229.0687372370157,1229.0687372370157,1229.0687372370157,1229.0687372370157,1229.1020230400027,1229.1020230400027,1229.1020230400027,1229.1020230400027,repeat,number,numRpt,k,0.6348927330109291,noRew,,,0,1229.7357297529816,1231.2360637449892,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1235.9737468149979,,U,132,triangle,0.013709360035136342,,,,,1,0,,,,,,,,,,,,1232.2492438140325,1232.2492438140325,1232.2492438140325,1232.2492438140325,1233.722322377027,1233.722322377027,1233.722322377027,1233.722322377027,1233.7556736789993,1233.7556736789993,1233.7556736789993,1233.7556736789993,switch,letter,lettSwt,f,0.7101004489813931,noRew,,,0,1234.4584059570334,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1240.6765473280102,1241.176879598992,H,139,circle,0.018671216967049986,,,,,1,0,,,,,,,,,,,,1236.9705623069895,1236.9705623069895,1236.9705623069895,1236.9705623069895,1238.4433569940156,1238.4433569940156,1238.4433569940156,1238.4433569940156,1238.4760552609805,1238.4760552609805,1238.4760552609805,1238.4760552609805,repeat,letter,lettRpt,d,0.7007349159684964,noRew,,,0,1239.1761305049877,1240.6765473280102,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1245.363448883989,,Y,160,triangle,0.013950485968962312,,,,,1,0,,,,,,,,,,,,1241.6785266050138,1241.6785266050138,1241.6785266050138,1241.6785266050138,1243.1626598379808,1243.1626598379808,1243.1626598379808,1243.1626598379808,1243.1793286200264,1243.1793286200264,1243.1793286200264,1243.1793286200264,repeat,letter,lettRpt,f,0.6530506969429553,noRew,,,0,1243.8491717990255,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1249.9170046700165,,D,181,hexagon,0.016749399015679955,,,,,1,0,,,,,,,,,,,,1246.3593794620247,1246.3593794620247,1246.3593794620247,1246.3593794620247,1247.8326894030324,1247.8326894030324,1247.8326894030324,1247.8326894030324,1247.8661466800258,1247.8661466800258,1247.8661466800258,1247.8661466800258,switch,number,numSwt,k,0.5506578599452041,noRew,,,0,1248.4030419290066,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1254.5038595020305,,W,125,hexagon,0.016326518962159753,,,,,1,0,,,,,,,,,,,,1250.9131439370103,1250.9131439370103,1250.9131439370103,1250.9131439370103,1252.3845777140232,1252.3845777140232,1252.3845777140232,1252.3845777140232,1252.4178884209832,1252.4178884209832,1252.4178884209832,1252.4178884209832,repeat,number,numRpt,j,0.5750411220360547,noRew,,,0,1252.9890466799843,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,827,,,,1259.5074557660264,,H,174,triangle,0.016948132019024342,,,,,1,0,,,,,,,,,,,,1255.5000270340242,1255.5000270340242,1255.5000270340242,1255.5000270340242,1256.9712321389816,1256.9712321389816,1256.9712321389816,1256.9712321389816,1257.0047498969943,1257.0047498969943,1257.0047498969943,1257.0047498969943,switch,letter,lettSwt,d,0.9963079229928553,noRew,,,0,1257.9926585099893,,,,,,,,,,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,827,,,,1284.9424473170075,,F,146,circle,0.002280701999552548,,,,,-1,0,,,,,,,,,,,,1278.9337395059993,1278.9337395059993,1278.9337395059993,1278.9337395059993,1280.422119230032,1280.422119230032,1280.422119230032,1280.422119230032,1280.4388224399881,1280.4388224399881,1280.4388224399881,1280.4388224399881,switch,no_choice,NA,None,,noRew,,,0,,,space,0.0955844049458392,1283.4280705639976,1283.4280705639976,1283.4280705639976,1283.4280705639976,high,1283.4280705639976,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,0,827,,,,1289.6960700710188,,B,139,hexagon,0.005984146031551063,,,,,1,0,,,,,,,,,,,,1285.938412857009,1285.938412857009,1285.938412857009,1285.938412857009,1287.4266542419791,1287.4266542419791,1287.4266542419791,1287.4266542419791,1287.4433435919927,1287.4433435919927,1287.4433435919927,1287.4433435919927,switch,letter,lettSwt,d,0.7250912060262635,Hi,,,0,,,,,,,,,high,1288.1819480779814,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,10,837,,,,1294.2995403259993,,U,160,star,0.01651256496552378,,,,,1,0,,,,,,,,,,,,1290.6916334120324,1290.6916334120324,1290.6916334120324,1290.6916334120324,1292.1635615000268,1292.1635615000268,1292.1635615000268,1292.1635615000268,1292.1968058830244,1292.1968058830244,1292.1968058830244,1292.1968058830244,repeat,letter,lettRpt,f,0.5962159289629199,Hi,,,0,,,,,,,,,high,1292.7851919539971,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,0,837,,,,1299.0362054320285,,W,181,triangle,0.016870691964868456,,,,,0,0,,,,,,,,,,,,1295.295733068022,1295.295733068022,1295.295733068022,1295.295733068022,1296.767302072025,1296.767302072025,1296.767302072025,1296.767302072025,1296.800425074005,1296.800425074005,1296.800425074005,1296.800425074005,repeat,letter,NA,d,0.7358652569819242,Hi,,,0,,,,,,,,,high,1297.5353296149988,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,1,838,,,,1303.873348425026,,H,125,circle,0.004514718952123076,,,,,1,1,,,,,,,,,,,,1300.03167786001,1300.03167786001,1300.03167786001,1300.03167786001,1301.5204969380284,1301.5204969380284,1301.5204969380284,1301.5204969380284,1301.5375020320062,1301.5375020320062,1301.5375020320062,1301.5375020320062,repeat,letter,lettRpt,d,0.8315244529512711,Lo,,,0,,,,,,,,,high,1302.3741071710247,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,10,848,,,,1308.4931376419845,,S,167,hexagon,0.0022912229760549963,,,,,1,0,,,,,,,,,,,,1304.869121988013,1304.869121988013,1304.869121988013,1304.869121988013,1306.3574805200333,1306.3574805200333,1306.3574805200333,1306.3574805200333,1306.374056903005,1306.374056903005,1306.374056903005,1306.374056903005,switch,number,numSwt,k,0.6099402779946104,Hi,,,0,,,,,,,,,high,1306.9945465790224,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,0,848,,,,1313.3133376800106,,Y,174,star,0.0021470360225066543,,,,,1,0,,,,,,,,,,,,1309.489360800013,1309.489360800013,1309.489360800013,1309.489360800013,1310.9775885880226,1310.9775885880226,1310.9775885880226,1310.9775885880226,1310.9942222409882,1310.9942222409882,1310.9942222409882,1310.9942222409882,repeat,number,numRpt,k,0.8057360390084796,Hi,,,0,,,,,,,,,high,1311.8147665500292,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,0,848,,,,1317.833897576027,,D,132,triangle,0.001989152980968356,,,,,0,0,,,,,,,,,,,,1314.3095016659936,1314.3095016659936,1314.3095016659936,1314.3095016659936,1315.7980216080323,1315.7980216080323,1315.7980216080323,1315.7980216080323,1315.8145936880028,1315.8145936880028,1315.8145936880028,1315.8145936880028,repeat,number,NA,k,0.5143428379669785,Hi,,,0,,,,,,,,,high,1316.3342996870051,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,0,848,,,,1322.8041748339892,,F,146,hexagon,0.0019809589721262455,,,,,1,1,,,,,,,,,,,,1318.8293199869804,1318.8293199869804,1318.8293199869804,1318.8293199869804,1320.3180731009925,1320.3180731009925,1320.3180731009925,1320.3180731009925,1320.3345954180113,1320.3345954180113,1320.3345954180113,1320.3345954180113,switch,letter,lettSwt,d,0.9531363309943117,Hi,,,0,,,,,,,,,high,1321.305180514988,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,10,858,,,,1327.3722855520318,,B,139,triangle,0.0020716010476462543,,,,,1,0,,,,,,,,,,,,1323.7998153690132,1323.7998153690132,1323.7998153690132,1323.7998153690132,1325.2882318180054,1325.2882318180054,1325.2882318180054,1325.2882318180054,1325.304894401983,1325.304894401983,1325.304894401983,1325.304894401983,repeat,letter,lettRpt,d,0.5349595459992997,Lo,,,0,,,,,,,,,high,1325.8575841140118,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,10,868,,,,1331.9093338969979,,U,160,star,0.01586785400286317,,,,,1,0,,,,,,,,,,,,1328.369948014035,1328.369948014035,1328.369948014035,1328.369948014035,1329.8416971979896,1329.8416971979896,1329.8416971979896,1329.8416971979896,1329.8751911409781,1329.8751911409781,1329.8751911409781,1329.8751911409781,repeat,letter,lettRpt,f,0.5264497549505904,Hi,,,0,,,,,,,,,high,1330.3947438609903,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,0,868,,,,1336.429338345013,,W,181,circle,0.016917926957830787,,,,,0,0,,,,,,,,,,,,1332.9054762939923,1332.9054762939923,1332.9054762939923,1332.9054762939923,1334.3785609100014,1334.3785609100014,1334.3785609100014,1334.3785609100014,1334.4117750130245,1334.4117750130245,1334.4117750130245,1334.4117750130245,switch,number,NA,j,0.5008241870091297,Hi,,,0,,,,,,,,,high,1334.9145597200259,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,868,,,,1340.9827467080322,,H,125,star,0.014285996032413095,,,,,0,1,,,,,,,,,,,,1337.4257456740015,1337.4257456740015,1337.4257456740015,1337.4257456740015,1338.8986621689983,1338.8986621689983,1338.8986621689983,1338.8986621689983,1338.932228620979,1338.932228620979,1338.932228620979,1338.932228620979,repeat,number,NA,k,0.5488686800235882,Hi,,,0,,,,,,,,,high,1339.4687014980009,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,869,,,,1346.1530551019823,,S,167,triangle,0.016917677014134824,,,,,1,1,,,,,,,,,,,,1341.9791666370002,1341.9791666370002,1341.9791666370002,1341.9791666370002,1343.4520198579994,1343.4520198579994,1343.4520198579994,1343.4520198579994,1343.4855720130145,1343.4855720130145,1343.4855720130145,1343.4855720130145,repeat,number,numRpt,k,1.1558281289762817,Lo,,,0,,,,,,,,,high,1344.6388592959847,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,1,870,,,,1350.7731434510206,,Y,174,circle,0.016617358021903783,,,,,1,0,,,,,,,,,,,,1347.1496369109955,1347.1496369109955,1347.1496369109955,1347.1496369109955,1348.6228076419793,1348.6228076419793,1348.6228076419793,1348.6228076419793,1348.6557511719875,1348.6557511719875,1348.6557511719875,1348.6557511719875,switch,letter,lettSwt,f,0.6089488489669748,Lo,,,0,,,,,,,,,high,1349.25914357102,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,880,,,,1355.3431699349894,,D,132,hexagon,0.016882778028957546,,,,,1,0,,,,,,,,,,,,1351.7697081469814,1351.7697081469814,1351.7697081469814,1351.7697081469814,1353.2426027680049,1353.2426027680049,1353.2426027680049,1353.2426027680049,1353.2760088139912,1353.2760088139912,1353.2760088139912,1353.2760088139912,repeat,letter,lettRpt,d,0.5572060560225509,Hi,,,0,,,,,,,,,high,1353.829340850003,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,890,,,,1359.8969400330097,,Y,160,hexagon,0.017260819033253938,,,,,1,0,,,,,,,,,,,,1356.3398075620062,1356.3398075620062,1356.3398075620062,1356.3398075620062,1357.8126979279914,1357.8126979279914,1357.8126979279914,1357.8126979279914,1357.846128342033,1357.846128342033,1357.846128342033,1357.846128342033,repeat,letter,lettRpt,f,0.5476042589871213,Hi,,,0,,,,,,,,,high,1358.3829790510354,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,900,,,,1364.5838747990201,,D,125,star,0.017150241998024285,,,,,1,0,,,,,,,,,,,,1360.8932758810115,1360.8932758810115,1360.8932758810115,1360.8932758810115,1362.3644475769834,1362.3644475769834,1362.3644475769834,1362.3644475769834,1362.397878239979,1362.397878239979,1362.397878239979,1362.397878239979,repeat,letter,lettRpt,d,0.6753437829902396,Hi,,,0,,,,,,,,,high,1363.0698052099906,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,901,,,,1369.20372717001,,B,132,circle,0.016947628988418728,,,,,1,0,,,,,,,,,,,,1365.5800038379966,1365.5800038379966,1365.5800038379966,1365.5800038379966,1367.0512105490197,1367.0512105490197,1367.0512105490197,1367.0512105490197,1367.0847414259915,1367.0847414259915,1367.0847414259915,1367.0847414259915,switch,number,numSwt,j,0.6125319029670209,Lo,,,0,,,,,,,,,high,1367.6898741460172,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,902,,,,1373.8074060340296,,H,181,triangle,0.01670622400706634,,,,,1,0,,,,,,,,,,,,1370.1995927009848,1370.1995927009848,1370.1995927009848,1370.1995927009848,1371.6714312590193,1371.6714312590193,1371.6714312590193,1371.6714312590193,1371.7047177950153,1371.7047177950153,1371.7047177950153,1371.7047177950153,repeat,number,numRpt,k,0.6084233010187745,Lo,,,0,,,,,,,,,high,1372.3081316939788,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,903,,,,1379.01111679303,,S,167,circle,0.0021545769996009767,,,,,1,0,,,,,,,,,,,,1374.803451012005,1374.803451012005,1374.803451012005,1374.803451012005,1376.2914793370292,1376.2914793370292,1376.2914793370292,1376.2914793370292,1376.3082825570018,1376.3082825570018,1376.3082825570018,1376.3082825570018,repeat,number,numRpt,k,1.1882872160058469,Lo,,,0,,,,,,,,,high,1377.511839415005,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,904,,,,1384.0646419090335,,F,146,triangle,0.0019506849930621684,,,,,1,0,,,,,,,,,,,,1380.007191753015,1380.007191753015,1380.007191753015,1380.007191753015,1381.4954228129936,1381.4954228129936,1381.4954228129936,1381.4954228129936,1381.5121600080165,1381.5121600080165,1381.5121600080165,1381.5121600080165,switch,letter,lettSwt,d,1.0403664429322816,Lo,,,0,,,,,,,,,high,1382.5657301259926,,,,,,,,,,,,,,,,21613,2022-10-31_13h51.30.563,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.892617206940045,
