LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,857,,,1325.3844750610006,,,S,181,triangle,0.01690521399723366,,,,,,,,1,0,,,,,,,,,,,,1321.910282155004,1321.910282155004,1321.910282155004,1321.910282155004,1323.3837249229837,1323.3837249229837,1323.3837249229837,1323.3837249229837,1323.4168777499872,1323.4168777499872,1323.4168777499872,1323.4168777499872,switch,number,numSwt,k,0.452687938028248,Lo,,,0,,,,,low,1323.8704039169825,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,858,,,1329.8710405449965,,,U,160,circle,0.01675938899279572,,,,,,,,1,0,,,,,,,,,,,,1326.380120952992,1326.380120952992,1326.380120952992,1326.380120952992,1327.8537973149796,1327.8537973149796,1327.8537973149796,1327.8537973149796,1327.8871403649973,1327.8871403649973,1327.8871403649973,1327.8871403649973,repeat,number,numRpt,k,0.4706617070187349,Lo,,,0,,,,,low,1328.3572981279867,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,858,,,1334.341151989007,,,W,132,star,0.016784303006716073,,,,,,,,0,0,,,,,,,,,,,,1330.8667654339806,1330.8667654339806,1330.8667654339806,1330.8667654339806,1332.3405373169808,1332.3405373169808,1332.3405373169808,1332.3405373169808,1332.3738473189878,1332.3738473189878,1332.3738473189878,1332.3738473189878,repeat,number,NA,k,0.46437176200561225,Lo,,,0,,,,,low,1332.82721498498,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,1,859,,,1339.0446253999835,,,B,125,hexagon,0.016643329989165068,,,,,,,,1,1,,,,,,,,,,,,1335.3368660869892,1335.3368660869892,1335.3368660869892,1335.3368660869892,1336.8104602370004,1336.8104602370004,1336.8104602370004,1336.8104602370004,1336.8438661310065,1336.8438661310065,1336.8438661310065,1336.8438661310065,repeat,number,numRpt,j,0.6978823899989948,Hi,,,0,,,,,low,1337.5307989509893,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,860,,,1343.498236621992,,,S,174,circle,0.01678675602306612,,,,,,,,1,0,,,,,,,,,,,,1340.0403409019927,1340.0403409019927,1340.0403409019927,1340.0403409019927,1341.5162542979815,1341.5162542979815,1341.5162542979815,1341.5162542979815,1341.5473679470015,1341.5473679470015,1341.5473679470015,1341.5473679470015,switch,letter,lettSwt,f,0.4325587500061374,Lo,,,0,,,,,low,1341.9826576279884,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,0,860,,,1348.6353304089862,,,W,125,star,0.013536445010686293,,,,,,,,1,0,,,,,,,,,,,,1344.4932406209991,1344.4932406209991,1344.4932406209991,1344.4932406209991,1345.9822245090036,1345.9822245090036,1345.9822245090036,1345.9822245090036,1345.9990398979862,1345.9990398979862,1345.9990398979862,1345.9990398979862,repeat,letter,lettRpt,f,1.111324063007487,Hi,,,0,,,,,low,1347.1212796799955,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,861,,,1353.222116969002,,,Y,146,triangle,0.016511869995156303,,,,,,,,1,0,,,,,,,,,,,,1349.6306895589805,1349.6306895589805,1349.6306895589805,1349.6306895589805,1351.1026226969843,1351.1026226969843,1351.1026226969843,1351.1026226969843,1351.1361265140004,1351.1361265140004,1351.1361265140004,1351.1361265140004,repeat,letter,lettRpt,f,0.5818208640266676,Lo,,,0,,,,,low,1351.7079833349853,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,0,861,,,1357.5418042599922,,,B,181,hexagon,0.016957896994426847,,,,,,,,0,0,,,,,,,,,,,,1354.2174899009988,1354.2174899009988,1354.2174899009988,1354.2174899009988,1355.6893296009803,1355.6893296009803,1355.6893296009803,1355.6893296009803,1355.7228534879978,1355.7228534879978,1355.7228534879978,1355.7228534879978,repeat,letter,NA,f,0.32359548602835275,Lo,,,0,,,,,low,1356.042710609996,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,861,,,1362.2622330739978,,,F,160,hexagon,0.001914193999255076,,,,,,,,1,1,,,,,,,,,,,,1358.5374096290034,1358.5374096290034,1358.5374096290034,1358.5374096290034,1360.0263042690058,1360.0263042690058,1360.0263042690058,1360.0263042690058,1360.0428381740057,1360.0428381740057,1360.0428381740057,1360.0428381740057,repeat,letter,lettRpt,d,0.7144454950175714,Hi,,,0,,,,,low,1360.7630502779793,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,871,,,1366.8989027789794,,,D,167,triangle,0.0021443650184664875,,,,,,,,1,0,,,,,,,,,,,,1363.2694471569848,1363.2694471569848,1363.2694471569848,1363.2694471569848,1364.746405607002,1364.746405607002,1364.746405607002,1364.746405607002,1364.779650926008,1364.779650926008,1364.779650926008,1364.779650926008,repeat,letter,lettRpt,d,0.6189485579961911,Lo,,,0,,,,,low,1365.3998438709823,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,872,,,1371.5099425079825,,,U,132,star,0.001960999012226239,,,,,,,,1,0,,,,,,,,,,,,1367.894498434005,1367.894498434005,1367.894498434005,1367.894498434005,1369.3831770010001,1369.3831770010001,1369.3831770010001,1369.3831770010001,1369.4000876979844,1369.4000876979844,1369.4000876979844,1369.4000876979844,repeat,letter,lettRpt,f,0.5979140140407253,Hi,,,0,,,,,low,1370.0033119499858,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,873,,,1376.3377632359916,,,H,139,circle,0.001995983999222517,,,,,,,,1,0,,,,,,,,,,,,1372.4972493920068,1372.4972493920068,1372.4972493920068,1372.4972493920068,1373.9867335529998,1373.9867335529998,1373.9867335529998,1373.9867335529998,1374.003413997998,1374.003413997998,1374.003413997998,1374.003413997998,switch,number,numSwt,j,0.8104945540253539,Lo,,,0,,,,,low,1374.8236646019795,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,874,,,1380.9579463560076,,,U,146,triangle,0.002169397979741916,,,,,,,,1,0,,,,,,,,,,,,1377.3175832639972,1377.3175832639972,1377.3175832639972,1377.3175832639972,1378.8070850700024,1378.8070850700024,1378.8070850700024,1378.8070850700024,1378.8238850820053,1378.8238850820053,1378.8238850820053,1378.8238850820053,switch,letter,lettSwt,f,0.6143316510133445,Lo,,,0,,,,,low,1379.4438464039995,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,874,,,1386.2450052979984,,,F,167,hexagon,0.016955582977971062,,,,,,,,1,0,,,,,,,,,,,,1381.9537800299877,1381.9537800299877,1381.9537800299877,1381.9537800299877,1383.4273114859825,1383.4273114859825,1383.4273114859825,1383.4273114859825,1383.460564848996,1383.460564848996,1383.460564848996,1383.460564848996,switch,number,numSwt,k,1.2735943279985804,Hi,,,0,,,,,low,1384.7306921900017,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,875,,,1390.898618941981,,,D,181,star,0.0020058109948877245,,,,,,,,1,0,,,,,,,,,,,,1387.2251033939829,1387.2251033939829,1387.2251033939829,1387.2251033939829,1388.714359731006,1388.714359731006,1388.714359731006,1388.714359731006,1388.7310203799861,1388.7310203799861,1388.7310203799861,1388.7310203799861,repeat,number,numRpt,k,0.6426703910110518,Hi,,,0,,,,,low,1389.3842193659802,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,876,,,1395.8019948019937,,,H,174,circle,0.01709562898031436,,,,,,,,1,0,,,,,,,,,,,,1391.8945036389923,1391.8945036389923,1391.8945036389923,1391.8945036389923,1393.3677206870052,1393.3677206870052,1393.3677206870052,1393.3677206870052,1393.4010882379953,1393.4010882379953,1393.4010882379953,1393.4010882379953,switch,letter,lettSwt,d,0.8938048380077817,Lo,,,0,,,,,low,1394.2882837250072,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,877,,,1400.4888955029892,,,W,160,circle,0.016690606018528342,,,,,,,,1,0,,,,,,,,,,,,1396.7975183179951,1396.7975183179951,1396.7975183179951,1396.7975183179951,1398.27124670599,1398.27124670599,1398.27124670599,1398.27124670599,1398.304474376986,1398.304474376986,1398.304474376986,1398.304474376986,repeat,letter,lettRpt,f,0.6778678330301773,Lo,,,0,,,,,low,1398.9747009999992,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,887,,,1405.0754654069897,,,Y,132,star,0.016458424011943862,,,,,,,,1,0,,,,,,,,,,,,1401.484753138997,1401.484753138997,1401.484753138997,1401.484753138997,1402.9583404609875,1402.9583404609875,1402.9583404609875,1402.9583404609875,1402.991574390995,1402.991574390995,1402.991574390995,1402.991574390995,repeat,letter,lettRpt,f,0.5745261710253544,Hi,,,0,,,,,low,1403.5617393440043,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,897,,,1409.9790488260041,,,S,125,triangle,0.016881331976037472,,,,,,,,1,0,,,,,,,,,,,,1406.0714444679907,1406.0714444679907,1406.0714444679907,1406.0714444679907,1407.5448857029842,1407.5448857029842,1407.5448857029842,1407.5448857029842,1407.578333034995,1407.578333034995,1407.578333034995,1407.578333034995,switch,number,numSwt,j,0.8927813360351138,Lo,,,0,,,,,low,1408.4654781679856,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,0,897,,,1414.799307467998,,,B,139,hexagon,0.01673686201684177,,,,,,,,1,0,,,,,,,,,,,,1410.9753339379968,1410.9753339379968,1410.9753339379968,1410.9753339379968,1412.4486540030048,1412.4486540030048,1412.4486540030048,1412.4486540030048,1412.481957010983,1412.481957010983,1412.481957010983,1412.481957010983,repeat,number,numRpt,j,0.8127367880078964,Hi,,,0,,,,,low,1413.285983713984,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,897,,,1473.892657068005,,,Y,167,hexagon,0.017403452016878873,,,,,,,,1,0,,,,,,,,,,,,1470.234746170987,1470.234746170987,1470.234746170987,1470.234746170987,1471.7084199239907,1471.7084199239907,1471.7084199239907,1471.7084199239907,1471.7417501320015,1471.7417501320015,1471.7417501320015,1471.7417501320015,switch,letter,lettSwt,f,0.6408589120255783,Hi,,,1,,,space,2.8124200080055743,low,1472.3785877159971,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,898,,,1478.563138292986,,,F,139,triangle,0.016808827000204474,,,,,,,,1,0,,,,,,,,,,,,1474.8884751040023,1474.8884751040023,1474.8884751040023,1474.8884751040023,1476.3602198330045,1476.3602198330045,1476.3602198330045,1476.3602198330045,1476.393722496985,1476.393722496985,1476.393722496985,1476.393722496985,repeat,letter,lettRpt,d,0.668932067026617,Lo,,,1,,,,,low,1477.0490357149974,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,899,,,1482.9664719020075,,,D,132,star,0.016382211993914098,,,,,,,,1,0,,,,,,,,,,,,1479.558077736001,1479.558077736001,1479.558077736001,1479.558077736001,1481.0301047159883,1481.0301047159883,1481.0301047159883,1481.0301047159883,1481.0638891139824,1481.0638891139824,1481.0638891139824,1481.0638891139824,switch,number,numSwt,j,0.4073632420040667,Hi,,,1,,,,,low,1481.4673615430074,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,909,,,1487.4532164119883,,,S,174,circle,0.0015091009845491499,,,,,,,,1,0,,,,,,,,,,,,1483.9617060940072,1483.9617060940072,1483.9617060940072,1483.9617060940072,1485.4503664140066,1485.4503664140066,1485.4503664140066,1485.4503664140066,1485.4673660520057,1485.4673660520057,1485.4673660520057,1485.4673660520057,repeat,number,numRpt,k,0.48270839801989496,Lo,,,1,,,,,low,1485.9540458479896,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,910,,,1492.0397431640013,,,H,160,triangle,0.0018754559860099107,,,,,,,,1,0,,,,,,,,,,,,1488.4484876259812,1488.4484876259812,1488.4484876259812,1488.4484876259812,1489.9373906010005,1489.9373906010005,1489.9373906010005,1489.9373906010005,1489.954281821003,1489.954281821003,1489.954281821003,1489.954281821003,repeat,number,numRpt,k,0.570954081020318,Lo,,,1,,,,,low,1490.5409716279828,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,910,,,1496.50831899498,,,B,146,hexagon,0.0019474900036584586,,,,,,,,0,0,,,,,,,,,,,,1493.035321170988,1493.035321170988,1493.035321170988,1493.035321170988,1494.5240276349941,1494.5240276349941,1494.5240276349941,1494.5240276349941,1494.540630539006,1494.540630539006,1494.540630539006,1494.540630539006,repeat,number,NA,k,0.44919749003020115,Lo,,,1,,,,,low,1494.9941524940077,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,920,,,1501.028362070996,,,W,181,circle,0.002027747017564252,,,,,,,,1,1,,,,,,,,,,,,1497.488108035992,1497.488108035992,1497.488108035992,1497.488108035992,1498.9776002549916,1498.9776002549916,1498.9776002549916,1498.9776002549916,1498.9942630699952,1498.9942630699952,1498.9942630699952,1498.9942630699952,repeat,number,numRpt,k,0.5069361689966172,Lo,,,1,,,,,low,1499.5143387790013,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,920,,,1505.682006596995,,,U,125,star,0.016947476979112253,,,,,,,,1,0,,,,,,,,,,,,1502.024439714005,1502.024439714005,1502.024439714005,1502.024439714005,1503.4980106859875,1503.4980106859875,1503.4980106859875,1503.4980106859875,1503.5310939549818,1503.5310939549818,1503.5310939549818,1503.5310939549818,repeat,number,numRpt,j,0.6345347950118594,Hi,,,1,,,,,low,1504.16798186698,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,921,,,1510.5353624899872,,,Y,167,triangle,0.013432660984108225,,,,,,,,1,0,,,,,,,,,,,,1506.6779563789896,1506.6779563789896,1506.6779563789896,1506.6779563789896,1508.1679294100031,1508.1679294100031,1508.1679294100031,1508.1679294100031,1508.184545505006,1508.184545505006,1508.184545505006,1508.184545505006,repeat,number,numRpt,k,0.8204776330094319,Lo,,,1,,,,,low,1509.0213632929954,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,921,,,1515.689194081002,,,F,139,star,0.016972442012047395,,,,,,,,1,0,,,,,,,,,,,,1511.531224448001,1511.531224448001,1511.531224448001,1511.531224448001,1513.0048986600013,1513.0048986600013,1513.0048986600013,1513.0048986600013,1513.0382071769855,1513.0382071769855,1513.0382071769855,1513.0382071769855,repeat,number,numRpt,j,1.1365648060163949,Hi,,,1,,,,,low,1514.1756715969823,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,921,,,1520.3425867100013,,,D,132,hexagon,0.01647265101200901,,,,,,,,1,0,,,,,,,,,,,,1516.6846742579946,1516.6846742579946,1516.6846742579946,1516.6846742579946,1518.1583252479904,1518.1583252479904,1518.1583252479904,1518.1583252479904,1518.191648365988,1518.191648365988,1518.191648365988,1518.191648365988,repeat,number,numRpt,j,0.6469495990022551,Hi,,,1,,,,,low,1518.8286945050058,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,931,,,1525.1294635410013,,,S,174,circle,0.016834366018883884,,,,,,,,1,0,,,,,,,,,,,,1521.3387360939814,1521.3387360939814,1521.3387360939814,1521.3387360939814,1522.8119408699858,1522.8119408699858,1522.8119408699858,1522.8119408699858,1522.8452247499954,1522.8452247499954,1522.8452247499954,1522.8452247499954,repeat,number,numRpt,k,0.7769928160414565,Lo,,,1,,,,,low,1523.6185641449993,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,932,,,1529.8998746119905,,,H,160,triangle,0.013498599990271032,,,,,,,,1,0,,,,,,,,,,,,1526.1254387210065,1526.1254387210065,1526.1254387210065,1526.1254387210065,1527.615483615984,1527.615483615984,1527.615483615984,1527.615483615984,1527.6322037490027,1527.6322037490027,1527.6322037490027,1527.6322037490027,repeat,number,numRpt,k,0.749417800019728,Lo,,,1,,,,,low,1528.3857643409865,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,933,,,1534.76958986299,,,B,146,circle,0.016899484995519742,,,,,,,,1,0,,,,,,,,,,,,1530.8952134760038,1530.8952134760038,1530.8952134760038,1530.8952134760038,1532.3691728200065,1532.3691728200065,1532.3691728200065,1532.3691728200065,1532.4026823279855,1532.4026823279855,1532.4026823279855,1532.4026823279855,repeat,number,numRpt,j,0.8513904020073824,Lo,,,1,,,,,low,1533.2544756339921,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,933,,,1539.7402751400077,,,W,181,hexagon,0.013308502995641902,,,,,,,,1,0,,,,,,,,,,,,1535.7658498669916,1535.7658498669916,1535.7658498669916,1535.7658498669916,1537.2560400920047,1537.2560400920047,1537.2560400920047,1537.2560400920047,1537.2725878930069,1537.2725878930069,1537.2725878930069,1537.2725878930069,switch,letter,lettSwt,f,0.9483732090156991,Hi,,,1,,,,,low,1538.2266961559944,,,,,,,,,,,,,,,,,,,,81170,2022-10-28_09h09.52.183,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.993802760605824,
