LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,485.6759095979796,a,0.9205042730027344,10,468,2,486.6265626770037,488.1284568150004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.629016278981,488.629016278981,488.629016278981,488.629016278981,488.629016278981,488.629016278981,488.629016278981,488.629016278981,488.629016278981,488.629016278981,a,0.8949399860284757,1,469,2,489.5465844979917,491.048248874984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,491.5488591619942,a,0.9355217019910924,10,479,2,492.5167929290037,494.01847644298687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,494.51891874798457,a,0.7832486889965367,10,489,2,495.3198126539937,496.82126411699574,496.82126411699574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,497.3220109079848,a,1.0678165429853834,10,499,2,498.4065089649812,499.90825324397883,499.90825324397883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,500.40876428000047,l,1.0685450040036812,10,509,2,501.5098551150004,503.0114894149883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,503.51214881800115,a,1.533358988002874,1,510,2,505.06423354998697,506.56534267999814,506.56534267999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,507.0660813720024,a,1.3153083829965908,10,520,2,508.40098253198084,509.9022865589941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,510.40283708498464,a,0.7218055439880118,10,530,2,511.15383326698793,512.6554178769875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,513.1559342399996,a,0.7920677100191824,1,531,2,513.9735835779866,515.4751069500053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,515.9759476170002,a,0.8200916589994449,1,532,2,516.8266436439881,518.3283729949908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,518.8288490669802,a,0.7683712669822853,10,542,2,519.6298237139999,521.1315799599979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,521.6320064739848,a,0.8605612849933095,1,543,2,522.5164896079805,524.0178409579967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,524.5183188329975,l,0.7926718149974477,10,553,2,525.3365199230029,526.837711678003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,5,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,527.3384279249876,l,0.6917375909979455,1,554,2,528.0559703329927,529.5573750719777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.057872284,530.057872284,530.057872284,530.057872284,530.057872284,530.057872284,530.057872284,530.057872284,530.057872284,530.057872284,a,0.7545183030015323,1,555,2,530.8422188069962,532.3438790490036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,532.8443502729933,a,0.5601615459891036,10,565,2,533.428445447993,534.9298915599938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,8,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,535.4306490540039,a,0.5512168680143077,1,566,2,536.0146031579934,537.5161589269992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,9,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,538.0167128369794,a,0.8033170579874422,10,576,2,538.850910307985,540.3525504029822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,10,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,540.8533227870066,a,0.5749722839973401,1,577,2,541.4545366499806,542.9555083989981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,11,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,543.4561581079906,a,0.5879314859921578,1,578,2,544.0734974420047,545.5751329500054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,546.0758940439846,a,0.6745236949936952,1,579,2,546.7765970879991,548.2780751749815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,1,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,548.7787619739829,a,0.7932626499969047,10,589,2,549.5965636449982,551.0978307579935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,551.5986811289913,l,0.8460126709833276,1,590,2,552.4668435869971,553.9676235590014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,3,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,554.4682355139812,a,0.6419635130150709,10,600,2,555.1359474489873,556.6374786289816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,4,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,557.1379860180023,a,0.8263347579922993,10,610,2,557.9889461839921,559.4904167829955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,559.9910598470015,a,1.3590479970152956,1,611,2,561.3763632990012,562.8775382239837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,563.3782441380026,a,0.90888201497728,10,621,2,564.3126947149867,565.8140490789956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.314717242989,566.314717242989,566.314717242989,566.314717242989,566.314717242989,566.314717242989,566.314717242989,566.314717242989,566.314717242989,566.314717242989,a,0.7063777960138395,1,622,2,567.0490880889993,568.5505757869978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,569.0509734769876,a,1.0187445179908536,1,623,2,570.102282095002,571.6038052469958,571.6038052469958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,572.1044089100033,a,1.1094278670207132,1,624,2,573.2390155099856,574.740544626984,574.740544626984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,575.2411712429894,l,0.9866877050080802,10,634,2,576.2589081689948,577.7607849119813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,11,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,578.2610889369971,a,0.7029117920028511,1,635,2,578.9952172649791,580.4968984079896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,580.9974445269909,l,0.6794659469742328,1,636,2,581.6983582929824,583.19987536798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,583.7005606669991,a,0.7443243880115915,1,637,2,584.468061816995,585.969531159004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,2,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,586.4703309350007,a,0.5999648769793566,10,647,2,587.088439063984,588.5893042719981,588.5893042719981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,589.0898664679844,a,1.146904627996264,1,648,2,590.2588803539984,591.7596014299779,591.7596014299779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,4,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,592.2601031789964,l,0.9289291470195167,1,649,2,593.2112287629861,594.7128763599903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,595.2132330089808,a,2.6080618029809557,1,650,2,597.8495474069787,599.3512597499939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.851597662986,599.851597662986,599.851597662986,599.851597662986,599.851597662986,599.851597662986,599.851597662986,599.851597662986,599.851597662986,599.851597662986,a,1.9612273749953602,10,660,2,601.8378730249824,603.3389226539875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33061,2022-10-28_09h07.49.385,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88539827420625,
