LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1155,,,2181.4590268270113,,,Y,160,circle,0.006150428904220462,,,,,0,0,,,,,,,,,,,2177.6014637160115,2177.6014637160115,2177.6014637160115,2177.6014637160115,2179.0902439160272,2179.0902439160272,2179.0902439160272,2179.0902439160272,2179.106769982958,2179.106769982958,2179.106769982958,2179.106769982958,switch,number,NA,j,0.8463425191584975,Hi,,,,,,,4,,,,,low,2179.9647705520038,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,0,1155,,,2188.280298618134,,,U,132,triangle,0.0021925910841673613,,,,,1,1,,,,,,,,,,,2182.4551230140496,2182.4551230140496,2182.4551230140496,2182.4551230140496,2183.943804115057,2183.943804115057,2183.943804115057,2183.943804115057,2183.9599363871384,2183.9599363871384,2183.9599363871384,2183.9599363871384,repeat,number,numRpt,j,2.798470585141331,Hi,,,,,,,4,,,,,low,2186.7711628831457,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,0,1155,,,2194.7344636749476,,,D,167,star,0.016530689084902406,,,,,1,0,,,,,,,,,,,2189.27577231708,2189.27577231708,2189.27577231708,2189.27577231708,2190.749728956027,2190.749728956027,2190.749728956027,2190.749728956027,2190.782980995951,2190.782980995951,2190.782980995951,2190.782980995951,repeat,number,numRpt,k,2.45102289901115,Hi,,,,,,,4,,,,,low,2193.2229850210715,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,1,1156,,,2199.588012852939,,,F,174,hexagon,0.016792709939181805,,,,,1,0,,,,,,,,,,,2195.730952673126,2195.730952673126,2195.730952673126,2195.730952673126,2197.203956010053,2197.203956010053,2197.203956010053,2197.203956010053,2197.2370475020725,2197.2370475020725,2197.2370475020725,2197.2370475020725,repeat,number,numRpt,k,0.8461102820001543,Lo,,,,,,,4,,,,,low,2198.0777633520775,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1157,,,2204.624940921087,,,W,167,circle,0.016899508191272616,,,,,1,0,,,,,,,,,,,2200.5844911080785,2200.5844911080785,2200.5844911080785,2200.5844911080785,2202.0575666590594,2202.0575666590594,2202.0575666590594,2202.0575666590594,2202.0908942171372,2202.0908942171372,2202.0908942171372,2202.0908942171372,repeat,number,numRpt,k,1.0212880899198353,Lo,,,,,,,4,,,,,low,2203.113268111134,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,1,1158,,,2209.4288687990047,,,U,181,triangle,0.016670563956722617,,,,,1,0,,,,,,,,,,,2205.6212691680994,2205.6212691680994,2205.6212691680994,2205.6212691680994,2207.0944387190975,2207.0944387190975,2207.0944387190975,2207.0944387190975,2207.127713723108,2207.127713723108,2207.127713723108,2207.127713723108,repeat,number,numRpt,k,0.787800416117534,Hi,,,,,,,4,,,,,low,2207.9169313600287,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,10,1168,,,2214.3989615971223,,,F,160,star,0.01668281713500619,,,,,1,0,,,,,,,,,,,2210.4248501800466,2210.4248501800466,2210.4248501800466,2210.4248501800466,2211.8978152300697,2211.8978152300697,2211.8978152300697,2211.8978152300697,2211.931583984988,2211.931583984988,2211.931583984988,2211.931583984988,switch,letter,lettSwt,d,0.9580410630442202,Hi,,,,,,,4,,,,,low,2212.8883178611286,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,1,1169,,,2219.5028708761092,,,D,146,hexagon,0.01693686516955495,,,,,1,0,,,,,,,,,,,2215.394741703989,2215.394741703989,2215.394741703989,2215.394741703989,2216.868225564016,2216.868225564016,2216.868225564016,2216.868225564016,2216.901683773147,2216.901683773147,2216.901683773147,2216.901683773147,repeat,letter,lettRpt,d,1.0954637851100415,Lo,,,,,,,4,,,,,low,2217.9921719201375,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1179,,,2225.506641034968,,,Y,139,hexagon,0.017150816973298788,,,,,1,0,,,,,,,,,,,2220.4985687709413,2220.4985687709413,2220.4985687709413,2220.4985687709413,2221.9720148250926,2221.9720148250926,2221.9720148250926,2221.9720148250926,2222.0052663281094,2222.0052663281094,2222.0052663281094,2222.0052663281094,repeat,letter,lettRpt,f,1.9870344900991768,Lo,,,,,,,4,,,,,low,2223.996722934069,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1179,,,2230.6858427349944,,,S,174,star,0.0016660559922456741,,,,,1,0,,,,,,,,,,,2226.4869251011405,2226.4869251011405,2226.4869251011405,2226.4869251011405,2227.976418514969,2227.976418514969,2227.976418514969,2227.976418514969,2227.992746479111,2227.992746479111,2227.992746479111,2227.992746479111,repeat,letter,lettRpt,f,1.1690857028588653,Hi,,,,,,,4,,,,,low,2229.185057458002,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1189,,,2235.5306924751494,,,B,132,circle,0.001884153112769127,,,,,1,0,,,,,,,,,,,2231.6742163740564,2231.6742163740564,2231.6742163740564,2231.6742163740564,2233.1628956729546,2233.1628956729546,2233.1628956729546,2233.1628956729546,2233.179309563013,2233.179309563013,2233.179309563013,2233.179309563013,repeat,letter,lettRpt,d,0.8204484831076115,Lo,,,,,,,4,,,,,low,2234.020363047952,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1189,,,2240.567437208956,,,H,125,triangle,0.0021135620772838593,,,,,1,0,,,,,,,,,,,2236.510820728028,2236.510820728028,2236.510820728028,2236.510820728028,2237.9998173590284,2237.9998173590284,2237.9998173590284,2237.9998173590284,2238.01646610396,2238.01646610396,2238.01646610396,2238.01646610396,repeat,letter,lettRpt,d,1.0247971948701888,Hi,,,,,,,4,,,,,low,2239.058747461997,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1189,,,2245.4210752591025,,,F,167,star,0.0018139500170946121,,,,,1,0,,,,,,,,,,,2241.5477963869926,2241.5477963869926,2241.5477963869926,2241.5477963869926,2243.036793678999,2243.036793678999,2243.036793678999,2243.036793678999,2243.053467232967,2243.053467232967,2243.053467232967,2243.053467232967,repeat,letter,lettRpt,d,0.8473021539393812,Hi,,,,,,,4,,,,,low,2243.90905763302,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1190,,,2250.491630600067,,,S,174,hexagon,0.0022206020075827837,,,,,1,0,,,,,,,,,,,2246.4014296950772,2246.4014296950772,2246.4014296950772,2246.4014296950772,2247.89057152695,2247.89057152695,2247.89057152695,2247.89057152695,2247.907259657979,2247.907259657979,2247.907259657979,2247.907259657979,repeat,letter,lettRpt,f,1.0566303310915828,Lo,,,,,,,4,,,,,low,2248.981191487983,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1200,,,2255.261436763918,,,Y,132,circle,0.0019938498735427856,,,,,1,0,,,,,,,,,,,2251.471563850995,2251.471563850995,2251.471563850995,2251.471563850995,2252.9607622129843,2252.9607622129843,2252.9607622129843,2252.9607622129843,2252.9773780810647,2252.9773780810647,2252.9773780810647,2252.9773780810647,repeat,letter,lettRpt,f,0.7565203390549868,Lo,,,,,,,4,,,,,low,2253.7519369290676,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1200,,,2260.681868257001,,,B,146,triangle,0.0026251710951328278,,,,,1,0,,,,,,,,,,,2256.2429413779173,2256.2429413779173,2256.2429413779173,2256.2429413779173,2257.7308030889835,2257.7308030889835,2257.7308030889835,2257.7308030889835,2257.7475587099325,2257.7475587099325,2257.7475587099325,2257.7475587099325,repeat,letter,lettRpt,d,1.4096807781606913,Hi,,,,,,,4,,,,,low,2259.1731605541427,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1200,,,2267.2382592719514,,,W,181,triangle,0.0020203229505568743,,,,,1,0,,,,,,,,,,,2261.66263799998,2261.66263799998,2261.66263799998,2261.66263799998,2263.1515724619385,2263.1515724619385,2263.1515724619385,2263.1515724619385,2263.167995787924,2263.167995787924,2263.167995787924,2263.167995787924,repeat,letter,lettRpt,f,2.559873494785279,Hi,,,,,,,4,,,,,low,2265.733938945923,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1201,,,2271.8081863680854,,,D,139,hexagon,0.00917423702776432,,,,,1,0,,,,,,,,,,,2268.2338886840735,2268.2338886840735,2268.2338886840735,2268.2338886840735,2269.7222627729643,2269.7222627729643,2269.7222627729643,2269.7222627729643,2269.738699191017,2269.738699191017,2269.738699191017,2269.738699191017,repeat,letter,lettRpt,d,0.5670647888910025,Lo,,,,,,,4,,,,,low,2270.3136896640062,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,1,1202,,,2276.4453074689955,,,U,125,circle,0.0017336199525743723,,,,,1,0,,,,,,,,,,,2272.8038710551336,2272.8038710551336,2272.8038710551336,2272.8038710551336,2274.292232407024,2274.292232407024,2274.292232407024,2274.292232407024,2274.3091954181436,2274.3091954181436,2274.3091954181436,2274.3091954181436,repeat,letter,lettRpt,f,0.6321107221301645,Lo,,,,,,,4,,,,,low,2274.948146943003,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1202,,,2281.281982230954,,,H,160,star,0.0019338198471814394,,,,,1,0,,,,,,,,,,,2277.4403258429375,2277.4403258429375,2277.4403258429375,2277.4403258429375,2278.9293808070943,2278.9293808070943,2278.9293808070943,2278.9293808070943,2278.9459471539594,2278.9459471539594,2278.9459471539594,2278.9459471539594,repeat,letter,lettRpt,d,0.833465478150174,Hi,,,,,,,4,,,,,low,2279.7880625349935,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1202,,,2291.2057314310223,,,F,139,star,0.0024455860257148743,,,,,1,0,,,,,,,,,,,2286.547652208945,2286.547652208945,2286.547652208945,2286.547652208945,2288.0362324351445,2288.0362324351445,2288.0362324351445,2288.0362324351445,2288.0528456480242,2288.0528456480242,2288.0528456480242,2288.0528456480242,repeat,letter,lettRpt,d,1.6490738119464368,Hi,,,,,,,5,,,space,0.43893007398582995,low,2289.7092367680743,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,10,1212,,,2295.859370501945,,,D,167,triangle,0.0018553840927779675,,,,,1,0,,,,,,,,,,,2292.201609973097,2292.201609973097,2292.201609973097,2292.201609973097,2293.6902997989673,2293.6902997989673,2293.6902997989673,2293.6902997989673,2293.706732450053,2293.706732450053,2293.706732450053,2293.706732450053,repeat,letter,lettRpt,d,0.6423205661121756,Hi,,,,,,,5,,,,,low,2294.364171335008,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1213,,,2300.7966252509505,,,S,125,hexagon,0.0016026119701564312,,,,,1,0,,,,,,,,,,,2296.8547208239324,2296.8547208239324,2296.8547208239324,2296.8547208239324,2298.34373408393,2298.34373408393,2298.34373408393,2298.34373408393,2298.360053156037,2298.360053156037,2298.360053156037,2298.360053156037,repeat,letter,lettRpt,f,0.9282382410019636,Lo,,,,,,,5,,,,,low,2299.300990204094,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1214,,,2305.899882710073,,,W,174,circle,0.002190571976825595,,,,,1,0,,,,,,,,,,,2301.791843076935,2301.791843076935,2301.791843076935,2301.791843076935,2303.280685071135,2303.280685071135,2303.280685071135,2303.280685071135,2303.297064007027,2303.297064007027,2303.297064007027,2303.297064007027,repeat,letter,lettRpt,f,1.0869925119914114,Lo,,,,,,,5,,,,,low,2304.4033717031125,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1214,,,2311.453802553937,,,U,132,star,0.001881707925349474,,,,,1,0,,,,,,,,,,,2306.895362334093,2306.895362334093,2306.895362334093,2306.895362334093,2308.384524916997,2308.384524916997,2308.384524916997,2308.384524916997,2308.400476414943,2308.400476414943,2308.400476414943,2308.400476414943,repeat,letter,lettRpt,f,1.5412884911056608,Hi,,,,,,,5,,,,,low,2309.9599021659233,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1215,,,2316.407446468016,,,Y,160,hexagon,0.002018572995439172,,,,,1,0,,,,,,,,,,,2312.4491790810134,2312.4491790810134,2312.4491790810134,2312.4491790810134,2313.938050454017,2313.938050454017,2313.938050454017,2313.938050454017,2313.95457394002,2313.95457394002,2313.95457394002,2313.95457394002,repeat,letter,lettRpt,f,0.9493077620863914,Lo,,,,,,,5,,,,,low,2314.9122206349857,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1215,,,2321.4776797171216,,,H,146,triangle,0.0020464800763875246,,,,,1,0,,,,,,,,,,,2317.4025354289915,2317.4025354289915,2317.4025354289915,2317.4025354289915,2318.8919413110707,2318.8919413110707,2318.8919413110707,2318.8919413110707,2318.9079366291407,2318.9079366291407,2318.9079366291407,2318.9079366291407,repeat,letter,lettRpt,d,1.0575145320035517,Hi,,,,,,,5,,,,,low,2319.9839690420777,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1225,,,2326.2644627799746,,,B,181,circle,0.0014621089212596416,,,,,1,0,,,,,,,,,,,2322.473417151021,2322.473417151021,2322.473417151021,2322.473417151021,2323.9621861849446,2323.9621861849446,2323.9621861849446,2323.9621861849446,2323.9785054260865,2323.9785054260865,2323.9785054260865,2323.9785054260865,repeat,letter,lettRpt,d,0.7693766260053962,Lo,,,,,,,5,,,,,low,2324.769922495121,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1226,,,2331.2517456670757,,,F,139,circle,0.0018992000259459019,,,,,1,0,,,,,,,,,,,2327.260516677983,2327.260516677983,2327.260516677983,2327.260516677983,2328.7490244379733,2328.7490244379733,2328.7490244379733,2328.7490244379733,2328.7654015000444,2328.7654015000444,2328.7654015000444,2328.7654015000444,repeat,letter,lettRpt,d,0.9774544420652092,Lo,,,,,,,5,,,,,low,2329.756619096035,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1226,,,2336.1718015740626,,,D,167,triangle,0.0017740768380463123,,,,,1,0,,,,,,,,,,,2332.2469191199634,2332.2469191199634,2332.2469191199634,2332.2469191199634,2333.7359341171104,2333.7359341171104,2333.7359341171104,2333.7359341171104,2333.752568783937,2333.752568783937,2333.752568783937,2333.752568783937,repeat,letter,lettRpt,d,0.8847067579627037,Hi,,,,,,,5,,,,,low,2334.6576746080536,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1227,,,2342.592896763934,,,S,125,hexagon,0.01286713220179081,,,,,1,0,,,,,,,,,,,2337.1674606709275,2337.1674606709275,2337.1674606709275,2337.1674606709275,2338.6560688600875,2338.6560688600875,2338.6560688600875,2338.6560688600875,2338.6727110601496,2338.6727110601496,2338.6727110601496,2338.6727110601496,repeat,letter,lettRpt,f,2.3883850621059537,Lo,,,,,,,5,,,,,low,2341.082867006073,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1227,,,2348.363320844015,,,W,174,star,0.016892052022740245,,,,,1,0,,,,,,,,,,,2343.5882711389568,2343.5882711389568,2343.5882711389568,2343.5882711389568,2345.0601520449854,2345.0601520449854,2345.0601520449854,2345.0601520449854,2345.093810836086,2345.093810836086,2345.093810836086,2345.093810836086,repeat,letter,lettRpt,f,1.766890768893063,Hi,,,,,,,5,,,,,low,2346.85387512506,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1227,,,2353.2334787610453,,,U,132,star,0.017206311924383044,,,,,1,0,,,,,,,,,,,2349.359067861922,2349.359067861922,2349.359067861922,2349.359067861922,2350.8326928501483,2350.8326928501483,2350.8326928501483,2350.8326928501483,2350.866082413122,2350.866082413122,2350.866082413122,2350.866082413122,repeat,letter,lettRpt,f,0.8552528738509864,Hi,,,,,,,5,,,,,low,2351.722124062944,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1228,,,2357.8204438830726,,,Y,160,hexagon,0.01680707698687911,,,,,1,0,,,,,,,,,,,2354.229297791142,2354.229297791142,2354.229297791142,2354.229297791142,2355.7012262679636,2355.7012262679636,2355.7012262679636,2355.7012262679636,2355.734414611943,2355.734414611943,2355.734414611943,2355.734414611943,repeat,letter,lettRpt,f,0.5772001941222697,Lo,,,,,,,5,,,,,low,2356.310646241065,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1228,,,2363.2241475370247,,,H,146,triangle,0.016696766018867493,,,,,1,0,,,,,,,,,,,2358.81607159297,2358.81607159297,2358.81607159297,2358.81607159297,2360.2878471950535,2360.2878471950535,2360.2878471950535,2360.2878471950535,2360.321353876032,2360.321353876032,2360.321353876032,2360.321353876032,repeat,letter,lettRpt,d,1.4022496968973428,Hi,,,,,,,5,,,,,low,2361.7149454429746,,,,,,,,,,,,,,,,,46408,2022-11-17_08h05.19.621,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95665152737822,
