LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,888,,,1621.7871999649942,,,F,146,hexagon,0.014870133003569208,,,,,1,0,,,,,,,,,,,,,,,1618.1459993000026,1618.1459993000026,1618.1459993000026,1618.1459993000026,1619.634743839997,1619.634743839997,1619.634743839997,1619.634743839997,1619.6513323899999,1619.6513323899999,1619.6513323899999,1619.6513323899999,repeat,number,numRpt,j,0.6280493430094793,Lo,,,1,,,,,low,1620.2883310329926,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,889,,,1626.4741932429897,,,H,125,circle,0.0019762559968512505,,,,,1,0,,,,,,,,,,,,,,,1622.782340427002,1622.782340427002,1622.782340427002,1622.782340427002,1624.271754271991,1624.271754271991,1624.271754271991,1624.271754271991,1624.288272249003,1624.288272249003,1624.288272249003,1624.288272249003,repeat,number,numRpt,j,0.678506912998273,Lo,,,1,,,,,low,1624.975326934,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,890,,,1631.5779652409983,,,U,167,hexagon,0.002043711006990634,,,,,1,0,,,,,,,,,,,,,,,1627.4697800119902,1627.4697800119902,1627.4697800119902,1627.4697800119902,1628.9582352470024,1628.9582352470024,1628.9582352470024,1628.9582352470024,1628.9750294559926,1628.9750294559926,1628.9750294559926,1628.9750294559926,switch,letter,lettSwt,f,1.0970882090186933,Lo,,,1,,,,,low,1630.0788194019988,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,900,,,1636.2056581630022,,,D,160,circle,0.0020164579909760505,,,,,1,0,,,,,,,,,,,,,,,1632.5732209699927,1632.5732209699927,1632.5732209699927,1632.5732209699927,1634.0620415540034,1634.0620415540034,1634.0620415540034,1634.0620415540034,1634.078479428994,1634.078479428994,1634.078479428994,1634.078479428994,repeat,letter,lettRpt,d,0.6170120270107873,Lo,,,1,,,,,low,1634.6990901919926,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,901,,,1640.833164686992,,,S,174,triangle,0.0015167249948717654,,,,,1,0,,,,,,,,,,,,,,,1637.1934669850016,1637.1934669850016,1637.1934669850016,1637.1934669850016,1638.6823411239893,1638.6823411239893,1638.6823411239893,1638.6823411239893,1638.6988151019905,1638.6988151019905,1638.6988151019905,1638.6988151019905,switch,number,numSwt,k,0.6124980340100592,Hi,,,1,,,,,low,1639.3190354429971,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,901,,,1645.6032722919917,,,Y,139,star,0.001573273999383673,,,,,1,0,,,,,,,,,,,,,,,1641.8127825879928,1641.8127825879928,1641.8127825879928,1641.8127825879928,1643.3024327719904,1643.3024327719904,1643.3024327719904,1643.3024327719904,1643.3191808819975,1643.3191808819975,1643.3191808819975,1643.3191808819975,switch,letter,lettSwt,f,0.7530396000074688,Hi,,,1,,,,,low,1644.0901377379923,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,911,,,1650.22368861,,,B,132,triangle,0.01693660899763927,,,,,1,0,,,,,,,,,,,,,,,1646.5993413539982,1646.5993413539982,1646.5993413539982,1646.5993413539982,1648.0727982889948,1648.0727982889948,1648.0727982889948,1648.0727982889948,1648.1063318410015,1648.1063318410015,1648.1063318410015,1648.1063318410015,switch,number,numSwt,j,0.6136107920028735,Hi,,,1,,,,,low,1648.7094434289902,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,912,,,1654.9272057880007,,,W,181,circle,0.01667576699401252,,,,,1,0,,,,,,,,,,,,,,,1651.2198426090035,1651.2198426090035,1651.2198426090035,1651.2198426090035,1652.6928103590035,1652.6928103590035,1652.6928103590035,1652.6928103590035,1652.7261193629965,1652.7261193629965,1652.7261193629965,1652.7261193629965,repeat,number,numRpt,k,0.6985019880085019,Lo,,,1,,,,,low,1653.4129469789914,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,912,,,1659.6807252549916,,,F,146,star,0.016319525995641015,,,,,0,0,,,,,,,,,,,,,,,1655.9225529839896,1655.9225529839896,1655.9225529839896,1655.9225529839896,1657.3963280809985,1657.3963280809985,1657.3963280809985,1657.3963280809985,1657.4297713159904,1657.4297713159904,1657.4297713159904,1657.4297713159904,switch,letter,NA,f,0.73849501501536,Lo,,,1,,,,,low,1658.1671676080005,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,922,,,1664.48372018199,,,H,125,hexagon,0.016632414000923745,,,,,1,1,,,,,,,,,,,,,,,1660.6762214909977,1660.6762214909977,1660.6762214909977,1660.6762214909977,1662.1498210860009,1662.1498210860009,1662.1498210860009,1662.1498210860009,1662.1832832739892,1662.1832832739892,1662.1832832739892,1662.1832832739892,switch,number,numSwt,j,0.7932922570034862,Lo,,,1,,,,,low,1662.970317055995,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,923,,,1669.5042677399906,,,U,167,hexagon,0.01667509700928349,,,,,1,0,,,,,,,,,,,,,,,1665.4797490380006,1665.4797490380006,1665.4797490380006,1665.4797490380006,1666.9536486549914,1666.9536486549914,1666.9536486549914,1666.9536486549914,1666.986806173998,1666.986806173998,1666.986806173998,1666.986806173998,repeat,number,numRpt,k,1.005144034017576,Lo,,,1,,,,,low,1667.9905623619998,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,924,,,1674.107995539991,,,D,160,circle,0.016346525997505523,,,,,1,0,,,,,,,,,,,,,,,1670.5001654410007,1670.5001654410007,1670.5001654410007,1670.5001654410007,1671.9739274890017,1671.9739274890017,1671.9739274890017,1671.9739274890017,1672.0072850970028,1672.0072850970028,1672.0072850970028,1672.0072850970028,switch,letter,lettSwt,d,0.5845812420011498,Lo,,,1,,,,,low,1672.59256946799,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,924,,,1678.7948091799917,,,S,174,star,0.013465666997944936,,,,,1,0,,,,,,,,,,,,,,,1675.1037938160007,1675.1037938160007,1675.1037938160007,1675.1037938160007,1676.5774216529971,1676.5774216529971,1676.5774216529971,1676.5774216529971,1676.6108635929995,1676.6108635929995,1676.6108635929995,1676.6108635929995,repeat,letter,lettRpt,f,0.6781634670041967,Hi,,,1,,,,,low,1677.2814314489951,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,924,,,1683.6148279920017,,,Y,139,triangle,0.016891437000595033,,,,,1,0,,,,,,,,,,,,,,,1679.7900169019995,1679.7900169019995,1679.7900169019995,1679.7900169019995,1681.2669587749988,1681.2669587749988,1681.2669587749988,1681.2669587749988,1681.297485105999,1681.297485105999,1681.297485105999,1681.297485105999,repeat,letter,lettRpt,f,0.8119619670032989,Hi,,,1,,,,,low,1682.1011396569957,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,924,,,1688.768796769,,,U,125,circle,0.016625271004159003,,,,,0,0,,,,,,,,,,,,,,,1684.6104537089996,1684.6104537089996,1684.6104537089996,1684.6104537089996,1686.082370254997,1686.082370254997,1686.082370254997,1686.082370254997,1686.1156352069956,1686.1156352069956,1686.1156352069956,1686.1156352069956,repeat,letter,NA,d,1.1479435830115108,Hi,,,1,,,,,low,1687.2550221819984,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,934,,,1693.4222715740034,,,D,167,hexagon,0.017042847000993788,,,,,1,1,,,,,,,,,,,,,,,1689.7642863889923,1689.7642863889923,1689.7642863889923,1689.7642863889923,1691.2330010259902,1691.2330010259902,1691.2330010259902,1691.2330010259902,1691.2727989979903,1691.2727989979903,1691.2727989979903,1691.2727989979903,switch,number,numSwt,k,0.6466052040050272,Lo,,,1,,,,,low,1691.9083719539922,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,934,,,1698.2924283070024,,,H,139,triangle,0.016576845999225043,,,,,1,0,,,,,,,,,,,,,,,1694.4180454629968,1694.4180454629968,1694.4180454629968,1694.4180454629968,1695.889536171002,1695.889536171002,1695.889536171002,1695.889536171002,1695.9232733499957,1695.9232733499957,1695.9232733499957,1695.9232733499957,repeat,number,numRpt,j,0.8609038190043066,Hi,,,1,,,,,low,1696.7791755560029,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,934,,,1703.3795951840002,,,F,146,star,0.01673063400085084,,,,,1,0,,,,,,,,,,,,,,,1699.2877542770002,1699.2877542770002,1699.2877542770002,1699.2877542770002,1700.7601278759976,1700.7601278759976,1700.7601278759976,1700.7601278759976,1700.7933708519995,1700.7933708519995,1700.7933708519995,1700.7933708519995,switch,letter,lettSwt,d,1.0782331690134015,Hi,,,1,,,,,low,1701.8650690429931,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,935,,,1708.0330640750035,,,B,174,hexagon,0.01684507800382562,,,,,1,0,,,,,,,,,,,,,,,1704.3753484889894,1704.3753484889894,1704.3753484889894,1704.3753484889894,1705.8469760739972,1705.8469760739972,1705.8469760739972,1705.8469760739972,1705.8802906979981,1705.8802906979981,1705.8802906979981,1705.8802906979981,repeat,letter,lettRpt,d,0.6393540470016887,Lo,,,1,,,,,low,1706.5188963330002,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,945,,,1712.5865976869973,,,Y,160,triangle,0.01679074199637398,,,,,1,0,,,,,,,,,,,,,,,1709.0283503719984,1709.0283503719984,1709.0283503719984,1709.0283503719984,1710.5004389329988,1710.5004389329988,1710.5004389329988,1710.5004389329988,1710.5337134079891,1710.5337134079891,1710.5337134079891,1710.5337134079891,switch,number,numSwt,k,0.5619730960024754,Hi,,,1,,,,,low,1711.0874199590035,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,955,,,1717.1066779910034,,,W,181,star,0.0024383900017710403,,,,,1,0,,,,,,,,,,,,,,,1713.5817492579954,1713.5817492579954,1713.5817492579954,1713.5817492579954,1715.0704090889922,1715.0704090889922,1715.0704090889922,1715.0704090889922,1715.08708956599,1715.08708956599,1715.08708956599,1715.08708956599,repeat,number,numRpt,k,0.5121422330121277,Hi,,,1,,,,,low,1715.6076699569967,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,956,,,1721.7767412989924,,,S,132,circle,0.0019848590018227696,,,,,1,0,,,,,,,,,,,,,,,1718.102248433992,1718.102248433992,1718.102248433992,1718.102248433992,1719.5907057519944,1719.5907057519944,1719.5907057519944,1719.5907057519944,1719.6073276199895,1719.6073276199895,1719.6073276199895,1719.6073276199895,switch,letter,lettSwt,f,0.6641696730075637,Lo,,,1,,,,,low,1720.2774760309985,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,957,,,1727.5472604259994,,,W,146,hexagon,0.0024649480037624016,,,,,1,0,,,,,,,,,,,,,,,1722.7723136429995,1722.7723136429995,1722.7723136429995,1722.7723136429995,1724.260839237002,1724.260839237002,1724.260839237002,1724.260839237002,1724.277605530995,1724.277605530995,1724.277605530995,1724.277605530995,repeat,letter,lettRpt,f,1.7620437890145695,Lo,,,1,,,,,low,1726.0482833559945,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,10,967,,,1732.2676195779932,,,D,139,star,0.0019989879947388545,,,,,1,0,,,,,,,,,,,,,,,1728.5428094300005,1728.5428094300005,1728.5428094300005,1728.5428094300005,1730.0314992740023,1730.0314992740023,1730.0314992740023,1730.0314992740023,1730.0483333159937,1730.0483333159937,1730.0483333159937,1730.0483333159937,switch,number,numSwt,j,0.702748606010573,Hi,,,1,,,,,low,1730.7684533260035,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,977,,,1736.9710814169957,,,H,167,circle,0.0020262680045561865,,,,,1,0,,,,,,,,,,,,,,,1733.263284034998,1733.263284034998,1733.263284034998,1733.263284034998,1734.7513800779998,1734.7513800779998,1734.7513800779998,1734.7513800779998,1734.7685153119965,1734.7685153119965,1734.7685153119965,1734.7685153119965,repeat,number,numRpt,k,0.6955271270126104,Lo,,,1,,,,,low,1735.4721194140002,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,0,977,,,1741.8748569119925,,,Y,160,triangle,0.0019762199954129755,,,,,1,0,,,,,,,,,,,,,,,1737.9663203239907,1737.9663203239907,1737.9663203239907,1737.9663203239907,1739.4552005820005,1739.4552005820005,1739.4552005820005,1739.4552005820005,1739.4720509920007,1739.4720509920007,1739.4720509920007,1739.4720509920007,switch,letter,lettSwt,f,0.8876882390031824,Hi,,,1,,,,,low,1740.3763732980005,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,987,,,1746.5448758409912,,,F,132,star,0.0021175680012675002,,,,,1,0,,,,,,,,,,,,,,,1742.869769330995,1742.869769330995,1742.869769330995,1742.869769330995,1744.358785022996,1744.358785022996,1744.358785022996,1744.358785022996,1744.3756501129974,1744.3756501129974,1744.3756501129974,1744.3756501129974,switch,number,numSwt,j,0.6645090829988476,Hi,,,1,,,,,low,1745.0457575019973,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,997,,,1751.1799922819919,,,B,181,circle,0.001870251988293603,,,,,1,0,,,,,,,,,,,,,,,1747.5397332110006,1747.5397332110006,1747.5397332110006,1747.5397332110006,1749.0288314240024,1749.0288314240024,1749.0288314240024,1749.0288314240024,1749.0454320610006,1749.0454320610006,1749.0454320610006,1749.0454320610006,repeat,number,numRpt,k,0.6021116290066857,Lo,,,1,,,,,low,1749.664399492991,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,998,,,1756.2802690980025,,,U,125,hexagon,0.015732429004856385,,,,,1,0,,,,,,,,,,,,,,,1752.1771991389978,1752.1771991389978,1752.1771991389978,1752.1771991389978,1753.649632931003,1753.649632931003,1753.649632931003,1753.649632931003,1753.6826572409918,1753.6826572409918,1753.6826572409918,1753.6826572409918,repeat,number,numRpt,j,1.0928152240230702,Lo,,,1,,,,,low,1754.7696072230028,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,10,1008,,,1760.896251019003,,,S,174,triangle,0.0017630760121392086,,,,,1,0,,,,,,,,,,,,,,,1757.2639327099896,1757.2639327099896,1757.2639327099896,1757.2639327099896,1758.7528008869995,1758.7528008869995,1758.7528008869995,1758.7528008869995,1758.7694423520006,1758.7694423520006,1758.7694423520006,1758.7694423520006,switch,letter,lettSwt,f,0.613575273018796,Hi,,,1,,,,,low,1759.3897479860025,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,1009,,,1776.7665609870019,,,U,146,circle,0.002155323003535159,,,,,1,0,,,,,,,,,,,,,,,1772.4584524129896,1772.4584524129896,1772.4584524129896,1772.4584524129896,1773.9473069749947,1773.9473069749947,1773.9473069749947,1773.9473069749947,1773.9638372249901,1773.9638372249901,1773.9638372249901,1773.9638372249901,switch,number,numSwt,j,1.2918707550124964,Lo,,,2,,,space,1.629590549011482,low,1775.2681419439905,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,1009,,,1781.5534966849955,,,F,132,star,0.0018837989919120446,,,,,1,0,,,,,,,,,,,,,,,1777.7616193029971,1777.7616193029971,1777.7616193029971,1777.7616193029971,1779.2510682979919,1779.2510682979919,1779.2510682979919,1779.2510682979919,1779.2677267679974,1779.2677267679974,1779.2677267679974,1779.2677267679974,repeat,number,numRpt,j,0.7721354510140372,Hi,,,2,,,,,low,1780.0556303810008,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,1009,,,1787.0574943859974,,,H,160,triangle,0.0021349400049075484,,,,,1,0,,,,,,,,,,,,,,,1782.548493246999,1782.548493246999,1782.548493246999,1782.548493246999,1784.0380031090026,1784.0380031090026,1784.0380031090026,1784.0380031090026,1784.0543820629973,1784.0543820629973,1784.0543820629973,1784.0543820629973,switch,letter,lettSwt,d,1.4964144470141036,Hi,,,2,,,,,low,1785.5583842009946,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,1010,,,1791.7441975699912,,,W,174,hexagon,0.002330033006728627,,,,,1,0,,,,,,,,,,,,,,,1788.0528885989916,1788.0528885989916,1788.0528885989916,1788.0528885989916,1789.5417030579993,1789.5417030579993,1789.5417030579993,1789.5417030579993,1789.558247228997,1789.558247228997,1789.558247228997,1789.558247228997,switch,number,numSwt,k,0.6728593460138654,Lo,,,2,,,,,low,1790.2457250689913,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,1011,,,1796.364512426997,,,D,125,circle,0.001709497009869665,,,,,1,0,,,,,,,,,,,,,,,1792.7397575560026,1792.7397575560026,1792.7397575560026,1792.7397575560026,1794.2284089609893,1794.2284089609893,1794.2284089609893,1794.2284089609893,1794.2450766679976,1794.2450766679976,1794.2450766679976,1794.2450766679976,switch,letter,lettSwt,d,0.6024301750148879,Lo,,,2,,,,,low,1794.8654483869905,,,,,,,,,,,,,,,,40134,2022-10-26_10h17.28.658,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.941981557265514,
