LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,10,1648,,,,1990.308553558978,,F,132,circle,0.001047837984515354,,,,,1,0,,,,,,,,,,,,1986.6043161099951,1986.6043161099951,1986.6043161099951,1986.6043161099951,1988.1061519249924,1988.1061519249924,1988.1061519249924,1988.1061519249924,1988.1061519249924,1988.1061519249924,1988.1061519249924,1988.1061519249924,repeat,number,numRpt,j,0.6751772790157702,Lo,,,4,,,,,low,1988.823615827976,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1649,,,,1995.3973886859894,,D,125,triangle,0.0013473129947669804,,,,,1,0,,,,,,,,,,,,1991.292758339987,1991.292758339987,1991.292758339987,1991.292758339987,1992.794427050976,1992.794427050976,1992.794427050976,1992.794427050976,1992.794427050976,1992.794427050976,1992.794427050976,1992.794427050976,repeat,number,numRpt,j,1.072996270027943,Hi,,,4,,,,,low,1993.9124052599946,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,10,1659,,,,2000.019020429987,,U,139,star,0.0011582139995880425,,,,,1,0,,,,,,,,,,,,1996.3817337529908,1996.3817337529908,1996.3817337529908,1996.3817337529908,1997.8832327009877,1997.8832327009877,1997.8832327009877,1997.8832327009877,1997.8832327009877,1997.8832327009877,1997.8832327009877,1997.8832327009877,repeat,number,numRpt,j,0.5964534140075557,Lo,,,4,,,,,low,1998.5173743249907,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,1,1660,,,,2004.8243059239758,,H,167,hexagon,0.0010876169835682958,,,,,1,0,,,,,,,,,,,,2000.9868481149897,2000.9868481149897,2000.9868481149897,2000.9868481149897,2002.4885207949847,2002.4885207949847,2002.4885207949847,2002.4885207949847,2002.4885207949847,2002.4885207949847,2002.4885207949847,2002.4885207949847,repeat,number,numRpt,k,0.7950102850154508,Hi,,,4,,,,,low,2003.3230288630002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,1,1661,,,,2009.5797102549986,,B,146,circle,0.0009701219969429076,,,,,1,0,,,,,,,,,,,,2005.7923794739763,2005.7923794739763,2005.7923794739763,2005.7923794739763,2007.2937901889964,2007.2937901889964,2007.2937901889964,2007.2937901889964,2007.2937901889964,2007.2937901889964,2007.2937901889964,2007.2937901889964,repeat,number,numRpt,j,0.7375768540077843,Lo,,,4,,,,,low,2008.078087093978,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1671,,,,2014.2180710510002,,S,181,star,0.001030314015224576,,,,,1,0,,,,,,,,,,,,2010.5474249479885,2010.5474249479885,2010.5474249479885,2010.5474249479885,2012.0491419539903,2012.0491419539903,2012.0491419539903,2012.0491419539903,2012.0491419539903,2012.0491419539903,2012.0491419539903,2012.0491419539903,repeat,number,numRpt,k,0.6180883950146381,Lo,,,4,,,,,low,2012.7164665339806,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,10,1681,,,,2018.823249617999,,W,174,triangle,0.0012541619944386184,,,,,1,0,,,,,,,,,,,,2015.202581030986,2015.202581030986,2015.202581030986,2015.202581030986,2016.7042635550024,2016.7042635550024,2016.7042635550024,2016.7042635550024,2016.7042635550024,2016.7042635550024,2016.7042635550024,2016.7042635550024,repeat,number,numRpt,k,0.5982662610185798,Hi,,,4,,,,,low,2017.3383764189784,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1691,,,,2023.3612101189792,,B,181,hexagon,0.001162728003691882,,,,,1,0,,,,,,,,,,,,2019.8075395699998,2019.8075395699998,2019.8075395699998,2019.8075395699998,2021.309267064993,2021.309267064993,2021.309267064993,2021.309267064993,2021.309267064993,2021.309267064993,2021.309267064993,2021.309267064993,repeat,number,numRpt,k,0.5174445530283265,Hi,,,4,,,,,low,2021.8599065049784,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1692,,,,2027.8665220160037,,U,174,triangle,0.0005467139999382198,,,,,1,0,,,,,,,,,,,,2024.3290758339863,2024.3290758339863,2024.3290758339863,2024.3290758339863,2025.8308661009942,2025.8308661009942,2025.8308661009942,2025.8308661009942,2025.8308661009942,2025.8308661009942,2025.8308661009942,2025.8308661009942,repeat,number,numRpt,k,0.506667345034657,Hi,,,4,,,,,low,2026.381534938002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1702,,,,2034.2067404289846,,S,132,star,0.0014508730091620237,,,,,1,0,,,,,,,,,,,,2028.8509393139975,2028.8509393139975,2028.8509393139975,2028.8509393139975,2030.3524577379867,2030.3524577379867,2030.3524577379867,2030.3524577379867,2030.3524577379867,2030.3524577379867,2030.3524577379867,2030.3524577379867,repeat,number,numRpt,j,2.329626335995272,Lo,,,4,,,,,low,2032.7219308030035,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1712,,,,2039.2290653539822,,Y,125,circle,0.0013538849889300764,,,,,1,0,,,,,,,,,,,,2035.1911226209777,2035.1911226209777,2035.1911226209777,2035.1911226209777,2036.6927864599857,2036.6927864599857,2036.6927864599857,2036.6927864599857,2036.6927864599857,2036.6927864599857,2036.6927864599857,2036.6927864599857,repeat,number,numRpt,j,1.0082713610026985,Lo,,,4,,,,,low,2037.7441172959807,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1722,,,,2044.418051094981,,F,139,circle,0.0010115830227732658,,,,,1,0,,,,,,,,,,,,2040.2132953429827,2040.2132953429827,2040.2132953429827,2040.2132953429827,2041.7150636309816,2041.7150636309816,2041.7150636309816,2041.7150636309816,2041.7150636309816,2041.7150636309816,2041.7150636309816,2041.7150636309816,repeat,number,numRpt,j,1.1603723610169254,Lo,,,4,,,,,low,2042.916543418978,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,10,1732,,,,2049.3403010809852,,W,160,hexagon,0.001204991014674306,,,,,1,0,,,,,,,,,,,,2045.385826807993,2045.385826807993,2045.385826807993,2045.385826807993,2046.8873018879967,2046.8873018879967,2046.8873018879967,2046.8873018879967,2046.8873018879967,2046.8873018879967,2046.8873018879967,2046.8873018879967,repeat,number,numRpt,k,0.9174743930343539,Hi,,,4,,,,,low,2047.8386701909767,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1742,,,,2054.462408049003,,D,167,triangle,0.0007316360133700073,,,,,1,0,,,,,,,,,,,,2050.308055233996,2050.308055233996,2050.308055233996,2050.308055233996,2051.809442094993,2051.809442094993,2051.809442094993,2051.809442094993,2051.809442094993,2051.809442094993,2051.809442094993,2051.809442094993,repeat,number,numRpt,k,1.124547933024587,Hi,,,4,,,,,low,2052.9776673939778,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1752,,,,2060.1186636999773,,H,146,star,0.001213927986100316,,,,,1,0,,,,,,,,,,,,2055.4468855999876,2055.4468855999876,2055.4468855999876,2055.4468855999876,2056.9483987629937,2056.9483987629937,2056.9483987629937,2056.9483987629937,2056.9483987629937,2056.9483987629937,2056.9483987629937,2056.9483987629937,repeat,number,numRpt,j,1.6442646039940882,Lo,,,4,,,,,low,2058.6336551199784,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1753,,,,2076.703706608998,,Y,139,star,0.0018065450130961835,,,,,1,0,,,,,,,,,,,,2073.049560796004,2073.049560796004,2073.049560796004,2073.049560796004,2074.55130054499,2074.55130054499,2074.55130054499,2074.55130054499,2074.55130054499,2074.55130054499,2074.55130054499,2074.55130054499,switch,letter,lettSwt,f,0.6146833800303284,Lo,,,5,,,space,2.313168200023938,low,2075.20208941499,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1754,,,,2081.4089003679983,,U,174,circle,0.0008290690020658076,,,,,1,0,,,,,,,,,,,,2077.6713442559994,2077.6713442559994,2077.6713442559994,2077.6713442559994,2079.1730880529794,2079.1730880529794,2079.1730880529794,2079.1730880529794,2079.1730880529794,2079.1730880529794,2079.1730880529794,2079.1730880529794,repeat,letter,lettRpt,f,0.694232608017046,Lo,,,5,,,,,low,2079.907155986002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1755,,,,2085.9973341239966,,W,160,hexagon,0.0011029400047846138,,,,,1,0,,,,,,,,,,,,2082.3764858589857,2082.3764858589857,2082.3764858589857,2082.3764858589857,2083.8783832739864,2083.8783832739864,2083.8783832739864,2083.8783832739864,2083.8783832739864,2083.8783832739864,2083.8783832739864,2083.8783832739864,repeat,letter,lettRpt,f,0.5683367740130052,Hi,,,5,,,,,low,2084.4956890699978,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1755,,,,2090.969245239976,,F,132,triangle,0.0010873510036617517,,,,,0,0,,,,,,,,,,,,2086.9816894249816,2086.9816894249816,2086.9816894249816,2086.9816894249816,2088.483504901,2088.483504901,2088.483504901,2088.483504901,2088.483504901,2088.483504901,2088.483504901,2088.483504901,repeat,letter,NA,f,0.9366790980275255,Hi,,,5,,,,,low,2089.4676742549927,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1756,,,,2095.5239338899846,,H,167,hexagon,0.0011444929987192154,,,,,1,1,,,,,,,,,,,,2091.953793525987,2091.953793525987,2091.953793525987,2091.953793525987,2093.4556016299757,2093.4556016299757,2093.4556016299757,2093.4556016299757,2093.4556016299757,2093.4556016299757,2093.4556016299757,2093.4556016299757,repeat,letter,lettRpt,d,0.5204382740193978,Hi,,,5,,,,,low,2094.022757177998,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,10,1766,,,,2100.0458759689936,,D,146,circle,0.0008141120197251439,,,,,1,0,,,,,,,,,,,,2096.4919022340036,2096.4919022340036,2096.4919022340036,2096.4919022340036,2097.993913290993,2097.993913290993,2097.993913290993,2097.993913290993,2097.993913290993,2097.993913290993,2097.993913290993,2097.993913290993,repeat,letter,lettRpt,d,0.5271785860240925,Lo,,,5,,,,,low,2098.5610929839895,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,10,1776,,,,2105.685837744997,,B,181,star,0.0011688189988490194,,,,,1,0,,,,,,,,,,,,2101.0305030689924,2101.0305030689924,2101.0305030689924,2101.0305030689924,2102.532115508977,2102.532115508977,2102.532115508977,2102.532115508977,2102.532115508977,2102.532115508977,2102.532115508977,2102.532115508977,repeat,letter,lettRpt,d,1.604143249016488,Lo,,,5,,,,,low,2104.184022525995,2105.685837744997,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1777,,,,2110.4908496539865,,S,125,triangle,0.0013801309978589416,,,,,1,0,,,,,,,,,,,,2106.6701653079945,2106.6701653079945,2106.6701653079945,2106.6701653079945,2108.1715521540027,2108.1715521540027,2108.1715521540027,2108.1715521540027,2108.1715521540027,2108.1715521540027,2108.1715521540027,2108.1715521540027,repeat,letter,lettRpt,f,0.7688834170112386,Hi,,,5,,,,,low,2108.9893433830002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1778,,,,2115.9470895050035,,Y,139,triangle,0.0011399790237192065,,,,,1,0,,,,,,,,,,,,2111.475502035988,2111.475502035988,2111.475502035988,2111.475502035988,2112.97710959299,2112.97710959299,2112.97710959299,2112.97710959299,2112.97710959299,2112.97710959299,2112.97710959299,2112.97710959299,repeat,letter,lettRpt,f,1.4414645510260016,Hi,,,5,,,,,low,2114.461935625004,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1788,,,,2120.6019471779873,,U,174,circle,0.0010523719829507172,,,,,1,0,,,,,,,,,,,,2116.9312329499808,2116.9312329499808,2116.9312329499808,2116.9312329499808,2118.4330989159935,2118.4330989159935,2118.4330989159935,2118.4330989159935,2118.4330989159935,2118.4330989159935,2118.4330989159935,2118.4330989159935,repeat,letter,lettRpt,f,0.6441776810097508,Lo,,,5,,,,,low,2119.116998579004,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1789,,,,2125.2740192489873,,W,160,hexagon,0.0013492160069290549,,,,,1,0,,,,,,,,,,,,2121.5865802709886,2121.5865802709886,2121.5865802709886,2121.5865802709886,2123.087987423991,2123.087987423991,2123.087987423991,2123.087987423991,2123.087987423991,2123.087987423991,2123.087987423991,2123.087987423991,repeat,letter,lettRpt,f,0.6580305870156735,Hi,,,5,,,,,low,2123.7889868829807,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1790,,,,2131.046878944995,,F,132,star,0.0012473289971239865,,,,,1,0,,,,,,,,,,,,2126.258252003987,2126.258252003987,2126.258252003987,2126.258252003987,2127.759987033991,2127.759987033991,2127.759987033991,2127.759987033991,2127.759987033991,2127.759987033991,2127.759987033991,2127.759987033991,repeat,letter,lettRpt,d,1.7468284580099862,Lo,,,5,,,,,low,2129.5452845580003,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1800,,,,2135.7353148229886,,H,167,triangle,0.0009710919985082,,,,,1,0,,,,,,,,,,,,2132.014661475987,2132.014661475987,2132.014661475987,2132.014661475987,2133.5160710939963,2133.5160710939963,2133.5160710939963,2133.5160710939963,2133.5160710939963,2133.5160710939963,2133.5160710939963,2133.5160710939963,repeat,letter,lettRpt,d,0.6930884460161906,Hi,,,5,,,,,low,2134.2505529240007,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,1,1801,,,,2140.473842815991,,D,146,hexagon,0.0013082119985483587,,,,,1,0,,,,,,,,,,,,2136.720012617996,2136.720012617996,2136.720012617996,2136.720012617996,2138.2213774679985,2138.2213774679985,2138.2213774679985,2138.2213774679985,2138.2213774679985,2138.2213774679985,2138.2213774679985,2138.2213774679985,repeat,letter,lettRpt,d,0.7240897160081659,Hi,,,5,,,,,low,2138.9890595579927,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1811,,,,2145.1126778039907,,B,181,star,0.0010779809963423759,,,,,1,0,,,,,,,,,,,,2141.4582797229814,2141.4582797229814,2141.4582797229814,2141.4582797229814,2142.960020088998,2142.960020088998,2142.960020088998,2142.960020088998,2142.960020088998,2142.960020088998,2142.960020088998,2142.960020088998,repeat,letter,lettRpt,d,0.6211992740281858,Lo,,,5,,,,,low,2143.6276170539786,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1812,,,,2149.901207883988,,S,125,circle,0.0012260849762242287,,,,,1,0,,,,,,,,,,,,2146.0969309810025,2146.0969309810025,2146.0969309810025,2146.0969309810025,2147.5985398140037,2147.5985398140037,2147.5985398140037,2147.5985398140037,2147.5985398140037,2147.5985398140037,2147.5985398140037,2147.5985398140037,repeat,letter,lettRpt,f,0.7523864430258982,Lo,,,5,,,,,low,2148.3995594799926,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,1,1813,,,,2154.8732034899876,,W,132,triangle,0.0013785100018139929,,,,,1,0,,,,,,,,,,,,2150.8853915839863,2150.8853915839863,2150.8853915839863,2150.8853915839863,2152.387077397987,2152.387077397987,2152.387077397987,2152.387077397987,2152.387077397987,2152.387077397987,2152.387077397987,2152.387077397987,repeat,letter,lettRpt,f,0.9501747640315443,Hi,,,5,,,,,low,2153.3716562789923,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,10,1823,,,,2159.5449413780007,,H,146,circle,0.0011285739892628044,,,,,1,0,,,,,,,,,,,,2155.857710301003,2155.857710301003,2155.857710301003,2155.857710301003,2157.3425215040043,2157.3425215040043,2157.3425215040043,2157.3425215040043,2157.359262872982,2157.359262872982,2157.359262872982,2157.359262872982,repeat,letter,lettRpt,d,0.662242590013193,Lo,,,5,,,,,low,2158.060329753993,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1833,,,,2164.2335888439848,,S,181,star,0.01755865299492143,,,,,1,0,,,,,,,,,,,,2160.52945535499,2160.52945535499,2160.52945535499,2160.52945535499,2162.014526063984,2162.014526063984,2162.014526063984,2162.014526063984,2162.031240138982,2162.031240138982,2162.031240138982,2162.031240138982,repeat,letter,lettRpt,f,0.6826580300112255,Lo,,,5,,,,,low,2162.7318985189777,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,1,1834,,,,2171.1077700299793,,U,167,hexagon,0.0009887670166790485,,,,,1,0,,,,,,,,,,,,2165.2013152739964,2165.2013152739964,2165.2013152739964,2165.2013152739964,2166.702943922981,2166.702943922981,2166.702943922981,2166.702943922981,2166.702943922981,2166.702943922981,2166.702943922981,2166.702943922981,repeat,letter,lettRpt,f,2.8688196710136253,Hi,,,5,,,,,low,2169.606313345983,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
