LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,437.1587400250137,a,0.6142435050569475,10,223,0,437.79232074087486,439.29455639002845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,439.79498539003544,l,1.015690425876528,1,224,0,440.8296737440396,442.3292503999546,442.3292503999546,442.82913248986006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,442.82913248986006,a,1.1657386478036642,1,225,0,444.0148136599455,445.5154023459181,445.5154023459181,446.0156436469406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,0,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,446.0156436469406,l,1.0061069198418409,10,235,0,447.0505474200472,448.5516473769676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,449.0519854959566,l,1.0068960019852966,10,245,0,450.0857442559209,451.586156798061,451.586156798061,452.08627041406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.08627041406,452.08627041406,452.08627041406,452.08627041406,452.08627041406,452.08627041406,452.08627041406,452.08627041406,452.08627041406,452.08627041406,a,0.5606035620439798,10,255,0,452.6694951369427,454.17215497093275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,454.67241928190924,a,0.8875377520453185,10,265,0,455.5893841490615,457.0901169918943,457.0901169918943,457.5900695649907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,457.5900695649907,a,0.7389198550954461,1,266,0,458.35804486693814,459.85949404584244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,460.3597273500636,l,0.43212932301685214,10,276,0,460.81096477387473,462.31011733901687,462.31011733901687,462.81055776402354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,6,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,462.81055776402354,l,0.6030227448791265,10,286,0,463.44429063703865,464.946565389866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,7,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,465.4467405548785,a,0.8010995858348906,10,296,0,466.28043868998066,467.780582546955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,468.2807702550199,l,0.5997173609212041,1,297,0,468.9148225078825,470.4167538098991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,9,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,470.9171606588643,l,0.7661816128529608,10,307,0,471.70232075592503,473.2179071728606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,473.70328276394866,a,0.4887905928771943,10,317,0,474.22013812488876,475.7208022349514,475.7208022349514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.220528496895,476.220528496895,476.220528496895,476.220528496895,476.220528496895,476.220528496895,476.220528496895,476.220528496895,476.220528496895,476.220528496895,l,0.4579838740173727,1,318,0,476.705470938934,478.2050946538802,478.2050946538802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,483.0024865719024,l,1.066577784018591,10,328,1,484.0954825358931,485.5947406059131,485.5947406059131,486.09478869405575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,486.09478869405575,a,0.5515588619746268,10,338,1,486.6782286078669,488.17891702684574,488.17891702684574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,488.6808169039432,a,1.0480611159000546,1,339,1,489.7494107489474,491.24850669899024,491.24850669899024,491.74846842396073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,491.74846842396073,a,1.5235134128015488,1,340,1,493.2990891749505,494.8015000689775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,495.3018155680038,a,1.7390934699214995,10,350,1,497.070854797028,498.57134063891135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,499.07159920595586,a,1.2776074511930346,10,360,1,500.3721348720137,501.87250929605216,501.87250929605216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,502.3728219489567,l,2.4207920159678906,1,361,1,504.8257423818577,506.3260484819766,506.3260484819766,506.8262388210278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,506.8262388210278,l,0.7452095160260797,1,362,1,507.5930458998773,509.09533842885867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,509.5957277370617,a,0.9349421258084476,10,372,1,510.5629576789215,512.0633570079226,512.0633570079226,512.5632585859857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,512.5632585859857,a,1.5794049489777535,1,373,1,514.1672213780694,515.6663835200015,515.6663835200015,516.166650445899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.166650445899,516.166650445899,516.166650445899,516.166650445899,516.166650445899,516.166650445899,516.166650445899,516.166650445899,516.166650445899,516.166650445899,l,0.9122957510408014,10,383,1,517.1023895440158,518.6027746479958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,519.1027464920189,a,1.4069795589894056,10,393,1,520.5367202190682,522.0370853738859,522.0370853738859,522.5374217359349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,522.5374217359349,a,0.7736182759981602,10,403,1,523.337561768014,524.8400382359978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.340032808017,525.340032808017,525.340032808017,525.340032808017,525.340032808017,525.340032808017,525.340032808017,525.340032808017,525.340032808017,525.340032808017,a,1.5948427219409496,10,413,1,526.9572830079123,528.458022526931,528.458022526931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,2,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,528.9601008419413,l,0.7753532640635967,10,423,1,529.7603244220372,531.260710290866,531.260710290866,531.7609731019475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,531.7609731019475,l,0.7314004141371697,1,424,1,532.5129367010668,534.0138262209948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.513847444905,534.513847444905,534.513847444905,534.513847444905,534.513847444905,534.513847444905,534.513847444905,534.513847444905,534.513847444905,534.513847444905,l,1.195337634999305,1,425,1,535.7309476118535,537.2316474688705,537.2316474688705,537.7318345250096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,537.7318345250096,a,0.813303048023954,1,426,1,538.5701822028495,540.0844280209858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,540.5844888288993,a,1.1776167780626565,1,427,1,541.7850595829077,543.2852803738788,543.2852803738788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.78755575791,543.78755575791,543.78755575791,543.78755575791,543.78755575791,543.78755575791,543.78755575791,543.78755575791,543.78755575791,543.78755575791,l,0.6076754520181566,1,428,1,544.4209859508555,545.9215708959382,545.9215708959382,546.4218430989422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,8,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,546.4218430989422,l,0.6850546768400818,1,429,1,547.1388500779867,548.6411324320361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,549.1413881899789,a,1.4531797729432583,1,430,1,550.6253733059857,552.1258661129978,552.1258661129978,552.6260762850288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,10,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,552.6260762850288,a,0.7465073589701205,10,440,1,553.3941452919971,554.895292110974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
