LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1570,,,2514.387941300054,,,D,125,circle,0.0020038250368088484,,,,,,,,1,0,,,,,,,,,,,,2510.881230104016,2510.881230104016,2510.881230104016,2510.881230104016,2512.370333644096,2512.370333644096,2512.370333644096,2512.370333644096,2512.3869277740596,2512.3869277740596,2512.3869277740596,2512.3869277740596,switch,letter,lettSwt,d,0.47708538197912276,Hi,,,5,,,,,high,2512.876281351084,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1571,,,2518.8246983170975,,,B,146,hexagon,0.016798859927803278,,,,,,,,1,0,,,,,,,,,,,,2515.3839763040887,2515.3839763040887,2515.3839763040887,2515.3839763040887,2516.8571497390512,2516.8571497390512,2516.8571497390512,2516.8571497390512,2516.8906384310685,2516.8906384310685,2516.8906384310685,2516.8906384310685,switch,number,numSwt,j,0.42193070193752646,Hi,,,5,,,,,high,2517.3122251630994,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1572,,,2523.2114132720744,,,H,181,star,0.0003716499777510762,,,,,,,,1,0,,,,,,,,,,,,2519.804092858103,2519.804092858103,2519.804092858103,2519.804092858103,2521.2939544121036,2521.2939544121036,2521.2939544121036,2521.2939544121036,2521.3105079689994,2521.3105079689994,2521.3105079689994,2521.3105079689994,repeat,number,numRpt,k,0.36937112791929394,Lo,,,5,,,,,high,2521.6973258380312,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1582,,,2527.681685719057,,,W,160,star,0.016756555996835232,,,,,,,,1,0,,,,,,,,,,,,2524.2070010370808,2524.2070010370808,2524.2070010370808,2524.2070010370808,2525.680859587039,2525.680859587039,2525.680859587039,2525.680859587039,2525.7140377881005,2525.7140377881005,2525.7140377881005,2525.7140377881005,repeat,number,numRpt,k,0.45400242402683944,Lo,,,5,,,,,high,2526.1692685070448,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,0,1582,,,2532.1514019750757,,,F,132,circle,0.01707348902709782,,,,,,,,1,0,,,,,,,,,,,,2528.677475884091,2528.677475884091,2528.677475884091,2528.677475884091,2530.148960995022,2530.148960995022,2530.148960995022,2530.148960995022,2530.1822120631114,2530.1822120631114,2530.1822120631114,2530.1822120631114,repeat,number,numRpt,j,0.4584954819874838,Hi,,,5,,,,,high,2530.64044491807,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1583,,,2536.505031921086,,,Y,174,triangle,0.016835451941005886,,,,,,,,1,0,,,,,,,,,,,,2533.147226715111,2533.147226715111,2533.147226715111,2533.147226715111,2534.618992456002,2534.618992456002,2534.618992456002,2534.618992456002,2534.6524849340785,2534.6524849340785,2534.6524849340785,2534.6524849340785,switch,letter,lettSwt,f,0.3569552970584482,Lo,,,5,,,,,high,2535.0078112900956,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,0,1583,,,2540.9416898440104,,2541.4419299450237,D,146,hexagon,0.0017891619354486465,,,,,,,,0,0,,,,,,,,,,,,2537.50071921607,2537.50071921607,2537.50071921607,2537.50071921607,2538.989127028035,2538.989127028035,2538.989127028035,2538.989127028035,2539.005949799088,2539.005949799088,2539.005949799088,2539.005949799088,repeat,letter,NA,f,0.41833525605034083,Lo,,,5,,,,,high,2539.4423262811033,2540.9416898440104,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1593,,,2545.328412393108,,,B,167,triangle,-0.0009223429951816797,,,,,,,,1,1,,,,,,,,,,,,2541.948662515031,2541.948662515031,2541.948662515031,2541.948662515031,2543.4427628770936,2543.4427628770936,2543.4427628770936,2543.4427628770936,2543.4592633830616,2543.4592633830616,2543.4592633830616,2543.4592633830616,repeat,letter,lettRpt,d,0.3565848639700562,Lo,,,5,,,,,high,2543.830907914089,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1594,,,2549.796588702011,,,S,181,star,0.0020714179845526814,,,,,,,,1,0,,,,,,,,,,,,2546.323830543086,2546.323830543086,2546.323830543086,2546.323830543086,2547.8126741620945,2547.8126741620945,2547.8126741620945,2547.8126741620945,2547.8293607290834,2547.8293607290834,2547.8293607290834,2547.8293607290834,switch,number,numSwt,k,0.4423381669912487,Lo,,,5,,,,,high,2548.2844364360208,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1594,,,2554.2834905020427,,,U,139,circle,0.00038940401282161474,,,,,,,,1,0,,,,,,,,,,,,2550.787494163029,2550.787494163029,2550.787494163029,2550.787494163029,2552.266080919071,2552.266080919071,2552.266080919071,2552.266080919071,2552.299363318016,2552.299363318016,2552.299363318016,2552.299363318016,switch,letter,lettSwt,f,0.469472854048945,Hi,,,5,,,,,high,2552.772195671103,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,1,1595,,,2558.670245920075,,,H,125,hexagon,0.016564017976634204,,,,,,,,1,0,,,,,,,,,,,,2555.2795624630526,2555.2795624630526,2555.2795624630526,2555.2795624630526,2556.7527429320617,2556.7527429320617,2556.7527429320617,2556.7527429320617,2556.7862865000498,2556.7862865000498,2556.7862865000498,2556.7862865000498,switch,number,numSwt,j,0.37497557105962187,Hi,,,5,,,,,high,2557.158050010097,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,10,1605,,,2588.6252288850956,,,H,132,hexagon,0.016982875997200608,,,,,,,,1,0,,,,,,,,,,,,2585.200540060061,2585.200540060061,2585.200540060061,2585.200540060061,2586.6747969790595,2586.6747969790595,2586.6747969790595,2586.6747969790595,2586.707782395999,2586.707782395999,2586.707782395999,2586.707782395999,repeat,number,numRpt,j,0.4040495960507542,Hi,,,6,,,space,3.759072761051357,high,2587.1133748400025,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,1,1606,,,2593.062214134028,,,S,181,star,0.016678462037816644,,,,,,,,1,0,,,,,,,,,,,,2589.6210124290083,2589.6210124290083,2589.6210124290083,2589.6210124290083,2591.0948096920038,2591.0948096920038,2591.0948096920038,2591.0948096920038,2591.12795968703,2591.12795968703,2591.12795968703,2591.12795968703,repeat,number,numRpt,k,0.4250777040142566,Lo,,,6,,,,,high,2591.551108715008,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,0,1606,,,2597.6157519590342,,,U,125,circle,0.01694641006179154,,,,,,,,1,0,,,,,,,,,,,,2594.0581419840455,2594.0581419840455,2594.0581419840455,2594.0581419840455,2595.5317630070494,2595.5317630070494,2595.5317630070494,2595.5317630070494,2595.564792042016,2595.564792042016,2595.564792042016,2595.564792042016,repeat,number,numRpt,j,0.563679238082841,Hi,,,6,,,,,high,2596.121028762078,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1607,,,2602.1524942350807,,,B,146,triangle,0.0004106280393898487,,,,,,,,1,0,,,,,,,,,,,,2598.6110952130985,2598.6110952130985,2598.6110952130985,2598.6110952130985,2600.099868632038,2600.099868632038,2600.099868632038,2600.099868632038,2600.1165571371093,2600.1165571371093,2600.1165571371093,2600.1165571371093,switch,letter,lettSwt,d,0.5071766059845686,Lo,,,6,,,,,high,2600.640665659099,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1617,,,2606.622646212112,,,F,167,hexagon,0.01687892503105104,,,,,,,,1,0,,,,,,,,,,,,2603.148242920055,2603.148242920055,2603.148242920055,2603.148242920055,2604.6198485910427,2604.6198485910427,2604.6198485910427,2604.6198485910427,2604.653135512024,2604.653135512024,2604.653135512024,2604.653135512024,repeat,letter,lettRpt,d,0.4838806039188057,Hi,,,6,,,,,high,2605.1257887420943,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,0,1617,,,2611.092513237032,,,Y,174,circle,0.0014437380013987422,,,,,,,,1,0,,,,,,,,,,,,2607.618111775024,2607.618111775024,2607.618111775024,2607.618111775024,2609.1068526790477,2609.1068526790477,2609.1068526790477,2609.1068526790477,2609.123492101091,2609.123492101091,2609.123492101091,2609.123492101091,switch,number,numSwt,k,0.4527655930723995,Hi,,,6,,,,,high,2609.596890330082,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1618,,,2615.412524694111,,,W,139,star,0.0016419010935351253,,,,,,,,1,0,,,,,,,,,,,,2612.087974261027,2612.087974261027,2612.087974261027,2612.087974261027,2613.5767460960196,2613.5767460960196,2613.5767460960196,2613.5767460960196,2613.593413082068,2613.593413082068,2613.593413082068,2613.593413082068,repeat,number,numRpt,j,0.310574454953894,Lo,,,6,,,,,high,2613.915638754028,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,1,1619,,,2619.814184574061,,,D,160,triangle,0.0018439400009810925,,,,,,,,1,0,,,,,,,,,,,,2616.4076640980784,2616.4076640980784,2616.4076640980784,2616.4076640980784,2617.8968492461136,2617.8968492461136,2617.8968492461136,2617.8968492461136,2617.9133790290216,2617.9133790290216,2617.9133790290216,2617.9133790290216,repeat,number,numRpt,k,0.375779818976298,Lo,,,6,,,,,high,2618.3006324101007,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1619,,,2624.284314700053,,,H,132,hexagon,0.016939243068918586,,,,,,,,1,0,,,,,,,,,,,,2620.8106395220384,2620.8106395220384,2620.8106395220384,2620.8106395220384,2622.283862840035,2622.283862840035,2622.283862840035,2622.283862840035,2622.317118711071,2622.317118711071,2622.317118711071,2622.317118711071,repeat,number,numRpt,j,0.4515349268913269,Hi,,,6,,,,,high,2622.77084007801,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1619,,,2628.754327320028,,,S,181,star,0.013220623950473964,,,,,,,,0,0,,,,,,,,,,,,2625.2802809360437,2625.2802809360437,2625.2802809360437,2625.2802809360437,2626.77060139901,2626.77060139901,2626.77060139901,2626.77060139901,2626.7871296610683,2626.7871296610683,2626.7871296610683,2626.7871296610683,switch,letter,NA,d,0.43723850999958813,Hi,,,6,,,,,high,2627.2427347979974,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,0,1619,,,2633.2080151520204,,,U,125,circle,0.0004537850618362427,,,,,,,,1,1,,,,,,,,,,,,2629.7336621670984,2629.7336621670984,2629.7336621670984,2629.7336621670984,2631.2239643870853,2631.2239643870853,2631.2239643870853,2631.2239643870853,2631.240360877011,2631.240360877011,2631.240360877011,2631.240360877011,switch,number,numSwt,j,0.4477516619954258,Hi,,,6,,,,,high,2631.6983683640137,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1620,,,2637.611487239017,,,B,146,triangle,0.016701656975783408,,,,,,,,1,0,,,,,,,,,,,,2634.203822380048,2634.203822380048,2634.203822380048,2634.203822380048,2635.6773533010855,2635.6773533010855,2635.6773533010855,2635.6773533010855,2635.710532520083,2635.710532520083,2635.710532520083,2635.710532520083,repeat,number,numRpt,j,0.3860100780148059,Lo,,,6,,,,,high,2636.1072667950066,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1621,,,2641.931444804999,,2642.431816390017,F,167,circle,0.01669687300454825,,,,,,,,1,0,,,,,,,,,,,,2638.607111662044,2638.607111662044,2638.607111662044,2638.607111662044,2640.0787817910314,2640.0787817910314,2640.0787817910314,2640.0787817910314,2640.112164599006,2640.112164599006,2640.112164599006,2640.112164599006,repeat,number,numRpt,k,0.3201442089630291,Hi,,,6,,,,,high,2640.4320155790774,2641.931444804999,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1631,,,2646.318211151054,,2646.818262119079,Y,174,hexagon,0.013348376960493624,,,,,,,,1,0,,,,,,,,,,,,2642.9438687401125,2642.9438687401125,2642.9438687401125,2642.9438687401125,2644.4323470810195,2644.4323470810195,2644.4323470810195,2644.4323470810195,2644.449111284106,2644.449111284106,2644.449111284106,2644.449111284106,repeat,number,numRpt,k,0.35164220503065735,Hi,,,6,,,,,high,2644.8188759180484,2646.318211151054,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,1,1632,,,2650.7883482930483,,,W,139,star,0.01451143401209265,,,,,,,,1,0,,,,,,,,,,,,2647.330186656094,2647.330186656094,2647.330186656094,2647.330186656094,2648.818963124999,2648.818963124999,2648.818963124999,2648.818963124999,2648.835774885025,2648.835774885025,2648.835774885025,2648.835774885025,repeat,number,numRpt,j,0.43604149390012026,Lo,,,6,,,,,high,2649.2913081099978,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,0,1632,,,2655.3399544690037,,,D,160,triangle,0.0020031010499224067,,,,,,,,0,0,,,,,,,,,,,,2651.7834411470685,2651.7834411470685,2651.7834411470685,2651.7834411470685,2653.27237744804,2653.27237744804,2653.27237744804,2653.27237744804,2653.289252974093,2653.289252974093,2653.289252974093,2653.289252974093,switch,letter,NA,f,0.5272936649853364,Lo,,,6,,,,,high,2653.829060285003,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,10,1642,,,2659.693257884006,,,F,146,triangle,0.002130352077074349,,,,,,,,1,1,,,,,,,,,,,,2656.320637320052,2656.320637320052,2656.320637320052,2656.320637320052,2657.809375647106,2657.809375647106,2657.809375647106,2657.809375647106,2657.825962830102,2657.825962830102,2657.825962830102,2657.825962830102,switch,number,numSwt,j,0.3338760680053383,Lo,,,6,,,,,high,2658.179403256043,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,0,1642,,,2664.180151936016,,,Y,174,hexagon,0.013121958007104695,,,,,,,,1,0,,,,,,,,,,,,2660.689812604105,2660.689812604105,2660.689812604105,2660.689812604105,2662.179349957034,2662.179349957034,2662.179349957034,2662.179349957034,2662.1961905540666,2662.1961905540666,2662.1961905540666,2662.1961905540666,switch,letter,lettSwt,f,0.45181281899567693,Hi,,,6,,,,,high,2662.6660864991136,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1642,,,2668.516792732058,,,D,160,circle,0.01287196297198534,,,,,,,,0,0,,,,,,,,,,,,2665.1762211211026,2665.1762211211026,2665.1762211211026,2665.1762211211026,2666.6662547270535,2666.6662547270535,2666.6662547270535,2666.6662547270535,2666.6829343891004,2666.6829343891004,2666.6829343891004,2666.6829343891004,switch,number,NA,j,0.30139533895999193,Hi,,,6,,,,,high,2667.0029323560884,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,1,1643,,,2672.887024415075,,,W,132,star,0.014010465005412698,,,,,,,,1,1,,,,,,,,,,,,2669.512838026043,2669.512838026043,2669.512838026043,2669.512838026043,2670.986188937095,2670.986188937095,2670.986188937095,2670.986188937095,2671.019544585026,2671.019544585026,2671.019544585026,2671.019544585026,switch,letter,lettSwt,f,0.36553738301154226,Lo,,,6,,,,,high,2671.375032902113,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1644,,,2677.3402971770847,,,S,139,circle,0.016837129020132124,,,,,,,,1,0,,,,,,,,,,,,2673.882253218093,2673.882253218093,2673.882253218093,2673.882253218093,2675.354562151013,2675.354562151013,2675.354562151013,2675.354562151013,2675.380168850068,2675.380168850068,2675.380168850068,2675.380168850068,repeat,letter,lettRpt,f,0.4446012689732015,Hi,,,6,,,,,high,2675.826960631064,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,10,1654,,,2681.843852770049,,,H,167,star,0.016629040939733386,,,,,,,,1,0,,,,,,,,,,,,2678.336114872014,2678.336114872014,2678.336114872014,2678.336114872014,2679.807681582053,2679.807681582053,2679.807681582053,2679.807681582053,2679.841274636099,2679.841274636099,2679.841274636099,2679.841274636099,repeat,letter,lettRpt,d,0.5122898889239877,Lo,,,6,,,,,high,2680.346960806055,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,0,1654,,,2686.5641668440076,,,U,181,hexagon,0.001996228937059641,,,,,,,,1,0,,,,,,,,,,,,2682.839423966012,2682.839423966012,2682.839423966012,2682.839423966012,2684.328019735054,2684.328019735054,2684.328019735054,2684.328019735054,2684.3448506420245,2684.3448506420245,2684.3448506420245,2684.3448506420245,repeat,letter,lettRpt,f,0.702821312006563,Hi,,,6,,,,,high,2685.0684298600536,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1655,,,2690.967271506088,,,B,125,triangle,0.002053237985819578,,,,,,,,1,0,,,,,,,,,,,,2687.5594532730756,2687.5594532730756,2687.5594532730756,2687.5594532730756,2689.0482611840125,2689.0482611840125,2689.0482611840125,2689.0482611840125,2689.0649299420184,2689.0649299420184,2689.0649299420184,2689.0649299420184,switch,number,numSwt,j,0.3911180909490213,Lo,,,6,,,,,high,2689.470705200103,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,0,1655,,,2695.5209842250915,,,H,139,circle,0.0026268440997228026,,,,,,,,1,0,,,,,,,,,,,,2691.963254604023,2691.963254604023,2691.963254604023,2691.963254604023,2693.4517069139984,2693.4517069139984,2693.4517069139984,2693.4517069139984,2693.468213039101,2693.468213039101,2693.468213039101,2693.468213039101,repeat,number,numRpt,j,0.5476083919638768,Hi,,,6,,,,,high,2694.0253342890646,,,,,,,,,,,,,,,,55611,2022-11-02_14h33.37.150,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.924121894600574,
