LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,817,,,,1254.435445207986,125,D,triangle,0.0013367949868552387,,,,,1,0,,,,,,,,,,,,,1250.8813697340083,1250.8813697340083,1250.8813697340083,1250.8813697340083,1252.3830666040012,1252.3830666040012,1252.3830666040012,1252.3830666040012,1252.3830666040012,1252.3830666040012,1252.3830666040012,1252.3830666040012,,,,,repeat,letter,lettRpt,j,Hi,,0.532288931979565,,0,,,,,high,1252.9342317889968,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,827,,,,1258.8901927289844,139,Y,triangle,0.001368697005091235,,,,,1,0,,,,,,1259.3907325489854,,,,,,,1255.4197469970095,1255.4197469970095,1255.4197469970095,1255.4197469970095,1256.9213457629958,1256.9213457629958,1256.9213457629958,1256.9213457629958,1256.9213457629958,1256.9213457629958,1256.9213457629958,1256.9213457629958,,,,,repeat,letter,lettRpt,k,Hi,,0.43447837900021113,,0,,,,,high,1257.388722995005,1258.8901927289844,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,837,,,,1263.3452414500061,167,F,circle,0.0005106210010126233,,,,,1,0,,,,,,1263.8457571330073,,,,,,,1259.8748051130096,1259.8748051130096,1259.8748051130096,1259.8748051130096,1261.3762696819904,1261.3762696819904,1261.3762696819904,1261.3762696819904,1261.3762696819904,1261.3762696819904,1261.3762696819904,1261.3762696819904,,,,,repeat,letter,lettRpt,j,Hi,,0.4346787809918169,,0,,,,,high,1261.8433962969866,1263.3452414500061,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,847,,,,1267.833359220007,181,B,hexagon,0.0006913990073371679,,,,,1,0,,,,,,,,,,,,,1264.3297005599889,1264.3297005599889,1264.3297005599889,1264.3297005599889,1265.8312618219934,1265.8312618219934,1265.8312618219934,1265.8312618219934,1265.8312618219934,1265.8312618219934,1265.8312618219934,1265.8312618219934,,,,,repeat,letter,lettRpt,j,Lo,,0.47498630298650824,,0,,,,,high,1266.3324933389958,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,848,,,,1272.2716678720026,160,W,star,0.0013369579974096268,,,,,1,0,,,,,,1272.7721396629931,,,,,,,1268.8179469699971,1268.8179469699971,1268.8179469699971,1268.8179469699971,1270.319476662,1270.319476662,1270.319476662,1270.319476662,1270.319476662,1270.319476662,1270.319476662,1270.319476662,,,,,repeat,letter,lettRpt,k,Lo,,0.41861724699265324,,0,,,,,high,1270.7698591389926,1272.2716678720026,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,858,,,,1276.7935075679852,167,Y,triangle,0.0004833859857171774,,,,,1,0,,,,,,,,,,,,,1273.2560016200005,1273.2560016200005,1273.2560016200005,1273.2560016200005,1274.7577414349944,1274.7577414349944,1274.7577414349944,1274.7577414349944,1274.7577414349944,1274.7577414349944,1274.7577414349944,1274.7577414349944,,,,,repeat,letter,lettRpt,k,Hi,,0.5084311739774421,,0,,,,,high,1275.308426106989,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,859,,,,1281.1983905329835,132,W,hexagon,0.0011206909839529544,,,,,1,0,,,,,,,,,,,,,1277.77780154199,1277.77780154199,1277.77780154199,1277.77780154199,1279.2794843699958,1279.2794843699958,1279.2794843699958,1279.2794843699958,1279.2794843699958,1279.2794843699958,1279.2794843699958,1279.2794843699958,,,,,switch,number,numSwt,d,Lo,,0.38709576599649154,,0,,,,,high,1279.713204642001,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,869,,,,1285.6198743839923,174,F,circle,0.001315189991146326,,,,,1,0,,,,,,,,,,,,,1282.1825848190056,1282.1825848190056,1282.1825848190056,1282.1825848190056,1283.6843780799827,1283.6843780799827,1283.6843780799827,1283.6843780799827,1283.6843780799827,1283.6843780799827,1283.6843780799827,1283.6843780799827,,,,,repeat,number,numRpt,f,Hi,,0.40046171500580385,,0,,,,,high,1284.118283994001,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,870,,,,1290.1082024830102,181,D,star,0.000697907991707325,,,,,1,0,,,,,,,,,,,,,1286.587661216996,1286.587661216996,1286.587661216996,1286.587661216996,1288.0892150319996,1288.0892150319996,1288.0892150319996,1288.0892150319996,1288.0892150319996,1288.0892150319996,1288.0892150319996,1288.0892150319996,,,,,repeat,number,numRpt,f,Lo,,0.49102943899924867,,0,,,,,high,1288.6231308580027,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,871,,,,1294.4961240649864,160,U,circle,0.0011716170120052993,,,,,1,0,,,,,,1294.9966846980096,,,,,,,1291.0927105099836,1291.0927105099836,1291.0927105099836,1291.0927105099836,1292.5940915219835,1292.5940915219835,1292.5940915219835,1292.5940915219835,1292.5940915219835,1292.5940915219835,1292.5940915219835,1292.5940915219835,,,,,repeat,number,numRpt,f,Hi,,0.36823178798658773,,0,,,,,high,1292.9944729749986,1294.4961240649864,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,872,,,,1299.0347565980046,139,H,hexagon,0.0008070479962043464,,,,,1,0,,,,,,,,,,,,,1295.480665709998,1295.480665709998,1295.480665709998,1295.480665709998,1296.9822407669853,1296.9822407669853,1296.9822407669853,1296.9822407669853,1296.9822407669853,1296.9822407669853,1296.9822407669853,1296.9822407669853,,,,,repeat,number,numRpt,d,Lo,,0.5341271669894923,,0,,,,,high,1297.534471477993,1299.0347565980046,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,873,,,,1303.5394938740064,146,S,triangle,0.0008019640226848423,,,,,1,0,,,,,,,,,,,,,1300.0188415029843,1300.0188415029843,1300.0188415029843,1300.0188415029843,1301.5206389329978,1301.5206389329978,1301.5206389329978,1301.5206389329978,1301.5206389329978,1301.5206389329978,1301.5206389329978,1301.5206389329978,,,,,switch,letter,lettSwt,k,Hi,,0.4996819320076611,,0,,,,,high,1302.0393159149971,1303.5394938740064,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,874,,,,1307.911150180007,125,B,star,0.0010127400164492428,,,,,1,0,,,,,,,,,,,,,1304.524108446989,1304.524108446989,1304.524108446989,1304.524108446989,1306.0255744989845,1306.0255744989845,1306.0255744989845,1306.0255744989845,1306.0255744989845,1306.0255744989845,1306.0255744989845,1306.0255744989845,,,,,repeat,letter,lettRpt,j,Lo,,0.36133194898138754,,0,,,,,high,1306.4103201039834,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,874,,,,1340.5972153939947,125,D,star,0.0020995760278310627,,,,,0,0,,,,,,,,,,,,,1336.9263979890093,1336.9263979890093,1336.9263979890093,1336.9263979890093,1338.4280462540046,1338.4280462540046,1338.4280462540046,1338.4280462540046,1338.4280462540046,1338.4280462540046,1338.4280462540046,1338.4280462540046,,,,,switch,number,NA,f,Lo,,0.6462940089695621,,1,,,space,3.581438052991871,high,1339.1124332690088,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,875,,,,1345.3187238890096,160,U,hexagon,0.001354645995888859,,,,,1,1,,,,,,,,,,,,,1341.581624354003,1341.581624354003,1341.581624354003,1341.581624354003,1343.0833022329898,1343.0833022329898,1343.0833022329898,1343.0833022329898,1343.0833022329898,1343.0833022329898,1343.0833022329898,1343.0833022329898,,,,,repeat,number,numRpt,f,Lo,,0.7119207929936238,,1,,,,,high,1343.8339718299976,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,875,,,,1349.873796897009,167,W,triangle,0.0011890499736182392,,,,,1,0,,,,,,1350.3743128640053,,,,,,,1346.303530086996,1346.303530086996,1346.303530086996,1346.303530086996,1347.8048758349905,1347.8048758349905,1347.8048758349905,1347.8048758349905,1347.8048758349905,1347.8048758349905,1347.8048758349905,1347.8048758349905,,,,,repeat,number,numRpt,f,Hi,,0.5351879199733958,,1,,,,,high,1348.372346374992,1349.873796897009,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,876,,,,1354.2789334229892,174,Y,circle,0.0007411630067508668,,,,,1,0,,,,,,,,,,,,,1350.8583865789988,1350.8583865789988,1350.8583865789988,1350.8583865789988,1352.3599282320065,1352.3599282320065,1352.3599282320065,1352.3599282320065,1352.3599282320065,1352.3599282320065,1352.3599282320065,1352.3599282320065,,,,,repeat,number,numRpt,f,Hi,,0.39429180897423066,,1,,,,,high,1352.7940162119921,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,877,,,,1358.683922094002,132,S,circle,0.0011152620136272162,,,,,1,0,,,,,,,,,,,,,1355.2630885530089,1355.2630885530089,1355.2630885530089,1355.2630885530089,1356.76485515901,1356.76485515901,1356.76485515901,1356.76485515901,1356.76485515901,1356.76485515901,1356.76485515901,1356.76485515901,,,,,repeat,number,numRpt,d,Hi,,0.39902032699319534,,1,,,,,high,1357.1828866240103,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,878,,,,1363.1386851340067,181,H,star,0.0014115769881755114,,,,,1,0,,,,,,1363.6391857950075,,,,,,,1359.6680375539872,1359.6680375539872,1359.6680375539872,1359.6680375539872,1361.1696917399822,1361.1696917399822,1361.1696917399822,1361.1696917399822,1361.1696917399822,1361.1696917399822,1361.1696917399822,1361.1696917399822,,,,,repeat,number,numRpt,f,Lo,,0.4345353550161235,,1,,,,,high,1361.6368774019938,1363.1386851340067,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,879,,,,1367.7604312339972,146,B,hexagon,0.0008898480155039579,,,,,1,0,,,,,,,,,,,,,1364.1230419350031,1364.1230419350031,1364.1230419350031,1364.1230419350031,1365.6246186519857,1365.6246186519857,1365.6246186519857,1365.6246186519857,1365.6246186519857,1365.6246186519857,1365.6246186519857,1365.6246186519857,,,,,repeat,number,numRpt,d,Lo,,0.6096671269915532,,1,,,,,high,1366.2595800019917,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,879,,,,1372.3319330619997,139,F,triangle,0.0012010450009256601,,,,,1,0,,,,,,,,,,,,,1368.7450587739877,1368.7450587739877,1368.7450587739877,1368.7450587739877,1370.2462969069893,1370.2462969069893,1370.2462969069893,1370.2462969069893,1370.2462969069893,1370.2462969069893,1370.2462969069893,1370.2462969069893,,,,,repeat,number,numRpt,d,Hi,,0.5570777410175651,,1,,,,,high,1370.8472412269912,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,879,,,,1376.870486942993,125,D,triangle,0.0014038019871804863,,,,,1,0,,,,,,1377.3708306799817,,,,,,,1373.3166617779934,1373.3166617779934,1373.3166617779934,1373.3166617779934,1374.8180539519817,1374.8180539519817,1374.8180539519817,1374.8180539519817,1374.8180539519817,1374.8180539519817,1374.8180539519817,1374.8180539519817,,,,,switch,letter,lettSwt,j,Hi,,0.5200445060036145,,1,,,,,high,1375.3689277500089,1376.870486942993,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,879,,,,1381.4089652920084,160,U,circle,0.00034919599420391023,,,,,1,0,,,,,,1381.909251259989,,,,,,,1377.8547827540024,1377.8547827540024,1377.8547827540024,1377.8547827540024,1379.356574609992,1379.356574609992,1379.356574609992,1379.356574609992,1379.356574609992,1379.356574609992,1379.356574609992,1379.356574609992,,,,,repeat,letter,lettRpt,k,Hi,,0.5182226350007113,,1,,,,,high,1379.907383844984,1381.4089652920084,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,880,,,,1385.963724191999,167,W,star,0.0007979209767654538,,,,,1,0,,,,,,,,,,,,,1382.3932073519973,1382.3932073519973,1382.3932073519973,1382.3932073519973,1383.8946967069933,1383.8946967069933,1383.8946967069933,1383.8946967069933,1383.8946967069933,1383.8946967069933,1383.8946967069933,1383.8946967069933,,,,,repeat,letter,lettRpt,k,Lo,,0.5342141110158991,,1,,,,,high,1384.4623142339988,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,890,,,,1390.435414218984,174,Y,hexagon,0.0172216430073604,,,,,1,0,,,,,,,,,,,,,1386.948110814992,1386.948110814992,1386.948110814992,1386.948110814992,1388.43329174901,1388.43329174901,1388.43329174901,1388.43329174901,1388.4497634650033,1388.4497634650033,1388.4497634650033,1388.4497634650033,,,,,repeat,letter,lettRpt,k,Lo,,0.47344031400280073,,1,,,,,high,1388.9503417680098,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,890,,,,1394.9068234250008,132,S,circle,0.0012354259961284697,,,,,1,0,,,,,,,,,,,,,1391.41972609199,1391.41972609199,1391.41972609199,1391.41972609199,1392.9213593589957,1392.9213593589957,1392.9213593589957,1392.9213593589957,1392.9213593589957,1392.9213593589957,1392.9213593589957,1392.9213593589957,,,,,repeat,letter,lettRpt,k,Hi,,0.45729640798526816,,1,,,,,high,1393.4220280190057,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,890,,,,1399.26175795999,181,H,triangle,0.0013958629861008376,,,,,0,0,,,,,,,,,,,,,1395.891562764009,1395.891562764009,1395.891562764009,1395.891562764009,1397.3929705689952,1397.3929705689952,1397.3929705689952,1397.3929705689952,1397.3929705689952,1397.3929705689952,1397.3929705689952,1397.3929705689952,,,,,repeat,letter,NA,k,Hi,,0.33793428997159936,,1,,,,,high,1397.7768163099827,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,891,,,,1403.8169873890001,146,B,star,0.0013187760196160525,,,,,1,1,,,,,,,,,,,,,1400.2460897800047,1400.2460897800047,1400.2460897800047,1400.2460897800047,1401.7477155230008,1401.7477155230008,1401.7477155230008,1401.7477155230008,1401.7477155230008,1401.7477155230008,1401.7477155230008,1401.7477155230008,,,,,repeat,letter,lettRpt,j,Lo,,0.5431474469951354,,1,,,,,high,1402.3317499179975,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,892,,,,1408.3217742689885,139,F,hexagon,0.0012955590209458023,,,,,1,0,,,,,,,,,,,,,1404.8011842889828,1404.8011842889828,1404.8011842889828,1404.8011842889828,1406.3028308629873,1406.3028308629873,1406.3028308629873,1406.3028308629873,1406.3028308629873,1406.3028308629873,1406.3028308629873,1406.3028308629873,,,,,repeat,letter,lettRpt,j,Lo,,0.49165137199452147,,1,,,,,high,1406.8213379450026,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,892,,,,1412.8934106229863,132,U,circle,0.001237920019775629,,,,,1,0,,,,,,,,,,,,,1409.3063579789887,1409.3063579789887,1409.3063579789887,1409.3063579789887,1410.8077555269992,1410.8077555269992,1410.8077555269992,1410.8077555269992,1410.8077555269992,1410.8077555269992,1410.8077555269992,1410.8077555269992,,,,,repeat,letter,lettRpt,k,Hi,,0.5564391539955977,,1,,,,,high,1411.4085414480069,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,892,,,,1417.4818288380047,139,F,triangle,0.001121888984926045,,,,,1,0,,,,,,,,,,,,,1413.8779055539926,1413.8779055539926,1413.8779055539926,1413.8779055539926,1415.3797093390021,1415.3797093390021,1415.3797093390021,1415.3797093390021,1415.3797093390021,1415.3797093390021,1415.3797093390021,1415.3797093390021,,,,,repeat,letter,lettRpt,j,Hi,,0.5751931589911692,,1,,,,,high,1415.9813427699846,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,893,,,,1422.0869589819922,125,D,star,0.0014283029886428267,,,,,1,0,,,,,,1422.5875024639827,,,,,,,1418.4663375749951,1418.4663375749951,1418.4663375749951,1418.4663375749951,1419.96811682501,1419.96811682501,1419.96811682501,1419.96811682501,1419.96811682501,1419.96811682501,1419.96811682501,1419.96811682501,,,,,switch,number,numSwt,d,Lo,,0.5859675179817714,,1,,,,,high,1420.5852024389897,1422.0869589819922,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,894,,,,1426.5418978339876,174,B,hexagon,2.7300993679091334e-05,,,,,1,0,,,,,,,,,,,,,1423.0713558119896,1423.0713558119896,1423.0713558119896,1423.0713558119896,1424.5730199780082,1424.5730199780082,1424.5730199780082,1424.5730199780082,1424.5730199780082,1424.5730199780082,1424.5730199780082,1424.5730199780082,,,,,repeat,number,numRpt,f,Lo,,0.43770957298693247,,1,,,,,high,1425.0418117269874,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,904,,,,1430.963292962988,146,Y,circle,0.0012256129994057119,,,,,1,0,,,,,,,,,,,,,1427.5264125890099,1427.5264125890099,1427.5264125890099,1427.5264125890099,1429.0279278899834,1429.0279278899834,1429.0279278899834,1429.0279278899834,1429.0279278899834,1429.0279278899834,1429.0279278899834,1429.0279278899834,,,,,repeat,number,numRpt,d,Hi,,0.40056554501643404,,1,,,,,high,1429.4618346189964,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,904,,,,1435.3851807790052,167,W,triangle,0.0007094499887898564,,,,,1,0,,,,,,,,,,,,,1431.931180626998,1431.931180626998,1431.931180626998,1431.931180626998,1433.4327672589861,1433.4327672589861,1433.4327672589861,1433.4327672589861,1433.4327672589861,1433.4327672589861,1433.4327672589861,1433.4327672589861,,,,,repeat,number,numRpt,f,Hi,,0.42630856597679667,,1,,,,,high,1433.9001202989893,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
