LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1360,,,4222.754292251077,,F,160,circle,0.001356326974928379,,,,,,,,,1,0,,,,,,,,,,,,,4219.26702574105,4219.26702574105,4219.26702574105,4219.26702574105,4220.7686754709575,4220.7686754709575,4220.7686754709575,4220.7686754709575,4220.7686754709575,4220.7686754709575,4220.7686754709575,4220.7686754709575,repeat,letter,lettRpt,d,0.4651113466825336,Lo,,,4,,,,,low,4221.2691254201345,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1360,,,4227.309294729959,,W,167,star,0.0014063490089029074,,,,,,,,,1,0,,,,,,,,,,,,,4223.738632952096,4223.738632952096,4223.738632952096,4223.738632952096,4225.240183847025,4225.240183847025,4225.240183847025,4225.240183847025,4225.240183847025,4225.240183847025,4225.240183847025,4225.240183847025,repeat,letter,lettRpt,f,0.5381509207654744,Hi,,,4,,,,,low,4225.8241388530005,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1361,,,4231.797408669954,,U,146,triangle,0.0012205569073557854,,,,,,,,,1,0,,,,,,,,,,,,,4228.293855027063,4228.293855027063,4228.293855027063,4228.293855027063,4229.795193179976,4229.795193179976,4229.795193179976,4229.795193179976,4229.795193179976,4229.795193179976,4229.795193179976,4229.795193179976,repeat,letter,lettRpt,f,0.45136929489672184,Lo,,,4,,,,,low,4230.295851391973,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1371,,,4236.2358366700355,,Y,174,hexagon,0.0012581399641931057,,,,,,,,,1,0,,,,,,,,,,,,,4232.782094022026,4232.782094022026,4232.782094022026,4232.782094022026,4234.283778990153,4234.283778990153,4234.283778990153,4234.283778990153,4234.283778990153,4234.283778990153,4234.283778990153,4234.283778990153,repeat,letter,lettRpt,f,0.42777447076514363,Hi,,,4,,,,,low,4234.750753822969,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,10,1381,,,4240.690531595144,,S,125,circle,0.0011203228496015072,,,,,,,,,1,0,,,,,,,,,,,,,4237.220064530149,4237.220064530149,4237.220064530149,4237.220064530149,4238.721870506182,4238.721870506182,4238.721870506182,4238.721870506182,4238.721870506182,4238.721870506182,4238.721870506182,4238.721870506182,repeat,letter,lettRpt,f,0.4442087977658957,Lo,,,4,,,,,low,4239.205695159966,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1382,,,4245.179069634993,,D,132,triangle,0.0012826821766793728,,,,,,,,,1,0,,,,,,,,,,,,,4241.6751430381555,4241.6751430381555,4241.6751430381555,4241.6751430381555,4243.176717692055,4243.176717692055,4243.176717692055,4243.176717692055,4243.176717692055,4243.176717692055,4243.176717692055,4243.176717692055,repeat,letter,lettRpt,d,0.45730022294446826,Lo,,,4,,,,,low,4243.677394352155,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1392,,,4249.567041520029,,H,181,hexagon,0.0011278418824076653,,,,,,,,,1,0,,,,,,,,,,,,,4246.146627907176,4246.146627907176,4246.146627907176,4246.146627907176,4247.648337508086,4247.648337508086,4247.648337508086,4247.648337508086,4247.648337508086,4247.648337508086,4247.648337508086,4247.648337508086,switch,number,numSwt,k,0.39523676270619035,Hi,,,4,,,,,low,4248.082231867127,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,1,1393,,,4253.905278460123,,B,139,star,0.0012765799183398485,,,,,,,,,1,0,,,,,,,,,,,,,4250.551572571043,4250.551572571043,4250.551572571043,4250.551572571043,4252.053301260108,4252.053301260108,4252.053301260108,4252.053301260108,4252.053301260108,4252.053301260108,4252.053301260108,4252.053301260108,repeat,number,numRpt,j,0.3230573746841401,Hi,,,4,,,,,low,4252.420140553033,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1394,,,4292.547919966979,,Y,125,hexagon,0.0017617461271584034,,,,,,,,,1,0,,,,,,,,,,,,,4289.077412934974,4289.077412934974,4289.077412934974,4289.077412934974,4290.5789202260785,4290.5789202260785,4290.5789202260785,4290.5789202260785,4290.5789202260785,4290.5789202260785,4290.5789202260785,4290.5789202260785,switch,letter,lettSwt,f,0.4429553837981075,Hi,,,5,,,space,1.876511672977358,low,4291.062874105992,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1395,,,4296.935917980038,,U,139,star,0.0010480501223355532,,,,,,,,,1,0,,,,,,,,,,,,,4293.5321792000905,4293.5321792000905,4293.5321792000905,4293.5321792000905,4295.033769601956,4295.033769601956,4295.033769601956,4295.033769601956,4295.033769601956,4295.033769601956,4295.033769601956,4295.033769601956,repeat,letter,lettRpt,f,0.3756304520647973,Hi,,,5,,,,,low,4295.450970648089,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1396,,,4301.40740189096,,H,181,triangle,0.0012916550040245056,,,,,,,,,1,0,,,,,,,,,,,,,4297.920370612061,4297.920370612061,4297.920370612061,4297.920370612061,4299.422039017081,4299.422039017081,4299.422039017081,4299.422039017081,4299.422039017081,4299.422039017081,4299.422039017081,4299.422039017081,repeat,letter,lettRpt,d,0.45353598706424236,Lo,,,5,,,,,low,4299.922623617109,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,10,1406,,,4305.77902001515,,W,146,circle,0.001946031115949154,,,,,,,,,1,0,,,,,,,,,,,,,4302.392148501007,4302.392148501007,4302.392148501007,4302.392148501007,4303.893724938156,4303.893724938156,4303.893724938156,4303.893724938156,4303.893724938156,4303.893724938156,4303.893724938156,4303.893724938156,repeat,letter,lettRpt,f,0.3492106618359685,Lo,,,5,,,,,low,4304.277436821023,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1406,,,4310.167207681108,,F,167,star,0.0010890918783843517,,,,,,,,,1,0,,,,,,,,,,,,,4306.746872252086,4306.746872252086,4306.746872252086,4306.746872252086,4308.248368353117,4308.248368353117,4308.248368353117,4308.248368353117,4308.248368353117,4308.248368353117,4308.248368353117,4308.248368353117,switch,number,numSwt,k,0.39223157591186464,Hi,,,5,,,,,low,4308.6822883600835,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1407,,,4314.655545228161,,D,160,circle,0.0013651340268552303,,,,,,,,,1,0,,,,,,,,,,,,,4311.151808175957,4311.151808175957,4311.151808175957,4311.151808175957,4312.6535502700135,4312.6535502700135,4312.6535502700135,4312.6535502700135,4312.6535502700135,4312.6535502700135,4312.6535502700135,4312.6535502700135,repeat,number,numRpt,k,0.4665909328032285,Lo,,,5,,,,,low,4313.154012192041,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1408,,,4318.976828797953,,S,132,triangle,0.0007648179307579994,,,,,,,,,1,0,,,,,,,,,,,,,4315.623162822099,4315.623162822099,4315.623162822099,4315.623162822099,4317.1247199750505,4317.1247199750505,4317.1247199750505,4317.1247199750505,4317.1247199750505,4317.1247199750505,4317.1247199750505,4317.1247199750505,repeat,number,numRpt,j,0.30212036170996726,Lo,,,5,,,,,low,4317.475342601072,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1418,,,4323.331751432968,,B,174,hexagon,0.0013239618856459856,,,,,,,,,1,0,,,,,,,,,,,,,4319.961515460163,4319.961515460163,4319.961515460163,4319.961515460163,4321.46288717608,4321.46288717608,4321.46288717608,4321.46288717608,4321.46288717608,4321.46288717608,4321.46288717608,4321.46288717608,repeat,number,numRpt,k,0.34038230986334383,Hi,,,5,,,,,low,4321.846746820025,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1419,,,4327.669797016075,,Y,125,triangle,0.0011012949980795383,,,,,,,,,1,0,,,,,,,,,,,,,4324.316407156177,4324.316407156177,4324.316407156177,4324.316407156177,4325.817779627163,4325.817779627163,4325.817779627163,4325.817779627163,4325.817779627163,4325.817779627163,4325.817779627163,4325.817779627163,repeat,number,numRpt,j,0.32957070181146264,Lo,,,5,,,,,low,4326.185047910083,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1419,,,4332.208319670986,,U,139,star,0.0013410451356321573,,,,,,,,,1,0,,,,,,,,,,,,,4328.654395004967,4328.654395004967,4328.654395004967,4328.654395004967,4330.155955635011,4330.155955635011,4330.155955635011,4330.155955635011,4330.155955635011,4330.155955635011,4330.155955635011,4330.155955635011,switch,letter,lettSwt,f,0.5017871588934213,Hi,,,5,,,,,low,4330.706724496093,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1419,,,4336.579786231974,,H,181,hexagon,0.00113964406773448,,,,,,,,,0,0,,,,,,,,,,,,,4333.192623510957,4333.192623510957,4333.192623510957,4333.192623510957,4334.694266936043,4334.694266936043,4334.694266936043,4334.694266936043,4334.694266936043,4334.694266936043,4334.694266936043,4334.694266936043,repeat,letter,NA,f,0.3406749947462231,Hi,,,5,,,,,low,4335.078309723176,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,10,1429,,,4341.068045650143,,W,146,circle,0.0010433089919388294,,,,,,,,,1,1,,,,,,,,,,,,,4337.547331040027,4337.547331040027,4337.547331040027,4337.547331040027,4339.049178165151,4339.049178165151,4339.049178165151,4339.049178165151,4339.049178165151,4339.049178165151,4339.049178165151,4339.049178165151,repeat,letter,lettRpt,f,0.49864923884160817,Lo,,,5,,,,,low,4339.583124200115,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1439,,,4345.489550100174,,F,167,hexagon,0.0015059220604598522,,,,,,,,,1,0,,,,,,,,,,,,,4342.052328800084,4342.052328800084,4342.052328800084,4342.052328800084,4343.554230069974,4343.554230069974,4343.554230069974,4343.554230069974,4343.554230069974,4343.554230069974,4343.554230069974,4343.554230069974,repeat,letter,lettRpt,d,0.4151636657770723,Hi,,,5,,,,,low,4344.004789164988,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1449,,,4349.877696291078,,D,160,circle,0.0014699178282171488,,,,,,,,,1,0,,,,,,,,,,,,,4346.473918888019,4346.473918888019,4346.473918888019,4346.473918888019,4347.975798027124,4347.975798027124,4347.975798027124,4347.975798027124,4347.975798027124,4347.975798027124,4347.975798027124,4347.975798027124,repeat,letter,lettRpt,d,0.37985707889311016,Lo,,,5,,,,,low,4348.39285144303,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,1,1450,,,4354.282571295975,,S,132,star,0.0011109139304608107,,,,,,,,,1,0,,,,,,,,,,,,,4350.862377997022,4350.862377997022,4350.862377997022,4350.862377997022,4352.36398516316,4352.36398516316,4352.36398516316,4352.36398516316,4352.36398516316,4352.36398516316,4352.36398516316,4352.36398516316,repeat,letter,lettRpt,f,0.36903731687925756,Hi,,,5,,,,,low,4352.781101251952,4354.282571295975,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1451,,,4358.804167564958,,B,174,triangle,0.0010292399674654007,,,,,,,,,1,0,,,,,,,,,,,,,4355.267196678091,4355.267196678091,4355.267196678091,4355.267196678091,4356.768705382012,4356.768705382012,4356.768705382012,4356.768705382012,4356.768705382012,4356.768705382012,4356.768705382012,4356.768705382012,repeat,letter,lettRpt,d,0.4858776577748358,Lo,,,5,,,,,low,4357.30255135498,4358.804167564958,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1461,,,4363.292386775138,,S,167,circle,0.0006347890011966228,,,,,,,,,1,0,,,,,,,,,,,,,4359.788548296085,4359.788548296085,4359.788548296085,4359.788548296085,4361.290147016058,4361.290147016058,4361.290147016058,4361.290147016058,4361.290147016058,4361.290147016058,4361.290147016058,4361.290147016058,repeat,letter,lettRpt,f,0.4768229336477816,Lo,,,5,,,,,low,4361.807615385158,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,10,1471,,,4367.680643358035,,D,125,star,0.001243250910192728,,,,,,,,,1,0,,,,,,,,,,,,,4364.277015048079,4364.277015048079,4364.277015048079,4364.277015048079,4365.778492866084,4365.778492866084,4365.778492866084,4365.778492866084,4365.778492866084,4365.778492866084,4365.778492866084,4365.778492866084,repeat,letter,lettRpt,d,0.35299611394293606,Hi,,,5,,,,,low,4366.178927861154,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,10,1481,,,4372.236008876003,,H,146,triangle,0.0012636268511414528,,,,,,,,,1,0,,,,,,,,,,,,,4368.6652334430255,4368.6652334430255,4368.6652334430255,4368.6652334430255,4370.166817985009,4370.166817985009,4370.166817985009,4370.166817985009,4370.166817985009,4370.166817985009,4370.166817985009,4370.166817985009,repeat,letter,lettRpt,d,0.5444097719155252,Lo,,,5,,,,,low,4370.751088193152,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1491,,,4376.62389837997,,W,160,hexagon,0.0011148350313305855,,,,,,,,,1,0,,,,,,,,,,,,,4373.220250559971,4373.220250559971,4373.220250559971,4373.220250559971,4374.721788506024,4374.721788506024,4374.721788506024,4374.721788506024,4374.721788506024,4374.721788506024,4374.721788506024,4374.721788506024,repeat,letter,lettRpt,f,0.37750763702206314,Hi,,,5,,,,,low,4375.139119252097,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1501,,,4381.128776343074,,U,139,circle,0.0009783171117305756,,,,,,,,,1,0,,,,,,,,,,,,,4377.608424795093,4377.608424795093,4377.608424795093,4377.608424795093,4379.110148226144,4379.110148226144,4379.110148226144,4379.110148226144,4379.110148226144,4379.110148226144,4379.110148226144,4379.110148226144,repeat,letter,lettRpt,f,0.46805248386226594,Lo,,,5,,,,,low,4379.627098035067,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,10,1511,,,4385.466853610007,,B,132,star,0.0012479000724852085,,,,,,,,,1,0,,,,,,,,,,,,,4382.113270861097,4382.113270861097,4382.113270861097,4382.113270861097,4383.614930913085,4383.614930913085,4383.614930913085,4383.614930913085,4383.614930913085,4383.614930913085,4383.614930913085,4383.614930913085,repeat,letter,lettRpt,d,0.3266561417840421,Hi,,,5,,,,,low,4383.982062089955,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1511,,,4390.072031012038,,Y,174,hexagon,0.0012138199526816607,,,,,,,,,1,0,,,,,,,,,,,,,4386.451452498091,4386.451452498091,4386.451452498091,4386.451452498091,4387.952956007095,4387.952956007095,4387.952956007095,4387.952956007095,4387.952956007095,4387.952956007095,4387.952956007095,4387.952956007095,repeat,letter,lettRpt,f,0.5684532406739891,Hi,,,5,,,,,low,4388.570330267074,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,0,1511,,,4394.460272170138,,F,181,triangle,0.0014727700036019087,,,,,,,,,0,0,,,,,,,,,,,,,4391.056559523102,4391.056559523102,4391.056559523102,4391.056559523102,4392.558355885092,4392.558355885092,4392.558355885092,4392.558355885092,4392.558355885092,4392.558355885092,4392.558355885092,4392.558355885092,repeat,letter,NA,f,0.37383561907336116,Hi,,,5,,,,,low,4392.975334732095,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1521,,,4398.814945822116,,U,139,hexagon,0.001496118027716875,,,,,,,,,1,1,,,,,,,,,,,,,4395.444800242083,4395.444800242083,4395.444800242083,4395.444800242083,4396.946279226104,4396.946279226104,4396.946279226104,4396.946279226104,4396.946279226104,4396.946279226104,4396.946279226104,4396.946279226104,switch,number,numSwt,j,0.3398967059329152,Hi,,,5,,,,,low,4397.330215475988,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1531,,,4403.119797931053,,D,181,triangle,0.0013007139787077904,,,,,,,,,1,0,,,,,,,,,,,,,4399.7997465480585,4399.7997465480585,4399.7997465480585,4399.7997465480585,4401.300952050136,4401.300952050136,4401.300952050136,4401.300952050136,4401.300952050136,4401.300952050136,4401.300952050136,4401.300952050136,repeat,number,numRpt,k,0.28409576788544655,Lo,,,5,,,,,low,4401.618394923164,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1531,,,4407.524570695125,,H,174,star,0.0005623709876090288,,,,,,,,,1,0,,,,,,,,,,,,,4404.087603087071,4404.087603087071,4404.087603087071,4404.087603087071,4405.589097123127,4405.589097123127,4405.589097123127,4405.589097123127,4405.589097123127,4405.589097123127,4405.589097123127,4405.589097123127,repeat,number,numRpt,k,0.4048800377640873,Hi,,,5,,,,,low,4406.039717208128,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,1,1532,,,4411.863137985114,,S,132,circle,0.0011594220995903015,,,,,,,,,1,0,,,,,,,,,,,,,4408.5090378231835,4408.5090378231835,4408.5090378231835,4408.5090378231835,4410.01079719211,4410.01079719211,4410.01079719211,4410.01079719211,4410.01079719211,4410.01079719211,4410.01079719211,4410.01079719211,repeat,number,numRpt,j,0.32590580778196454,Lo,,,5,,,,,low,4410.377951683011,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
