LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,784,,,1404.1796700549894,,B,160,circle,0.0017107589810620993,,,,,,,,,1,0,,,,,,,,,,,,,1400.570674343995,1400.570674343995,1400.570674343995,1400.570674343995,1402.0773259699927,1402.0773259699927,1402.0773259699927,1402.0773259699927,1402.0773259699927,1402.0773259699927,1402.0773259699927,1402.0773259699927,switch,number,numSwt,k,0.5790699990175199,Hi,,0,,,,,low,1402.6780988920073,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,785,,,1408.8682271710131,,H,146,hexagon,0.001577002985868603,,,,,,,,,1,0,,,,,,,,,,,,,1405.1609691109916,1405.1609691109916,1405.1609691109916,1405.1609691109916,1406.6657782479888,1406.6657782479888,1406.6657782479888,1406.6657782479888,1406.6657782479888,1406.6657782479888,1406.6657782479888,1406.6657782479888,repeat,number,numRpt,j,0.6699586230097339,Lo,,0,,,,,low,1407.3666350999847,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,786,,,1413.5066762409988,,F,139,triangle,0.0015135919966269284,,,,,,,,,1,0,,,,,,,,,,,,,1409.8474437370023,1409.8474437370023,1409.8474437370023,1409.8474437370023,1411.3543269989896,1411.3543269989896,1411.3543269989896,1411.3543269989896,1411.3543269989896,1411.3543269989896,1411.3543269989896,1411.3543269989896,repeat,number,numRpt,j,0.6177569759893231,Lo,,0,,,,,low,1412.0051018260128,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,787,,,1418.195233498991,,D,167,star,0.0014378660125657916,,,,,,,,,1,0,,,,,,,,,,,,,1414.4857746000052,1414.4857746000052,1414.4857746000052,1414.4857746000052,1415.9926209989935,1415.9926209989935,1415.9926209989935,1415.9926209989935,1415.9926209989935,1415.9926209989935,1415.9926209989935,1415.9926209989935,repeat,number,numRpt,k,0.6702354820154142,Hi,,0,,,,,low,1416.6935700360045,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,788,,,1423.083753887011,,S,174,hexagon,0.001540166005725041,,,,,,,,,1,0,,,,,,,,,,,,,1419.1742677600123,1419.1742677600123,1419.1742677600123,1419.1742677600123,1420.6813954940008,1420.6813954940008,1420.6813954940008,1420.6813954940008,1420.6813954940008,1420.6813954940008,1420.6813954940008,1420.6813954940008,switch,letter,lettSwt,f,0.8746007609879598,Lo,,0,,,,,low,1421.582477123011,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,789,,,1427.9058222020103,,H,139,triangle,0.0014122109860181808,,,,,,,,,1,0,,,,,,,,,,,,,1424.0651559609978,1424.0651559609978,1424.0651559609978,1424.0651559609978,1425.569886264013,1425.569886264013,1425.569886264013,1425.569886264013,1425.569886264013,1425.569886264013,1425.569886264013,1425.569886264013,repeat,letter,lettRpt,d,0.802173253003275,Lo,,0,,,,,low,1426.404104833986,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,799,,,1432.494134372013,,U,160,star,0.001733650016831234,,,,,,,,,1,0,,,,,,,,,,,,,1428.8850020910031,1428.8850020910031,1428.8850020910031,1428.8850020910031,1430.3918125919881,1430.3918125919881,1430.3918125919881,1430.3918125919881,1430.3918125919881,1430.3918125919881,1430.3918125919881,1430.3918125919881,repeat,letter,lettRpt,f,0.5692507289932109,Hi,,0,,,,,low,1430.9924296799873,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,809,,,1437.1827193390054,,Y,181,circle,0.0012548959930427372,,,,,,,,,1,0,,,,,,,,,,,,,1433.4723406670091,1433.4723406670091,1433.4723406670091,1433.4723406670091,1434.9802154579957,1434.9802154579957,1434.9802154579957,1434.9802154579957,1434.9802154579957,1434.9802154579957,1434.9802154579957,1434.9802154579957,repeat,letter,lettRpt,f,0.6733897990197875,Hi,,0,,,,,low,1435.680910168012,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,819,,,1441.7878116339853,,F,125,circle,0.0017091939807869494,,,,,,,,,1,0,,,,,,,,,,,,,1438.1615276630037,1438.1615276630037,1438.1615276630037,1438.1615276630037,1439.6686289669888,1439.6686289669888,1439.6686289669888,1439.6686289669888,1439.6686289669888,1439.6686289669888,1439.6686289669888,1439.6686289669888,repeat,letter,lettRpt,d,0.5975927730032708,Hi,,0,,,,,low,1440.2863395650056,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,820,,,1446.3927844089922,,D,132,hexagon,0.0015896479890216142,,,,,,,,,1,0,,,,,,,,,,,,,1442.766943130002,1442.766943130002,1442.766943130002,1442.766943130002,1444.2739007470082,1444.2739007470082,1444.2739007470082,1444.2739007470082,1444.2739007470082,1444.2739007470082,1444.2739007470082,1444.2739007470082,repeat,letter,lettRpt,d,0.5931905079924036,Lo,,0,,,,,low,1444.8918406089942,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,830,,,1451.014793851995,,W,167,triangle,0.001398171007167548,,,,,,,,,1,0,,,,,,,,,,,,,1447.3740830300085,1447.3740830300085,1447.3740830300085,1447.3740830300085,1448.8790571930003,1448.8790571930003,1448.8790571930003,1448.8790571930003,1448.8790571930003,1448.8790571930003,1448.8790571930003,1448.8790571930003,repeat,letter,lettRpt,f,0.6123453319887631,Lo,,0,,,,,low,1449.513355314004,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,840,,,1455.5361283939856,,B,146,star,0.001712640019832179,,,,,,,,,1,0,,,,,,,,,,,,,1451.994003861997,1451.994003861997,1451.994003861997,1451.994003861997,1453.500679433986,1453.500679433986,1453.500679433986,1453.500679433986,1453.500679433986,1453.500679433986,1453.500679433986,1453.500679433986,repeat,letter,lettRpt,d,0.5022784769826103,Hi,,0,,,,,low,1454.034550921002,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,840,,,1468.8844825809938,,U,146,star,0.0022028539970051497,,,,,,,,,1,0,,,,,,,,,,,,,1465.0750913140073,1465.0750913140073,1465.0750913140073,1465.0750913140073,1466.581944739999,1466.581944739999,1466.581944739999,1466.581944739999,1466.581944739999,1466.581944739999,1466.581944739999,1466.581944739999,repeat,letter,lettRpt,f,0.7740406770026311,Hi,,1,,,space,1.9209120750019792,low,1467.3839173029992,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,841,,,1473.5729973769921,,F,167,triangle,0.0014996779791545123,,,,,,,,,1,0,,,,,,,,,,,,,1469.862623302004,1469.862623302004,1469.862623302004,1469.862623302004,1471.370422639011,1471.370422639011,1471.370422639011,1471.370422639011,1471.370422639011,1471.370422639011,1471.370422639011,1471.370422639011,switch,number,numSwt,k,0.6676322259881999,Lo,,1,,,,,low,1472.0711373430095,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,851,,,1478.1945285490074,,W,181,circle,0.0018072310194838792,,,,,,,,,1,0,,,,,,,,,,,,,1474.5527872820094,1474.5527872820094,1474.5527872820094,1474.5527872820094,1476.0591355799988,1476.0591355799988,1476.0591355799988,1476.0591355799988,1476.0591355799988,1476.0591355799988,1476.0591355799988,1476.0591355799988,switch,letter,lettSwt,f,0.6126673649996519,Hi,,1,,,,,low,1476.6937539869978,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,852,,,1482.8998076709977,,B,174,hexagon,0.0015340629906859249,,,,,,,,,1,0,,,,,,,,,,,,,1479.173900713009,1479.173900713009,1479.173900713009,1479.173900713009,1480.6807801630057,1480.6807801630057,1480.6807801630057,1480.6807801630057,1480.6807801630057,1480.6807801630057,1480.6807801630057,1480.6807801630057,repeat,letter,lettRpt,d,0.6935113460058346,Lo,,1,,,,,low,1481.3993377769948,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,853,,,1487.388195165986,,Y,132,triangle,0.0010630640026647598,,,,,,,,,1,0,,,,,,,,,,,,,1483.8790084010107,1483.8790084010107,1483.8790084010107,1483.8790084010107,1485.3858768059872,1485.3858768059872,1485.3858768059872,1485.3858768059872,1485.3858768059872,1485.3858768059872,1485.3858768059872,1485.3858768059872,switch,number,numSwt,j,0.4770598860050086,Lo,,1,,,,,low,1485.8865971929918,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,863,,,1492.043194744998,,D,160,star,0.001625503005925566,,,,,,,,,1,0,,,,,,,,,,,,,1488.3674208750017,1488.3674208750017,1488.3674208750017,1488.3674208750017,1489.8741218509967,1489.8741218509967,1489.8741218509967,1489.8741218509967,1489.8741218509967,1489.8741218509967,1489.8741218509967,1489.8741218509967,switch,letter,lettSwt,d,0.6478327930090018,Hi,,1,,,,,low,1490.539972558996,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,873,,,1496.4647342659882,,S,125,circle,0.001695674000075087,,,,,,,,,1,0,,,,,,,,,,,,,1493.022412174003,1493.022412174003,1493.022412174003,1493.022412174003,1494.5293379960058,1494.5293379960058,1494.5293379960058,1494.5293379960058,1494.5293379960058,1494.5293379960058,1494.5293379960058,1494.5293379960058,repeat,letter,lettRpt,f,0.4013858129910659,Hi,,1,,,,,low,1494.9631391460134,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,883,,,1500.9196398580098,,H,139,hexagon,0.0014259919989854097,,,,,,,,,1,0,,,,,,,,,,,,,1497.4435041479883,1497.4435041479883,1497.4435041479883,1497.4435041479883,1498.951005031995,1498.951005031995,1498.951005031995,1498.951005031995,1498.951005031995,1498.951005031995,1498.951005031995,1498.951005031995,switch,number,numSwt,j,0.4347998369776178,Lo,,1,,,,,low,1499.4180947619898,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,893,,,1505.541511569987,,U,146,hexagon,0.0014402679807972163,,,,,,,,,1,0,,,,,,,,,,,,,1501.8989060379972,1501.8989060379972,1501.8989060379972,1501.8989060379972,1503.4058057979855,1503.4058057979855,1503.4058057979855,1503.4058057979855,1503.4058057979855,1503.4058057979855,1503.4058057979855,1503.4058057979855,repeat,number,numRpt,j,0.6041487109905574,Lo,,1,,,,,low,1504.039739786007,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,894,,,1510.0130443180096,,F,167,triangle,0.0015093899855855852,,,,,,,,,1,0,,,,,,,,,,,,,1506.5202442870068,1506.5202442870068,1506.5202442870068,1506.5202442870068,1508.0274656609981,1508.0274656609981,1508.0274656609981,1508.0274656609981,1508.0274656609981,1508.0274656609981,1508.0274656609981,1508.0274656609981,switch,letter,lettSwt,d,0.4600469259894453,Lo,,1,,,,,low,1508.5121109879983,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,894,,,1514.8683834969997,,W,181,star,0.0015248059935402125,,,,,,,,,1,0,,,,,,,,,,,,,1510.992182951013,1510.992182951013,1510.992182951013,1510.992182951013,1512.4992227779876,1512.4992227779876,1512.4992227779876,1512.4992227779876,1512.4992227779876,1512.4992227779876,1512.4992227779876,1512.4992227779876,switch,number,numSwt,k,0.8496555360034108,Hi,,1,,,,,low,1513.368369008007,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,904,,,1519.5403759040055,,B,174,circle,0.0013869219983462244,,,,,,,,,1,0,,,,,,,,,,,,,1515.847886100004,1515.847886100004,1515.847886100004,1515.847886100004,1517.3545050809917,1517.3545050809917,1517.3545050809917,1517.3545050809917,1517.3545050809917,1517.3545050809917,1517.3545050809917,1517.3545050809917,switch,letter,lettSwt,d,0.6512209460197482,Hi,,1,,,,,low,1518.0385215500137,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,905,,,1524.1619411539868,,Y,132,triangle,0.0015133980195969343,,,,,,,,,1,0,,,,,,,,,,,,,1520.5214307979913,1520.5214307979913,1520.5214307979913,1520.5214307979913,1522.0263101799937,1522.0263101799937,1522.0263101799937,1522.0263101799937,1522.0263101799937,1522.0263101799937,1522.0263101799937,1522.0263101799937,repeat,letter,lettRpt,f,0.6159601690014824,Lo,,1,,,,,low,1522.6607744460052,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,915,,,1528.8003305289894,,D,160,hexagon,0.0013670649786945432,,,,,,,,,1,0,,,,,,,,,,,,,1525.1399022359983,1525.1399022359983,1525.1399022359983,1525.1399022359983,1526.6479568959912,1526.6479568959912,1526.6479568959912,1526.6479568959912,1526.6479568959912,1526.6479568959912,1526.6479568959912,1526.6479568959912,repeat,letter,lettRpt,d,0.6274752140161581,Lo,,1,,,,,low,1527.2993079889857,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,915,,,1533.655654784001,,S,125,circle,0.001537620002636686,,,,,,,,,1,0,,,,,,,,,,,,,1529.7796571099898,1529.7796571099898,1529.7796571099898,1529.7796571099898,1531.2864770849992,1531.2864770849992,1531.2864770849992,1531.2864770849992,1531.2864770849992,1531.2864770849992,1531.2864770849992,1531.2864770849992,switch,number,numSwt,j,0.8508067940128967,Hi,,1,,,,,low,1532.1546579179994,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,925,,,1538.3442024459946,,H,139,star,0.001289546984480694,,,,,,,,,1,0,,,,,,,,,,,,,1534.6369817249943,1534.6369817249943,1534.6369817249943,1534.6369817249943,1536.141771961993,1536.141771961993,1536.141771961993,1536.141771961993,1536.141771961993,1536.141771961993,1536.141771961993,1536.141771961993,switch,letter,lettSwt,d,0.6736734180012718,Hi,,1,,,,,low,1536.8434961329913,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,926,,,1543.0496541069879,,Y,160,hexagon,0.001583995996043086,,,,,,,,,1,0,,,,,,,,,,,,,1539.3235806520097,1539.3235806520097,1539.3235806520097,1539.3235806520097,1540.8302684559894,1540.8302684559894,1540.8302684559894,1540.8302684559894,1540.8302684559894,1540.8302684559894,1540.8302684559894,1540.8302684559894,repeat,letter,lettRpt,f,0.6895706770010293,Lo,,1,,,,,low,1541.548450227012,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,926,,,1547.8213654150022,,H,132,star,0.0017897150246426463,,,,,,,,,1,0,,,,,,,,,,,,,1544.030960197997,1544.030960197997,1544.030960197997,1544.030960197997,1545.5355341100076,1545.5355341100076,1545.5355341100076,1545.5355341100076,1545.5355341100076,1545.5355341100076,1545.5355341100076,1545.5355341100076,switch,number,numSwt,j,0.7525436349969823,Hi,,1,,,,,low,1546.3196737710095,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,927,,,1552.776925423008,,F,174,triangle,0.0016708020120859146,,,,,,,,,1,0,,,,,,,,,,,,,1548.8007342499914,1548.8007342499914,1548.8007342499914,1548.8007342499914,1550.3074857289903,1550.3074857289903,1550.3074857289903,1550.3074857289903,1550.3074857289903,1550.3074857289903,1550.3074857289903,1550.3074857289903,switch,letter,lettSwt,d,0.9430085259955376,Lo,,1,,,,,low,1551.2763617069868,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,927,,,1557.4820967330015,,D,125,circle,0.0017417339840903878,,,,,,,,,1,0,,,,,,,,,,,,,1553.7559082049993,1553.7559082049993,1553.7559082049993,1553.7559082049993,1555.2630061630043,1555.2630061630043,1555.2630061630043,1555.2630061630043,1555.2630061630043,1555.2630061630043,1555.2630061630043,1555.2630061630043,repeat,letter,lettRpt,d,0.6900737309770193,Hi,,1,,,,,low,1555.9819649200072,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,937,,,1562.1539725220064,,W,167,hexagon,0.0015284550026990473,,,,,,,,,1,0,,,,,,,,,,,,,1558.4619327879918,1558.4619327879918,1558.4619327879918,1558.4619327879918,1559.9681960720045,1559.9681960720045,1559.9681960720045,1559.9681960720045,1559.9681960720045,1559.9681960720045,1559.9681960720045,1559.9681960720045,repeat,letter,lettRpt,f,0.653014589974191,Lo,,1,,,,,low,1560.653152526007,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,937,,,1566.892472743988,,U,146,star,0.001590689003933221,,,,,,,,,1,0,,,,,,,,,,,,,1563.1330599900102,1563.1330599900102,1563.1330599900102,1563.1330599900102,1564.6400471800007,1564.6400471800007,1564.6400471800007,1564.6400471800007,1564.6400471800007,1564.6400471800007,1564.6400471800007,1564.6400471800007,switch,number,numSwt,j,0.7186974909855053,Hi,,1,,,,,low,1565.3909493469982,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,938,,,1571.5810388250102,,S,181,triangle,0.0016222440171986818,,,,,,,,,1,0,,,,,,,,,,,,,1567.871761780989,1567.871761780989,1567.871761780989,1567.871761780989,1569.3786812179897,1569.3786812179897,1569.3786812179897,1569.3786812179897,1569.3786812179897,1569.3786812179897,1569.3786812179897,1569.3786812179897,switch,letter,lettSwt,f,0.6711630029894877,Lo,,1,,,,,low,1570.0800789050118,,,,,,,,,,,,,,,,,65448,2022-11-07_13h57.46.134,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.886055998968445,
