LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,3,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,398.8301224799943,a,0.5236566929961555,10,634,2,399.3807683699997,400.88238176499726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,401.3830857660214,a,0.34394578600768,1,635,2,401.75004552601604,403.25174706301186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,5,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,403.75219880600343,a,0.28252169900224544,1,636,2,404.05258533201413,405.5542832320207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,6,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,406.0549693730136,l,0.3070097510062624,1,637,2,406.38878166800714,407.89024213000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,7,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,408.39071731700096,l,0.26974427298409864,10,647,2,408.67795693001244,410.1927617370093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,410.69339299501735,l,0.4174952319881413,10,657,2,411.14380685199285,412.64551839401247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,413.14598861100967,l,0.6194209280074574,10,667,2,413.79675593200955,415.2984080990136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,10,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.799053914001,415.799053914001,415.799053914001,415.799053914001,415.799053914001,415.799053914001,415.799053914001,415.799053914001,415.799053914001,415.799053914001,l,0.4864312179852277,1,668,2,416.31608197299647,417.8178837070009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,11,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,418.3183754320198,a,0.4532740580034442,10,678,2,418.80217343600816,420.30391469501774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,420.80455255901325,l,0.318130094994558,1,679,2,421.1547818480176,422.6565430360206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,1,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,423.1570385140076,l,0.3282974949979689,1,680,2,423.50752569001634,425.0090584370191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,425.50976989101036,l,0.30374233599286526,1,681,2,425.8434907910123,427.34502353399876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,3,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,427.84554338201997,a,0.35399217301164754,1,682,2,428.22927769401576,429.73096288199304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,430.23146746499697,l,0.26317046899930574,1,683,2,430.5153426420002,432.01679578001495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,5,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,432.51741873900755,a,0.28447071099071763,1,684,2,432.83437271,434.33601490501314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,434.8366871540202,a,0.2828155370079912,10,694,2,435.13706167502096,436.6387112660159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,7,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,437.1392183130083,a,0.5108954820025247,10,704,2,437.67306909899344,439.1746693410096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,439.6754952830088,a,0.4265426489873789,10,714,2,440.12575208500493,441.62737874299637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,442.1280171099934,a,0.5061611009878106,1,715,2,442.66196244599996,444.1630347040191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,444.66408959100954,a,1.2545750550052617,1,716,2,445.9488798759994,447.45033731200965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,11,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,447.95126577900373,l,0.48725021598511375,1,717,2,448.46841109599336,449.96992028100067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,450.47042596901883,a,0.31895696598803625,1,718,2,450.820938749006,452.3225871940085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,452.8231552140205,l,0.30697442797827534,10,728,2,453.15692118302104,454.6584934669954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,455.1591072239971,l,0.31063680702936836,10,738,2,455.4930033000128,456.99446684101713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,3,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,457.4949201460113,a,0.31614299200009555,1,739,2,457.8286713870184,459.3302402770205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,459.8309476720169,a,0.33123894801246934,1,740,2,460.18122280199896,461.6830257520196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,462.1836772240058,a,0.36263255201629363,10,750,2,462.5672451540013,464.0688560070121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,464.5694735550205,l,0.609585280995816,10,760,2,465.20349790900946,466.70526978501584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,467.2056365220051,l,0.3131857359840069,10,770,2,467.5392193690059,469.0409563280118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,8,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,469.5414315210073,a,0.3626341509807389,10,780,2,469.92540482699405,471.4269152049965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,471.9274785880116,l,0.4750622029823717,1,781,2,472.4279967890179,473.9296153259929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,474.4302402000176,l,0.30173439299687743,10,791,2,474.7639502219972,476.26568310000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.766169480019,476.766169480019,476.766169480019,476.766169480019,476.766169480019,476.766169480019,476.766169480019,476.766169480019,476.766169480019,476.766169480019,l,0.3613836450094823,1,792,2,477.14975682101795,478.65169972600415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.3530346710177,U,146,circle,0.001981526002055034,534.344973646017,535.848173906008,535.848173906008,535.848173906008,538.8513857950165,538.8513857950165,538.8513857950165,538.8513857950165,0,0,None,0,538.8513857950165,540.3530346710177,540.853640492016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.308496120997,B,160,hexagon,0.009297832002630457,541.3514681850211,542.8558827369998,542.8558827369998,542.8558827369998,,,,,1,1,d,0,543.8073300530086,,,0.9302054269937798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.896873649006,D,139,triangle,0.0017607620102353394,546.2910918139969,547.79458118201,547.79458118201,547.79458118201,,,,,1,0,d,0,548.3952180460037,,,0.5695452559739351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.4684439600096,H,181,star,0.0016566179983783513,550.8796333910141,552.382883120008,552.382883120008,552.382883120008,,,,,1,0,d,0,552.9668753180013,,,0.5601098129991442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0570518440218,F,174,triangle,0.0014567580074071884,555.4477949260036,556.9546788390144,556.9546788390144,556.9546788390144,,,,,1,0,d,0,557.5552585390105,,,0.5682501379924361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.6115659190109,W,167,hexagon,0.001738127990392968,560.0367974069959,561.5429895810084,561.5429895810084,561.5429895810084,,,,,0,0,d,0,562.1103473760013,,,0.5461960039974656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.417240979994,S,125,circle,0.0014520290133077651,564.5942162580031,566.097995329008,566.097995329008,566.097995329008,,,,,0,1,d,0,566.9157187230012,,,0.7953036739781965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.9723371120053,Y,132,star,0.001731925003696233,569.3987408890098,570.9034545260074,570.9034545260074,570.9034545260074,,,,,1,1,f,0,571.4706021900056,,,0.5348177239939105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64187,2022-11-11_08h57.55.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9276631181076,
