LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,1054.2579116208944,l,0.4239069640170783,10,672,2,1054.7085850848816,1056.2084612750914,1056.2084612750914,1056.708983479999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,1056.708983479999,l,0.32439989503473043,1,673,2,1057.0619772549253,,1058.5614257669076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,1059.0616137490142,a,0.2675765638705343,1,674,2,1059.3619071019348,1060.8622006829828,1060.8622006829828,1061.3625232670456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,1061.3625232670456,l,0.43034336483106017,1,675,2,1061.8127293579746,,1063.314822735032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,1063.8149442609865,l,0.6777295379433781,1,676,2,1064.515743827913,1066.0158062758856,1066.0158062758856,1066.5159743819386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,1,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,1066.5159743819386,a,0.5650697080418468,10,686,2,1067.1014518020675,,1068.6018072050065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,1069.102331213886,l,0.4755997979082167,10,696,2,1069.6023886320181,1071.1028436538763,1071.1028436538763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,1071.6027876879089,l,0.3262845608405769,1,697,2,1071.9557285790797,,1073.4559496219736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,1073.9562110928819,a,0.3364143460057676,10,707,2,1074.325280762976,,1075.8392715191003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,1076.3393444919493,a,0.3151681339368224,1,708,2,1076.6758011910133,,1078.1757477470674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,1078.6758394069038,l,0.5328204587567598,1,709,2,1079.2262206729501,1080.726646353025,1080.726646353025,1081.2268620969262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,1081.2268620969262,l,0.7604559978935868,10,719,2,1082.012592786923,,1083.5134240118787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,8,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,1084.013851010939,l,0.4258747030980885,10,729,2,1084.4636470410042,1085.9642806600314,1085.9642806600314,1086.4642868440133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,9,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,1086.4642868440133,l,0.36169445188716054,10,739,2,1086.8471077489667,,1088.349808956962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,10,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,1088.8498884239234,a,0.822116909082979,10,749,2,1089.7005120359827,1091.2007474920247,1091.2007474920247,1091.7009998240974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,11,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,1091.7009998240974,a,0.6375057289842516,10,759,2,1092.3678153990768,,1093.870795621071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,1094.3708480230998,l,0.38646265398710966,10,769,2,1094.7878366480581,1096.2875748230144,1096.2875748230144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,1096.7878351230174,l,0.5452569320332259,1,770,2,1097.3560865409672,,1098.8573021830525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,1099.3575929389335,a,0.7318202520254999,1,771,2,1100.1081322690006,1101.6084601979237,1101.6084601979237,1102.1086640970316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,3,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,1102.1086640970316,a,0.8945063778664917,10,781,2,1103.0296953979414,,1104.5443994980305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,4,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,1105.0445956739131,l,0.49111456307582557,1,782,2,1105.5631985189393,,1107.079067941988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,5,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,1107.57926773699,a,0.4647782819811255,10,792,2,1108.0665928509552,,1109.5816027910914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,1110.0817074270453,l,0.4264532779343426,1,793,2,1110.5334347540047,1112.0320123010315,1112.0320123010315,1112.5325850590598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,1112.5325850590598,l,0.5851803449913859,1,794,2,1113.1362877530046,,1114.65188132599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,1115.1520124441013,a,0.4524628578219563,10,804,2,1115.6360178010073,1117.1362517350353,1117.1362517350353,1117.6364127299748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,1117.6364127299748,l,0.4321794849820435,10,814,2,1118.0879940930754,1119.5885630350094,1119.5885630350094,1120.0886952879373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,10,34,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,1120.0886952879373,l,0.4881136519834399,1,815,2,1120.6079768729396,,1122.1232793440577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,11,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,1122.6232692669146,a,0.4847398770507425,1,816,2,1123.1246469749603,,1124.6252981938887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,0,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,1125.1255168830976,a,0.626749434042722,10,826,2,1125.7786389249377,,1127.2938865670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,1127.7937435728963,l,0.5014357608743012,1,827,2,1128.3148375758901,,1129.8292996699456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,1130.3130175909027,a,0.5244347639381886,1,828,2,1130.8631040430628,,1132.3636634470895,1132.8637542079668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,1132.8637542079668,a,0.8311613239347935,1,829,2,1133.7164621369448,1135.2164166879375,1135.2164166879375,1135.7167492660228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,1135.7167492660228,l,0.3864860739558935,1,830,2,1136.1334112440236,1137.6336466700304,1137.6336466700304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,1138.1360800310504,a,0.3635627080220729,1,831,2,1138.521660573082,,1140.0366372619756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,6,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,1140.537024605088,l,0.5719550200738013,10,841,2,1141.1395118369255,,1142.6543788369745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,1143.1392749429215,a,0.5918203580658883,10,851,2,1143.7570157879964,,1145.2577063529752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,8,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,1145.7578173039947,l,0.4260440608486533,1,852,2,1146.2097968689632,,1147.7244032060262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34086,2022-11-21_10h34.32.553,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.67327898778588,
