LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,972,,,1343.99657139997,,,B,146,circle,0.016979668056592345,,,,,1,1,,,,,,,,,,,,1340.1398692720104,1340.1398692720104,1340.1398692720104,1340.1398692720104,1341.6127042218577,1341.6127042218577,1341.6127042218577,1341.6127042218577,1341.646027856972,1341.646027856972,1341.646027856972,1341.646027856972,switch,letter,lettSwt,d,0.8451266430784017,noRew,,,0,1342.4831904359162,,,,,,,,,,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,972,,,1348.867137111025,,,F,160,star,0.016745493048802018,,,,,1,0,,,,,,,,,,,,1344.9936110789422,1344.9936110789422,1344.9936110789422,1344.9936110789422,1346.4664716618136,1346.4664716618136,1346.4664716618136,1346.4664716618136,1346.4993231829721,1346.4993231829721,1346.4993231829721,1346.4993231829721,repeat,letter,lettRpt,d,0.8625099719502032,noRew,,,0,1347.352019754937,,,,,,,,,,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,972,,,1395.202186964918,,,Y,132,star,0.002214791951701045,,,,,1,0,,,,,,,,,,,,1390.8442550888285,1390.8442550888285,1390.8442550888285,1390.8442550888285,1392.332585406024,1392.332585406024,1392.332585406024,1392.332585406024,1392.3493112209253,1392.3493112209253,1392.3493112209253,1392.3493112209253,repeat,letter,lettRpt,f,1.3483658621553332,Hi,,,0,,,,,,,space,8.454786404035985,high,1393.7074344838038,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,973,,,1399.803578655934,,,H,167,circle,0.0015706829726696014,,,,,1,0,,,,,,,,,,,,1396.1976274829358,1396.1976274829358,1396.1976274829358,1396.1976274829358,1397.6861155198421,1397.6861155198421,1397.6861155198421,1397.6861155198421,1397.7027955870144,1397.7027955870144,1397.7027955870144,1397.7027955870144,repeat,letter,lettRpt,d,0.5746434559114277,Hi,,,0,,,,,,,,,high,1398.2899739539716,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,0,973,,,1404.5574609199539,,,W,125,triangle,0.0018151130061596632,,,,,0,0,,,,,,,,,,,,1400.7846925989725,1400.7846925989725,1400.7846925989725,1400.7846925989725,1402.2731934159528,1402.2731934159528,1402.2731934159528,1402.2731934159528,1402.28994774702,1402.28994774702,1402.28994774702,1402.28994774702,switch,number,NA,k,0.7342805040534586,Hi,,,0,,,,,,,,,high,1403.0422407239676,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,10,983,,,1409.244171344908,,,U,181,hexagon,0.016532178036868572,,,,,1,1,,,,,,,,,,,,1405.5546852189582,1405.5546852189582,1405.5546852189582,1405.5546852189582,1407.0269662158098,1407.0269662158098,1407.0269662158098,1407.0269662158098,1407.0601360218134,1407.0601360218134,1407.0601360218134,1407.0601360218134,switch,letter,lettSwt,f,0.6832787620369345,Lo,,,0,,,,,,,,,high,1407.7304574400187,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,1,984,,,1413.7807810858358,,,S,146,triangle,0.016704763052985072,,,,,1,0,,,,,,,,,,,,1410.2410289340187,1410.2410289340187,1410.2410289340187,1410.2410289340187,1411.7137764049694,1411.7137764049694,1411.7137764049694,1411.7137764049694,1411.7466612600256,1411.7466612600256,1411.7466612600256,1411.7466612600256,switch,number,numSwt,j,0.5192812690511346,Lo,,,0,,,,,,,,,high,1412.267143042991,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,10,994,,,1418.3506355448626,,,F,174,star,0.017318648984655738,,,,,1,0,,,,,,,,,,,,1414.77764956397,1414.77764956397,1414.77764956397,1414.77764956397,1416.2505145058967,1416.2505145058967,1416.2505145058967,1416.2505145058967,1416.2837545718066,1416.2837545718066,1416.2837545718066,1416.2837545718066,switch,letter,lettSwt,d,0.5612545039039105,Hi,,,0,,,,,,,,,high,1416.8374921570066,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,1004,,,1423.0377581450157,,,B,139,circle,0.01669499813579023,,,,,1,0,,,,,,,,,,,,1419.3476511819754,1419.3476511819754,1419.3476511819754,1419.3476511819754,1420.8206691378728,1420.8206691378728,1420.8206691378728,1420.8206691378728,1420.8538223158102,1420.8538223158102,1420.8538223158102,1420.8538223158102,repeat,letter,lettRpt,d,0.6828802281524986,Hi,,,0,,,,,,,,,high,1421.5233931390103,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,1005,,,1427.9413142658304,,,D,160,hexagon,0.017046758206561208,,,,,1,0,,,,,,,,,,,,1424.034155805828,1424.034155805828,1424.034155805828,1424.034155805828,1425.5071988608688,1425.5071988608688,1425.5071988608688,1425.5071988608688,1425.5402967578266,1425.5402967578266,1425.5402967578266,1425.5402967578266,switch,number,numSwt,k,0.8905542760621756,Lo,,,0,,,,,,,,,high,1426.4279068869073,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,1006,,,1432.5786929279566,,,Y,132,hexagon,0.01678849384188652,,,,,1,0,,,,,,,,,,,,1428.9380713528953,1428.9380713528953,1428.9380713528953,1428.9380713528953,1430.4107847209089,1430.4107847209089,1430.4107847209089,1430.4107847209089,1430.4441246329807,1430.4441246329807,1430.4441246329807,1430.4441246329807,switch,letter,lettSwt,f,0.6451111070346087,Lo,,,0,,,,,,,,,high,1431.0802383560222,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,1007,,,1437.0484807079192,,1437.5486403258983,H,167,star,0.0004306898918002844,,,,,1,0,,,,,,,,,,,,1433.5746555668302,1433.5746555668302,1433.5746555668302,1433.5746555668302,1435.064394637011,1435.064394637011,1435.064394637011,1435.064394637011,1435.0813716049306,1435.0813716049306,1435.0813716049306,1435.0813716049306,switch,number,numSwt,k,0.4578399129677564,Hi,,,0,,,,,,,,,high,1435.5502955268603,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,1008,,,1441.6018436618615,,,W,125,triangle,0.0006165909580886364,,,,,1,0,,,,,,,,,,,,1438.0446749499533,1438.0446749499533,1438.0446749499533,1438.0446749499533,1439.5326340119354,1439.5326340119354,1439.5326340119354,1439.5326340119354,1439.549372259993,1439.549372259993,1439.549372259993,1439.549372259993,switch,letter,lettSwt,f,0.5227574901655316,Lo,,,0,,,,,,,,,high,1440.087376212934,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,1018,,,1446.1389830638655,,,U,181,circle,0.017171625047922134,,,,,1,0,,,,,,,,,,,,1442.598337369971,1442.598337369971,1442.598337369971,1442.598337369971,1444.0698006718885,1444.0698006718885,1444.0698006718885,1444.0698006718885,1444.102758035995,1444.102758035995,1444.102758035995,1444.102758035995,repeat,letter,lettRpt,f,0.5422204262576997,Hi,,,0,,,,,,,,,high,1444.6397905808408,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,1019,,,1450.742688903818,,,S,146,circle,0.0013965028338134289,,,,,1,0,,,,,,,,,,,,1447.1343971039169,1447.1343971039169,1447.1343971039169,1447.1343971039169,1448.6229812158272,1448.6229812158272,1448.6229812158272,1448.6229812158272,1448.6396819229703,1448.6396819229703,1448.6396819229703,1448.6396819229703,repeat,letter,lettRpt,f,0.5905754452105612,Hi,,,0,,,,,,,,,high,1449.2433094109874,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,1020,,,1455.5121615959797,,,F,174,triangle,0.0018456990364938974,,,,,1,0,,,,,,,,,,,,1451.7379531639162,1451.7379531639162,1451.7379531639162,1451.7379531639162,1453.2265010378323,1453.2265010378323,1453.2265010378323,1453.2265010378323,1453.2430936698802,1453.2430936698802,1453.2430936698802,1453.2430936698802,switch,number,numSwt,k,0.7581026600673795,Lo,,,0,,,,,,,,,high,1454.0127266228665,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,1,1021,,,1460.1495029488578,,,B,139,hexagon,0.0020152409560978413,,,,,1,0,,,,,,,,,,,,1456.5083022788167,1456.5083022788167,1456.5083022788167,1456.5083022788167,1457.9967055339366,1457.9967055339366,1457.9967055339366,1457.9967055339366,1458.0132983389776,1458.0132983389776,1458.0132983389776,1458.0132983389776,repeat,number,numRpt,j,0.6232576300390065,Lo,,,0,,,,,,,,,high,1458.6501684598625,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,1021,,,1464.800903767813,,,D,160,star,0.0017233770340681076,,,,,0,0,,,,,,,,,,,,1461.144969177898,1461.144969177898,1461.144969177898,1461.144969177898,1462.6334991778713,1462.6334991778713,1462.6334991778713,1462.6334991778713,1462.6501643208321,1462.6501643208321,1462.6501643208321,1462.6501643208321,switch,letter,NA,f,0.6217488280963153,Lo,,,0,,,,,,,,,high,1463.287316106027,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,1031,,,1469.587887631962,,,S,174,circle,0.001513971947133541,,,,,1,1,,,,,,,,,,,,1465.7819232440088,1465.7819232440088,1465.7819232440088,1465.7819232440088,1467.2704379048664,1467.2704379048664,1467.2704379048664,1467.2704379048664,1467.2871160528157,1467.2871160528157,1467.2871160528157,1467.2871160528157,repeat,letter,lettRpt,f,0.7773675960488617,Hi,,,0,,,,,,,,,high,1468.0743357359897,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,1032,,,1474.4415304099675,,1474.943580128951,Y,139,triangle,0.001904600067064166,,,,,1,0,,,,,,,,,,,,1470.568602599902,1470.568602599902,1470.568602599902,1470.568602599902,1472.0572312839795,1472.0572312839795,1472.0572312839795,1472.0572312839795,1472.0739944938105,1472.0739944938105,1472.0739944938105,1472.0739944938105,repeat,letter,lettRpt,f,0.8505203870590776,Lo,,,0,,,,,,,,,high,1472.942341771908,1474.4415304099675,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,1033,,,1479.0948970569298,,,U,160,star,1.0195886716246605e-05,,,,,1,0,,,,,,,,,,,,1475.4392153390218,1475.4392153390218,1475.4392153390218,1475.4392153390218,1476.9274969398975,1476.9274969398975,1476.9274969398975,1476.9274969398975,1476.9442751850002,1476.9442751850002,1476.9442751850002,1476.9442751850002,switch,number,numSwt,k,0.6260003158822656,Hi,,,0,,,,,,,,,high,1477.5810044310056,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,1034,,,1483.581614082912,,,H,132,hexagon,0.016311655985191464,,,,,1,0,,,,,,,,,,,,1480.091153575806,1480.091153575806,1480.091153575806,1480.091153575806,1481.5646992409602,1481.5646992409602,1481.5646992409602,1481.5646992409602,1481.5976708978415,1481.5976708978415,1481.5976708978415,1481.5976708978415,repeat,number,numRpt,j,0.4780217770021409,Lo,,,0,,,,,,,,,high,1482.0671408658382,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,1044,,,1488.2687277349178,,,B,167,star,0.017169231083244085,,,,,1,0,,,,,,,,,,,,1484.5785587818827,1484.5785587818827,1484.5785587818827,1484.5785587818827,1486.0511992138345,1486.0511992138345,1486.0511992138345,1486.0511992138345,1486.0843009559903,1486.0843009559903,1486.0843009559903,1486.0843009559903,switch,letter,lettSwt,d,0.6837391660083085,Hi,,,0,,,,,,,,,high,1486.7548014158383,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,1045,,,1492.9387836640235,,,W,146,hexagon,0.016656402964144945,,,,,1,0,,,,,,,,,,,,1489.2651754878461,1489.2651754878461,1489.2651754878461,1489.2651754878461,1490.737862976035,1490.737862976035,1490.737862976035,1490.737862976035,1490.771607193863,1490.771607193863,1490.771607193863,1490.771607193863,repeat,letter,lettRpt,f,0.6539757018908858,Lo,,,0,,,,,,,,,high,1491.4254384660162,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,1055,,,1497.6088900519535,,,F,125,circle,0.017270196927711368,,,,,1,0,,,,,,,,,,,,1493.9353477309924,1493.9353477309924,1493.9353477309924,1493.9353477309924,1495.4079893350136,1495.4079893350136,1495.4079893350136,1495.4079893350136,1495.4414254059084,1495.4414254059084,1495.4414254059084,1495.4414254059084,repeat,letter,lettRpt,d,0.6643796029966325,Hi,,,0,,,,,,,,,high,1496.095397677971,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,1065,,,1502.112392132869,,,D,181,triangle,0.017012800090014935,,,,,1,0,,,,,,,,,,,,1498.6052060448565,1498.6052060448565,1498.6052060448565,1498.6052060448565,1500.0785615309142,1500.0785615309142,1500.0785615309142,1500.0785615309142,1500.1116235640366,1500.1116235640366,1500.1116235640366,1500.1116235640366,switch,number,numSwt,k,0.4936928011011332,Lo,,,0,,,,,,,,,high,1500.5982347589452,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,1066,,,1506.849072278943,,,S,125,hexagon,0.01704525202512741,,,,,1,0,,,,,,,,,,,,1503.1087053248193,1503.1087053248193,1503.1087053248193,1503.1087053248193,1504.5801442998927,1504.5801442998927,1504.5801442998927,1504.5801442998927,1504.613302635029,1504.613302635029,1504.613302635029,1504.613302635029,repeat,number,numRpt,j,0.7292026290670037,Lo,,,0,,,,,,,,,high,1505.3355359868146,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,1067,,,1511.6693218490109,,,F,167,triangle,0.0172327549662441,,,,,1,0,,,,,,,,,,,,1507.8455506989267,1507.8455506989267,1507.8455506989267,1507.8455506989267,1509.31710393494,1509.31710393494,1509.31710393494,1509.31710393494,1509.3503115749918,1509.3503115749918,1509.3503115749918,1509.3503115749918,switch,letter,lettSwt,d,0.8079116770531982,Lo,,,0,,,,,,,,,high,1510.1555305079091,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,1068,,,1516.4731358119752,,,B,181,circle,0.016638437984511256,,,,,1,0,,,,,,,,,,,,1512.665694745956,1512.665694745956,1512.665694745956,1512.665694745956,1514.137158874888,1514.137158874888,1514.137158874888,1514.137158874888,1514.1705072480254,1514.1705072480254,1514.1705072480254,1514.1705072480254,repeat,letter,lettRpt,d,0.8027919179294258,Hi,,,0,,,,,,,,,high,1514.960481154034,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,1068,,,1521.2765295929275,,,D,160,star,0.013837043894454837,,,,,1,0,,,,,,,,,,,,1517.4693470948841,1517.4693470948841,1517.4693470948841,1517.4693470948841,1518.9570620898157,1518.9570620898157,1518.9570620898157,1518.9570620898157,1518.9741788578685,1518.9741788578685,1518.9741788578685,1518.9741788578685,switch,number,numSwt,k,0.798196756048128,Hi,,,0,,,,,,,,,high,1519.7777132149786,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,1069,,,1525.8634062649217,,,U,132,triangle,0.0019317609257996082,,,,,1,0,,,,,,,,,,,,1522.2722924868576,1522.2722924868576,1522.2722924868576,1522.2722924868576,1523.7609603628516,1523.7609603628516,1523.7609603628516,1523.7609603628516,1523.7775728108827,1523.7775728108827,1523.7775728108827,1523.7775728108827,repeat,number,numRpt,j,0.5833305690903217,Lo,,,0,,,,,,,,,high,1524.3649169029668,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,1079,,,1530.716791823972,,,H,139,star,0.0020674781408160925,,,,,1,0,,,,,,,,,,,,1526.8596023879945,1526.8596023879945,1526.8596023879945,1526.8596023879945,1528.3474429119378,1528.3474429119378,1528.3474429119378,1528.3474429119378,1528.3642992908135,1528.3642992908135,1528.3642992908135,1528.3642992908135,switch,letter,lettSwt,d,0.8464150479994714,Hi,,,0,,,,,,,,,high,1529.2180600089487,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,1080,,,1535.5372428998817,,,Y,174,circle,0.002284078160300851,,,,,1,0,,,,,,,,,,,,1531.7131841599476,1531.7131841599476,1531.7131841599476,1531.7131841599476,1533.201483696932,1533.201483696932,1533.201483696932,1533.201483696932,1533.2180304809008,1533.2180304809008,1533.2180304809008,1533.2180304809008,repeat,letter,lettRpt,f,0.8074736350681633,Hi,,,0,,,,,,,,,high,1534.0385587599594,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,1081,,,1540.4240251260344,,,W,146,hexagon,0.001949504017829895,,,,,1,0,,,,,,,,,,,,1536.5326804649085,1536.5326804649085,1536.5326804649085,1536.5326804649085,1538.0215213559568,1538.0215213559568,1538.0215213559568,1538.0215213559568,1538.038206061814,1538.038206061814,1538.038206061814,1538.038206061814,switch,number,numSwt,j,0.8822788121178746,Lo,,,0,,,,,,,,,high,1538.9251524058636,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,1082,,,1558.436152878916,,,U,174,hexagon,0.017073411028832197,,,,,1,0,,,,,,,,,,,,1554.82921828283,1554.82921828283,1554.82921828283,1554.82921828283,1556.3021849680226,1556.3021849680226,1556.3021849680226,1556.3021849680226,1556.3355814428069,1556.3355814428069,1556.3355814428069,1556.3355814428069,switch,letter,lettSwt,f,0.5915268601384014,Lo,,,1,,,,,,,space,4.810830121161416,high,1556.9223145358264,,,,,,,,,,,,,,,,,44527,2022-11-14_14h08.43.665,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93466954056642,
