LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,870,,,,3189.702618715819,,160,H,circle,0.002013416960835457,,,,,1,0,,,,,,,,,,,,3186.0488454718143,3186.0488454718143,3186.0488454718143,3186.0488454718143,3187.538240989903,3187.538240989903,3187.538240989903,3187.538240989903,3187.5548373069614,3187.5548373069614,3187.5548373069614,3187.5548373069614,repeat,number,numRpt,f,0.6281303390860558,Lo,,,,,,,0,,,,,low,3188.1918104398064,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,880,,,,3194.3259486688767,,181,Y,star,0.0019525419920682907,,,,,1,0,,,,,,,,,,,,3190.6856711669825,3190.6856711669825,3190.6856711669825,3190.6856711669825,3192.1751955938525,3192.1751955938525,3192.1751955938525,3192.1751955938525,3192.191805636976,3192.191805636976,3192.191805636976,3192.191805636976,switch,letter,lettSwt,k,0.6037673489190638,Hi,,,,,,,0,,,,,low,3192.811937024817,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,880,,,,3199.0461136340164,,132,D,triangle,0.0018873258959501982,,,,,1,0,,,,,,,,,,,,3195.306189958006,3195.306189958006,3195.306189958006,3195.306189958006,3196.7952610929497,3196.7952610929497,3196.7952610929497,3196.7952610929497,3196.811883503804,3196.811883503804,3196.811883503804,3196.811883503804,repeat,letter,lettRpt,j,0.7093220399692655,Hi,,,,,,,0,,,,,low,3197.532384280814,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,881,,,,3203.6995186018758,,174,W,circle,0.017011662013828754,,,,,1,0,,,,,,,,,,,,3200.042141850805,3200.042141850805,3200.042141850805,3200.042141850805,3201.5158699569292,3201.5158699569292,3201.5158699569292,3201.5158699569292,3201.5489247448277,3201.5489247448277,3201.5489247448277,3201.5489247448277,switch,number,numSwt,f,0.6461231838911772,Lo,,,,,,,0,,,,,low,3202.185730851954,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,881,,,,3208.369695285801,,146,F,star,0.016873236047104,,,,,0,0,,,,,,,,,,,,3204.6958047358785,3204.6958047358785,3204.6958047358785,3204.6958047358785,3206.1692326569464,3206.1692326569464,3206.1692326569464,3206.1692326569464,3206.2021951279603,3206.2021951279603,3206.2021951279603,3206.2021951279603,repeat,number,NA,f,0.6617707209661603,Lo,,,,,,,0,,,,,low,3206.855962286005,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,891,,,,3213.273300206987,,125,S,hexagon,0.016820495016872883,,,,,1,1,,,,,,,,,,,,3209.3659552738536,3209.3659552738536,3209.3659552738536,3209.3659552738536,3210.8392068438698,3210.8392068438698,3210.8392068438698,3210.8392068438698,3210.872445957968,3210.872445957968,3210.872445957968,3210.872445957968,switch,letter,lettSwt,k,0.8980831019580364,Lo,,,,,,,0,,,,,low,3211.7595512808766,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,892,,,,3218.0771423478145,,181,U,circle,0.016540852142497897,,,,,1,0,,,,,,,,,,,,3214.2690432718955,3214.2690432718955,3214.2690432718955,3214.2690432718955,3215.7427562780213,3215.7427562780213,3215.7427562780213,3215.7427562780213,3215.776128252968,3215.776128252968,3215.776128252968,3215.776128252968,repeat,letter,lettRpt,k,0.7974941639695317,Lo,,,,,,,0,,,,,low,3216.562903363025,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,902,,,,3222.5971594499424,,167,Y,star,0.01679926412180066,,,,,1,0,,,,,,,,,,,,3219.072759696981,3219.072759696981,3219.072759696981,3219.072759696981,3220.5464344988577,3220.5464344988577,3220.5464344988577,3220.5464344988577,3220.5794280269183,3220.5794280269183,3220.5794280269183,3220.5794280269183,repeat,letter,lettRpt,k,0.5165708630811423,Hi,,,,,,,0,,,,,low,3221.082812571898,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,902,,,,3227.3341977789532,,146,H,hexagon,0.016720401123166084,,,,,0,0,,,,,,,,,,,,3223.5930195669644,3223.5930195669644,3223.5930195669644,3223.5930195669644,3225.0663579870015,3225.0663579870015,3225.0663579870015,3225.0663579870015,3225.0996889348608,3225.0996889348608,3225.0996889348608,3225.0996889348608,switch,number,NA,f,0.733472780091688,Hi,,,,,,,0,,,,,low,3225.8201097589917,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,912,,,,3231.8705384889618,,132,W,triangle,0.016666091978549957,,,,,1,1,,,,,,,,,,,,3228.32941027591,3228.32941027591,3228.32941027591,3228.32941027591,3229.8034218908288,3229.8034218908288,3229.8034218908288,3229.8034218908288,3229.8364411150105,3229.8364411150105,3229.8364411150105,3229.8364411150105,switch,letter,lettSwt,k,0.5193147580139339,Hi,,,,,,,0,,,,,low,3230.35649039899,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,912,,,,3236.64108970901,,125,B,star,0.016603398136794567,,,,,1,0,,,,,,,,,,,,3232.866446578875,3232.866446578875,3232.866446578875,3232.866446578875,3234.3382487630006,3234.3382487630006,3234.3382487630006,3234.3382487630006,3234.3714437729213,3234.3714437729213,3234.3714437729213,3234.3714437729213,switch,number,numSwt,d,0.766336667118594,Hi,,,,,,,0,,,,,low,3235.1269160928205,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,922,,,,3241.2778269399423,,174,D,triangle,0.016933957114815712,,,,,1,0,,,,,,,,,,,,3237.6365776129533,3237.6365776129533,3237.6365776129533,3237.6365776129533,3239.1082547898404,3239.1082547898404,3239.1082547898404,3239.1082547898404,3239.141683409922,3239.141683409922,3239.141683409922,3239.141683409922,switch,letter,lettSwt,j,0.6427741509396583,Hi,,,,,,,0,,,,,low,3239.770431983983,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,0,922,,,,3245.7477663259488,,139,F,circle,0.009526494890451431,,,,,0,0,,,,,,,,,,,,3242.273387267953,3242.273387267953,3242.273387267953,3242.273387267953,3243.7620214479975,3243.7620214479975,3243.7620214479975,3243.7620214479975,3243.778708539903,3243.778708539903,3243.778708539903,3243.778708539903,switch,number,NA,f,0.45547861815430224,Hi,,,,,,,0,,,,,low,3244.2489212770015,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,923,,,,3250.4346436259802,,160,S,hexagon,0.0018686780240386724,,,,,1,1,,,,,,,,,,,,3246.743392887991,3246.743392887991,3246.743392887991,3246.743392887991,3248.232148600975,3248.232148600975,3248.232148600975,3248.232148600975,3248.2485193249304,3248.2485193249304,3248.2485193249304,3248.2485193249304,switch,letter,lettSwt,k,0.6771438210271299,Lo,,,,,,,0,,,,,low,3248.9357383048628,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,924,,,,3255.1547820908017,,125,H,hexagon,0.001735165948048234,,,,,1,0,,,,,,,,,,,,3251.4301956968848,3251.4301956968848,3251.4301956968848,3251.4301956968848,3252.918930046959,3252.918930046959,3252.918930046959,3252.918930046959,3252.9355967310257,3252.9355967310257,3252.9355967310257,3252.9355967310257,repeat,letter,lettRpt,j,0.7145480317994952,Lo,,,,,,,0,,,,,low,3253.6558054259513,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,925,,,,3259.7399998228066,,181,Y,circle,0.0019021488260477781,,,,,1,0,,,,,,,,,,,,3256.150190994842,3256.150190994842,3256.150190994842,3256.150190994842,3257.6390475719236,3257.6390475719236,3257.6390475719236,3257.6390475719236,3257.655679934891,3257.655679934891,3257.655679934891,3257.655679934891,repeat,letter,lettRpt,k,0.5514876758679748,Lo,,,,,,,0,,,,,low,3258.2245725088287,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,925,,,,3264.626813890878,,146,F,triangle,0.015175623120740056,,,,,1,0,,,,,,,,,,,,3260.737099229824,3260.737099229824,3260.737099229824,3260.737099229824,3262.225969930878,3262.225969930878,3262.225969930878,3262.225969930878,3262.2426250178833,3262.2426250178833,3262.2426250178833,3262.2426250178833,switch,number,numSwt,d,0.8578802340198308,Hi,,,,,,,0,,,,,low,3263.1132201219443,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,926,,,,3269.2805241299793,,139,B,star,0.001988250995054841,,,,,1,0,,,,,,,,,,,,3265.6073686778545,3265.6073686778545,3265.6073686778545,3265.6073686778545,3267.096148806857,3267.096148806857,3267.096148806857,3267.096148806857,3267.113195675891,3267.113195675891,3267.113195675891,3267.113195675891,switch,letter,lettSwt,j,0.6465464530047029,Hi,,,,,,,0,,,,,low,3267.7663985898253,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,936,,,,3273.8004863318056,,167,W,star,0.013770682038739324,,,,,1,0,,,,,,,,,,,,3270.2748393868096,3270.2748393868096,3270.2748393868096,3270.2748393868096,3271.749721396016,3271.749721396016,3271.749721396016,3271.749721396016,3271.7828934399877,3271.7828934399877,3271.7828934399877,3271.7828934399877,switch,number,numSwt,f,0.5039404099807143,Hi,,,,,,,0,,,,,low,3272.2865626658313,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,937,,,,3278.337256007828,,160,D,circle,0.016970546916127205,,,,,1,0,,,,,,,,,,,,3274.7967981838156,3274.7967981838156,3274.7967981838156,3274.7967981838156,3276.2697540018708,3276.2697540018708,3276.2697540018708,3276.2697540018708,3276.3032316958997,3276.3032316958997,3276.3032316958997,3276.3032316958997,switch,letter,lettSwt,j,0.5182922089006752,Lo,,,,,,,0,,,,,low,3276.823355441913,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,938,,,,3282.740770219825,,174,S,hexagon,0.013418825808912516,,,,,1,0,,,,,,,,,,,,3279.333018718986,3279.333018718986,3279.333018718986,3279.333018718986,3280.8233535320032,3280.8233535320032,3280.8233535320032,3280.8233535320032,3280.8401152249426,3280.8401152249426,3280.8401152249426,3280.8401152249426,switch,number,numSwt,f,0.3747547729872167,Lo,,,,,,,0,,,,,low,3281.2266337499022,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,0,938,,,,3287.12753997487,,132,U,triangle,0.0164390429854393,,,,,0,0,,,,,,,,,,,,3283.736455811886,3283.736455811886,3283.736455811886,3283.736455811886,3285.210151816951,3285.210151816951,3285.210151816951,3285.210151816951,3285.2433226709254,3285.2433226709254,3285.2433226709254,3285.2433226709254,switch,letter,NA,j,0.3759645060636103,Lo,,,,,,,0,,,,,low,3285.613588096807,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,939,,,,3343.634642074816,,167,B,triangle,0.01721976511180401,,,,,1,1,,,,,,,,,,,,3340.0607469279785,3340.0607469279785,3340.0607469279785,3340.0607469279785,3341.5338726218324,3341.5338726218324,3341.5338726218324,3341.5338726218324,3341.567188177025,3341.567188177025,3341.567188177025,3341.567188177025,repeat,letter,lettRpt,j,0.5629914088640362,Hi,,,,,,,1,,,space,7.695092028938234,low,3342.1206183859613,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,949,,,,3348.3380853838753,,160,S,hexagon,0.00038142804987728596,,,,,1,0,,,,,,,,,,,,3344.6139716778416,3344.6139716778416,3344.6139716778416,3344.6139716778416,3346.104173811851,3346.104173811851,3346.104173811851,3346.104173811851,3346.120769250905,3346.120769250905,3346.120769250905,3346.120769250905,repeat,letter,lettRpt,k,0.6848224110435694,Lo,,,,,,,1,,,,,low,3346.8243287259247,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,950,,,,3352.991653507808,,125,W,circle,0.013115893816575408,,,,,1,0,,,,,,,,,,,,3349.3340386799537,3349.3340386799537,3349.3340386799537,3349.3340386799537,3350.8241471459623,3350.8241471459623,3350.8241471459623,3350.8241471459623,3350.840888801031,3350.840888801031,3350.840888801031,3350.840888801031,switch,number,numSwt,d,0.6336548691615462,Lo,,,,,,,1,,,,,low,3351.4777774338145,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,960,,,,3357.5949873169884,,132,F,star,0.01645678491331637,,,,,1,0,,,,,,,,,,,,3353.9869571919553,3353.9869571919553,3353.9869571919553,3353.9869571919553,3355.461152781965,3355.461152781965,3355.461152781965,3355.461152781965,3355.494427643949,3355.494427643949,3355.494427643949,3355.494427643949,switch,letter,lettSwt,j,0.5985784779768437,Hi,,,,,,,1,,,,,low,3356.081277059857,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,970,,,,3362.0486415890045,,181,Y,circle,0.01709272898733616,,,,,1,0,,,,,,,,,,,,3358.5907408019993,3358.5907408019993,3358.5907408019993,3358.5907408019993,3360.064308306901,3360.064308306901,3360.064308306901,3360.064308306901,3360.097817744827,3360.097817744827,3360.097817744827,3360.097817744827,repeat,letter,lettRpt,k,0.43897347687743604,Lo,,,,,,,1,,,,,low,3360.534831361845,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,971,,,,3366.618925733026,,139,H,hexagon,0.016895706998184323,,,,,1,0,,,,,,,,,,,,3363.044251262909,3363.044251262909,3363.044251262909,3363.044251262909,3364.516187750967,3364.516187750967,3364.516187750967,3364.516187750967,3364.549558765022,3364.549558765022,3364.549558765022,3364.549558765022,switch,number,numSwt,d,0.5654546371661127,Lo,,,,,,,1,,,,,low,3365.104956684867,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,981,,,,3371.0555480988696,,174,D,triangle,0.016812690999358892,,,,,1,0,,,,,,,,,,,,3367.614503606921,3367.614503606921,3367.614503606921,3367.614503606921,3369.086198915029,3369.086198915029,3369.086198915029,3369.086198915029,3369.1196734418627,3369.1196734418627,3369.1196734418627,3369.1196734418627,repeat,number,numRpt,f,0.4403465630020946,Hi,,,,,,,1,,,,,low,3369.5563009090256,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,991,,,,3375.6255902138073,,146,U,star,0.0018441600259393454,,,,,1,0,,,,,,,,,,,,3372.050961802015,3372.050961802015,3372.050961802015,3372.050961802015,3373.5397730360273,3373.5397730360273,3373.5397730360273,3373.5397730360273,3373.5563512239605,3373.5563512239605,3373.5563512239605,3373.5563512239605,repeat,number,numRpt,d,0.5537511301226914,Hi,,,,,,,1,,,,,low,3374.126374139916,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,992,,,,3380.1291861208156,,167,B,circle,0.0016525120008736849,,,,,1,0,,,,,,,,,,,,3376.6211444640066,3376.6211444640066,3376.6211444640066,3376.6211444640066,3378.109593214933,3378.109593214933,3378.109593214933,3378.109593214933,3378.126526790904,3378.126526790904,3378.126526790904,3378.126526790904,switch,letter,lettSwt,j,0.49520435091108084,Lo,,,,,,,1,,,,,low,3378.6299310878385,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,993,,,,3384.6475089560263,,160,S,star,0.0016403859481215477,,,,,1,0,,,,,,,,,,,,3381.1243939429987,3381.1243939429987,3381.1243939429987,3381.1243939429987,3382.6132875760086,3382.6132875760086,3382.6132875760086,3382.6132875760086,3382.6297811649274,3382.6297811649274,3382.6297811649274,3382.6297811649274,repeat,letter,lettRpt,k,0.49271785421296954,Hi,,,,,,,1,,,,,low,3383.133448802866,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,994,,,,3389.267739238916,,125,W,hexagon,0.0016796300187706947,,,,,1,0,,,,,,,,,,,,3385.6278365319595,3385.6278365319595,3385.6278365319595,3385.6278365319595,3387.1167264159303,3387.1167264159303,3387.1167264159303,3387.1167264159303,3387.133388235932,3387.133388235932,3387.133388235932,3387.133388235932,switch,number,numSwt,d,0.6120909878518432,Lo,,,,,,,1,,,,,low,3387.753479670966,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,995,,,,3393.854451883817,,132,F,triangle,0.01685863989405334,,,,,1,0,,,,,,,,,,,,3390.2638055509888,3390.2638055509888,3390.2638055509888,3390.2638055509888,3391.736844150815,3391.736844150815,3391.736844150815,3391.736844150815,3391.770373535808,3391.770373535808,3391.770373535808,3391.770373535808,repeat,number,numRpt,d,0.5723302019760013,Hi,,,,,,,1,,,,,low,3392.3407161238138,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,996,,,,3398.4578093460295,,181,Y,triangle,0.01651148498058319,,,,,1,0,,,,,,,,,,,,3394.850555134937,3394.850555134937,3394.850555134937,3394.850555134937,3396.323802804807,3396.323802804807,3396.323802804807,3396.323802804807,3396.3572976929136,3396.3572976929136,3396.3572976929136,3396.3572976929136,switch,letter,lettSwt,k,0.5859646790195256,Hi,,,,,,,1,,,,,low,3396.9439669589046,,,,,,,,,,,,,,,,,80052,2022-11-15_10h09.31.025,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.033283768246825,
