LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,1031,,,1499.295584132,,,B,174,circle,0.0018207600005553104,,,,,1,0,,,,,,,,,,,,1495.6212285410002,1495.6212285410002,1495.6212285410002,1495.6212285410002,1497.109741362001,1497.109741362001,1497.109741362001,1497.109741362001,1497.126326392001,1497.126326392001,1497.126326392001,1497.126326392001,switch,letter,lettSwt,d,0.6590420409993385,Lo,,,0,,,,,high,1497.796540233001,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,1031,,,1504.0474186200008,,,F,139,triangle,0.0021175920010136906,,,,,0,0,,,,,,,,,,,,1500.2909700340024,1500.2909700340024,1500.2909700340024,1500.2909700340024,1501.7801273080004,1501.7801273080004,1501.7801273080004,1501.7801273080004,1501.7965279640011,1501.7965279640011,1501.7965279640011,1501.7965279640011,repeat,letter,NA,f,0.7334313889987243,Lo,,,0,,,,,high,1502.5335967760002,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,1031,,,1508.8176587300004,,,W,146,star,0.0016464860018459149,,,,,1,1,,,,,,,,,,,,1505.0278486200004,1505.0278486200004,1505.0278486200004,1505.0278486200004,1506.5168610550027,1506.5168610550027,1506.5168610550027,1506.5168610550027,1506.5336621000024,1506.5336621000024,1506.5336621000024,1506.5336621000024,repeat,letter,lettRpt,f,0.7642008350012475,Hi,,,0,,,,,high,1507.3041122120012,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,0,1031,,,1513.254345849,,,D,167,hexagon,0.002110786001139786,,,,,0,0,,,,,,,,,,,,1509.7981724130004,1509.7981724130004,1509.7981724130004,1509.7981724130004,1511.2871550430027,1511.2871550430027,1511.2871550430027,1511.2871550430027,1511.3036791130035,1511.3036791130035,1511.3036791130035,1511.3036791130035,switch,number,NA,j,0.41801732900057686,Hi,,,0,,,,,high,1511.75370931,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,1032,,,1518.0413123260005,,,S,181,triangle,0.0015134250024857465,,,,,1,1,,,,,,,,,,,,1514.250963284001,1514.250963284001,1514.250963284001,1514.250963284001,1515.7403990990024,1515.7403990990024,1515.7403990990024,1515.7403990990024,1515.7570141890028,1515.7570141890028,1515.7570141890028,1515.7570141890028,switch,letter,lettSwt,f,0.7570432360007544,Lo,,,0,,,,,high,1516.527353618003,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,1042,,,1522.5447753850021,,,H,125,star,0.01680890100033139,,,,,1,0,,,,,,,,,,,,1519.0374240170022,1519.0374240170022,1519.0374240170022,1519.0374240170022,1520.5108750170002,1520.5108750170002,1520.5108750170002,1520.5108750170002,1520.544204937003,1520.544204937003,1520.544204937003,1520.544204937003,repeat,letter,lettRpt,d,0.498211039997841,Hi,,,0,,,,,high,1521.0308275330026,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,1043,,,1527.0148497490009,,,Y,160,circle,0.016846112001076108,,,,,1,0,,,,,,,,,,,,1523.5409615260032,1523.5409615260032,1523.5409615260032,1523.5409615260032,1525.014132403001,1525.014132403001,1525.014132403001,1525.014132403001,1525.0476547180006,1525.0476547180006,1525.0476547180006,1525.0476547180006,switch,number,numSwt,k,0.45152246299767285,Lo,,,0,,,,,high,1525.4995694870013,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1043,,,1540.325101518003,,,Y,125,hexagon,0.002437906001432566,,,,,0,0,,,,,,,,,,,,1536.4170667380022,1536.4170667380022,1536.4170667380022,1536.4170667380022,1537.9059055880025,1537.9059055880025,1537.9059055880025,1537.9059055880025,1537.922606465003,1537.922606465003,1537.922606465003,1537.922606465003,switch,letter,NA,d,0.8710957059993234,Lo,,,1,,,space,2.4769741339987377,high,1538.8147233670024,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,1053,,,1544.795158912002,,,D,181,star,0.013544407000154024,,,,,1,1,,,,,,,,,,,,1541.3211950760015,1541.3211950760015,1541.3211950760015,1541.3211950760015,1542.8094335430033,1542.8094335430033,1542.8094335430033,1542.8094335430033,1542.8261006830035,1542.8261006830035,1542.8261006830035,1542.8261006830035,switch,number,numSwt,k,0.4631422799975553,Hi,,,1,,,,,high,1543.2962167760015,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,1054,,,1549.4151659820018,,1549.9154573940032,S,160,circle,0.002250228000775678,,,,,1,0,,,,,,,,,,,,1545.7910007830033,1545.7910007830033,1545.7910007830033,1545.7910007830033,1547.2796411960007,1547.2796411960007,1547.2796411960007,1547.2796411960007,1547.2960544100024,1547.2960544100024,1547.2960544100024,1547.2960544100024,switch,letter,lettSwt,f,0.6015433100001246,Lo,,,1,,,,,high,1547.9158959490014,1549.4151659820018,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1064,,,1554.100486205003,,,H,167,triangle,0.014943357000447577,,,,,1,0,,,,,,,,,,,,1550.4276710140002,1550.4276710140002,1550.4276710140002,1550.4276710140002,1551.8997703500027,1551.8997703500027,1551.8997703500027,1551.8997703500027,1551.932966376,1551.932966376,1551.932966376,1551.932966376,repeat,letter,lettRpt,d,0.6527527569996892,Lo,,,1,,,,,high,1552.5866129530004,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1065,,,1558.803937593002,,,U,146,circle,0.001624562999495538,,,,,1,0,,,,,,,,,,,,1555.0812213260033,1555.0812213260033,1555.0812213260033,1555.0812213260033,1556.5699368170026,1556.5699368170026,1556.5699368170026,1556.5699368170026,1556.586582793003,1556.586582793003,1556.586582793003,1556.586582793003,repeat,letter,lettRpt,f,0.6951450829983514,Lo,,,1,,,,,high,1557.2899845840002,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,1065,,,1563.4742580050006,,,W,139,star,0.0021892589975323062,,,,,1,0,,,,,,,,,,,,1559.784726877002,1559.784726877002,1559.784726877002,1559.784726877002,1561.2734538910008,1561.2734538910008,1561.2734538910008,1561.2734538910008,1561.2899263250001,1561.2899263250001,1561.2899263250001,1561.2899263250001,repeat,letter,lettRpt,f,0.6636605079984292,Hi,,,1,,,,,high,1561.9605359590023,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1065,,,1568.1609660880022,,,F,174,hexagon,0.016654348000884056,,,,,0,0,,,,,,,,,,,,1564.4705865600008,1564.4705865600008,1564.4705865600008,1564.4705865600008,1565.943650938003,1565.943650938003,1565.943650938003,1565.943650938003,1565.9770582590027,1565.9770582590027,1565.9770582590027,1565.9770582590027,repeat,letter,NA,f,0.6734378549990652,Hi,,,1,,,,,high,1566.6475059830009,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,1066,,,1573.1981586190013,,,B,132,triangle,0.016623472001811024,,,,,1,1,,,,,,,,,,,,1569.1573807890018,1569.1573807890018,1569.1573807890018,1569.1573807890018,1570.630653772001,1570.630653772001,1570.630653772001,1570.630653772001,1570.6640821990004,1570.6640821990004,1570.6640821990004,1570.6640821990004,repeat,letter,lettRpt,d,1.0181203949978226,Lo,,,1,,,,,high,1571.6834758250006,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,1066,,,1578.001665099,,,Y,125,star,0.013408844999503344,,,,,1,0,,,,,,,,,,,,1574.1945722290002,1574.1945722290002,1574.1945722290002,1574.1945722290002,1575.6841893840028,1575.6841893840028,1575.6841893840028,1575.6841893840028,1575.700638497001,1575.700638497001,1575.700638497001,1575.700638497001,switch,number,numSwt,j,0.7734108689983259,Hi,,,1,,,,,high,1576.488321644003,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1066,,,1582.5884149420017,,,D,181,hexagon,0.01684707099775551,,,,,1,0,,,,,,,,,,,,1578.9977695110028,1578.9977695110028,1578.9977695110028,1578.9977695110028,1580.4710983720033,1580.4710983720033,1580.4710983720033,1580.4710983720033,1580.5042147610002,1580.5042147610002,1580.5042147610002,1580.5042147610002,repeat,number,numRpt,k,0.5780447510005615,Hi,,,1,,,,,high,1581.0743461170023,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1067,,,1587.058533812,,,S,160,circle,0.016728225000406383,,,,,1,0,,,,,,,,,,,,1583.5846965180026,1583.5846965180026,1583.5846965180026,1583.5846965180026,1585.0578168350003,1585.0578168350003,1585.0578168350003,1585.0578168350003,1585.0911573500016,1585.0911573500016,1585.0911573500016,1585.0911573500016,repeat,number,numRpt,k,0.45510167599786655,Lo,,,1,,,,,high,1585.5448023340032,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1068,,,1591.6955453150003,,,H,167,triangle,0.016722184998798184,,,,,1,0,,,,,,,,,,,,1588.054630591003,1588.054630591003,1588.054630591003,1588.054630591003,1589.527915247003,1589.527915247003,1589.527915247003,1589.527915247003,1589.5612638190032,1589.5612638190032,1589.5612638190032,1589.5612638190032,switch,letter,lettSwt,d,0.6331284629995935,Lo,,,1,,,,,high,1590.18154736,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1078,,,1596.3157237510022,,,U,146,circle,0.016591517996857874,,,,,1,0,,,,,,,,,,,,1592.6913449070016,1592.6913449070016,1592.6913449070016,1592.6913449070016,1594.1631011610007,1594.1631011610007,1594.1631011610007,1594.1631011610007,1594.1963383260008,1594.1963383260008,1594.1963383260008,1594.1963383260008,switch,number,numSwt,j,0.605975294001837,Lo,,,1,,,,,high,1594.8016226630025,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,1079,,,1600.8855706800023,,,W,139,triangle,0.016975452002952807,,,,,1,0,,,,,,,,,,,,1597.3114555430002,1597.3114555430002,1597.3114555430002,1597.3114555430002,1598.7831314230025,1598.7831314230025,1598.7831314230025,1598.7831314230025,1598.8164831890026,1598.8164831890026,1598.8164831890026,1598.8164831890026,switch,letter,lettSwt,f,0.5615149030018074,Lo,,,1,,,,,high,1599.3718411430018,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,1079,,,1605.4225144360025,,,F,174,star,0.01668405099917436,,,,,1,0,,,,,,,,,,,,1601.881698215002,1601.881698215002,1601.881698215002,1601.881698215002,1603.353457346002,1603.353457346002,1603.353457346002,1603.353457346002,1603.3866533570035,1603.3866533570035,1603.3866533570035,1603.3866533570035,switch,number,numSwt,k,0.5431606069978443,Hi,,,1,,,,,high,1603.923885340002,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1079,,,1610.0091069170012,,,B,132,hexagon,0.0019308720002300106,,,,,1,0,,,,,,,,,,,,1606.418732721002,1606.418732721002,1606.418732721002,1606.418732721002,1607.906711513002,1607.906711513002,1607.906711513002,1607.906711513002,1607.9235221980016,1607.9235221980016,1607.9235221980016,1607.9235221980016,repeat,number,numRpt,j,0.5820299400002114,Hi,,,1,,,,,high,1608.5100222380024,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1080,,,1614.462537303003,,,W,125,circle,0.001815817999158753,,,,,1,0,,,,,,,,,,,,1611.0048409050032,1611.0048409050032,1611.0048409050032,1611.0048409050032,1612.4936208280014,1612.4936208280014,1612.4936208280014,1612.4936208280014,1612.510177252003,1612.510177252003,1612.510177252003,1612.510177252003,switch,letter,lettSwt,f,0.44356043800144107,Lo,,,1,,,,,high,1612.963542677,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1090,,,1618.9311109520022,,,B,160,hexagon,0.0018415420017845463,,,,,1,0,,,,,,,,,,,,1615.4579636140006,1615.4579636140006,1615.4579636140006,1615.4579636140006,1616.9471255240023,1616.9471255240023,1616.9471255240023,1616.9471255240023,1616.963736298003,1616.963736298003,1616.963736298003,1616.963736298003,switch,number,numSwt,k,0.44635752300018794,Hi,,,1,,,,,high,1617.416990503003,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,1100,,,1623.3844299470002,,,S,146,star,0.0020998330001020804,,,,,1,0,,,,,,,,,,,,1619.911545160001,1619.911545160001,1619.911545160001,1619.911545160001,1621.4006025870003,1621.4006025870003,1621.4006025870003,1621.4006025870003,1621.4170052040026,1621.4170052040026,1621.4170052040026,1621.4170052040026,repeat,number,numRpt,j,0.44079100100134383,Hi,,,1,,,,,high,1621.8707142620005,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1101,,,1628.0378186410016,,,H,167,triangle,0.017058017998351716,,,,,1,0,,,,,,,,,,,,1624.381119902002,1624.381119902002,1624.381119902002,1624.381119902002,1625.8538954230025,1625.8538954230025,1625.8538954230025,1625.8538954230025,1625.8871687340034,1625.8871687340034,1625.8871687340034,1625.8871687340034,switch,letter,lettSwt,d,0.6438089959992794,Lo,,,1,,,,,high,1626.5237065560032,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,1111,,,1632.4914490480005,,,D,139,triangle,0.01664668300145422,,,,,1,0,,,,,,,,,,,,1629.0343232930027,1629.0343232930027,1629.0343232930027,1629.0343232930027,1630.507354037003,1630.507354037003,1630.507354037003,1630.507354037003,1630.5405902590028,1630.5405902590028,1630.5405902590028,1630.5405902590028,switch,number,numSwt,j,0.4451465610000014,Lo,,,1,,,,,high,1630.9775214930014,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,1112,,,1637.0449832500017,,,U,174,circle,0.01670852800089051,,,,,1,0,,,,,,,,,,,,1633.4872980510008,1633.4872980510008,1633.4872980510008,1633.4872980510008,1634.9609497520032,1634.9609497520032,1634.9609497520032,1634.9609497520032,1634.9939804860005,1634.9939804860005,1634.9939804860005,1634.9939804860005,switch,letter,lettSwt,f,0.5442078619962558,Lo,,,1,,,,,high,1635.5308715290012,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1122,,,1641.5151332830028,,,Y,181,star,0.016832805002195528,,,,,1,0,,,,,,,,,,,,1638.0408934200022,1638.0408934200022,1638.0408934200022,1638.0408934200022,1639.5143251730005,1639.5143251730005,1639.5143251730005,1639.5143251730005,1639.5475049470006,1639.5475049470006,1639.5475049470006,1639.5475049470006,switch,number,numSwt,k,0.45513090600070427,Hi,,,1,,,,,high,1640.0009923300022,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,1132,,,1645.951684601001,,,F,132,hexagon,0.016835718000947963,,,,,1,0,,,,,,,,,,,,1642.5108029360017,1642.5108029360017,1642.5108029360017,1642.5108029360017,1643.982459551,1643.982459551,1643.982459551,1643.982459551,1644.015679010001,1644.015679010001,1644.015679010001,1644.015679010001,repeat,number,numRpt,j,0.42671318700013217,Hi,,,1,,,,,high,1644.4381795420013,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1142,,,1650.4053089770023,,,Y,174,hexagon,0.016728365000744816,,,,,1,0,,,,,,,,,,,,1646.9478254960013,1646.9478254960013,1646.9478254960013,1646.9478254960013,1648.4194192790019,1648.4194192790019,1648.4194192790019,1648.4194192790019,1648.4527882600014,1648.4527882600014,1648.4527882600014,1648.4527882600014,repeat,number,numRpt,k,0.45390917700206046,Hi,,,1,,,,,high,1648.9062805130015,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1142,,,1654.9419120210005,,,W,146,star,0.0020221259983372875,,,,,1,0,,,,,,,,,,,,1651.401347592,1651.401347592,1651.401347592,1651.401347592,1652.8892492570012,1652.8892492570012,1652.8892492570012,1652.8892492570012,1652.9059048810013,1652.9059048810013,1652.9059048810013,1652.9059048810013,switch,letter,lettSwt,f,0.5194979509979021,Hi,,,1,,,,,high,1653.4436140270009,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1143,,,1659.4454502760018,,,H,167,triangle,0.0021626240013574716,,,,,1,0,,,,,,,,,,,,1655.9379182690027,1655.9379182690027,1655.9379182690027,1655.9379182690027,1657.4260507650033,1657.4260507650033,1657.4260507650033,1657.4260507650033,1657.4430044190012,1657.4430044190012,1657.4430044190012,1657.4430044190012,switch,number,numSwt,k,0.49454798299848335,Lo,,,1,,,,,high,1657.9464339650003,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,10,1153,,,1663.9804820860008,,,F,139,circle,0.001448476999939885,,,,,1,0,,,,,,,,,,,,1660.4410896560003,1660.4410896560003,1660.4410896560003,1660.4410896560003,1661.9298474120005,1661.9298474120005,1661.9298474120005,1661.9298474120005,1661.946300669002,1661.946300669002,1661.946300669002,1661.946300669002,repeat,number,numRpt,j,0.5114388129986764,Lo,,,1,,,,,high,1662.4664789950002,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1154,,,1668.5170573060022,,,B,132,circle,0.002221337999799289,,,,,1,0,,,,,,,,,,,,1664.9607840670033,1664.9607840670033,1664.9607840670033,1664.9607840670033,1666.449843919003,1666.449843919003,1666.449843919003,1666.449843919003,1666.4666759630018,1666.4666759630018,1666.4666759630018,1666.4666759630018,repeat,number,numRpt,j,0.5195631409987982,Lo,,,1,,,,,high,1667.0029722860018,,,,,,,,,,,,,,,,33343,2022-10-25_13h51.39.109,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.03338360408699,
