LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,10,1479,,,,2352.0171664759982,,D,139,star,0.001247300999239087,,,,,1,0,,,,,,,,,,,,,,,,,,,,2348.4634403109085,2348.4634403109085,2348.4634403109085,2348.4634403109085,2349.964824880939,2349.964824880939,2349.964824880939,2349.964824880939,2349.964824880939,2349.964824880939,2349.964824880939,2349.964824880939,repeat,number,numRpt,j,0.5275303651578724,Hi,,,5,,,,,,,,,low,2350.5322964258958,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1480,,,,2356.5555854209233,,W,160,circle,0.0013802300672978163,,,,,1,0,,,,,,,,,,,,,,,,,,,,2353.0017666690983,2353.0017666690983,2353.0017666690983,2353.0017666690983,2354.503145640949,2354.503145640949,2354.503145640949,2354.503145640949,2354.503145640949,2354.503145640949,2354.503145640949,2354.503145640949,switch,letter,lettSwt,f,0.5242641649674624,Lo,,,5,,,,,,,,,low,2355.0707375740167,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1490,,,,2361.127380653983,,U,125,triangle,0.0013441729824990034,,,,,1,0,,,,,,,,,,,,,,,,,,,,2357.5398742049,2357.5398742049,2357.5398742049,2357.5398742049,2359.041569217108,2359.041569217108,2359.041569217108,2359.041569217108,2359.041569217108,2359.041569217108,2359.041569217108,2359.041569217108,repeat,letter,lettRpt,f,0.5651247401256114,Hi,,,5,,,,,,,,,low,2359.642249634955,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,10,1500,,,,2365.7322956470307,,B,181,circle,0.0011666258797049522,,,,,1,0,,,,,,,,,,,,,,,,,,,,2362.111481836997,2362.111481836997,2362.111481836997,2362.111481836997,2363.613481797045,2363.613481797045,2363.613481797045,2363.613481797045,2363.613481797045,2363.613481797045,2363.613481797045,2363.613481797045,repeat,letter,lettRpt,d,0.5840756089892238,Lo,,,5,,,,,,,,,low,2364.230787682114,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,0,1500,,,,2371.1216826739255,,H,132,star,0.0173025110270828,,,,,0,0,,,,,,,,,,,,,,,,,,,,2366.716769529041,2366.716769529041,2366.716769529041,2366.716769529041,2368.2017168069724,2368.2017168069724,2368.2017168069724,2368.2017168069724,2368.218442600919,2368.218442600919,2368.218442600919,2368.218442600919,switch,number,NA,k,1.3945304909721017,Lo,,,5,,,,,,,,,low,2369.6368126990274,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1501,,,,2375.8267450840212,,Y,174,hexagon,0.0013752940576523542,,,,,1,1,,,,,,,,,,,,,,,,,,,,2372.1061285571195,2372.1061285571195,2372.1061285571195,2372.1061285571195,2373.60774349398,2373.60774349398,2373.60774349398,2373.60774349398,2373.60774349398,2373.60774349398,2373.60774349398,2373.60774349398,switch,letter,lettSwt,f,0.690962458960712,Lo,,,5,,,,,,,,,low,2374.3420473609585,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1511,,,,2380.531947240932,,F,167,circle,0.0012847490143030882,,,,,1,0,,,,,,,,,,,,,,,,,,,,2376.8113864399493,2376.8113864399493,2376.8113864399493,2376.8113864399493,2378.312736310996,2378.312736310996,2378.312736310996,2378.312736310996,2378.312736310996,2378.312736310996,2378.312736310996,2378.312736310996,repeat,letter,lettRpt,d,0.6911506499163806,Lo,,,5,,,,,,,,,low,2379.047077321913,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,10,1521,,,,2385.120260508964,,S,160,star,0.0012682080268859863,,,,,1,0,,,,,,,,,,,,,,,,,,,,2381.5163013311103,2381.5163013311103,2381.5163013311103,2381.5163013311103,2383.0179337840527,2383.0179337840527,2383.0179337840527,2383.0179337840527,2383.0179337840527,2383.0179337840527,2383.0179337840527,2383.0179337840527,switch,number,numSwt,k,0.5624831619206816,Hi,,,5,,,,,,,,,low,2383.6188637099694,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,0,1521,,,,2389.725564091932,,H,146,triangle,0.001223130151629448,,,,,1,0,,,,,,,,,,,,,,,,,,,,2386.088174526114,2386.088174526114,2386.088174526114,2386.088174526114,2387.5898048449308,2387.5898048449308,2387.5898048449308,2387.5898048449308,2387.5898048449308,2387.5898048449308,2387.5898048449308,2387.5898048449308,repeat,number,numRpt,j,0.6047935951501131,Hi,,,5,,,,,,,,,low,2388.2404672140256,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,0,1521,,,,2394.6474204859696,,Y,125,hexagon,0.0011153200175613165,,,,,0,0,,,,,,,,,,,,,,,,,,,,2390.7096869919915,2390.7096869919915,2390.7096869919915,2390.7096869919915,2392.2114273048937,2392.2114273048937,2392.2114273048937,2392.2114273048937,2392.2114273048937,2392.2114273048937,2392.2114273048937,2392.2114273048937,switch,letter,NA,d,0.888888037065044,Hi,,,5,,,,,,,,,low,2393.1458846849855,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,0,1521,,,,2399.519621107029,,W,174,star,0.0011687430087476969,,,,,1,1,,,,,,,,,,,,,,,,,,,,2395.61532881693,2395.61532881693,2395.61532881693,2395.61532881693,2397.1168344349135,2397.1168344349135,2397.1168344349135,2397.1168344349135,2397.1168344349135,2397.1168344349135,2397.1168344349135,2397.1168344349135,switch,number,numSwt,k,0.8533356389962137,Hi,,,5,,,,,,,,,low,2398.0180191590916,2399.519621107029,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,10,1531,,,,2404.2914569450077,,D,132,circle,0.0007732249796390533,,,,,1,0,,,,,,,,,,,,,,,,,,,,2400.504046069924,2400.504046069924,2400.504046069924,2400.504046069924,2402.0056531310547,2402.0056531310547,2402.0056531310547,2402.0056531310547,2402.0056531310547,2402.0056531310547,2402.0056531310547,2402.0056531310547,repeat,number,numRpt,j,0.7578230269718915,Lo,,,5,,,,,,,,,low,2402.8065026220866,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,1,1532,,,,2409.0634081310127,,U,181,hexagon,0.0013837048318237066,,,,,1,0,,,,,,,,,,,,,,,,,,,,2405.2759085120633,2405.2759085120633,2405.2759085120633,2405.2759085120633,2406.7776409299113,2406.7776409299113,2406.7776409299113,2406.7776409299113,2406.7776409299113,2406.7776409299113,2406.7776409299113,2406.7776409299113,repeat,number,numRpt,k,0.7447616250719875,Lo,,,5,,,,,,,,,low,2407.5618435749784,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1533,,,,2413.551681206096,,B,139,triangle,0.0011147561017423868,,,,,1,0,,,,,,,,,,,,,,,,,,,,2410.031176791992,2410.031176791992,2410.031176791992,2410.031176791992,2411.5329457100015,2411.5329457100015,2411.5329457100015,2411.5329457100015,2411.5329457100015,2411.5329457100015,2411.5329457100015,2411.5329457100015,switch,letter,lettSwt,d,0.4680257858708501,Hi,,,5,,,,,,,,,low,2412.0501696390565,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,1,1534,,,,2418.1066392960493,,D,132,triangle,0.0012343020644038916,,,,,1,0,,,,,,,,,,,,,,,,,,,,2414.5359604998957,2414.5359604998957,2414.5359604998957,2414.5359604998957,2416.03787982394,2416.03787982394,2416.03787982394,2416.03787982394,2416.03787982394,2416.03787982394,2416.03787982394,2416.03787982394,repeat,letter,lettRpt,d,0.5195631948299706,Hi,,,5,,,,,,,,,low,2416.604954466922,2418.1066392960493,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,10,1544,,,,2422.7452331699897,,W,146,star,0.0010532760061323643,,,,,1,0,,,,,,,,,,,,,,,,,,,,2419.0910338370595,2419.0910338370595,2419.0910338370595,2419.0910338370595,2420.592803414911,2420.592803414911,2420.592803414911,2420.592803414911,2420.592803414911,2420.592803414911,2420.592803414911,2420.592803414911,switch,number,numSwt,j,0.6012112619355321,Hi,,,5,,,,,,,,,low,2421.2433613450266,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,1,1545,,,,2427.4002763389144,,Y,139,hexagon,0.0013213909696787596,,,,,1,0,,,,,,,,,,,,,,,,,,,,2423.729705133941,2423.729705133941,2423.729705133941,2423.729705133941,2425.231241829926,2425.231241829926,2425.231241829926,2425.231241829926,2425.231241829926,2425.231241829926,2425.231241829926,2425.231241829926,repeat,number,numRpt,j,0.6411845351103693,Lo,,,5,,,,,,,,,low,2425.91529259691,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1555,,,,2431.9219129120465,,F,174,circle,0.0009257860947400331,,,,,1,0,,,,,,,,,,,,,,,,,,,,2428.3846652449574,2428.3846652449574,2428.3846652449574,2428.3846652449574,2429.8862247450743,2429.8862247450743,2429.8862247450743,2429.8862247450743,2429.8862247450743,2429.8862247450743,2429.8862247450743,2429.8862247450743,repeat,number,numRpt,k,0.5094678939785808,Lo,,,5,,,,,,,,,low,2430.4370036439504,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,0,1555,,,,2437.1777237360366,,S,181,triangle,0.0012698499485850334,,,,,1,0,,,,,,,,,,,,,,,,,,,,2432.906330100028,2432.906330100028,2432.906330100028,2432.906330100028,2434.4079803288914,2434.4079803288914,2434.4079803288914,2434.4079803288914,2434.4079803288914,2434.4079803288914,2434.4079803288914,2434.4079803288914,repeat,number,numRpt,k,1.2417558529414237,Hi,,,5,,,,,,,,,low,2435.6927905709017,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,0,1555,,,,2442.116446044063,,U,160,star,0.0011476720683276653,,,,,1,0,,,,,,,,,,,,,,,,,,,,2438.162236111937,2438.162236111937,2438.162236111937,2438.162236111937,2439.6638297820464,2439.6638297820464,2439.6638297820464,2439.6638297820464,2439.6638297820464,2439.6638297820464,2439.6638297820464,2439.6638297820464,repeat,number,numRpt,k,0.9251575311645865,Hi,,,5,,,,,,,,,low,2440.6318122560624,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,1,1556,,,,2446.788221517112,,H,167,circle,0.001745851943269372,,,,,1,0,,,,,,,,,,,,,,,,,,,,2443.1010256819427,2443.1010256819427,2443.1010256819427,2443.1010256819427,2444.602745116921,2444.602745116921,2444.602745116921,2444.602745116921,2444.602745116921,2444.602745116921,2444.602745116921,2444.602745116921,repeat,number,numRpt,k,0.657339207129553,Lo,,,5,,,,,,,,,low,2445.303368471097,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,1,1557,,,,2451.393341891002,,B,125,hexagon,0.0013102299999445677,,,,,1,0,,,,,,,,,,,,,,,,,,,,2447.772738955915,2447.772738955915,2447.772738955915,2447.772738955915,2449.27441481594,2449.27441481594,2449.27441481594,2449.27441481594,2449.27441481594,2449.27441481594,2449.27441481594,2449.27441481594,switch,letter,lettSwt,d,0.5959593870211393,Lo,,,5,,,,,,,,,low,2449.9084026210476,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1557,,,,2461.270960411988,,B,139,triangle,0.0014918239321559668,,,,,1,0,,,,,,,,,,,,,,,,,,,,2457.567170846043,2457.567170846043,2457.567170846043,2457.567170846043,2459.0684685399756,2459.0684685399756,2459.0684685399756,2459.0684685399756,2459.0684685399756,2459.0684685399756,2459.0684685399756,2459.0684685399756,switch,number,numSwt,j,0.6578142899088562,Hi,,,6,,,,,,,space,1.4621094060130417,low,2459.76949186204,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1557,,,,2465.9596869770903,,U,167,star,0.0010230159386992455,,,,,1,0,,,,,,,,,,,,,,,,,,,,2462.238997379085,2462.238997379085,2462.238997379085,2462.238997379085,2463.740542931948,2463.740542931948,2463.740542931948,2463.740542931948,2463.740542931948,2463.740542931948,2463.740542931948,2463.740542931948,repeat,number,numRpt,k,0.690334856742993,Hi,,,6,,,,,,,,,low,2464.4747826841194,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1558,,,,2470.5145725840703,,H,160,hexagon,0.0013639780227094889,,,,,1,0,,,,,,,,,,,,,,,,,,,,2466.944071589969,2466.944071589969,2466.944071589969,2466.944071589969,2468.4455653489567,2468.4455653489567,2468.4455653489567,2468.4455653489567,2468.4455653489567,2468.4455653489567,2468.4455653489567,2468.4455653489567,switch,letter,lettSwt,d,0.5406976600643247,Lo,,,6,,,,,,,,,low,2469.0296444960404,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1559,,,,2475.1029120041057,,D,181,circle,0.0013427319936454296,,,,,1,0,,,,,,,,,,,,,,,,,,,,2471.4989492320456,2471.4989492320456,2471.4989492320456,2471.4989492320456,2473.0007142890245,2473.0007142890245,2473.0007142890245,2473.0007142890245,2473.0007142890245,2473.0007142890245,2473.0007142890245,2473.0007142890245,repeat,letter,lettRpt,d,0.552559828851372,Lo,,,6,,,,,,,,,low,2473.601410527015,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1560,,,,2479.7080119950697,,W,174,hexagon,0.0015488171484321356,,,,,1,0,,,,,,,,,,,,,,,,,,,,2476.08727869601,2476.08727869601,2476.08727869601,2476.08727869601,2477.588945257012,2477.588945257012,2477.588945257012,2477.588945257012,2477.588945257012,2477.588945257012,2477.588945257012,2477.588945257012,repeat,letter,lettRpt,f,0.5904031379614025,Lo,,,6,,,,,,,,,low,2478.2230795409996,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1561,,,,2484.2466380950063,,S,132,circle,0.0013887768145650625,,,,,1,0,,,,,,,,,,,,,,,,,,,,2480.692348275101,2480.692348275101,2480.692348275101,2480.692348275101,2482.1940819749143,2482.1940819749143,2482.1940819749143,2482.1940819749143,2482.1940819749143,2482.1940819749143,2482.1940819749143,2482.1940819749143,switch,number,numSwt,j,0.5291836799588054,Lo,,,6,,,,,,,,,low,2482.7613016508985,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1562,,,,2488.7846666648984,,F,146,triangle,0.0014817528426647186,,,,,1,0,,,,,,,,,,,,,,,,,,,,2485.2308783470653,2485.2308783470653,2485.2308783470653,2485.2308783470653,2486.732315404108,2486.732315404108,2486.732315404108,2486.732315404108,2486.732315404108,2486.732315404108,2486.732315404108,2486.732315404108,repeat,number,numRpt,j,0.524450307013467,Hi,,,6,,,,,,,,,low,2487.2998730461113,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1562,,,,2493.4564362519886,,Y,125,star,0.001122957095503807,,,,,1,0,,,,,,,,,,,,,,,,,,,,2489.769216764951,2489.769216764951,2489.769216764951,2489.769216764951,2491.2708927369677,2491.2708927369677,2491.2708927369677,2491.2708927369677,2491.2708927369677,2491.2708927369677,2491.2708927369677,2491.2708927369677,repeat,number,numRpt,j,0.6439955551177263,Hi,,,6,,,,,,,,,low,2491.9551071200985,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1563,,,,2498.2452288109343,,B,139,hexagon,0.016986721893772483,,,,,1,0,,,,,,,,,,,,,,,,,,,,2494.441082740901,2494.441082740901,2494.441082740901,2494.441082740901,2495.9260026910342,2495.9260026910342,2495.9260026910342,2495.9260026910342,2495.9426925110165,2495.9426925110165,2495.9426925110165,2495.9426925110165,switch,letter,lettSwt,d,0.7834677579812706,Lo,,,6,,,,,,,,,low,2496.743305895012,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,0,1563,,,,2502.967088870937,,U,167,triangle,0.0006292839534580708,,,,,1,0,,,,,,,,,,,,,,,,,,,,2499.2128394860774,2499.2128394860774,2499.2128394860774,2499.2128394860774,2500.7144482741132,2500.7144482741132,2500.7144482741132,2500.7144482741132,2500.7144482741132,2500.7144482741132,2500.7144482741132,2500.7144482741132,repeat,letter,lettRpt,f,0.7303041128907353,Hi,,,6,,,,,,,,,low,2501.4820408311207,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,10,1573,,,,2507.5554034400266,,H,160,circle,0.0012586889788508415,,,,,1,0,,,,,,,,,,,,,,,,,,,,2503.9513732639607,2503.9513732639607,2503.9513732639607,2503.9513732639607,2505.453112239018,2505.453112239018,2505.453112239018,2505.453112239018,2505.453112239018,2505.453112239018,2505.453112239018,2505.453112239018,switch,number,numSwt,k,0.570804487913847,Lo,,,6,,,,,,,,,low,2506.0704928620253,,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,1,1574,,,,2512.0771929610055,,D,181,star,0.0015441740397363901,,,,,1,0,,,,,,,,,,,,,,,,,,,,2508.5399923739024,2508.5399923739024,2508.5399923739024,2508.5399923739024,2510.0414675720967,2510.0414675720967,2510.0414675720967,2510.0414675720967,2510.0414675720967,2510.0414675720967,2510.0414675720967,2510.0414675720967,repeat,number,numRpt,k,0.4846067859325558,Hi,,,6,,,,,,,,,low,2510.57566419011,2512.0771929610055,,,,,,,,,,,,,,,,25686,2022-11-16_10h23.12.397,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927772656638915,
