LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,1,1341,,,2041.6169002879979,,F,139,hexagon,0.001656091000768356,,,,,1,0,,,,,,,,,,,2038.073304739999,2038.073304739999,2038.073304739999,2038.073304739999,2039.5810297360003,2039.5810297360003,2039.5810297360003,2039.5810297360003,2039.5810297360003,2039.5810297360003,2039.5810297360003,2039.5810297360003,repeat,letter,lettRpt,d,0.5145679889974417,Lo,,4,,,,,high,2040.1160725899972,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1351,,,2046.0718008650001,,D,174,star,0.001607237005373463,,,,,1,0,,,,,,,,,,,2042.594776756996,2042.594776756996,2042.594776756996,2042.594776756996,2044.102933647002,2044.102933647002,2044.102933647002,2044.102933647002,2044.102933647002,2044.102933647002,2044.102933647002,2044.102933647002,switch,number,numSwt,k,0.44057557999622077,Hi,,4,,,,,high,2044.5712908010028,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1352,,,2050.526517088998,,B,125,circle,0.0015778300003148615,,,,,1,0,,,,,,,,,,,2047.051712515,2047.051712515,2047.051712515,2047.051712515,2048.5577280770012,2048.5577280770012,2048.5577280770012,2048.5577280770012,2048.5577280770012,2048.5577280770012,2048.5577280770012,2048.5577280770012,switch,letter,lettSwt,d,0.44994970800325973,Hi,,4,,,,,high,2049.0392969099994,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1362,,,2055.1149162649963,,S,167,hexagon,0.0013397750008152798,,,,,1,0,,,,,,,,,,,2051.505502426,2051.505502426,2051.505502426,2051.505502426,2053.012630174999,2053.012630174999,2053.012630174999,2053.012630174999,2053.012630174999,2053.012630174999,2053.012630174999,2053.012630174999,repeat,letter,lettRpt,f,0.578713251001318,Lo,,4,,,,,high,2053.614164214996,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,1,1363,,,2059.5698941719966,,W,146,triangle,0.0018174889992224053,,,,,1,0,,,,,,,,,,,2056.0951782839984,2056.0951782839984,2056.0951782839984,2056.0951782839984,2057.6010121209983,2057.6010121209983,2057.6010121209983,2057.6010121209983,2057.6010121209983,2057.6010121209983,2057.6010121209983,2057.6010121209983,repeat,letter,lettRpt,f,0.4465580669930205,Lo,,4,,,,,high,2058.0694971190023,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1373,,,2064.108167831997,,Y,132,star,0.0014719099999638274,,,,,1,0,,,,,,,,,,,2060.5490711500024,2060.5490711500024,2060.5490711500024,2060.5490711500024,2062.055870946002,2062.055870946002,2062.055870946002,2062.055870946002,2062.055870946002,2062.055870946002,2062.055870946002,2062.055870946002,repeat,letter,lettRpt,f,0.518447043003107,Hi,,4,,,,,high,2062.606455360001,2064.108167831997,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1373,,,2068.5964830739977,,U,160,circle,0.0007916399990790524,,,,,0,0,,,,,,,,,,,2065.0880525429966,2065.0880525429966,2065.0880525429966,2065.0880525429966,2066.594438829001,2066.594438829001,2066.594438829001,2066.594438829001,2066.594438829001,2066.594438829001,2066.594438829001,2066.594438829001,repeat,letter,NA,d,0.4681350160026341,Hi,,4,,,,,high,2067.094847139,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1373,,,2073.2850303219966,,H,139,star,0.0009769750031409785,,,,,1,1,,,,,,,,,,,2069.575021951001,2069.575021951001,2069.575021951001,2069.575021951001,2071.082549769002,2071.082549769002,2071.082549769002,2071.082549769002,2071.082549769002,2071.082549769002,2071.082549769002,2071.082549769002,repeat,letter,lettRpt,d,0.6683766510032001,Hi,,4,,,,,high,2071.7835453299995,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,1,1374,,,2077.9734079150003,,D,181,hexagon,0.0010372869946877472,,,,,1,0,,,,,,,,,,,2074.263120110001,2074.263120110001,2074.263120110001,2074.263120110001,2075.7709347420023,2075.7709347420023,2075.7709347420023,2075.7709347420023,2075.7709347420023,2075.7709347420023,2075.7709347420023,2075.7709347420023,repeat,letter,lettRpt,d,0.6840296800000942,Lo,,4,,,,,high,2076.473124917,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1375,,,2082.7121378079974,,F,167,triangle,0.00147726899740519,,,,,1,0,,,,,,,,,,,2078.952409810001,2078.952409810001,2078.952409810001,2078.952409810001,2080.4594804700027,2080.4594804700027,2080.4594804700027,2080.4594804700027,2080.4594804700027,2080.4594804700027,2080.4594804700027,2080.4594804700027,repeat,letter,lettRpt,d,0.7241714829942794,Lo,,4,,,,,high,2081.211164870998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1375,,,2087.350550698,,S,125,circle,0.0015517020001425408,,,,,1,0,,,,,,,,,,,2083.6919414790027,2083.6919414790027,2083.6919414790027,2083.6919414790027,2085.1981290740005,2085.1981290740005,2085.1981290740005,2085.1981290740005,2085.1981290740005,2085.1981290740005,2085.1981290740005,2085.1981290740005,repeat,letter,lettRpt,f,0.6257045709935483,Hi,,4,,,,,high,2085.8516903130003,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1375,,,2091.955694655997,,U,174,star,0.001636465996853076,,,,,1,0,,,,,,,,,,,2088.3290517880014,2088.3290517880014,2088.3290517880014,2088.3290517880014,2089.836707299997,2089.836707299997,2089.836707299997,2089.836707299997,2089.836707299997,2089.836707299997,2089.836707299997,2089.836707299997,repeat,letter,lettRpt,f,0.594142178997572,Hi,,4,,,,,high,2090.454811443,2091.955694655997,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1375,,,2096.477263105997,,Y,160,triangle,0.0014651349993073381,,,,,0,0,,,,,,,,,,,2092.9369252469987,2092.9369252469987,2092.9369252469987,2092.9369252469987,2094.4417444599967,2094.4417444599967,2094.4417444599967,2094.4417444599967,2094.4417444599967,2094.4417444599967,2094.4417444599967,2094.4417444599967,switch,number,NA,j,0.501479954997194,Hi,,4,,,,,high,2094.975677602997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1375,,,2101.1323561440004,,W,132,circle,0.0011438250003266148,,,,,1,1,,,,,,,,,,,2097.4564501549976,2097.4564501549976,2097.4564501549976,2097.4564501549976,2098.9632958110014,2098.9632958110014,2098.9632958110014,2098.9632958110014,2098.9632958110014,2098.9632958110014,2098.9632958110014,2098.9632958110014,repeat,number,numRpt,j,0.6353787960033515,Hi,,4,,,,,high,2099.6308301000026,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1376,,,2105.7040380929975,,B,146,hexagon,0.001206092994834762,,,,,1,0,,,,,,,,,,,2102.111717564003,2102.111717564003,2102.111717564003,2102.111717564003,2103.618483778999,2103.618483778999,2103.618483778999,2103.618483778999,2103.618483778999,2103.618483778999,2103.618483778999,2103.618483778999,repeat,number,numRpt,j,0.5650010140016093,Lo,,4,,,,,high,2104.2168471179975,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1386,,,2110.1923262269993,,S,160,hexagon,0.0014826080005150288,,,,,1,0,,,,,,,,,,,2106.6823749230025,2106.6823749230025,2106.6823749230025,2106.6823749230025,2108.190077223997,2108.190077223997,2108.190077223997,2108.190077223997,2108.190077223997,2108.190077223997,2108.190077223997,2108.190077223997,repeat,number,numRpt,k,0.48158861699630506,Lo,,4,,,,,high,2108.6920896509982,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1396,,,2114.6473394709974,,B,174,circle,0.0016303380034514703,,,,,1,0,,,,,,,,,,,2111.1735302919988,2111.1735302919988,2111.1735302919988,2111.1735302919988,2112.678601505002,2112.678601505002,2112.678601505002,2112.678601505002,2112.678601505002,2112.678601505002,2112.678601505002,2112.678601505002,repeat,number,numRpt,k,0.44052177100093104,Hi,,4,,,,,high,2113.1465931639977,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1396,,,2119.2690269660015,,W,125,star,0.0016089810014818795,,,,,1,0,,,,,,,,,,,2115.628540525002,2115.628540525002,2115.628540525002,2115.628540525002,2117.133317699998,2117.133317699998,2117.133317699998,2117.133317699998,2117.133317699998,2117.133317699998,2117.133317699998,2117.133317699998,repeat,number,numRpt,j,0.6175434449978638,Hi,,4,,,,,high,2117.770194521996,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,10,1406,,,2123.790674056996,,Y,139,triangle,0.001301871998293791,,,,,1,0,,,,,,,,,,,2120.250192585998,2120.250192585998,2120.250192585998,2120.250192585998,2121.7551956390016,2121.7551956390016,2121.7551956390016,2121.7551956390016,2121.7551956390016,2121.7551956390016,2121.7551956390016,2121.7551956390016,repeat,number,numRpt,j,0.5164166529939394,Lo,,4,,,,,high,2122.291916189999,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,0,1406,,,2128.2623104960003,,H,132,star,0.0015493599930778146,,,,,0,0,,,,,,,,,,,2124.7699337660015,2124.7699337660015,2124.7699337660015,2124.7699337660015,2126.2767528440017,2126.2767528440017,2126.2767528440017,2126.2767528440017,2126.2767528440017,2126.2767528440017,2126.2767528440017,2126.2767528440017,repeat,number,NA,k,0.4671309819968883,Lo,,4,,,,,high,2126.7632741729976,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1407,,,2133.1009259019993,,U,167,triangle,0.0012500699958764017,,,,,1,1,,,,,,,,,,,2129.241904192,2129.241904192,2129.241904192,2129.241904192,2130.7483002750014,2130.7483002750014,2130.7483002750014,2130.7483002750014,2130.7483002750014,2130.7483002750014,2130.7483002750014,2130.7483002750014,repeat,number,numRpt,k,0.8184761640004581,Lo,,4,,,,,high,2131.5991130850016,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1417,,,2137.7728203709994,,F,146,hexagon,0.0009881400037556887,,,,,1,0,,,,,,,,,,,2134.079050874003,2134.079050874003,2134.079050874003,2134.079050874003,2135.587119730997,2135.587119730997,2135.587119730997,2135.587119730997,2135.587119730997,2135.587119730997,2135.587119730997,2135.587119730997,repeat,number,numRpt,j,0.6521330719988327,Lo,,4,,,,,high,2136.2713880899973,2137.7728203709994,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1417,,,2142.895262649996,,D,181,circle,0.0009823400032473728,,,,,1,0,,,,,,,,,,,2138.754029700998,2138.754029700998,2138.754029700998,2138.754029700998,2140.2591036770027,2140.2591036770027,2140.2591036770027,2140.2591036770027,2140.2591036770027,2140.2591036770027,2140.2591036770027,2140.2591036770027,repeat,number,numRpt,k,1.1074624719985877,Hi,,4,,,,,high,2141.3962497739994,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0,1417,,,2194.218415213996,,F,125,star,0.0020784739972441457,,,,,0,0,,,,,,,,,,,2190.6278915520015,2190.6278915520015,2190.6278915520015,2190.6278915520015,2192.1327418599976,2192.1327418599976,2192.1327418599976,2192.1327418599976,2192.1327418599976,2192.1327418599976,2192.1327418599976,2192.1327418599976,switch,letter,NA,f,0.5543767199997092,Hi,,5,,,space,1.0750654449948343,high,2192.718659842998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1418,,,2198.940282233001,,B,146,hexagon,0.0016345570038538426,,,,,1,1,,,,,,,,,,,2195.1977246519964,2195.1977246519964,2195.1977246519964,2195.1977246519964,2196.7046271599975,2196.7046271599975,2196.7046271599975,2196.7046271599975,2196.7046271599975,2196.7046271599975,2196.7046271599975,2196.7046271599975,repeat,letter,lettRpt,d,0.7105438399958075,Lo,,5,,,,,high,2197.4397167459974,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1419,,,2203.5453630539996,,U,167,triangle,0.0011256540019530803,,,,,1,0,,,,,,,,,,,2199.9196100240006,2199.9196100240006,2199.9196100240006,2199.9196100240006,2201.4264406930015,2201.4264406930015,2201.4264406930015,2201.4264406930015,2201.4264406930015,2201.4264406930015,2201.4264406930015,2201.4264406930015,repeat,letter,lettRpt,f,0.5963151999967522,Lo,,5,,,,,high,2202.044309151999,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1419,,,2208.1339163919984,,Y,139,circle,0.0016228699969360605,,,,,1,0,,,,,,,,,,,2204.5240413349966,2204.5240413349966,2204.5240413349966,2204.5240413349966,2206.031424488996,2206.031424488996,2206.031424488996,2206.031424488996,2206.031424488996,2206.031424488996,2206.031424488996,2206.031424488996,repeat,letter,lettRpt,f,0.584332247992279,Hi,,5,,,,,high,2206.6346242989966,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1420,,,2212.755555210999,,S,174,triangle,0.0011477980006020516,,,,,1,0,,,,,,,,,,,2209.1122845240025,2209.1122845240025,2209.1122845240025,2209.1122845240025,2210.6198274049966,2210.6198274049966,2210.6198274049966,2210.6198274049966,2210.6198274049966,2210.6198274049966,2210.6198274049966,2210.6198274049966,repeat,letter,lettRpt,f,0.6029720250007813,Lo,,5,,,,,high,2211.255279347002,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1420,,,2217.277186125997,,D,132,circle,0.001608914004464168,,,,,1,0,,,,,,,,,,,2213.7346875250005,2213.7346875250005,2213.7346875250005,2213.7346875250005,2215.241548842998,2215.241548842998,2215.241548842998,2215.241548842998,2215.241548842998,2215.241548842998,2215.241548842998,2215.241548842998,switch,number,numSwt,j,0.5096795419958653,Hi,,5,,,,,high,2215.7772705919997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1420,,,2221.7153651929984,,H,160,star,0.0015628039982402697,,,,,0,0,,,,,,,,,,,2218.2554194190016,2218.2554194190016,2218.2554194190016,2218.2554194190016,2219.7632448520017,2219.7632448520017,2219.7632448520017,2219.7632448520017,2219.7632448520017,2219.7632448520017,2219.7632448520017,2219.7632448520017,repeat,number,NA,j,0.4196341520000715,Hi,,5,,,,,high,2220.2165170750013,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1421,,,2226.1537519569974,,W,181,hexagon,0.0015722129974165,,,,,1,1,,,,,,,,,,,2222.6951856509986,2222.6951856509986,2222.6951856509986,2222.6951856509986,2224.201500591,2224.201500591,2224.201500591,2224.201500591,2224.201500591,2224.201500591,2224.201500591,2224.201500591,repeat,number,numRpt,k,0.421717951001483,Lo,,5,,,,,high,2224.654706893998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1422,,,2230.6918953529967,,F,125,hexagon,0.001539845994557254,,,,,1,0,,,,,,,,,,,2227.132216787002,2227.132216787002,2227.132216787002,2227.132216787002,2228.639747180001,2228.639747180001,2228.639747180001,2228.639747180001,2228.639747180001,2228.639747180001,2228.639747180001,2228.639747180001,repeat,number,numRpt,j,0.5194625700023607,Lo,,5,,,,,high,2229.191128858998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1422,,,2235.096864314997,,B,146,star,0.0017411799999536015,,,,,0,0,,,,,,,,,,,2231.6732572440014,2231.6732572440014,2231.6732572440014,2231.6732572440014,2233.177984740003,2233.177984740003,2233.177984740003,2233.177984740003,2233.177984740003,2233.177984740003,2233.177984740003,2233.177984740003,repeat,number,NA,k,0.39731574599136366,Lo,,5,,,,,high,2233.597884349998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1422,,,2239.6519206500016,,U,167,circle,0.0017255549973924644,,,,,1,1,,,,,,,,,,,2236.0764986919967,2236.0764986919967,2236.0764986919967,2236.0764986919967,2237.583048032,2237.583048032,2237.583048032,2237.583048032,2237.583048032,2237.583048032,2237.583048032,2237.583048032,switch,letter,lettSwt,f,0.5360383360020933,Hi,,5,,,,,high,2238.1531444130014,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1423,,,2244.190236882998,,Y,139,triangle,0.0014119949992164038,,,,,1,0,,,,,,,,,,,2240.631979093996,2240.631979093996,2240.631979093996,2240.631979093996,2242.137923643997,2242.137923643997,2242.137923643997,2242.137923643997,2242.137923643997,2242.137923643997,2242.137923643997,2242.137923643997,repeat,letter,lettRpt,f,0.5335015710006701,Lo,,5,,,,,high,2242.690324246003,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,0,1423,,,2248.8453109140028,,S,174,star,0.0014052059996174648,,,,,1,0,,,,,,,,,,,2245.168645785001,2245.168645785001,2245.168645785001,2245.168645785001,2246.6762355890023,2246.6762355890023,2246.6762355890023,2246.6762355890023,2246.6762355890023,2246.6762355890023,2246.6762355890023,2246.6762355890023,repeat,letter,lettRpt,f,0.6509742630005348,Hi,,5,,,,,high,2247.3470999970014,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
