LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,880,,,3463.5066840969957,,Y,160,star,0.001159453997388482,,,,,1,0,,,,,,,,,,,,,3460.1197327619884,3460.1197327619884,3460.1197327619884,3460.1197327619884,3461.621280868072,3461.621280868072,3461.621280868072,3461.621280868072,3461.621280868072,3461.621280868072,3461.621280868072,3461.621280868072,switch,number,numSwt,k,0.3659543020185083,Hi,,,1,,,,,,,,,low,3462.021833348088,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,881,,,3468.1785643149633,,F,181,circle,0.0011296970769762993,,,,,1,0,,,,,,,,,,,,,3464.4912778439466,3464.4912778439466,3464.4912778439466,3464.4912778439466,3465.9926925830077,3465.9926925830077,3465.9926925830077,3465.9926925830077,3465.9926925830077,3465.9926925830077,3465.9926925830077,3465.9926925830077,repeat,number,numRpt,k,0.6520939939655364,Lo,,,1,,,,,,,,,low,3466.6767909729388,3468.1785643149633,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,882,,,3472.6501695420593,,U,132,hexagon,0.0005585290491580963,,,,,1,0,,,,,,,,,,,,,3469.1630852180533,3469.1630852180533,3469.1630852180533,3469.1630852180533,3470.664594166912,3470.664594166912,3470.664594166912,3470.664594166912,3470.664594166912,3470.664594166912,3470.664594166912,3470.664594166912,repeat,number,numRpt,j,0.4579139668494463,Lo,,,1,,,,,,,,,low,3471.149857688928,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,883,,,3477.1883357099723,,H,125,triangle,0.0011966240126639605,,,,,1,0,,,,,,,,,,,,,3473.6346758350264,3473.6346758350264,3473.6346758350264,3473.6346758350264,3475.1363767229486,3475.1363767229486,3475.1363767229486,3475.1363767229486,3475.1363767229486,3475.1363767229486,3475.1363767229486,3475.1363767229486,switch,letter,lettSwt,d,0.5192487987224013,Hi,,,1,,,,,,,,,low,3475.686872862978,3477.1883357099723,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,883,,,3481.7101440681145,,S,167,star,0.0005233311094343662,,,,,0,0,,,,,,,,,,,,,3478.173089188058,3478.173089188058,3478.173089188058,3478.173089188058,3479.6744758789428,3479.6744758789428,3479.6744758789428,3479.6744758789428,3479.6744758789428,3479.6744758789428,3479.6744758789428,3479.6744758789428,repeat,letter,NA,d,0.5039156568236649,Hi,,,1,,,,,,,,,low,3480.2252446080092,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,884,,,3486.281974439975,,W,146,hexagon,0.001371519174426794,,,,,1,1,,,,,,,,,,,,3486.7826220870484,3482.6943907500245,3482.6943907500245,3482.6943907500245,3482.6943907500245,3484.1962655431125,3484.1962655431125,3484.1962655431125,3484.1962655431125,3484.1962655431125,3484.1962655431125,3484.1962655431125,3484.1962655431125,repeat,letter,lettRpt,f,0.5515163538511842,Lo,,,1,,,,,,,,,low,3484.7803372191265,3486.281974439975,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,884,,,3490.9036833189894,,D,139,triangle,0.00014959601685404778,,,,,1,0,,,,,,,,,,,,3491.4043367379345,3487.2663739230484,3487.2663739230484,3487.2663739230484,3487.2663739230484,3488.768186198082,3488.768186198082,3488.768186198082,3488.768186198082,3488.768186198082,3488.768186198082,3488.768186198082,3488.768186198082,repeat,letter,lettRpt,d,0.6017076089046896,Hi,,,1,,,,,,,,,low,3489.402252433123,3490.9036833189894,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,884,,,3495.608936998993,,B,174,circle,0.0005701989866793156,,,,,0,0,,,,,,,,,,,,3496.1093397180084,3491.8881633749697,3491.8881633749697,3491.8881633749697,3491.8881633749697,3493.389920044923,3493.389920044923,3493.389920044923,3493.389920044923,3493.389920044923,3493.389920044923,3493.389920044923,3493.389920044923,repeat,letter,NA,f,0.6848125958349556,Hi,,,1,,,,,,,,,low,3494.1072792899795,3495.608936998993,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,894,,,3500.2306940951385,,Y,160,triangle,0.00011637900024652481,,,,,1,1,,,,,,,,,,,,,3496.593320670072,3496.593320670072,3496.593320670072,3496.593320670072,3498.0949814850464,3498.0949814850464,3498.0949814850464,3498.0949814850464,3498.0949814850464,3498.0949814850464,3498.0949814850464,3498.0949814850464,switch,number,numSwt,k,0.6147066417615861,Hi,,,1,,,,,,,,,low,3498.7457737501245,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,894,,,3504.93567487807,,F,181,star,0.001313087996095419,,,,,1,0,,,,,,,,,,,,,3501.2149153731298,3501.2149153731298,3501.2149153731298,3501.2149153731298,3502.716692100046,3502.716692100046,3502.716692100046,3502.716692100046,3502.716692100046,3502.716692100046,3502.716692100046,3502.716692100046,repeat,number,numRpt,k,0.6735558279324323,Hi,,,1,,,,,,,,,low,3503.434173237998,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,895,,,3509.4574058349244,,U,132,circle,0.001154392957687378,,,,,1,0,,,,,,,,,,,,3509.957973239012,3505.9034623750485,3505.9034623750485,3505.9034623750485,3505.9034623750485,3507.4052154780366,3507.4052154780366,3507.4052154780366,3507.4052154780366,3507.4052154780366,3507.4052154780366,3507.4052154780366,3507.4052154780366,repeat,number,numRpt,j,0.5185046980623156,Lo,,,1,,,,,,,,,low,3507.9559212380555,3509.4574058349244,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,905,,,3514.029139068909,,H,125,hexagon,0.0006879579741507769,,,,,1,0,,,,,,,,,,,,,3510.4418582180515,3510.4418582180515,3510.4418582180515,3510.4418582180515,3511.9437036400195,3511.9437036400195,3511.9437036400195,3511.9437036400195,3511.9437036400195,3511.9437036400195,3511.9437036400195,3511.9437036400195,repeat,number,numRpt,j,0.5577120627276599,Lo,,,1,,,,,,,,,low,3512.5443159819115,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,906,,,3518.8847123179585,,F,132,circle,0.001221860060468316,,,,,1,0,,,,,,,,,,,,,3515.013586828951,3515.013586828951,3515.013586828951,3515.013586828951,3516.5153820379637,3516.5153820379637,3516.5153820379637,3516.5153820379637,3516.5153820379637,3516.5153820379637,3516.5153820379637,3516.5153820379637,repeat,number,numRpt,j,0.8239666377194226,Lo,,,1,,,,,,,,,low,3517.3832359530497,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,907,,,3523.4396004090086,,H,125,hexagon,0.0006389711052179337,,,,,1,0,,,,,,,,,,,,,3519.8526008890476,3519.8526008890476,3519.8526008890476,3519.8526008890476,3521.3539465940557,3521.3539465940557,3521.3539465940557,3521.3539465940557,3521.3539465940557,3521.3539465940557,3521.3539465940557,3521.3539465940557,switch,letter,lettSwt,d,0.5663525226991624,Lo,,,1,,,,,,,,,low,3521.9395760199986,3523.4396004090086,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,907,,,3528.0779827849474,,U,160,triangle,0.0008368128910660744,,,,,1,0,,,,,,,,,,,,,3524.4240666970145,3524.4240666970145,3524.4240666970145,3524.4240666970145,3525.9257994079962,3525.9257994079962,3525.9257994079962,3525.9257994079962,3525.9257994079962,3525.9257994079962,3525.9257994079962,3525.9257994079962,repeat,letter,lettRpt,f,0.6285346457734704,Hi,,,1,,,,,,,,,low,3526.5931567919906,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,907,,,3532.8498060929123,,Y,174,star,0.0010736449621617794,,,,,1,0,,,,,,,,,,,,,3529.062382122036,3529.062382122036,3529.062382122036,3529.062382122036,3530.564015717013,3530.564015717013,3530.564015717013,3530.564015717013,3530.564015717013,3530.564015717013,3530.564015717013,3530.564015717013,repeat,letter,lettRpt,f,0.7508200868032873,Hi,,,1,,,,,,,,,low,3531.348275493132,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,907,,,3537.371549394913,,W,146,star,0.01735780411399901,,,,,0,0,,,,,,,,,,,,3537.8721293071285,3533.8343312491197,3533.8343312491197,3533.8343312491197,3533.8343312491197,3535.3360664099455,3535.3360664099455,3535.3360664099455,3535.3360664099455,3535.319412673125,3535.319412673125,3535.319412673125,3535.319412673125,switch,number,NA,k,0.5182530239690095,Hi,,,1,,,,,,,,,low,3535.869860063074,3537.371549394913,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,908,,,3541.8599418669473,,S,181,triangle,0.0005529120098799467,,,,,1,1,,,,,,,,,,,,3542.3604544999544,3538.355982447043,3538.355982447043,3538.355982447043,3538.355982447043,3539.857474135002,3539.857474135002,3539.857474135002,3539.857474135002,3539.857474135002,3539.857474135002,3539.857474135002,3539.857474135002,switch,letter,lettSwt,f,0.4685170338489115,Hi,,,1,,,,,,,,,low,3540.3582941789646,3541.8599418669473,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,918,,,3546.4649102850817,,D,167,circle,0.0005759389605373144,,,,,1,0,,,,,,,,,,,,,3542.8442213430535,3542.8442213430535,3542.8442213430535,3542.8442213430535,3544.3460118449293,3544.3460118449293,3544.3460118449293,3544.3460118449293,3544.3460118449293,3544.3460118449293,3544.3460118449293,3544.3460118449293,repeat,letter,lettRpt,d,0.5818313928321004,Lo,,,1,,,,,,,,,low,3544.963327433914,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,10,928,,,3550.9365550489165,,B,139,hexagon,0.001123497961089015,,,,,1,0,,,,,,,,,,,,,3547.432627809001,3547.432627809001,3547.432627809001,3547.432627809001,3548.9343032480683,3548.9343032480683,3548.9343032480683,3548.9343032480683,3548.9343032480683,3548.9343032480683,3548.9343032480683,3548.9343032480683,repeat,letter,lettRpt,d,0.47065269690938294,Lo,,,1,,,,,,,,,low,3549.436495030066,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,929,,,3555.64200794301,,S,167,hexagon,0.0014820240903645754,,,,,1,0,,,,,,,,,,,,3556.142252594931,3551.920974602923,3551.920974602923,3551.920974602923,3551.920974602923,3553.42264297395,3553.42264297395,3553.42264297395,3553.42264297395,3553.42264297395,3553.42264297395,3553.42264297395,3553.42264297395,repeat,letter,lettRpt,f,0.6848636087961495,Lo,,,1,,,,,,,,,low,3554.1399592990056,3555.64200794301,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,929,,,3560.163298028987,,H,146,star,6.617815233767033e-05,,,,,0,0,,,,,,,,,,,,3560.6640429401305,3556.626108338125,3556.626108338125,3556.626108338125,3556.626108338125,3558.127619087929,3558.127619087929,3558.127619087929,3558.127619087929,3558.127619087929,3558.127619087929,3558.127619087929,3558.127619087929,switch,number,NA,k,0.502141818869859,Lo,,,1,,,,,,,,,low,3558.6616474520415,3560.163298028987,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,0,929,,,3565.4691984269302,,W,132,triangle,0.0001476719044148922,,,,,1,1,,,,,,,,,,,,,3561.147654809989,3561.147654809989,3561.147654809989,3561.147654809989,3562.6493989140727,3562.6493989140727,3562.6493989140727,3562.6493989140727,3562.6493989140727,3562.6493989140727,3562.6493989140727,3562.6493989140727,switch,letter,lettSwt,f,1.2919819988310337,Hi,,,1,,,,,,,,,low,3563.9843686849345,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,930,,,3570.091008659918,,U,139,circle,0.0011744960211217403,,,,,1,0,,,,,,,,,,,,,3566.453671548981,3566.453671548981,3566.453671548981,3566.453671548981,3567.955539179966,3567.955539179966,3567.955539179966,3567.955539179966,3567.955539179966,3567.955539179966,3567.955539179966,3567.955539179966,repeat,letter,lettRpt,f,0.5987501449417323,Lo,,,1,,,,,,,,,low,3568.5894237321336,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,931,,,3574.6128996550106,,Y,160,triangle,0.001131732016801834,,,,,1,0,,,,,,,,,,,,3575.113164263079,3571.0589324389584,3571.0589324389584,3571.0589324389584,3571.0589324389584,3572.5604191499297,3572.5604191499297,3572.5604191499297,3572.5604191499297,3572.5604191499297,3572.5604191499297,3572.5604191499297,3572.5604191499297,repeat,letter,lettRpt,f,0.5180302378721535,Hi,,,1,,,,,,,,,low,3573.111199846957,3574.6128996550106,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,932,,,3579.101158699952,,D,181,circle,0.0005799150094389915,,,,,1,0,,,,,,,,,,,,,3575.597061072942,3575.597061072942,3575.597061072942,3575.597061072942,3577.0987089069095,3577.0987089069095,3577.0987089069095,3577.0987089069095,3577.0987089069095,3577.0987089069095,3577.0987089069095,3577.0987089069095,switch,number,numSwt,k,0.4774339396972209,Lo,,,1,,,,,,,,,low,3577.6006619781256,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,933,,,3583.7226177880075,,F,174,star,0.0013221309054642916,,,,,1,0,,,,,,,,,,,,3584.2233627769165,3580.0854650901165,3580.0854650901165,3580.0854650901165,3580.0854650901165,3581.5871255190577,3581.5871255190577,3581.5871255190577,3581.5871255190577,3581.5871255190577,3581.5871255190577,3581.5871255190577,3581.5871255190577,repeat,number,numRpt,k,0.6025176758412272,Hi,,,1,,,,,,,,,low,3582.2209527229425,3583.7226177880075,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,10,943,,,3588.261122744996,,B,125,hexagon,0.0003367159515619278,,,,,1,0,,,,,,,,,,,,,3584.707227315055,3584.707227315055,3584.707227315055,3584.707227315055,3586.208789199125,3586.208789199125,3586.208789199125,3586.208789199125,3586.208789199125,3586.208789199125,3586.208789199125,3586.208789199125,repeat,number,numRpt,j,0.5157626748550683,Lo,,,1,,,,,,,,,low,3586.7595810589846,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,944,,,3614.0396810891107,,U,167,circle,0.0017726500518620014,,,,,1,0,,,,,,,,,,,,,3610.5355216499884,3610.5355216499884,3610.5355216499884,3610.5355216499884,3612.037328111939,3612.037328111939,3612.037328111939,3612.037328111939,3612.037328111939,3612.037328111939,3612.037328111939,3612.037328111939,switch,letter,lettSwt,f,0.4736872927751392,Lo,,,2,,,,,,,space,2.324123977916315,low,3612.554711647099,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,944,,,3618.677768741967,,F,174,triangle,0.0012415451928973198,,,,,1,0,,,,,,,,,,,,,3615.0241166080814,3615.0241166080814,3615.0241166080814,3615.0241166080814,3616.525714888936,3616.525714888936,3616.525714888936,3616.525714888936,3616.525714888936,3616.525714888936,3616.525714888936,3616.525714888936,repeat,letter,lettRpt,d,0.6326582848560065,Hi,,,2,,,,,,,,,low,3617.1930689150468,,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,944,,,3623.2832629620098,,B,139,star,0.0011202599853277206,,,,,1,0,,,,,,,,,,,,3623.7835982220713,3619.6623231619596,3619.6623231619596,3619.6623231619596,3619.6623231619596,3621.1639342019334,3621.1639342019334,3621.1639342019334,3621.1639342019334,3621.1639342019334,3621.1639342019334,3621.1639342019334,3621.1639342019334,switch,number,numSwt,j,0.5851878668181598,Hi,,,2,,,,,,,,,low,3621.781500407029,3623.2832629620098,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,945,,,3627.7378894940484,,S,146,hexagon,5.475012585520744e-06,,,,,1,0,,,,,,,,,,,,3628.2385451220907,3624.2677358670626,3624.2677358670626,3624.2677358670626,3624.2677358670626,3625.7690338240936,3625.7690338240936,3625.7690338240936,3625.7690338240936,3625.7690338240936,3625.7690338240936,3625.7690338240936,3625.7690338240936,repeat,number,numRpt,j,0.43488497380167246,Lo,,,2,,,,,,,,,low,3626.2362861239817,3627.7378894940484,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,946,,,3632.192751482129,,D,181,hexagon,0.0004531519953161478,,,,,1,0,,,,,,,,,,,,3632.693455386907,3628.7223398489878,3628.7223398489878,3628.7223398489878,3628.7223398489878,3630.223961525131,3630.223961525131,3630.223961525131,3630.223961525131,3630.223961525131,3630.223961525131,3630.223961525131,3630.223961525131,repeat,number,numRpt,k,0.43459093384444714,Lo,,,2,,,,,,,,,low,3630.691296929028,3632.192751482129,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,1,947,,,3636.647717416985,,W,125,circle,0.0003498347941786051,,,,,1,0,,,,,,,,,,,,3637.148366009118,3633.1774914390408,3633.1774914390408,3633.1774914390408,3633.1774914390408,3634.678949150024,3634.678949150024,3634.678949150024,3634.678949150024,3634.678949150024,3634.678949150024,3634.678949150024,3634.678949150024,repeat,number,numRpt,j,0.4345553058665246,Lo,,,2,,,,,,,,,low,3635.1463316879235,3636.647717416985,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,1,948,,,3641.136088099098,,H,132,triangle,0.0005518889520317316,,,,,1,0,,,,,,,,,,,,3641.636798263062,3637.6321767489426,3637.6321767489426,3637.6321767489426,3637.6321767489426,3639.1338054290973,3639.1338054290973,3639.1338054290973,3639.1338054290973,3639.1338054290973,3639.1338054290973,3639.1338054290973,3639.1338054290973,switch,letter,lettSwt,d,0.46834208094514906,Hi,,,2,,,,,,,,,low,3639.63446239708,3641.136088099098,,,,,,,,,,,,,,,,13678,2022-12-02_14h59.49.142,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.329188053994905,
